@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,6,10-11,13-14,16-17'

@attribute Perimeter numeric
@attribute Eccentricity numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.269566,0.930491,0.896477,0.611392,0.534597,0.164885,0.955093,HOROZ
0.287082,0.977208,0.852928,0.52674,0.596793,0.10157,0.804005,HOROZ
0.281903,0.938739,0.865911,0.551218,0.545099,0.152816,0.883877,HOROZ
0.256465,0.87899,0.888398,0.680922,0.489706,0.222074,0.874022,HOROZ
0.268505,0.944686,0.890833,0.618139,0.552254,0.144614,0.855984,HOROZ
0.269656,0.955249,0.895212,0.612629,0.566782,0.129401,0.780017,HOROZ
0.268722,0.946714,0.896914,0.617484,0.552865,0.143777,0.924247,HOROZ
0.271861,0.944579,0.864448,0.601955,0.552132,0.14444,0.847026,HOROZ
0.266047,0.943761,0.915805,0.631546,0.550054,0.146639,0.893181,HOROZ
0.288925,0.978007,0.876784,0.520522,0.593296,0.103806,0.961824,HOROZ
0.270949,0.946054,0.906208,0.607357,0.552101,0.144132,0.910203,HOROZ
0.260603,0.912674,0.846145,0.66103,0.518672,0.182539,0.83865,HOROZ
0.261627,0.92528,0.864664,0.656175,0.530555,0.16794,0.851649,HOROZ
0.271352,0.900752,0.804037,0.606307,0.509991,0.193225,0.737592,HOROZ
0.276021,0.949611,0.935359,0.583352,0.556947,0.138509,0.869693,HOROZ
0.281055,0.985501,0.927854,0.558969,0.605522,0.092608,0.922158,HOROZ
0.269172,0.916474,0.901606,0.618502,0.521354,0.178394,0.856874,HOROZ
0.27724,0.964949,0.93084,0.578337,0.574223,0.120723,0.951707,HOROZ
0.27724,0.964949,0.93084,0.578337,0.574223,0.120723,0.951707,HOROZ
0.28365,0.968861,0.874443,0.547586,0.582358,0.112924,0.838062,HOROZ
0.279795,0.960043,0.887701,0.566413,0.570388,0.124278,0.836334,HOROZ
0.260986,0.915652,0.846536,0.661909,0.52465,0.173953,0.670016,HOROZ
0.26617,0.943292,0.89956,0.63503,0.550667,0.144305,0.796289,HOROZ
0.271606,0.971133,0.932405,0.607543,0.582547,0.112308,0.945703,HOROZ
0.266519,0.950845,0.911663,0.633771,0.557415,0.13696,0.880526,HOROZ
0.266274,0.951083,0.933928,0.635515,0.555583,0.138682,0.963131,HOROZ
0.290878,0.887015,0.798423,0.515761,0.498379,0.206977,0.69846,HOROZ
0.290878,0.887015,0.798423,0.515761,0.498379,0.206977,0.69846,HOROZ
0.258452,0.917031,0.89848,0.67677,0.523937,0.174214,0.741314,HOROZ
0.267874,0.929498,0.881497,0.628104,0.53206,0.164311,0.921874,HOROZ
0.267807,0.896838,0.658257,0.628537,0.513665,0.186552,0.383203,HOROZ
0.299384,0.966775,0.872901,0.478425,0.575856,0.117935,0.947847,HOROZ
0.263109,0.93428,0.87869,0.653386,0.538465,0.156723,0.858129,HOROZ
0.289091,0.980087,0.926603,0.525794,0.596597,0.098596,0.879241,HOROZ
0.265723,0.96013,0.89003,0.640377,0.56803,0.125214,0.894246,HOROZ
0.256583,0.890713,0.909777,0.689149,0.496455,0.208434,0.889018,HOROZ
0.272606,0.928566,0.862554,0.605827,0.532406,0.163177,0.845462,HOROZ
0.249034,0.897073,0.955939,0.731275,0.501052,0.202,0.91599,HOROZ
0.266408,0.939262,0.895697,0.638186,0.542065,0.151886,0.913912,HOROZ
0.276168,0.957721,0.874625,0.589064,0.567059,0.125617,0.789366,HOROZ
0.275932,0.944304,0.872487,0.590345,0.550035,0.143113,0.816783,HOROZ
0.276917,0.940051,0.902454,0.585581,0.544614,0.148942,0.839723,HOROZ
0.259286,0.929488,0.919074,0.676215,0.530914,0.164292,0.933172,HOROZ
0.271294,0.953361,0.903938,0.613991,0.558411,0.13412,0.912591,HOROZ
0.272767,0.967096,0.944746,0.607729,0.575539,0.116681,0.928985,HOROZ
0.283899,0.95221,0.743833,0.553541,0.563992,0.127911,0.608757,HOROZ
0.299233,0.966349,0.847464,0.483188,0.574558,0.117498,0.923368,HOROZ
0.276505,0.959762,0.932479,0.589586,0.565792,0.12602,0.922662,HOROZ
0.269538,0.9542,0.930221,0.626247,0.558699,0.132502,0.903619,HOROZ
0.267732,0.918,0.895905,0.635561,0.518965,0.176969,0.908605,HOROZ
0.267654,0.915983,0.829703,0.636022,0.524243,0.170568,0.597808,HOROZ
0.272462,0.939117,0.756681,0.611677,0.55018,0.141298,0.517642,HOROZ
0.267316,0.950752,0.938447,0.63812,0.553289,0.137921,0.947635,HOROZ
0.276082,0.949906,0.947875,0.594204,0.554349,0.13667,0.856587,HOROZ
0.27728,0.975043,0.951755,0.588558,0.584977,0.10665,0.963324,HOROZ
0.27393,0.919608,0.836296,0.605518,0.521984,0.172686,0.829068,HOROZ
0.27393,0.919608,0.836296,0.605518,0.521984,0.172686,0.829068,HOROZ
0.280195,0.98391,0.933005,0.5748,0.598481,0.094474,0.956158,HOROZ
0.266649,0.94776,0.945345,0.643514,0.550878,0.139686,0.875884,HOROZ
0.268031,0.914159,0.72191,0.636622,0.520172,0.174346,0.667346,HOROZ
0.272987,0.920222,0.881447,0.61198,0.521433,0.172575,0.857949,HOROZ
0.270899,0.936611,0.706928,0.622525,0.543462,0.147325,0.645492,HOROZ
0.258389,0.901715,0.914435,0.688077,0.503235,0.195373,0.902893,HOROZ
0.268612,0.898282,0.84414,0.634292,0.5039,0.194505,0.742623,HOROZ
0.287676,0.969272,0.866472,0.540828,0.578532,0.111773,0.862753,HOROZ
0.291903,0.907404,0.665358,0.521243,0.516944,0.177913,0.52668,HOROZ
0.261999,0.916944,0.888642,0.669058,0.518667,0.175766,0.835697,HOROZ
0.252741,0.824407,0.799145,0.71971,0.454576,0.266523,0.581766,HOROZ
0.279505,0.972012,0.91117,0.580662,0.581135,0.109069,0.904806,HOROZ
0.266998,0.939979,0.863762,0.643866,0.543746,0.146468,0.774084,HOROZ
0.284863,0.969418,0.888285,0.555282,0.577544,0.112255,0.896706,HOROZ
0.290229,0.954581,0.869012,0.530147,0.557426,0.131957,0.919898,HOROZ
0.301297,0.955673,0.828994,0.480245,0.559487,0.129775,0.888389,HOROZ
0.281459,0.96774,0.912441,0.571923,0.576227,0.113375,0.851696,HOROZ
0.282588,0.968949,0.900741,0.566592,0.57562,0.113905,0.943155,HOROZ
0.270394,0.947934,0.89911,0.627351,0.549881,0.139516,0.889871,HOROZ
0.26709,0.919454,0.906278,0.64435,0.518446,0.175175,0.927596,HOROZ
0.282579,0.962851,0.896056,0.567434,0.567348,0.121561,0.933653,HOROZ
0.278537,0.945645,0.876533,0.587129,0.54714,0.142227,0.8862,HOROZ
0.269978,0.902904,0.896071,0.630065,0.504538,0.192385,0.858663,HOROZ
0.273906,0.94849,0.918078,0.610479,0.549897,0.139142,0.906174,HOROZ
0.269949,0.95446,0.943497,0.630631,0.556728,0.131987,0.921835,HOROZ
0.284383,0.956434,0.896125,0.559409,0.560194,0.128427,0.879289,HOROZ
0.285261,0.960184,0.866628,0.555227,0.565144,0.123482,0.872844,HOROZ
0.279835,0.952306,0.927444,0.581475,0.554026,0.134692,0.921613,HOROZ
0.27711,0.85947,0.721872,0.595025,0.478856,0.227331,0.474428,HOROZ
0.27711,0.85947,0.721872,0.595025,0.478856,0.227331,0.474428,HOROZ
0.289329,0.969242,0.844653,0.536483,0.579455,0.109604,0.781177,HOROZ
0.29235,0.965801,0.869586,0.522895,0.573003,0.115515,0.845454,HOROZ
0.281141,0.946723,0.901484,0.57604,0.54726,0.14143,0.914321,HOROZ
0.270592,0.934502,0.915571,0.628532,0.534945,0.15492,0.854713,HOROZ
0.270592,0.934502,0.915571,0.628532,0.534945,0.15492,0.854713,HOROZ
0.269709,0.945649,0.913443,0.633282,0.545083,0.143655,0.950128,HOROZ
0.276074,0.963815,0.90485,0.601176,0.568434,0.119752,0.9179,HOROZ
0.272219,0.951386,0.905883,0.621269,0.551762,0.136263,0.945933,HOROZ
0.261856,0.927407,0.931934,0.675145,0.525235,0.165627,0.938628,HOROZ
0.272146,0.944929,0.906717,0.622819,0.544627,0.143355,0.910875,HOROZ
0.260608,0.876234,0.914604,0.683121,0.480457,0.2234,0.914398,HOROZ
0.280695,0.955418,0.8906,0.580963,0.556107,0.131062,0.949704,HOROZ
0.273089,0.961275,0.928508,0.618817,0.563568,0.123498,0.948143,HOROZ
0.274931,0.924473,0.475533,0.610116,0.536541,0.151661,0.306811,HOROZ
0.27474,0.959447,0.92308,0.611248,0.562347,0.124428,0.891909,HOROZ
0.27495,0.917249,0.881208,0.610221,0.518035,0.17306,0.782999,HOROZ
0.274071,0.917614,0.669132,0.61466,0.522829,0.167309,0.592412,HOROZ
0.268197,0.887161,0.774893,0.644635,0.496557,0.200346,0.561646,HOROZ
0.270323,0.897116,0.579819,0.63379,0.508865,0.184326,0.388186,HOROZ
0.266288,0.914796,0.905043,0.655238,0.515118,0.176284,0.799143,HOROZ
0.274522,0.942817,0.819479,0.6131,0.547998,0.138842,0.641564,HOROZ
0.284094,0.954339,0.87301,0.566186,0.556795,0.129693,0.844934,HOROZ
0.277302,0.95578,0.90032,0.599562,0.557518,0.128855,0.886172,HOROZ
0.262667,0.923783,0.921033,0.67464,0.52184,0.168032,0.882845,HOROZ
0.297186,0.959347,0.542282,0.505732,0.574006,0.112622,0.398039,HOROZ
0.27973,0.968578,0.935637,0.58809,0.572724,0.113748,0.946704,HOROZ
0.267547,0.930218,0.917779,0.649917,0.5278,0.160668,0.89861,HOROZ
0.272604,0.935107,0.914938,0.624152,0.533021,0.154633,0.894854,HOROZ
0.28516,0.95684,0.786008,0.562443,0.565384,0.12058,0.604544,HOROZ
0.285887,0.968303,0.902579,0.558974,0.572562,0.113663,0.930074,HOROZ
0.258545,0.922178,0.915666,0.698015,0.518583,0.171395,0.940402,HOROZ
0.275632,0.958884,0.907363,0.609296,0.561115,0.124683,0.882722,HOROZ
0.284033,0.926728,0.671832,0.568271,0.531009,0.156689,0.600198,HOROZ
0.272597,0.948811,0.947937,0.625011,0.547408,0.138581,0.931587,HOROZ
0.272916,0.959122,0.919778,0.623394,0.559929,0.125698,0.939239,HOROZ
0.267536,0.93061,0.890093,0.651111,0.527955,0.16001,0.896158,HOROZ
0.274312,0.9358,0.897932,0.616586,0.537831,0.148826,0.710227,HOROZ
0.288699,0.968465,0.862954,0.546962,0.576586,0.109385,0.759324,HOROZ
0.273481,0.934449,0.882573,0.621187,0.534081,0.152825,0.802074,HOROZ
0.291355,0.964028,0.88353,0.534653,0.567079,0.118375,0.899776,HOROZ
0.267756,0.935165,0.945624,0.650867,0.532403,0.154563,0.902123,HOROZ
0.276706,0.896786,0.588848,0.605365,0.5091,0.182297,0.322051,HOROZ
0.285848,0.970189,0.894956,0.561053,0.574928,0.110708,0.916852,HOROZ
0.267398,0.932972,0.911347,0.653117,0.52888,0.158409,0.948154,HOROZ
0.267835,0.94715,0.963614,0.651172,0.54424,0.141265,0.96236,HOROZ
0.268288,0.917856,0.873714,0.648821,0.515472,0.174106,0.864012,HOROZ
0.290363,0.953513,0.690524,0.540583,0.562171,0.122658,0.532074,HOROZ
0.27878,0.966553,0.957182,0.596217,0.568409,0.116562,0.967862,HOROZ
0.280846,0.952951,0.83939,0.586137,0.55552,0.129296,0.775125,HOROZ
0.269786,0.926862,0.916934,0.642036,0.522584,0.165179,0.930896,HOROZ
0.30329,0.990355,0.803646,0.482553,0.604563,0.08409,0.945045,HOROZ
0.282421,0.915076,0.764803,0.579241,0.515948,0.172954,0.713047,HOROZ
0.286734,0.971225,0.925566,0.558949,0.577201,0.10779,0.857327,HOROZ
0.27198,0.95087,0.893812,0.631953,0.549392,0.134988,0.906256,HOROZ
0.272335,0.89023,0.613743,0.630555,0.498004,0.195066,0.524898,HOROZ
0.278027,0.892717,0.876931,0.602662,0.492906,0.201514,0.831641,HOROZ
0.265748,0.918046,0.913384,0.665674,0.515543,0.172456,0.826944,HOROZ
0.270672,0.948761,0.921691,0.640125,0.546156,0.137802,0.918966,HOROZ
0.267758,0.943142,0.914121,0.655427,0.53922,0.145145,0.933958,HOROZ
0.275023,0.934459,0.935983,0.61839,0.529622,0.15576,0.933384,HOROZ
0.269495,0.939861,0.96173,0.646661,0.534702,0.150016,0.966741,HOROZ
0.27228,0.903395,0.885288,0.6324,0.499357,0.192565,0.939653,HOROZ
0.274506,0.947493,0.914177,0.621433,0.544343,0.139394,0.922619,HOROZ
0.295707,0.950934,0.901406,0.519752,0.548775,0.134668,0.906275,HOROZ
0.286541,0.960661,0.896214,0.562634,0.564233,0.119047,0.768418,HOROZ
0.281798,0.955811,0.890573,0.585758,0.555506,0.127615,0.870538,HOROZ
0.279607,0.944118,0.886581,0.596672,0.542965,0.140592,0.807782,HOROZ
0.273376,0.924834,0.911423,0.628061,0.519229,0.167259,0.935616,HOROZ
0.277641,0.931527,0.881707,0.607067,0.529578,0.155056,0.780918,HOROZ
0.278734,0.961144,0.942565,0.601815,0.559644,0.123074,0.968426,HOROZ
0.264598,0.93051,0.946409,0.674698,0.524786,0.160261,0.932801,HOROZ
0.264598,0.93051,0.946409,0.674698,0.524786,0.160261,0.932801,HOROZ
0.28074,0.946142,0.897633,0.592855,0.543491,0.139313,0.862701,HOROZ
0.275977,0.93292,0.908285,0.616691,0.52719,0.15722,0.930439,HOROZ
0.272196,0.942642,0.913032,0.63601,0.539935,0.142973,0.838748,HOROZ
0.27939,0.965526,0.912337,0.600015,0.565553,0.116735,0.945734,HOROZ
0.277931,0.970578,0.970385,0.608581,0.572726,0.109422,0.919455,HOROZ
0.274959,0.943995,0.925512,0.623854,0.538731,0.143516,0.932683,HOROZ
0.269439,0.932293,0.925986,0.652093,0.525726,0.15803,0.940539,HOROZ
0.279605,0.952696,0.883052,0.600768,0.551151,0.130371,0.84033,HOROZ
0.2767,0.895142,0.861004,0.615391,0.492091,0.199656,0.884551,HOROZ
0.27738,0.948171,0.88778,0.61202,0.545237,0.136437,0.858469,HOROZ
0.271223,0.931607,0.901051,0.643983,0.525534,0.157792,0.904868,HOROZ
0.284335,0.963965,0.911202,0.578684,0.563,0.118128,0.930542,HOROZ
0.27712,0.954071,0.931781,0.614278,0.551197,0.129868,0.894795,HOROZ
0.278951,0.966348,0.914129,0.605994,0.565774,0.115087,0.936146,HOROZ
0.264853,0.923013,0.925246,0.678511,0.516282,0.168104,0.911854,HOROZ
0.264853,0.923013,0.925246,0.678511,0.516282,0.168104,0.911854,HOROZ
0.26566,0.89928,0.879081,0.674266,0.497262,0.191853,0.786332,HOROZ
0.310992,0.932542,0.768324,0.458536,0.530525,0.151552,0.717358,HOROZ
0.286912,0.954792,0.892058,0.567901,0.550966,0.129502,0.923163,HOROZ
0.265822,0.92575,0.918216,0.674011,0.519904,0.163545,0.866047,HOROZ
0.276323,0.949765,0.915631,0.620017,0.545227,0.13537,0.90595,HOROZ
0.274058,0.923517,0.891385,0.631549,0.518782,0.164778,0.815392,HOROZ
0.282709,0.959647,0.909363,0.589371,0.558616,0.12135,0.844818,HOROZ
0.281012,0.954523,0.907311,0.598343,0.553078,0.126631,0.798945,HOROZ
0.276704,0.961042,0.969524,0.619963,0.558204,0.121426,0.926048,HOROZ
0.26888,0.850603,0.790726,0.660147,0.462442,0.239808,0.66817,HOROZ
0.26888,0.850603,0.790726,0.660147,0.462442,0.239808,0.66817,HOROZ
0.279172,0.923424,0.900308,0.607958,0.516325,0.166781,0.892925,HOROZ
0.268097,0.930385,0.935479,0.665077,0.52236,0.159417,0.929772,HOROZ
0.28502,0.936726,0.911431,0.579964,0.531312,0.149246,0.833873,HOROZ
0.289017,0.98121,0.902976,0.560934,0.589567,0.09203,0.792469,HOROZ
0.261201,0.884852,0.862455,0.702058,0.484011,0.207843,0.802203,HOROZ
0.274021,0.906061,0.900235,0.635401,0.501367,0.184512,0.814468,HOROZ
0.282392,0.964844,0.904006,0.593717,0.563439,0.11557,0.892463,HOROZ
0.278269,0.963943,0.884541,0.614159,0.563204,0.115776,0.852087,HOROZ
0.268968,0.943714,0.937969,0.662102,0.536261,0.143186,0.935583,HOROZ
0.28305,0.9521,0.878054,0.591128,0.547868,0.130856,0.859191,HOROZ
0.288542,0.937339,0.891424,0.564844,0.530076,0.149863,0.893288,HOROZ
0.276312,0.929899,0.836611,0.624994,0.526879,0.153359,0.689379,HOROZ
0.283817,0.970898,0.901378,0.588552,0.571276,0.107475,0.888619,HOROZ
0.284681,0.952806,0.951312,0.584523,0.548461,0.129713,0.853917,HOROZ
0.259791,0.805808,0.916707,0.713154,0.43083,0.289731,0.843936,HOROZ
0.275473,0.924537,0.928006,0.630748,0.517672,0.163344,0.831961,HOROZ
0.276736,0.961437,0.953054,0.624978,0.556507,0.121143,0.956098,HOROZ
0.286553,0.961111,0.910682,0.57678,0.556152,0.12144,0.951589,HOROZ
0.280248,0.954388,0.940095,0.607687,0.548194,0.129422,0.928925,HOROZ
0.274063,0.952761,0.940806,0.638852,0.548423,0.129164,0.835259,HOROZ
0.277478,0.897856,0.649708,0.621767,0.502324,0.181551,0.414867,HOROZ
0.277478,0.897856,0.649708,0.621767,0.502324,0.181551,0.414867,HOROZ
0.283883,0.957129,0.933998,0.590165,0.551893,0.125522,0.912197,HOROZ
0.277726,0.925682,0.896912,0.620726,0.515518,0.165313,0.959532,HOROZ
0.299667,0.991654,0.925597,0.516706,0.602315,0.079516,0.887674,HOROZ
0.275661,0.863948,0.683823,0.631865,0.47435,0.218791,0.4688,HOROZ
0.273313,0.948792,0.939848,0.645449,0.540201,0.13666,0.949286,HOROZ
0.276973,0.938535,0.934931,0.627095,0.529663,0.147982,0.899296,HOROZ
0.270191,0.916254,0.905146,0.661911,0.508459,0.172659,0.83496,HOROZ
0.293484,0.881545,0.771273,0.547072,0.480597,0.208981,0.751858,HOROZ
0.275106,0.904639,0.910071,0.636698,0.494952,0.18965,0.962673,HOROZ
0.277358,0.948907,0.944828,0.625356,0.539548,0.137168,0.977237,HOROZ
0.297752,0.981522,0.906832,0.527717,0.585736,0.092642,0.871327,HOROZ
0.270508,0.936735,0.920659,0.660795,0.528727,0.148784,0.848578,HOROZ
0.283576,0.963198,0.94959,0.595188,0.557528,0.118552,0.958866,HOROZ
0.275091,0.943683,0.952188,0.637622,0.535997,0.140653,0.862173,HOROZ
0.283968,0.955837,0.904078,0.593416,0.549471,0.126535,0.901555,HOROZ
0.277993,0.942928,0.904847,0.623671,0.532748,0.143885,0.955696,HOROZ
0.300739,0.950846,0.830267,0.515449,0.543237,0.132599,0.897493,HOROZ
0.264987,0.888313,0.88504,0.691374,0.485534,0.201287,0.747851,HOROZ
0.271393,0.940824,0.937926,0.657766,0.530608,0.146069,0.941743,HOROZ
0.279951,0.940911,0.946869,0.614425,0.53323,0.143135,0.832098,HOROZ
0.278124,0.912144,0.851396,0.623738,0.504572,0.176386,0.808663,HOROZ
0.27944,0.963221,0.956312,0.617375,0.558487,0.116954,0.899126,HOROZ
0.267725,0.912803,0.901265,0.67809,0.50299,0.178005,0.895829,HOROZ
0.294908,0.926122,0.792071,0.543739,0.518445,0.15922,0.77816,HOROZ
0.281622,0.93064,0.868746,0.60771,0.520433,0.15681,0.888761,HOROZ
0.267167,0.903317,0.930113,0.681909,0.492516,0.191012,0.973227,HOROZ
0.27253,0.912186,0.931287,0.653892,0.503456,0.177035,0.839853,HOROZ
0.280797,0.95236,0.921701,0.6122,0.545308,0.129549,0.859316,HOROZ
0.280903,0.949656,0.882795,0.61216,0.540255,0.134616,0.930296,HOROZ
0.291253,0.990036,0.935345,0.562185,0.596292,0.082203,0.938032,HOROZ
0.28655,0.950574,0.91595,0.584999,0.541536,0.133068,0.916012,HOROZ
0.276544,0.951156,0.92906,0.6347,0.543256,0.131219,0.870947,HOROZ
0.287036,0.935155,0.433525,0.582847,0.539947,0.134656,0.250072,HOROZ
0.273397,0.945769,0.93218,0.651684,0.534898,0.139696,0.946961,HOROZ
0.295459,0.976088,0.870698,0.54395,0.575139,0.099946,0.900285,HOROZ
0.291012,0.931786,0.744448,0.565022,0.524417,0.151072,0.734801,HOROZ
0.275808,0.944245,0.907692,0.639776,0.533594,0.140928,0.923124,HOROZ
0.305992,0.94238,0.869339,0.496405,0.532571,0.142025,0.876495,HOROZ
0.267398,0.889282,0.915659,0.683857,0.481636,0.204147,0.897555,HOROZ
0.277858,0.95388,0.922667,0.629794,0.547737,0.125947,0.800576,HOROZ
0.27914,0.928376,0.889389,0.623752,0.51597,0.160417,0.937484,HOROZ
0.285913,0.933148,0.915942,0.5904,0.522819,0.152493,0.853799,HOROZ
0.267689,0.928111,0.918115,0.683661,0.516042,0.159963,0.912218,HOROZ
0.286866,0.963696,0.918598,0.586708,0.55932,0.113947,0.819966,HOROZ
0.274251,0.935897,0.767578,0.64964,0.53137,0.142584,0.602895,HOROZ
0.284418,0.939587,0.896039,0.598879,0.529145,0.144926,0.865477,HOROZ
0.294502,0.960313,0.85551,0.550775,0.551769,0.12119,0.94658,HOROZ
0.280322,0.915804,0.888876,0.619476,0.50422,0.173808,0.893747,HOROZ
0.268368,0.914645,0.684475,0.681296,0.511257,0.165101,0.535285,HOROZ
0.294797,0.971804,0.89529,0.550853,0.567819,0.105215,0.901265,HOROZ
0.313717,0.957392,0.799913,0.466326,0.550629,0.121672,0.818974,HOROZ
0.264148,0.898515,0.96017,0.705122,0.488875,0.192634,0.870496,HOROZ
0.270713,0.932302,0.895095,0.670276,0.520169,0.154158,0.891458,HOROZ
0.290131,0.933558,0.909354,0.57406,0.52087,0.152997,0.907889,HOROZ
0.282535,0.95571,0.901476,0.611197,0.54621,0.12566,0.901993,HOROZ
0.270843,0.921828,0.924304,0.671106,0.509203,0.166371,0.890883,HOROZ
0.293034,0.975844,0.896194,0.560975,0.572197,0.100516,0.935178,HOROZ
0.274414,0.918888,0.902045,0.653192,0.50739,0.168289,0.838511,HOROZ
0.274414,0.918888,0.902045,0.653192,0.50739,0.168289,0.838511,HOROZ
0.274066,0.936629,0.932528,0.655162,0.523033,0.149974,0.939243,HOROZ
0.279195,0.953716,0.956125,0.629216,0.54199,0.129461,0.960986,HOROZ
0.287651,0.954052,0.901619,0.58752,0.543443,0.127953,0.91645,HOROZ
0.30252,0.953625,0.86392,0.518026,0.545634,0.125704,0.802064,HOROZ
0.279296,0.955418,0.925093,0.628764,0.544751,0.126603,0.931519,HOROZ
0.279023,0.907778,0.90186,0.630193,0.497366,0.18048,0.821173,HOROZ
0.296361,0.983045,0.906969,0.546332,0.582397,0.091129,0.94689,HOROZ
0.266323,0.848282,0.704095,0.696508,0.459723,0.232409,0.463163,HOROZ
0.272111,0.916651,0.786741,0.666026,0.509465,0.165407,0.64466,HOROZ
0.272682,0.912541,0.94125,0.663499,0.498718,0.178386,0.942612,HOROZ
0.281436,0.949375,0.926807,0.618998,0.536647,0.134651,0.955622,HOROZ
0.283197,0.936857,0.884142,0.610403,0.52354,0.148858,0.912119,HOROZ
0.282687,0.950859,0.872613,0.613098,0.540658,0.130326,0.856176,HOROZ
0.275391,0.933557,0.945947,0.649931,0.518509,0.154464,0.975331,HOROZ
0.281869,0.95888,0.928027,0.617474,0.548559,0.122148,0.934041,HOROZ
0.28379,0.90116,0.867117,0.60796,0.490218,0.188969,0.862765,HOROZ
0.296637,0.958692,0.862746,0.546526,0.54801,0.122677,0.946473,HOROZ
0.273909,0.903704,0.927382,0.658434,0.491262,0.187332,0.907442,HOROZ
0.268537,0.933152,0.954202,0.686841,0.51867,0.153797,0.93605,HOROZ
0.276681,0.955027,0.953054,0.644761,0.542804,0.127543,0.960905,HOROZ
0.286281,0.959203,0.9261,0.597582,0.55056,0.119449,0.845078,HOROZ
0.277201,0.926964,0.831325,0.64301,0.517017,0.155211,0.71812,HOROZ
0.291396,0.975256,0.921726,0.573337,0.570244,0.100607,0.923416,HOROZ
0.276876,0.87554,0.547666,0.645045,0.478313,0.203795,0.446727,HOROZ
0.277846,0.933045,0.905984,0.640224,0.518848,0.152909,0.90393,HOROZ
0.267846,0.882359,0.93011,0.692247,0.47352,0.2104,0.895156,HOROZ
0.285071,0.962223,0.915986,0.604552,0.552058,0.117573,0.931679,HOROZ
0.277271,0.921215,0.883205,0.644044,0.507115,0.166267,0.88473,HOROZ
0.293412,0.982212,0.93344,0.564879,0.582197,0.089623,0.844236,HOROZ
0.29122,0.935972,0.881845,0.575454,0.523358,0.14737,0.8301,HOROZ
0.269744,0.936321,0.93104,0.684981,0.520994,0.149345,0.928861,HOROZ
0.281174,0.930618,0.860697,0.626525,0.518725,0.15177,0.763551,HOROZ
0.287774,0.960091,0.900358,0.594621,0.549465,0.118885,0.885847,HOROZ
0.278118,0.903498,0.882878,0.642925,0.493958,0.181141,0.7087,HOROZ
0.278275,0.925481,0.915827,0.64412,0.508681,0.162184,0.938964,HOROZ
0.283144,0.953031,0.892328,0.619836,0.539218,0.128298,0.919368,HOROZ
0.279232,0.924222,0.900407,0.639638,0.507417,0.163527,0.935276,HOROZ
0.286791,0.93186,0.897519,0.603011,0.515086,0.154124,0.925753,HOROZ
0.2956,0.933842,0.84918,0.561112,0.516798,0.152021,0.93719,HOROZ
0.278833,0.928278,0.898309,0.643625,0.512064,0.157223,0.886117,HOROZ
0.281567,0.912868,0.880446,0.630312,0.498678,0.173079,0.814803,HOROZ
0.282127,0.958205,0.968666,0.627706,0.545625,0.120715,0.884048,HOROZ
0.283881,0.942134,0.916159,0.619448,0.526262,0.140747,0.89457,HOROZ
0.300147,0.927264,0.891584,0.542027,0.509441,0.159624,0.937478,HOROZ
0.285595,0.935972,0.929215,0.612496,0.51845,0.148776,0.923824,HOROZ
0.302048,0.964461,0.870688,0.534783,0.55541,0.110239,0.782266,HOROZ
0.289096,0.932116,0.914738,0.595825,0.515187,0.15229,0.883891,HOROZ
0.280078,0.826201,0.593988,0.641717,0.440361,0.254133,0.532779,HOROZ
0.298673,0.976195,0.905231,0.551802,0.570138,0.096073,0.825734,HOROZ
0.276766,0.90065,0.816301,0.659058,0.488936,0.183444,0.715021,HOROZ
0.274805,0.911802,0.916525,0.669431,0.495273,0.1753,0.868633,HOROZ
0.343337,0.944346,0.781352,0.363992,0.527847,0.137431,0.88547,HOROZ
0.338689,0.872662,0.563972,0.382183,0.469538,0.209281,0.581265,HOROZ
0.318397,0.91797,0.7603,0.464936,0.500228,0.168915,0.895905,HOROZ
0.286316,0.964503,0.958331,0.61191,0.552128,0.112454,0.890591,HOROZ
0.277524,0.913542,0.888322,0.657688,0.497567,0.171456,0.810942,HOROZ
0.272384,0.872611,0.698431,0.684758,0.470595,0.206757,0.507005,HOROZ
0.281466,0.904136,0.74502,0.638062,0.494793,0.174709,0.555706,HOROZ
