@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,8,10-13,15-17'

@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.162157,0.158327,0.912649,0.755255,0.416027,0.574053,0.364281,0.899542,SIRA
0.159462,0.158417,0.830226,0.77387,0.570613,0.514068,0.518427,0.784779,SIRA
0.154439,0.158576,0.909885,0.809307,0.479524,0.548102,0.426365,0.92709,SIRA
0.16258,0.1587,0.843861,0.754778,0.466633,0.552966,0.413622,0.922693,SIRA
0.152767,0.158728,0.917069,0.821983,0.472137,0.55075,0.419054,0.918155,SIRA
0.151922,0.158769,0.905161,0.828205,0.553125,0.51989,0.500478,0.899442,SIRA
0.146385,0.158824,0.955959,0.868326,0.59123,0.506023,0.539755,0.943882,SIRA
0.157006,0.158859,0.9375,0.793391,0.379418,0.588529,0.329267,0.942436,SIRA
0.162462,0.1589,0.895585,0.756817,0.438771,0.563782,0.386322,0.874073,SIRA
0.162929,0.158935,0.873461,0.753929,0.442448,0.562238,0.389905,0.864908,SIRA
0.16142,0.158962,0.898196,0.764155,0.494615,0.541607,0.441373,0.864461,SIRA
0.160161,0.158976,0.898526,0.772689,0.432496,0.566204,0.380218,0.959575,SIRA
0.169361,0.158997,0.897896,0.712436,0.320885,0.613946,0.27447,0.879019,SIRA
0.157133,0.159024,0.889238,0.79358,0.510339,0.53548,0.457113,0.971248,SIRA
0.155326,0.159031,0.904028,0.806086,0.402454,0.578504,0.351232,0.893029,SIRA
0.161022,0.159086,0.907279,0.7676,0.473762,0.54952,0.420661,0.923742,SIRA
0.176673,0.159093,0.809204,0.66722,0.556782,0.518033,0.504221,0.914757,SIRA
0.164101,0.1591,0.841951,0.747218,0.457955,0.555747,0.405084,0.889511,SIRA
0.156332,0.159142,0.905381,0.799839,0.494356,0.541414,0.441115,0.951351,SIRA
0.152256,0.159217,0.929271,0.828763,0.502754,0.538063,0.449507,0.964127,SIRA
0.152472,0.159314,0.917068,0.82787,0.512718,0.534107,0.459504,0.913289,SIRA
0.158529,0.159383,0.910668,0.786325,0.525046,0.529339,0.471932,0.974174,SIRA
0.159889,0.159424,0.909727,0.777357,0.576272,0.510435,0.524263,0.971122,SIRA
0.15151,0.159472,0.922952,0.835716,0.551716,0.519288,0.499038,0.93342,SIRA
0.162634,0.159521,0.852164,0.759555,0.508953,0.535204,0.455721,0.8823,SIRA
0.157997,0.159541,0.912045,0.790965,0.467238,0.551339,0.414219,0.965558,SIRA
0.15827,0.159603,0.91208,0.789499,0.441537,0.561491,0.389017,0.947283,SIRA
0.167438,0.159617,0.86691,0.728616,0.402352,0.577553,0.351135,0.909393,SIRA
0.154488,0.159776,0.899336,0.816718,0.470636,0.549615,0.417572,0.930964,SIRA
0.149137,0.159886,0.918667,0.855408,0.65136,0.483514,0.602991,0.880728,SIRA
0.157114,0.159906,0.852781,0.799355,0.447454,0.558608,0.394793,0.909026,SIRA
0.155658,0.15992,0.932846,0.809506,0.485825,0.543445,0.432619,0.936252,SIRA
0.150796,0.159962,0.903296,0.843999,0.600279,0.501042,0.549172,0.944577,SIRA
0.147176,0.159982,0.94287,0.870268,0.504346,0.536214,0.451102,0.954146,SIRA
0.162646,0.160017,0.88412,0.762581,0.404376,0.576033,0.353075,0.898442,SIRA
0.152109,0.16003,0.935799,0.835108,0.537606,0.523611,0.484659,0.967771,SIRA
0.158719,0.160065,0.895989,0.789372,0.482916,0.544339,0.42973,0.916351,SIRA
0.152466,0.160072,0.932276,0.832851,0.499248,0.53802,0.446,0.973883,SIRA
0.165985,0.160196,0.889032,0.74164,0.398231,0.578297,0.347188,0.905269,SIRA
0.156072,0.16023,0.932033,0.808627,0.460869,0.552724,0.407947,0.941861,SIRA
0.161471,0.160244,0.876289,0.771875,0.464473,0.551275,0.411493,0.918929,SIRA
0.151487,0.160264,0.855282,0.841059,0.609047,0.497492,0.558332,0.906006,SIRA
0.164498,0.160299,0.897094,0.752061,0.40377,0.575809,0.352494,0.922017,SIRA
0.161435,0.160368,0.869363,0.772895,0.505034,0.535328,0.451791,0.898921,SIRA
0.164183,0.160381,0.903226,0.754657,0.41706,0.570166,0.365277,0.904822,SIRA
0.173967,0.160395,0.81988,0.691769,0.385516,0.583311,0.33506,0.856799,SIRA
0.159068,0.160416,0.903566,0.789224,0.442044,0.559937,0.389511,0.930253,SIRA
0.161349,0.160457,0.914164,0.774038,0.446637,0.558022,0.393995,0.935492,SIRA
0.174241,0.160485,0.875818,0.690588,0.481628,0.544155,0.428451,0.946672,SIRA
0.151462,0.160629,0.930302,0.843628,0.533224,0.524285,0.480211,0.968921,SIRA
0.153676,0.16067,0.930643,0.828211,0.461435,0.551775,0.408503,0.93909,SIRA
0.153663,0.160725,0.925855,0.828655,0.454484,0.554444,0.401677,0.933973,SIRA
0.160075,0.160767,0.914016,0.784603,0.43185,0.563476,0.379591,0.946873,SIRA
0.151588,0.16078,0.960627,0.843716,0.481136,0.543864,0.427964,0.951214,SIRA
0.166524,0.16089,0.893308,0.742414,0.348804,0.598257,0.300425,0.876432,SIRA
0.161572,0.160911,0.913776,0.775398,0.518783,0.529242,0.46561,0.853206,SIRA
0.146187,0.160911,0.94297,0.883714,0.581926,0.506077,0.530108,0.913462,SIRA
0.164233,0.160959,0.898458,0.757925,0.443191,0.558574,0.39063,0.842755,SIRA
0.163303,0.161,0.92119,0.764368,0.453572,0.554353,0.400783,0.899776,SIRA
0.153837,0.161048,0.833718,0.829535,0.547887,0.518196,0.495127,0.910136,SIRA
0.155213,0.161055,0.930514,0.819927,0.49946,0.536347,0.446212,0.972391,SIRA
0.160248,0.161131,0.907824,0.785742,0.530755,0.524405,0.477709,0.950481,SIRA
0.160547,0.161131,0.928628,0.783713,0.496177,0.537483,0.442932,0.937727,SIRA
0.161844,0.161152,0.830961,0.775085,0.445246,0.557431,0.392636,0.88431,SIRA
0.154631,0.161152,0.929921,0.824622,0.495707,0.53763,0.442463,0.896403,SIRA
0.149681,0.161172,0.913282,0.859977,0.666566,0.476456,0.619228,0.964157,SIRA
0.16402,0.161213,0.847136,0.76093,0.424293,0.565808,0.372266,0.817175,SIRA
0.161282,0.161275,0.9127,0.779653,0.434869,0.561406,0.382524,0.949897,SIRA
0.157629,0.161282,0.946029,0.804613,0.444748,0.557415,0.39215,0.938039,SIRA
0.154217,0.161344,0.921692,0.828779,0.567239,0.510677,0.514954,0.918473,SIRA
0.157508,0.161351,0.911464,0.805889,0.535325,0.522355,0.482342,0.81501,SIRA
0.160506,0.161385,0.911803,0.785601,0.460509,0.550967,0.407593,0.972999,SIRA
0.165738,0.161413,0.929731,0.750812,0.339411,0.601477,0.291655,0.948389,SIRA
0.151963,0.161433,0.930382,0.845323,0.461981,0.550306,0.409041,0.957185,SIRA
0.161568,0.161495,0.895917,0.779109,0.430572,0.562783,0.37835,0.895209,SIRA
0.154916,0.161529,0.92979,0.825073,0.489747,0.539312,0.436521,0.913339,SIRA
0.162588,0.161577,0.922455,0.772768,0.378715,0.584186,0.3286,0.892384,SIRA
0.157538,0.161673,0.921547,0.80775,0.519162,0.527879,0.465992,0.933381,SIRA
0.165163,0.161701,0.878242,0.756395,0.430915,0.562302,0.378683,0.901356,SIRA
0.152722,0.161708,0.919648,0.841715,0.545357,0.518083,0.492547,0.985852,SIRA
0.156892,0.161728,0.905299,0.812576,0.432555,0.561591,0.380276,0.893271,SIRA
0.164277,0.161756,0.895442,0.762614,0.530937,0.523342,0.477893,0.889323,SIRA
0.151261,0.161776,0.931193,0.852592,0.511533,0.530592,0.458313,0.916162,SIRA
0.151469,0.161776,0.957804,0.851101,0.489983,0.538821,0.436756,0.970369,SIRA
0.15791,0.161824,0.89135,0.806156,0.497543,0.53584,0.444296,0.877705,SIRA
0.151223,0.1619,0.945341,0.853674,0.564655,0.51074,0.512297,0.931343,SIRA
0.159157,0.161907,0.897445,0.79811,0.501678,0.534127,0.448431,0.823549,SIRA
0.157222,0.161907,0.911459,0.811435,0.427326,0.563418,0.375203,0.910653,SIRA
0.153463,0.161948,0.926483,0.838028,0.51255,0.529932,0.459335,0.96008,SIRA
0.164197,0.161948,0.860355,0.764348,0.501463,0.534142,0.448216,0.875163,SIRA
0.146811,0.161955,0.946648,0.886107,0.578277,0.505753,0.526334,0.964289,SIRA
0.157233,0.162065,0.946055,0.812373,0.475053,0.544143,0.421938,0.972948,SIRA
0.152217,0.162065,0.947978,0.847642,0.537647,0.520362,0.484701,0.979479,SIRA
0.149819,0.162071,0.929102,0.864926,0.550764,0.515525,0.498065,0.963497,SIRA
0.157341,0.16212,0.942877,0.811976,0.472981,0.544863,0.419888,0.943688,SIRA
0.154297,0.162133,0.933926,0.833342,0.524992,0.52496,0.471877,0.975459,SIRA
0.157555,0.162161,0.899826,0.810761,0.489492,0.538389,0.436267,0.921716,SIRA
0.173415,0.162243,0.854257,0.706373,0.489144,0.538391,0.435921,0.963035,SIRA
0.162,0.162257,0.870704,0.781006,0.446006,0.555304,0.393378,0.864314,SIRA
0.154141,0.162264,0.937186,0.835285,0.529115,0.523214,0.476047,0.937859,SIRA
0.142402,0.162277,0.949351,0.921198,0.641183,0.483329,0.592181,0.939302,SIRA
0.161344,0.162305,0.919648,0.785743,0.440503,0.557431,0.388009,0.988339,SIRA
0.162528,0.162318,0.92412,0.777835,0.498496,0.53468,0.445248,0.947695,SIRA
0.154733,0.162325,0.914561,0.831512,0.485948,0.539491,0.432742,0.953727,SIRA
0.162106,0.162401,0.902831,0.781199,0.511482,0.529612,0.458262,0.869327,SIRA
0.154686,0.162414,0.923851,0.832423,0.496364,0.535341,0.443119,0.905929,SIRA
0.166242,0.162428,0.864502,0.7538,0.502338,0.533037,0.449091,0.957058,SIRA
0.15217,0.162469,0.881298,0.850636,0.567709,0.508747,0.515437,0.891719,SIRA
0.171951,0.162497,0.898123,0.717209,0.353493,0.593451,0.304817,0.953077,SIRA
0.153091,0.16251,0.929641,0.844335,0.532451,0.521582,0.479427,0.942804,SIRA
0.17048,0.162538,0.901642,0.726881,0.362578,0.589453,0.313352,0.956253,SIRA
0.175799,0.162545,0.80892,0.693211,0.419849,0.565407,0.36797,0.887588,SIRA
0.158101,0.162586,0.928403,0.809715,0.438247,0.557875,0.385811,0.956779,SIRA
0.168202,0.162641,0.91569,0.742264,0.414321,0.567514,0.362636,0.927757,SIRA
0.15974,0.162654,0.905841,0.798883,0.453136,0.551809,0.400356,0.942222,SIRA
0.157625,0.162771,0.943811,0.814189,0.464522,0.547119,0.411541,0.973259,SIRA
0.174424,0.162812,0.852486,0.703438,0.386504,0.5788,0.335999,0.775753,SIRA
0.164741,0.16286,0.909454,0.766426,0.442889,0.555559,0.390335,0.778067,SIRA
0.15037,0.162928,0.933674,0.866597,0.58568,0.501604,0.533996,0.971676,SIRA
0.159091,0.162963,0.806803,0.805298,0.645802,0.480727,0.597081,0.789118,SIRA
0.157432,0.162969,0.902217,0.816805,0.460723,0.548291,0.407804,0.899299,SIRA
0.154346,0.163031,0.951273,0.838832,0.494604,0.535023,0.441362,0.960211,SIRA
0.168462,0.163038,0.917179,0.743022,0.379336,0.581446,0.329189,0.947397,SIRA
0.168544,0.163141,0.89915,0.74312,0.449175,0.552588,0.396477,0.876924,SIRA
0.155541,0.163236,0.924278,0.831739,0.527755,0.522177,0.474671,0.945643,SIRA
0.158693,0.16336,0.925613,0.810578,0.531667,0.520528,0.478633,0.948764,SIRA
0.150679,0.163503,0.96009,0.868162,0.519815,0.524719,0.46665,0.952175,SIRA
0.153831,0.16351,0.946374,0.845604,0.495364,0.533962,0.442121,0.979613,SIRA
0.152964,0.163592,0.918431,0.852316,0.563882,0.508375,0.511504,0.957349,SIRA
0.159362,0.163668,0.935304,0.807941,0.452268,0.550496,0.399505,0.901594,SIRA
0.165124,0.163681,0.934039,0.769008,0.488958,0.536144,0.435736,0.873251,SIRA
0.162679,0.163722,0.913746,0.785664,0.428109,0.560094,0.375961,0.897757,SIRA
0.174906,0.163743,0.812827,0.706009,0.359324,0.588801,0.310291,0.82524,SIRA
0.162194,0.16375,0.911544,0.78912,0.479793,0.539571,0.426631,0.954121,SIRA
0.162256,0.163852,0.904639,0.789347,0.469575,0.543381,0.416524,0.979304,SIRA
0.156074,0.1639,0.904983,0.832295,0.479357,0.539497,0.4262,0.901268,SIRA
0.161246,0.16403,0.944058,0.797336,0.448872,0.551253,0.396181,0.831437,SIRA
0.153622,0.164057,0.959989,0.850664,0.477949,0.539789,0.424805,0.983612,SIRA
0.156322,0.164064,0.882991,0.831617,0.514152,0.525954,0.460946,0.928744,SIRA
0.163841,0.164071,0.902871,0.780033,0.479853,0.53903,0.426691,0.94671,SIRA
0.155495,0.164078,0.942172,0.837518,0.449866,0.55078,0.397154,0.933052,SIRA
0.157126,0.164085,0.912365,0.826123,0.526937,0.52114,0.473843,0.954363,SIRA
0.16113,0.164132,0.948556,0.798781,0.442072,0.553798,0.389538,0.889249,SIRA
0.156355,0.164173,0.934911,0.832089,0.563746,0.507519,0.511364,0.977441,SIRA
0.161708,0.164214,0.91054,0.795363,0.439328,0.554762,0.386864,0.979049,SIRA
0.155135,0.164508,0.894932,0.842864,0.536435,0.516956,0.483469,0.920652,SIRA
0.155475,0.164522,0.892106,0.840547,0.59561,0.495644,0.544309,0.903492,SIRA
0.167412,0.164542,0.885194,0.759209,0.375619,0.580483,0.325666,0.847793,SIRA
0.165015,0.164624,0.898155,0.77564,0.424422,0.560102,0.37239,0.926001,SIRA
0.153624,0.164652,0.925325,0.854537,0.569748,0.504619,0.517536,0.930449,SIRA
0.163687,0.164652,0.916472,0.784722,0.476722,0.539307,0.423589,0.935278,SIRA
0.154437,0.164658,0.920901,0.848791,0.570593,0.504306,0.518406,0.95909,SIRA
0.159024,0.164679,0.92186,0.816744,0.558635,0.50858,0.506119,0.947687,SIRA
0.160455,0.164699,0.890958,0.80701,0.522614,0.521779,0.469475,0.904941,SIRA
0.166924,0.164706,0.9064,0.763451,0.465938,0.54342,0.412937,0.919304,SIRA
0.164944,0.164727,0.894123,0.776753,0.480797,0.537609,0.427627,0.962079,SIRA
0.169869,0.16487,0.915328,0.745139,0.340311,0.595133,0.292494,0.868145,SIRA
0.163054,0.164932,0.946681,0.790764,0.362024,0.585623,0.31283,0.965921,SIRA
0.166671,0.164938,0.928634,0.766573,0.389506,0.57397,0.338858,0.945344,SIRA
0.164503,0.164979,0.961938,0.781293,0.393933,0.572053,0.343081,0.96693,SIRA
0.159703,0.164986,0.876694,0.814016,0.47717,0.538595,0.424033,0.858461,SIRA
0.161259,0.165013,0.954964,0.803495,0.428933,0.557635,0.37676,0.947916,SIRA
0.156871,0.165136,0.936954,0.834699,0.493466,0.532086,0.440227,0.941268,SIRA
0.156259,0.165164,0.921798,0.839181,0.521493,0.521465,0.468343,0.910088,SIRA
0.15584,0.16517,0.92875,0.842181,0.56858,0.504236,0.516334,0.981079,SIRA
0.174316,0.165191,0.913927,0.718488,0.361262,0.585511,0.312114,0.960175,SIRA
0.163797,0.165402,0.90932,0.788711,0.522357,0.520766,0.469216,0.912752,SIRA
0.15363,0.165443,0.935835,0.859682,0.509712,0.525438,0.456484,0.946967,SIRA
0.161114,0.165464,0.917858,0.807354,0.451361,0.547931,0.398617,0.942926,SIRA
0.160376,0.165491,0.925124,0.812605,0.442239,0.551512,0.389702,0.896443,SIRA
0.162737,0.165505,0.915675,0.796536,0.416871,0.561724,0.365094,0.941529,SIRA
0.176971,0.165532,0.860494,0.703783,0.376092,0.578619,0.326114,0.922459,SIRA
0.176803,0.1656,0.848379,0.705248,0.400161,0.568433,0.349036,0.901453,SIRA
0.155022,0.165627,0.948883,0.850948,0.518144,0.521984,0.464966,0.995813,SIRA
0.166419,0.165627,0.774964,0.772541,0.606826,0.490041,0.556009,0.723774,SIRA
0.162092,0.165648,0.885914,0.801835,0.569287,0.503245,0.517062,0.867465,SIRA
0.160387,0.165675,0.909161,0.8137,0.502407,0.527828,0.44916,0.934211,SIRA
0.155478,0.165682,0.936896,0.848065,0.568706,0.5034,0.516464,0.971432,SIRA
0.152699,0.165689,0.949859,0.867979,0.526957,0.518607,0.473864,0.956182,SIRA
0.165918,0.165716,0.857509,0.776432,0.483704,0.534902,0.430512,0.833626,SIRA
0.162216,0.165811,0.938851,0.802027,0.453679,0.546451,0.400888,0.949099,SIRA
0.161936,0.165838,0.831461,0.804112,0.477861,0.53696,0.424717,0.772107,SIRA
0.153164,0.165852,0.947399,0.865712,0.488429,0.532871,0.435209,0.961641,SIRA
0.153695,0.165859,0.955943,0.861941,0.539547,0.513696,0.486632,0.912674,SIRA
0.152416,0.165934,0.936699,0.87164,0.543875,0.511994,0.491037,0.961107,SIRA
0.158543,0.166016,0.905586,0.828674,0.551794,0.508982,0.499117,0.970675,SIRA
0.172067,0.166043,0.886796,0.738079,0.494329,0.530312,0.441088,0.954563,SIRA
0.159787,0.166043,0.910312,0.820198,0.490116,0.531921,0.436888,0.886753,SIRA
0.160806,0.16607,0.872121,0.813337,0.477776,0.536621,0.424633,0.918735,SIRA
0.158581,0.166077,0.935505,0.828801,0.55496,0.507739,0.502356,0.954396,SIRA
0.172522,0.166091,0.912224,0.735438,0.326074,0.599308,0.279269,0.98665,SIRA
0.168267,0.166111,0.922295,0.7633,0.485534,0.533568,0.432331,0.890464,SIRA
0.158033,0.166111,0.934261,0.832847,0.536517,0.514415,0.483553,0.936077,SIRA
0.159287,0.166131,0.949416,0.824237,0.46521,0.541406,0.412219,0.913234,SIRA
0.16165,0.166131,0.901262,0.807933,0.531834,0.516108,0.478801,0.941253,SIRA
0.158265,0.166172,0.903795,0.831623,0.497765,0.5288,0.444518,0.931014,SIRA
0.153281,0.166247,0.938108,0.867461,0.524576,0.518613,0.471457,0.934017,SIRA
0.157222,0.166274,0.93182,0.839595,0.475825,0.537049,0.422702,0.881623,SIRA
0.160339,0.166302,0.928685,0.818041,0.521033,0.519845,0.467879,0.948571,SIRA
0.170284,0.166302,0.918937,0.751241,0.382255,0.574733,0.33196,0.953233,SIRA
0.166773,0.166349,0.856426,0.774691,0.534557,0.514764,0.481564,0.855051,SIRA
0.169516,0.166377,0.892015,0.756729,0.43832,0.551635,0.385882,0.967255,SIRA
0.162538,0.166383,0.908936,0.803455,0.483389,0.533957,0.4302,0.880189,SIRA
0.156928,0.166383,0.95047,0.842374,0.478381,0.535886,0.425232,0.937531,SIRA
0.157018,0.166397,0.923387,0.841825,0.526102,0.517812,0.472999,0.913496,SIRA
0.154685,0.166431,0.952069,0.858601,0.50481,0.525722,0.451567,0.973629,SIRA
0.163934,0.166438,0.905518,0.794314,0.45164,0.546242,0.39889,0.926704,SIRA
0.161805,0.166649,0.935148,0.810159,0.465429,0.540488,0.412436,0.897709,SIRA
0.159386,0.166696,0.915069,0.82718,0.476213,0.536223,0.423085,0.905182,SIRA
0.162342,0.166696,0.905041,0.806785,0.529707,0.51601,0.476647,0.90672,SIRA
0.17161,0.166703,0.72653,0.745077,0.49854,0.527664,0.445292,0.712132,SIRA
0.165345,0.16673,0.933929,0.786634,0.448538,0.546995,0.395854,0.973931,SIRA
0.1623,0.16673,0.915088,0.807287,0.561854,0.504242,0.50942,0.978095,SIRA
0.154969,0.166737,0.936763,0.858574,0.576723,0.498918,0.524729,0.980717,SIRA
0.169219,0.166832,0.907312,0.761499,0.384763,0.572796,0.334344,0.849313,SIRA
0.163942,0.166839,0.92864,0.796792,0.470381,0.538255,0.41732,0.902735,SIRA
0.169105,0.166839,0.899806,0.762289,0.382781,0.573616,0.332459,0.948077,SIRA
0.16033,0.166887,0.946903,0.821843,0.453823,0.544655,0.401029,0.95924,SIRA
0.160637,0.166887,0.842866,0.819721,0.501757,0.526155,0.448509,0.882701,SIRA
0.164368,0.166907,0.898284,0.794337,0.437937,0.550925,0.385509,0.903025,SIRA
0.160223,0.166921,0.888922,0.822805,0.475448,0.53616,0.422328,0.907314,SIRA
0.168013,0.166934,0.899863,0.770098,0.616851,0.484601,0.566511,0.913666,SIRA
0.158413,0.166955,0.911765,0.835635,0.537198,0.512849,0.484245,0.970005,SIRA
0.173603,0.167084,0.921861,0.734537,0.408201,0.562669,0.356748,0.938442,SIRA
0.169011,0.167206,0.906588,0.765186,0.382856,0.572974,0.332531,0.912857,SIRA
0.163332,0.167274,0.928543,0.803686,0.460072,0.541577,0.407164,0.981235,SIRA
0.156006,0.167315,0.935466,0.854954,0.502824,0.525076,0.449578,0.978102,SIRA
0.170082,0.167417,0.915463,0.75944,0.408734,0.561903,0.35726,0.938732,SIRA
0.166598,0.167533,0.875622,0.783251,0.456853,0.542424,0.404001,0.911017,SIRA
0.161407,0.16758,0.92212,0.818832,0.557492,0.504503,0.504948,0.882183,SIRA
0.176615,0.167587,0.859831,0.71838,0.386143,0.570966,0.335656,0.85965,SIRA
0.164804,0.167614,0.929339,0.795841,0.471233,0.536684,0.418161,0.9112,SIRA
0.162474,0.167655,0.935627,0.81197,0.418102,0.557694,0.366283,0.942162,SIRA
0.160693,0.167675,0.908107,0.824382,0.478907,0.533623,0.425754,0.90118,SIRA
0.165409,0.16777,0.935682,0.792735,0.412041,0.559972,0.360441,0.937713,SIRA
0.16164,0.16777,0.868026,0.81844,0.495149,0.527263,0.441906,0.922729,SIRA
0.175411,0.167791,0.883255,0.72726,0.412924,0.559578,0.361291,0.932834,SIRA
0.177991,0.167797,0.920358,0.710972,0.338325,0.591021,0.290644,0.981678,SIRA
0.175828,0.167879,0.879274,0.725134,0.375008,0.575154,0.325088,0.933626,SIRA
0.153053,0.167892,0.958648,0.879947,0.545052,0.508525,0.492236,0.964775,SIRA
0.16114,0.167892,0.954563,0.822672,0.488427,0.529628,0.435207,0.957087,SIRA
0.167234,0.167913,0.833805,0.781375,0.414913,0.558568,0.363207,0.856425,SIRA
0.16139,0.167926,0.945473,0.821166,0.457538,0.541522,0.404674,0.980044,SIRA
0.162923,0.167988,0.941111,0.811007,0.467452,0.537555,0.414429,0.966135,SIRA
0.174424,0.168008,0.837892,0.734893,0.470442,0.536362,0.41738,0.801904,SIRA
0.172465,0.168035,0.864495,0.747696,0.407443,0.561418,0.356019,0.86439,SIRA
0.186488,0.168069,0.850599,0.660393,0.311172,0.602543,0.265519,0.885082,SIRA
0.172153,0.168083,0.889661,0.75001,0.42647,0.553614,0.374373,0.894277,SIRA
0.162227,0.168089,0.907719,0.816429,0.520018,0.517423,0.466855,0.957329,SIRA
0.173404,0.168096,0.88594,0.741991,0.442813,0.547058,0.390261,0.874617,SIRA
0.159625,0.168239,0.930274,0.835425,0.527782,0.514316,0.474698,0.984551,SIRA
0.156186,0.168259,0.925285,0.859825,0.594261,0.490425,0.542905,0.936975,SIRA
0.172685,0.168361,0.941906,0.748265,0.364477,0.578811,0.315141,0.963227,SIRA
0.163125,0.168361,0.941906,0.811994,0.455903,0.541467,0.403069,0.969314,SIRA
0.155643,0.168456,0.92757,0.864991,0.568878,0.499079,0.516641,0.973643,SIRA
0.163615,0.16849,0.890229,0.809457,0.511658,0.519912,0.458439,0.806538,SIRA
0.17111,0.168523,0.846013,0.759529,0.560894,0.50183,0.508435,0.785089,SIRA
0.158973,0.168551,0.940428,0.842005,0.464719,0.537719,0.411736,0.931475,SIRA
0.167939,0.168585,0.93388,0.780861,0.415541,0.557216,0.363812,0.972221,SIRA
0.166795,0.168598,0.908009,0.788601,0.465573,0.537311,0.412578,0.942206,SIRA
0.156904,0.168612,0.94421,0.857015,0.509817,0.52041,0.456589,0.964273,SIRA
0.162619,0.168618,0.916115,0.817104,0.553108,0.504486,0.50046,0.919711,SIRA
0.164192,0.168679,0.901216,0.806721,0.519722,0.516612,0.466557,0.918913,SIRA
0.165393,0.168693,0.922699,0.798654,0.448925,0.543678,0.396232,0.911098,SIRA
0.158082,0.168727,0.909016,0.849417,0.554949,0.503655,0.502344,0.883668,SIRA
0.158632,0.168734,0.942075,0.845585,0.543358,0.507842,0.490511,0.968869,SIRA
0.166671,0.168835,0.915299,0.790921,0.448363,0.543671,0.395682,0.904373,SIRA
0.165705,0.168849,0.882089,0.797524,0.512511,0.519032,0.459296,0.890858,SIRA
0.171512,0.168862,0.91158,0.758986,0.48627,0.528917,0.433062,0.903388,SIRA
0.161368,0.168876,0.894504,0.827389,0.453711,0.541501,0.400919,0.881073,SIRA
0.167403,0.168883,0.866649,0.786311,0.493053,0.526303,0.439815,0.952027,SIRA
0.174853,0.16891,0.939343,0.737623,0.346737,0.585494,0.298492,0.957869,SIRA
0.165844,0.168951,0.921276,0.797219,0.463283,0.537639,0.410322,0.949729,SIRA
0.162214,0.169005,0.939699,0.822359,0.453828,0.541249,0.401034,0.890391,SIRA
0.164993,0.169059,0.949721,0.803674,0.442648,0.545571,0.390101,0.946425,SIRA
0.157542,0.169072,0.92134,0.855482,0.528736,0.512669,0.475664,0.926852,SIRA
0.16717,0.169113,0.885358,0.789314,0.407504,0.559628,0.356078,0.904889,SIRA
0.166407,0.169133,0.888776,0.794571,0.459267,0.538914,0.406372,0.855309,SIRA
0.162753,0.169133,0.935702,0.819466,0.477666,0.531784,0.424525,0.957568,SIRA
0.176806,0.169323,0.937039,0.727644,0.328458,0.592754,0.281477,0.954594,SIRA
0.168512,0.169364,0.915276,0.781904,0.37465,0.57284,0.324749,0.918883,SIRA
0.161848,0.169364,0.928648,0.827179,0.499844,0.522978,0.446596,0.926688,SIRA
0.167071,0.169384,0.842691,0.791673,0.400963,0.561866,0.349804,0.840185,SIRA
0.15742,0.169486,0.893331,0.859033,0.651797,0.468991,0.603456,0.846921,SIRA
0.170534,0.169486,0.891784,0.769253,0.455,0.54002,0.402184,0.939506,SIRA
0.166404,0.169513,0.903878,0.796972,0.44381,0.544382,0.391234,0.920971,SIRA
