@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7,1,8,3,14,13,4,17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute Area numeric
@attribute EquivDiameter numeric
@attribute MajorAxisLength numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor1 numeric
@attribute MinorAxisLength numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.296055,0.160122,0.164439,0.276084,0.368753,0.142535,0.496793,0.211825,HOROZ
0.305817,0.160555,0.164443,0.27609,0.392634,0.111449,0.526103,0.194555,HOROZ
0.289424,0.160234,0.164448,0.276095,0.36325,0.150327,0.490007,0.216248,HOROZ
0.296774,0.161503,0.164559,0.276243,0.356332,0.160618,0.48114,0.230244,HOROZ
0.308075,0.161796,0.164798,0.276562,0.381415,0.125969,0.511097,0.206863,HOROZ
0.307062,0.161516,0.164862,0.276647,0.371543,0.139221,0.498773,0.211437,HOROZ
0.310309,0.164554,0.16511,0.276977,0.402246,0.100803,0.53553,0.195512,HOROZ
0.31081,0.160934,0.165165,0.277051,0.39561,0.108688,0.527208,0.19257,HOROZ
0.300426,0.161318,0.165178,0.277068,0.381928,0.125769,0.51041,0.203356,HOROZ
0.296191,0.164826,0.165182,0.277074,0.341066,0.185414,0.460368,0.245887,HOROZ
0.296191,0.164826,0.165182,0.277074,0.341066,0.185414,0.460368,0.245887,HOROZ
0.291209,0.161235,0.165404,0.27737,0.360765,0.155199,0.483742,0.22146,HOROZ
0.294127,0.161161,0.165464,0.277449,0.37262,0.138511,0.49804,0.215351,HOROZ
0.307391,0.162109,0.165468,0.277455,0.338252,0.190492,0.455995,0.24034,HOROZ
0.293145,0.161503,0.165498,0.277495,0.357686,0.15987,0.479662,0.228252,HOROZ
0.295386,0.162184,0.165507,0.277506,0.378409,0.130779,0.504973,0.210153,HOROZ
0.325715,0.16187,0.165507,0.277506,0.434859,0.066574,0.573997,0.16536,HOROZ
0.290341,0.161124,0.165519,0.277523,0.371918,0.139543,0.496992,0.212329,HOROZ
0.295349,0.161132,0.165541,0.277551,0.384043,0.123483,0.511743,0.203161,HOROZ
0.297515,0.162151,0.165554,0.277568,0.368243,0.144685,0.492383,0.216222,HOROZ
0.304962,0.166092,0.165609,0.277642,0.365657,0.148411,0.489035,0.230086,HOROZ
0.297317,0.161627,0.165771,0.277858,0.356792,0.161577,0.477661,0.226872,HOROZ
0.316391,0.162761,0.165831,0.277938,0.384966,0.122652,0.511868,0.20391,HOROZ
0.292578,0.161343,0.165904,0.278034,0.375399,0.135293,0.499938,0.209971,HOROZ
0.303453,0.161973,0.165955,0.278102,0.36636,0.147863,0.48873,0.216467,HOROZ
0.321341,0.163123,0.165985,0.278142,0.386114,0.121376,0.512738,0.203738,HOROZ
0.290477,0.161561,0.166023,0.278193,0.35729,0.161172,0.477433,0.225764,HOROZ
0.305976,0.163705,0.166036,0.27821,0.374705,0.136397,0.49864,0.21426,HOROZ
0.323837,0.162633,0.166049,0.278227,0.402978,0.101007,0.533093,0.189056,HOROZ
0.303978,0.162237,0.166062,0.278244,0.378418,0.131454,0.503084,0.207492,HOROZ
0.307058,0.162212,0.166075,0.278261,0.392485,0.113533,0.520201,0.197305,HOROZ
0.30495,0.162827,0.166224,0.27846,0.371454,0.141079,0.494038,0.216657,HOROZ
0.308126,0.162818,0.166386,0.278676,0.372905,0.139291,0.495258,0.212012,HOROZ
0.306346,0.162724,0.16648,0.2788,0.364231,0.151594,0.484375,0.221524,HOROZ
0.299045,0.162897,0.166489,0.278812,0.357787,0.16106,0.476498,0.235015,HOROZ
0.303366,0.162678,0.166536,0.278874,0.380309,0.129542,0.50377,0.210819,HOROZ
0.300732,0.162064,0.166591,0.278948,0.37302,0.139392,0.494706,0.21254,HOROZ
0.308936,0.163268,0.166621,0.278987,0.394926,0.111192,0.521273,0.200295,HOROZ
0.308936,0.163268,0.166621,0.278987,0.394926,0.111192,0.521273,0.200295,HOROZ
0.296505,0.163317,0.166715,0.279112,0.366448,0.148727,0.486291,0.220909,HOROZ
0.296312,0.163429,0.166745,0.279152,0.320155,0.224477,0.429862,0.263883,HOROZ
0.298896,0.163152,0.166779,0.279197,0.380278,0.129881,0.502903,0.209495,HOROZ
0.304972,0.162612,0.166826,0.27926,0.398005,0.107725,0.524306,0.195411,HOROZ
0.316357,0.163927,0.166865,0.279311,0.384215,0.124861,0.5074,0.205753,HOROZ
0.306992,0.162517,0.166882,0.279333,0.384737,0.12421,0.507977,0.204558,HOROZ
0.295976,0.162629,0.16698,0.279464,0.369142,0.145264,0.488682,0.218495,HOROZ
0.29687,0.162868,0.166984,0.279469,0.378459,0.132541,0.499994,0.209097,HOROZ
0.306694,0.163231,0.166997,0.279486,0.392649,0.114407,0.5172,0.197861,HOROZ
0.310287,0.163779,0.167082,0.2796,0.362227,0.155295,0.479936,0.225243,HOROZ
0.299886,0.163548,0.167134,0.279668,0.380491,0.130036,0.501956,0.21076,HOROZ
0.298694,0.163672,0.167138,0.279673,0.372158,0.141271,0.491817,0.217542,HOROZ
0.290953,0.162707,0.167142,0.279679,0.368093,0.14695,0.486865,0.220245,HOROZ
0.328205,0.16408,0.167146,0.279684,0.414883,0.088836,0.543694,0.184501,HOROZ
0.337162,0.164546,0.167304,0.279894,0.373515,0.139616,0.492906,0.214861,HOROZ
0.326522,0.171587,0.167317,0.279911,0.388548,0.119886,0.511114,0.217949,HOROZ
0.326522,0.171587,0.167317,0.279911,0.388548,0.119886,0.511114,0.217949,HOROZ
0.300237,0.163095,0.16739,0.280007,0.361425,0.156877,0.477946,0.2265,HOROZ
0.345062,0.163754,0.167514,0.280171,0.429323,0.074062,0.559906,0.173092,HOROZ
0.306987,0.163379,0.167565,0.280239,0.379853,0.131408,0.499719,0.211829,HOROZ
0.313399,0.163424,0.167569,0.280245,0.408249,0.096657,0.534145,0.186895,HOROZ
0.313399,0.163424,0.167569,0.280245,0.408249,0.096657,0.534145,0.186895,HOROZ
0.292263,0.163235,0.167637,0.280336,0.369956,0.144969,0.487474,0.218936,HOROZ
0.420741,0.16624,0.167659,0.280364,0.401962,0.103992,0.526207,0.193992,HOROZ
0.312197,0.164208,0.167676,0.280386,0.396482,0.110526,0.519504,0.198637,HOROZ
0.308271,0.163363,0.16774,0.280471,0.407078,0.098173,0.532126,0.188538,HOROZ
0.326358,0.165523,0.1678,0.280551,0.352337,0.171151,0.465583,0.235699,HOROZ
0.302708,0.164158,0.167808,0.280562,0.391021,0.117371,0.512429,0.204719,HOROZ
0.323983,0.164348,0.167992,0.280805,0.356723,0.164696,0.470271,0.229447,HOROZ
0.297059,0.163787,0.168043,0.280873,0.381525,0.12979,0.500129,0.208554,HOROZ
0.29948,0.163985,0.168128,0.280986,0.380309,0.131497,0.498369,0.21169,HOROZ
0.296281,0.168429,0.168244,0.281139,0.359275,0.161203,0.472537,0.240484,HOROZ
0.319001,0.165902,0.168508,0.281489,0.406857,0.09927,0.529171,0.196788,HOROZ
0.29693,0.165321,0.168564,0.281562,0.341471,0.189664,0.449983,0.252553,HOROZ
0.307215,0.16422,0.168624,0.281641,0.390852,0.118539,0.509437,0.20236,HOROZ
0.32384,0.165679,0.168666,0.281698,0.376734,0.136944,0.492242,0.215724,HOROZ
0.314754,0.166479,0.168666,0.281698,0.370777,0.145138,0.485048,0.226411,HOROZ
0.307033,0.164859,0.168705,0.281749,0.383517,0.12799,0.500305,0.210499,HOROZ
0.323627,0.166063,0.168765,0.281828,0.391585,0.117789,0.509843,0.205522,HOROZ
0.309007,0.167576,0.168829,0.281912,0.393216,0.115843,0.511593,0.208846,HOROZ
0.303303,0.164941,0.168854,0.281946,0.396439,0.11193,0.515395,0.20089,HOROZ
0.321456,0.165828,0.168854,0.281946,0.370075,0.146363,0.483579,0.223446,HOROZ
0.315241,0.164991,0.168944,0.282065,0.395196,0.113545,0.513589,0.199782,HOROZ
0.309972,0.164558,0.168961,0.282087,0.409237,0.097059,0.530466,0.19251,HOROZ
0.315403,0.16504,0.168995,0.282133,0.402237,0.105168,0.521906,0.19568,HOROZ
0.316568,0.165102,0.169017,0.282161,0.394334,0.114685,0.5123,0.201939,HOROZ
0.304784,0.168375,0.169085,0.282251,0.364348,0.154849,0.475914,0.23511,HOROZ
0.296421,0.166483,0.169162,0.282353,0.337694,0.196884,0.443537,0.255751,HOROZ
0.285379,0.170222,0.169213,0.28242,0.321067,0.226706,0.423338,0.282856,HOROZ
0.309279,0.16577,0.169264,0.282488,0.374711,0.140448,0.487813,0.217585,HOROZ
0.306342,0.165721,0.169371,0.282629,0.401106,0.106924,0.519248,0.197958,HOROZ
0.311296,0.168227,0.169388,0.282652,0.34593,0.183541,0.452743,0.251549,HOROZ
0.344869,0.166405,0.169465,0.282753,0.419935,0.085824,0.541594,0.183622,HOROZ
0.301251,0.164521,0.16952,0.282826,0.389535,0.121249,0.504808,0.207772,HOROZ
0.314532,0.166524,0.169576,0.2829,0.36362,0.156557,0.473435,0.229435,HOROZ
0.314532,0.166524,0.169576,0.2829,0.36362,0.156557,0.473435,0.229435,HOROZ
0.296282,0.165284,0.169631,0.282973,0.361811,0.15929,0.471079,0.231921,HOROZ
0.288938,0.165333,0.169657,0.283007,0.342052,0.190287,0.447225,0.248385,HOROZ
0.310325,0.16504,0.169713,0.28308,0.397724,0.111356,0.51401,0.19892,HOROZ
0.32813,0.166038,0.169734,0.283108,0.417961,0.08823,0.538275,0.184629,HOROZ
0.307665,0.165688,0.169764,0.283148,0.373431,0.14284,0.484622,0.223357,HOROZ
0.315021,0.166083,0.169781,0.28317,0.413408,0.093271,0.532635,0.189048,HOROZ
0.324936,0.166883,0.169905,0.283334,0.395347,0.114469,0.510497,0.205012,HOROZ
0.302296,0.165642,0.170024,0.283491,0.379245,0.135247,0.490749,0.217587,HOROZ
0.30216,0.173318,0.170075,0.283559,0.354485,0.170962,0.460842,0.253789,HOROZ
0.327946,0.166434,0.170088,0.283576,0.371629,0.145759,0.48139,0.225085,HOROZ
0.311476,0.165609,0.170131,0.283632,0.389123,0.122492,0.502257,0.207107,HOROZ
0.299056,0.166129,0.17034,0.283908,0.378143,0.13712,0.48838,0.217881,HOROZ
0.291792,0.166005,0.170366,0.283942,0.344736,0.186882,0.448218,0.251783,HOROZ
0.302053,0.166347,0.170498,0.284116,0.37233,0.145301,0.480889,0.22319,HOROZ
0.313347,0.167056,0.170532,0.284161,0.412137,0.095495,0.528503,0.19656,HOROZ
0.313586,0.167069,0.170545,0.284178,0.38322,0.130609,0.493791,0.214245,HOROZ
0.303977,0.173058,0.170592,0.28424,0.311605,0.24733,0.407795,0.295639,HOROZ
0.311569,0.166421,0.17069,0.284369,0.401087,0.108432,0.514717,0.200872,HOROZ
0.324584,0.166891,0.170703,0.284386,0.411219,0.096711,0.526813,0.197191,HOROZ
0.309972,0.168132,0.170767,0.284471,0.373019,0.144682,0.480835,0.227375,HOROZ
0.344803,0.167192,0.170771,0.284476,0.372297,0.145695,0.479956,0.223065,HOROZ
0.331459,0.167151,0.170857,0.284589,0.412922,0.094965,0.528323,0.193891,HOROZ
0.310785,0.166961,0.170938,0.284696,0.398088,0.112314,0.510286,0.202166,HOROZ
0.316201,0.166887,0.170964,0.284729,0.417456,0.090074,0.53338,0.1923,HOROZ
0.310609,0.167621,0.171092,0.284898,0.395535,0.115606,0.506713,0.207587,HOROZ
0.321265,0.168334,0.171126,0.284943,0.404006,0.105469,0.516731,0.201974,HOROZ
0.304905,0.167662,0.171207,0.28505,0.375151,0.142282,0.48195,0.227418,HOROZ
0.304905,0.167662,0.171207,0.28505,0.375151,0.142282,0.48195,0.227418,HOROZ
0.326562,0.167774,0.171237,0.285089,0.366585,0.154418,0.471611,0.231979,HOROZ
0.313629,0.167798,0.171254,0.285112,0.36471,0.157169,0.469314,0.231847,HOROZ
0.300842,0.167242,0.171288,0.285156,0.375363,0.142092,0.481938,0.222307,HOROZ
0.318114,0.167868,0.171297,0.285168,0.38405,0.130429,0.492295,0.216034,HOROZ
0.31451,0.167563,0.171395,0.285297,0.394061,0.117776,0.503933,0.207229,HOROZ
0.329428,0.168066,0.171408,0.285314,0.404881,0.104758,0.516818,0.199302,HOROZ
0.31306,0.167728,0.171647,0.285628,0.3975,0.113838,0.507195,0.205729,HOROZ
0.302849,0.172646,0.171677,0.285668,0.354597,0.172985,0.455885,0.25418,HOROZ
0.323427,0.16765,0.171681,0.285673,0.432716,0.074796,0.549114,0.179652,HOROZ
0.30233,0.167266,0.17169,0.285684,0.38657,0.127618,0.494007,0.214647,HOROZ
0.321514,0.167947,0.171715,0.285718,0.413884,0.094811,0.526518,0.194086,HOROZ
0.316647,0.168239,0.171813,0.285847,0.408706,0.100774,0.520004,0.200504,HOROZ
0.312537,0.167398,0.171835,0.285875,0.387332,0.126807,0.494435,0.212305,HOROZ
0.318045,0.168136,0.171865,0.285915,0.394047,0.118338,0.502346,0.207433,HOROZ
0.309885,0.168103,0.172023,0.286122,0.398188,0.113429,0.506755,0.20614,HOROZ
0.32562,0.172399,0.172061,0.286173,0.40079,0.110331,0.509728,0.211822,HOROZ
0.314557,0.168392,0.172061,0.286173,0.397404,0.114429,0.505692,0.207114,HOROZ
0.314557,0.168392,0.172061,0.286173,0.397404,0.114429,0.505692,0.207114,HOROZ
0.303523,0.167242,0.172082,0.286201,0.379205,0.137839,0.483932,0.221782,HOROZ
0.328196,0.168351,0.172134,0.286268,0.406133,0.104099,0.51585,0.199047,HOROZ
0.309315,0.167893,0.172142,0.286279,0.402963,0.107833,0.512044,0.202448,HOROZ
0.307092,0.16798,0.172151,0.28629,0.390179,0.123536,0.496784,0.214927,HOROZ
0.299584,0.167872,0.172176,0.286324,0.382921,0.132982,0.488053,0.217379,HOROZ
0.293801,0.167403,0.172232,0.286397,0.355606,0.17218,0.455337,0.240391,HOROZ
0.317567,0.169266,0.172313,0.286504,0.374169,0.145032,0.477184,0.225177,HOROZ
0.32809,0.168384,0.172364,0.286571,0.387785,0.126853,0.493228,0.21744,HOROZ
0.314512,0.168041,0.172394,0.28661,0.384025,0.131789,0.488653,0.218127,HOROZ
0.314512,0.168041,0.172394,0.28661,0.384025,0.131789,0.488653,0.218127,HOROZ
0.304809,0.168112,0.172497,0.286745,0.372085,0.148183,0.474111,0.226632,HOROZ
0.299912,0.167807,0.172501,0.28675,0.386867,0.128203,0.491685,0.214227,HOROZ
0.308952,0.168606,0.172556,0.286823,0.398561,0.113583,0.505414,0.208182,HOROZ
0.325791,0.168635,0.172561,0.286829,0.392183,0.121481,0.497812,0.212964,HOROZ
0.307731,0.168977,0.172608,0.28689,0.375971,0.142906,0.478375,0.225354,HOROZ
0.301307,0.168953,0.172706,0.287019,0.354744,0.174167,0.452822,0.245503,HOROZ
0.33832,0.170247,0.17271,0.287025,0.418947,0.090284,0.529136,0.192481,HOROZ
0.293041,0.168779,0.172723,0.287042,0.342795,0.193485,0.438563,0.258366,HOROZ
0.327201,0.16908,0.17277,0.287103,0.388225,0.126768,0.492416,0.214835,HOROZ
0.302497,0.169571,0.172787,0.287126,0.340594,0.197284,0.43575,0.256824,HOROZ
0.324564,0.16967,0.172919,0.287299,0.372922,0.147542,0.473747,0.22802,HOROZ
0.339489,0.169348,0.173026,0.287439,0.414886,0.095092,0.523232,0.193487,HOROZ
0.339489,0.169348,0.173026,0.287439,0.414886,0.095092,0.523232,0.193487,HOROZ
0.321085,0.168755,0.17306,0.287484,0.398677,0.114016,0.503872,0.206762,HOROZ
0.317286,0.175936,0.173128,0.287574,0.366852,0.156491,0.46587,0.257478,HOROZ
0.314445,0.169014,0.173184,0.287647,0.395783,0.11771,0.500025,0.210444,HOROZ
0.314514,0.172135,0.173193,0.287658,0.382342,0.134988,0.484047,0.231984,HOROZ
0.317498,0.170358,0.173368,0.287887,0.365413,0.158908,0.463403,0.235548,HOROZ
0.321346,0.169546,0.173466,0.288016,0.394145,0.120072,0.497152,0.210614,HOROZ
0.313697,0.16866,0.173598,0.288189,0.421197,0.088768,0.528768,0.191789,HOROZ
0.313697,0.16866,0.173598,0.288189,0.421197,0.088768,0.528768,0.191789,HOROZ
0.305759,0.168981,0.173628,0.288228,0.387224,0.129085,0.488419,0.22468,HOROZ
0.316459,0.175474,0.173654,0.288262,0.352511,0.178982,0.447215,0.259621,HOROZ
0.328905,0.169971,0.173684,0.288301,0.402229,0.110431,0.50601,0.208004,HOROZ
0.330931,0.170894,0.173752,0.288391,0.369331,0.153711,0.466827,0.23267,HOROZ
0.325831,0.171092,0.173786,0.288435,0.360452,0.16686,0.456206,0.244729,HOROZ
0.317728,0.169864,0.173914,0.288603,0.410812,0.100645,0.5154,0.200392,HOROZ
0.33041,0.170132,0.173936,0.288631,0.419681,0.090765,0.525823,0.193876,HOROZ
0.313785,0.170218,0.174,0.288715,0.37386,0.147592,0.471399,0.227809,HOROZ
0.309839,0.170362,0.174034,0.28876,0.387675,0.128983,0.487631,0.219344,HOROZ
0.331118,0.178158,0.174239,0.289028,0.404543,0.108296,0.506902,0.227645,HOROZ
0.321704,0.170766,0.17429,0.289095,0.404847,0.107994,0.50709,0.208733,HOROZ
0.306479,0.169204,0.174341,0.289162,0.38277,0.135813,0.480837,0.221724,HOROZ
0.317003,0.170354,0.174345,0.289168,0.40825,0.104066,0.510927,0.201481,HOROZ
0.329754,0.170816,0.174388,0.289223,0.432348,0.077857,0.539249,0.186429,HOROZ
0.324208,0.169472,0.174456,0.289313,0.428463,0.081934,0.534427,0.186952,HOROZ
0.305801,0.169843,0.174678,0.289603,0.388039,0.129277,0.485968,0.219395,HOROZ
0.312767,0.17021,0.174687,0.289614,0.399897,0.114376,0.499933,0.210087,HOROZ
0.316039,0.171904,0.174708,0.289642,0.356682,0.173884,0.448877,0.249309,HOROZ
0.31989,0.172663,0.174747,0.289692,0.397445,0.117448,0.496843,0.21519,HOROZ
0.323933,0.170569,0.174764,0.289715,0.404453,0.108986,0.505054,0.208336,HOROZ
0.322181,0.173351,0.175105,0.290161,0.377744,0.143573,0.47246,0.232985,HOROZ
0.312159,0.170935,0.175144,0.290211,0.395809,0.119932,0.493616,0.214398,HOROZ
0.313801,0.170787,0.175216,0.290306,0.390873,0.126256,0.487567,0.218018,HOROZ
0.326924,0.172481,0.175302,0.290418,0.433525,0.077561,0.537498,0.186501,HOROZ
0.329857,0.173557,0.17537,0.290507,0.388979,0.128878,0.48484,0.225217,HOROZ
0.320266,0.172535,0.175379,0.290518,0.390462,0.126974,0.486558,0.224581,HOROZ
0.313651,0.177457,0.17543,0.290585,0.382093,0.138047,0.476546,0.239447,HOROZ
0.313651,0.177457,0.17543,0.290585,0.382093,0.138047,0.476546,0.239447,HOROZ
0.301801,0.17094,0.175588,0.290791,0.380707,0.140114,0.474412,0.228381,HOROZ
0.319029,0.172316,0.175605,0.290813,0.384745,0.134712,0.479106,0.227197,HOROZ
0.322407,0.170832,0.175631,0.290847,0.429341,0.082201,0.531453,0.188244,HOROZ
0.3227,0.173013,0.175708,0.290947,0.379013,0.142573,0.472041,0.232349,HOROZ
0.32481,0.172395,0.175746,0.290997,0.39711,0.119005,0.493185,0.217872,HOROZ
0.314982,0.172358,0.1759,0.291198,0.396024,0.120533,0.491411,0.218531,HOROZ
0.319335,0.171356,0.175947,0.291259,0.406246,0.108172,0.503261,0.208495,HOROZ
0.319335,0.171356,0.175947,0.291259,0.406246,0.108172,0.503261,0.208495,HOROZ
0.316552,0.181118,0.175977,0.291298,0.375794,0.147366,0.467409,0.25603,HOROZ
0.313148,0.171199,0.176002,0.291331,0.402307,0.112936,0.498454,0.211464,HOROZ
0.355674,0.173673,0.176083,0.291437,0.392496,0.125196,0.486674,0.221528,HOROZ
0.310067,0.173013,0.176139,0.291509,0.385588,0.134236,0.47839,0.2315,HOROZ
0.3225,0.171999,0.176169,0.291548,0.394238,0.123086,0.488443,0.220251,HOROZ
0.315029,0.17157,0.176194,0.291582,0.411546,0.102268,0.508665,0.204215,HOROZ
0.304435,0.171921,0.17628,0.291693,0.381804,0.139472,0.473503,0.228873,HOROZ
0.330007,0.171719,0.176416,0.291871,0.405924,0.10907,0.501342,0.210502,HOROZ
0.315999,0.171616,0.176523,0.29201,0.413433,0.100463,0.509791,0.203301,HOROZ
0.309818,0.172131,0.176579,0.292083,0.393895,0.123995,0.48672,0.217316,HOROZ
0.312094,0.171978,0.176587,0.292094,0.37637,0.147324,0.466164,0.232796,HOROZ
0.332257,0.172766,0.176707,0.292249,0.403238,0.112602,0.497247,0.211287,HOROZ
0.310939,0.172601,0.176737,0.292288,0.371597,0.154274,0.460106,0.237507,HOROZ
0.31513,0.172844,0.177164,0.292844,0.405556,0.110333,0.498472,0.212045,HOROZ
0.31513,0.172844,0.177164,0.292844,0.405556,0.110333,0.498472,0.212045,HOROZ
0.308056,0.173273,0.17733,0.293061,0.3691,0.15865,0.455346,0.245683,HOROZ
0.316037,0.173706,0.177625,0.293444,0.39855,0.119363,0.488799,0.219965,HOROZ
0.338582,0.176608,0.177813,0.293688,0.411923,0.103579,0.503787,0.21402,HOROZ
0.332512,0.184362,0.177872,0.293766,0.375992,0.14946,0.461707,0.257619,HOROZ
0.325327,0.173899,0.178176,0.29416,0.406973,0.109765,0.49684,0.211025,HOROZ
0.315241,0.172931,0.178214,0.294209,0.407058,0.109706,0.496814,0.211238,HOROZ
0.311903,0.173236,0.178372,0.294415,0.373607,0.153468,0.457383,0.240399,HOROZ
0.324324,0.174716,0.178398,0.294448,0.39939,0.119201,0.4873,0.218953,HOROZ
0.320581,0.173784,0.178551,0.294647,0.413,0.103133,0.502633,0.209818,HOROZ
0.310367,0.174345,0.178654,0.29478,0.353638,0.184086,0.433304,0.259272,HOROZ
0.313749,0.174728,0.178726,0.294875,0.377956,0.14777,0.461344,0.235851,HOROZ
0.322475,0.174551,0.178731,0.29488,0.397595,0.121814,0.48415,0.221013,HOROZ
0.322475,0.174551,0.178731,0.29488,0.397595,0.121814,0.48415,0.221013,HOROZ
0.339848,0.174765,0.178778,0.294941,0.426278,0.088623,0.517323,0.198032,HOROZ
0.301436,0.174209,0.178914,0.295118,0.358275,0.177096,0.43791,0.253398,HOROZ
0.309328,0.175087,0.178927,0.295135,0.369384,0.160289,0.45077,0.248235,HOROZ
0.306975,0.17486,0.178965,0.295185,0.373328,0.154619,0.455231,0.2402,HOROZ
0.321126,0.174163,0.178978,0.295201,0.413965,0.102482,0.502366,0.210987,HOROZ
0.345533,0.174757,0.178987,0.295212,0.412637,0.104019,0.500796,0.211281,HOROZ
0.331608,0.174571,0.179192,0.295478,0.42038,0.095478,0.509115,0.206801,HOROZ
0.311591,0.175503,0.179431,0.295788,0.386194,0.137378,0.468715,0.231915,HOROZ
0.321429,0.17723,0.179439,0.295799,0.404886,0.113656,0.490349,0.224181,HOROZ
0.320701,0.175919,0.179503,0.295882,0.356013,0.181458,0.433522,0.259497,HOROZ
0.33055,0.175796,0.179529,0.295915,0.412694,0.104535,0.499109,0.210221,HOROZ
0.339418,0.176179,0.179576,0.295976,0.423946,0.091958,0.51199,0.202879,HOROZ
0.323711,0.175437,0.179687,0.29612,0.426131,0.089706,0.514156,0.20119,HOROZ
0.333166,0.176649,0.179751,0.296203,0.397767,0.122763,0.481115,0.224458,HOROZ
0.305874,0.175099,0.179879,0.296369,0.372527,0.156929,0.451508,0.243665,HOROZ
0.308599,0.175577,0.179913,0.296413,0.376917,0.150704,0.456483,0.240017,HOROZ
0.332358,0.175458,0.180007,0.296534,0.429263,0.086682,0.516728,0.200499,HOROZ
0.32308,0.175198,0.180029,0.296562,0.41874,0.098181,0.504489,0.206625,HOROZ
0.317043,0.175771,0.180033,0.296568,0.388342,0.135238,0.469327,0.231308,HOROZ
0.311371,0.17547,0.180093,0.296645,0.378003,0.149399,0.457189,0.239821,HOROZ
0.340983,0.177333,0.180199,0.296783,0.383593,0.14181,0.463321,0.236135,HOROZ
0.324083,0.176694,0.180507,0.297181,0.394702,0.127516,0.475196,0.228177,HOROZ
0.320186,0.176657,0.180708,0.29744,0.376024,0.152958,0.453027,0.243192,HOROZ
0.314147,0.176542,0.180793,0.29755,0.387031,0.137886,0.465458,0.234141,HOROZ
0.327961,0.179217,0.180806,0.297567,0.406308,0.113455,0.487643,0.224521,HOROZ
0.327961,0.179217,0.180806,0.297567,0.406308,0.113455,0.487643,0.224521,HOROZ
0.324584,0.176661,0.180831,0.2976,0.379526,0.148181,0.456687,0.241336,HOROZ
0.329239,0.176777,0.181028,0.297854,0.413292,0.105451,0.494985,0.212625,HOROZ
0.329045,0.176789,0.181118,0.29797,0.400133,0.121358,0.479545,0.224254,HOROZ
0.32864,0.177663,0.181194,0.298069,0.414722,0.103977,0.4961,0.212584,HOROZ
0.310001,0.17662,0.181288,0.29819,0.373758,0.156935,0.448655,0.245455,HOROZ
0.332738,0.176995,0.181331,0.298245,0.421532,0.096424,0.503499,0.207054,HOROZ
0.328812,0.17784,0.181387,0.298317,0.423388,0.09443,0.505456,0.207914,HOROZ
0.32836,0.177548,0.181408,0.298345,0.394386,0.128964,0.472025,0.229036,HOROZ
0.33091,0.179246,0.182036,0.299154,0.3759,0.154797,0.448863,0.246718,HOROZ
0.320708,0.178162,0.182168,0.299325,0.361699,0.176121,0.432175,0.261748,HOROZ
0.332644,0.179889,0.182223,0.299396,0.393589,0.130938,0.468585,0.237952,HOROZ
0.325819,0.177709,0.18236,0.299573,0.403572,0.118501,0.479608,0.225293,HOROZ
0.329987,0.17754,0.182399,0.299622,0.399321,0.123824,0.474616,0.227058,HOROZ
0.321223,0.179069,0.182463,0.299705,0.396114,0.127963,0.470742,0.237183,HOROZ
0.349551,0.179275,0.182693,0.300002,0.419586,0.100018,0.496904,0.212557,HOROZ
0.322989,0.178401,0.182706,0.300018,0.4109,0.110056,0.486919,0.220449,HOROZ
0.327312,0.179366,0.18271,0.300024,0.420299,0.099234,0.497665,0.214523,HOROZ
0.331601,0.177568,0.182723,0.30004,0.430302,0.088303,0.509076,0.203275,HOROZ
0.337466,0.179588,0.182736,0.300057,0.389948,0.136309,0.462841,0.238073,HOROZ
0.325837,0.17885,0.182744,0.300068,0.419157,0.100556,0.49625,0.212941,HOROZ
0.337597,0.177824,0.182744,0.300068,0.447529,0.070769,0.528727,0.190958,HOROZ
0.342687,0.179275,0.182813,0.300156,0.419739,0.09997,0.496699,0.213348,HOROZ
0.329013,0.178038,0.183095,0.300518,0.42065,0.099239,0.496844,0.211276,HOROZ
0.318679,0.182025,0.183248,0.300716,0.364553,0.173147,0.432263,0.267462,HOROZ
