@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-4,7-11,13-14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.181804,0.206587,0.191451,0.096749,0.182952,0.476614,0.937849,0.778092,0.52737,0.349079,0.943864,SIRA
0.175726,0.195059,0.203417,0.09714,0.182952,0.740856,0.909671,0.818203,0.508286,0.384781,0.950202,SIRA
0.184226,0.199844,0.198769,0.09728,0.183025,0.446389,0.902909,0.762919,0.515986,0.369725,0.939355,SIRA
0.180803,0.221215,0.177853,0.097528,0.183052,0.472338,0.886393,0.785209,0.551274,0.308129,0.91167,SIRA
0.177598,0.187013,0.214231,0.097186,0.183065,0.890806,0.911508,0.806399,0.494633,0.41185,0.890771,SIRA
0.185721,0.197856,0.200763,0.097676,0.183091,0.458123,0.877581,0.753783,0.512495,0.376101,0.947776,SIRA
0.182434,0.220123,0.179925,0.096538,0.183098,0.850958,0.959639,0.774889,0.54932,0.31113,0.879529,SIRA
0.17188,0.187269,0.212598,0.096938,0.183151,0.485149,0.933188,0.845545,0.494802,0.411146,0.941209,SIRA
0.179044,0.199996,0.198104,0.097198,0.183223,0.711,0.917809,0.797799,0.515635,0.369628,0.969708,SIRA
0.167663,0.167206,0.236828,0.09693,0.183223,0.683652,0.937081,0.8753,0.461403,0.485943,0.912703,SIRA
0.189913,0.214849,0.184806,0.097334,0.18323,0.328204,0.908345,0.728277,0.540181,0.325802,0.901031,SIRA
0.184851,0.20438,0.197233,0.096893,0.18323,0.447688,0.940054,0.760154,0.522866,0.356193,0.842608,SIRA
0.180231,0.200596,0.198682,0.097136,0.183263,0.426553,0.924049,0.790238,0.516507,0.367837,0.930957,SIRA
0.17651,0.196399,0.202564,0.097074,0.183362,0.533205,0.932991,0.815492,0.509268,0.381269,0.957473,SIRA
0.178961,0.194531,0.204272,0.097074,0.183369,0.486092,0.93329,0.799243,0.506161,0.387312,0.968145,SIRA
0.17692,0.191473,0.208306,0.096922,0.183375,0.708373,0.944574,0.812833,0.501085,0.397387,0.944647,SIRA
0.181807,0.21145,0.188688,0.097775,0.183375,0.79911,0.883358,0.780644,0.534108,0.335673,0.895085,SIRA
0.175377,0.207163,0.191416,0.096856,0.183402,0.591694,0.95053,0.823345,0.526941,0.348196,0.954286,SIRA
0.172895,0.177766,0.223431,0.097083,0.183435,0.57403,0.935694,0.840382,0.478253,0.445647,0.957498,SIRA
0.183839,0.225777,0.173645,0.097198,0.183455,0.756768,0.928292,0.767989,0.557541,0.29684,0.930341,SIRA
0.1791,0.206179,0.19331,0.097033,0.183461,0.763456,0.940454,0.798889,0.525132,0.351227,0.927985,SIRA
0.172476,0.188858,0.212086,0.09719,0.183507,0.734297,0.931281,0.843709,0.496371,0.406446,0.923226,SIRA
0.187817,0.208933,0.192491,0.097944,0.183514,0.439708,0.877565,0.743057,0.529521,0.343199,0.861851,SIRA
0.180244,0.199819,0.200877,0.097161,0.183574,0.69833,0.936351,0.792056,0.514281,0.37085,0.904859,SIRA
0.182879,0.186928,0.221487,0.099041,0.18362,0.48462,0.804583,0.775178,0.492849,0.413286,0.692925,SIRA
0.182617,0.208689,0.190597,0.097524,0.183673,0.634803,0.914792,0.777195,0.52863,0.344201,0.946294,SIRA
0.172128,0.178828,0.225338,0.09759,0.183745,0.497639,0.913354,0.847592,0.479106,0.442399,0.875989,SIRA
0.178763,0.199316,0.20109,0.098237,0.183805,0.484571,0.869831,0.80323,0.512751,0.372868,0.931057,SIRA
0.178276,0.211028,0.18999,0.097503,0.183811,0.579878,0.922549,0.806497,0.532063,0.337664,0.893671,SIRA
0.168348,0.187634,0.213485,0.097252,0.183844,0.784002,0.942107,0.874465,0.493351,0.411316,0.944146,SIRA
0.172815,0.191497,0.210202,0.097515,0.183844,0.763141,0.923157,0.843508,0.499727,0.398245,0.911343,SIRA
0.179395,0.217856,0.181815,0.097812,0.183851,0.379073,0.902202,0.799339,0.543209,0.318569,0.941697,SIRA
0.178295,0.192861,0.210547,0.097936,0.18391,0.795173,0.896051,0.80698,0.501782,0.393853,0.854393,SIRA
0.212395,0.18334,0.219555,0.099985,0.18395,0.539952,0.753132,0.600688,0.485955,0.426532,0.909818,SIRA
0.189394,0.202579,0.196873,0.097998,0.18395,0.582403,0.893426,0.735761,0.517695,0.363019,0.966887,SIRA
0.188052,0.215807,0.183135,0.097503,0.183963,0.570837,0.929426,0.74425,0.539479,0.324415,0.974423,SIRA
0.182969,0.198737,0.201582,0.097478,0.183963,0.45656,0.931201,0.776673,0.511317,0.374995,0.945774,SIRA
0.189147,0.218661,0.181376,0.09761,0.183996,0.409829,0.923233,0.737579,0.544084,0.316621,0.938628,SIRA
0.184592,0.240867,0.16136,0.097033,0.184003,0.862099,0.965037,0.766458,0.580692,0.260747,0.89789,SIRA
0.178954,0.197036,0.203726,0.097919,0.184022,0.717951,0.9023,0.803306,0.508334,0.380512,0.938682,SIRA
0.1822,0.212321,0.189633,0.097808,0.184029,0.410558,0.910556,0.782058,0.533524,0.334348,0.874832,SIRA
0.175863,0.191961,0.20897,0.097103,0.184049,0.49937,0.96208,0.824094,0.499883,0.397111,0.949073,SIRA
0.177318,0.204864,0.196035,0.097557,0.184049,0.539482,0.929468,0.81434,0.521163,0.356257,0.920244,SIRA
0.175461,0.191816,0.209383,0.097866,0.184049,0.631557,0.907324,0.826808,0.499645,0.397592,0.940541,SIRA
0.177302,0.199801,0.201649,0.097775,0.184069,0.529148,0.914708,0.814572,0.512754,0.371851,0.912024,SIRA
0.177469,0.189034,0.216087,0.098278,0.184161,0.767779,0.882977,0.814028,0.494725,0.407177,0.827469,SIRA
0.181625,0.215695,0.183899,0.097816,0.184181,0.72373,0.916832,0.786726,0.538615,0.32511,0.965981,SIRA
0.184998,0.208091,0.191615,0.097697,0.184214,0.406022,0.926887,0.765132,0.525979,0.346945,0.96817,SIRA
0.173567,0.18225,0.222204,0.097548,0.184253,0.81518,0.939326,0.840937,0.483271,0.43106,0.883673,SIRA
0.17331,0.19309,0.208976,0.097779,0.184273,0.619583,0.923668,0.842819,0.501077,0.393819,0.922387,SIRA
0.246791,0.181052,0.221977,0.099511,0.184286,0.700597,0.801414,0.428305,0.481201,0.435444,0.937968,SIRA
0.182142,0.19692,0.20586,0.098385,0.184293,0.46287,0.881301,0.784041,0.507329,0.381411,0.888897,SIRA
0.17752,0.199619,0.202101,0.097779,0.184346,0.791087,0.926952,0.814828,0.511617,0.372953,0.921615,SIRA
0.17072,0.19566,0.205883,0.097503,0.184366,0.512068,0.947666,0.861237,0.505036,0.385608,0.938631,SIRA
0.177871,0.18976,0.211801,0.098159,0.184497,0.725403,0.906691,0.813422,0.494925,0.405399,0.965,SIRA
0.173104,0.196111,0.206078,0.098134,0.184517,0.7584,0.909351,0.845759,0.505325,0.384447,0.925693,SIRA
0.190441,0.227006,0.175955,0.097829,0.184524,0.806055,0.931468,0.732628,0.556175,0.295442,0.876635,SIRA
0.191954,0.211648,0.191594,0.098826,0.184596,0.431851,0.863646,0.723676,0.530664,0.337289,0.868276,SIRA
0.188217,0.222637,0.180682,0.099267,0.184603,0.565246,0.832748,0.747016,0.548733,0.306973,0.865237,SIRA
0.178834,0.208004,0.194192,0.098389,0.18461,0.784898,0.895291,0.807712,0.524625,0.347923,0.908605,SIRA
0.179056,0.204712,0.196476,0.098002,0.184702,0.586527,0.927127,0.806809,0.518925,0.35793,0.953733,SIRA
0.183274,0.224421,0.177586,0.097878,0.184748,0.345983,0.938071,0.779457,0.551211,0.302518,0.922456,SIRA
0.175583,0.181103,0.224731,0.098138,0.184801,0.88555,0.921869,0.830666,0.47979,0.436356,0.880165,SIRA
0.190086,0.239847,0.162042,0.098299,0.184821,0.577625,0.911282,0.736589,0.576358,0.264383,0.961195,SIRA
0.178217,0.185377,0.217803,0.098307,0.184827,0.818224,0.910991,0.813154,0.486742,0.421177,0.949723,SIRA
0.182094,0.191523,0.217667,0.098686,0.184853,0.476411,0.885176,0.787767,0.496773,0.400184,0.730399,SIRA
0.193736,0.219059,0.18524,0.099037,0.184867,0.765787,0.860917,0.714311,0.54202,0.317036,0.847027,SIRA
0.17909,0.185067,0.22058,0.098426,0.184893,0.482159,0.905442,0.807759,0.486039,0.422404,0.874349,SIRA
0.184121,0.207134,0.197222,0.098587,0.184913,0.788571,0.894886,0.774976,0.522267,0.351056,0.855874,SIRA
0.174531,0.188466,0.214407,0.097886,0.184965,0.687269,0.947327,0.838832,0.491415,0.410758,0.956927,SIRA
0.18403,0.215803,0.186592,0.098097,0.185005,0.849314,0.934056,0.776121,0.536236,0.326252,0.92255,SIRA
0.188059,0.190341,0.218716,0.09916,0.185031,0.540746,0.859576,0.750564,0.494304,0.404513,0.750743,SIRA
0.175978,0.189924,0.213208,0.098282,0.185045,0.509168,0.922582,0.829516,0.493579,0.405951,0.948241,SIRA
0.175652,0.191461,0.215347,0.098563,0.185071,0.811236,0.903781,0.831888,0.496028,0.400828,0.822899,SIRA
0.19038,0.2097,0.19508,0.098678,0.185084,0.50484,0.896161,0.736315,0.525962,0.34381,0.849454,SIRA
0.18187,0.209443,0.194324,0.098402,0.18511,0.724028,0.917025,0.790793,0.525459,0.344608,0.886103,SIRA
0.173458,0.186221,0.218106,0.098241,0.18517,0.536246,0.931185,0.847443,0.487128,0.418935,0.931034,SIRA
0.182622,0.224414,0.179083,0.09867,0.185196,0.744683,0.901798,0.786407,0.54979,0.303285,0.899309,SIRA
0.182962,0.202084,0.199797,0.09867,0.185216,0.605783,0.902689,0.784319,0.513049,0.36693,0.968518,SIRA
0.182339,0.190875,0.213165,0.098649,0.185374,0.747954,0.911288,0.789336,0.49417,0.403405,0.936457,SIRA
0.193821,0.231932,0.170791,0.099568,0.185407,0.705136,0.847623,0.716939,0.561469,0.28443,0.95087,SIRA
0.181548,0.191512,0.213054,0.099123,0.185453,0.532621,0.88117,0.794988,0.494983,0.401423,0.921985,SIRA
0.182167,0.211377,0.191316,0.098855,0.185479,0.445755,0.901374,0.791099,0.527506,0.339654,0.945607,SIRA
0.182271,0.197178,0.208283,0.098802,0.185565,0.553099,0.909045,0.79094,0.503949,0.383056,0.8821,SIRA
0.182124,0.211824,0.191673,0.098818,0.185591,0.741493,0.909059,0.792063,0.527897,0.338565,0.924867,SIRA
0.184727,0.194514,0.210949,0.098999,0.18567,0.591508,0.899727,0.775644,0.499265,0.391907,0.896725,SIRA
0.192131,0.211736,0.191436,0.099131,0.185683,0.415414,0.890958,0.728966,0.527469,0.338986,0.942228,SIRA
0.173032,0.185741,0.219861,0.098542,0.18571,0.621724,0.934089,0.853765,0.484762,0.421735,0.926707,SIRA
0.178385,0.203605,0.203787,0.099857,0.185723,0.563205,0.841476,0.817568,0.514017,0.363206,0.812435,SIRA
0.18056,0.191108,0.215609,0.099032,0.185762,0.785826,0.901537,0.803376,0.493408,0.403403,0.872554,SIRA
0.179974,0.198435,0.206375,0.098674,0.185769,0.50399,0.927353,0.807289,0.505401,0.379434,0.914016,SIRA
0.173295,0.186338,0.218999,0.098567,0.185795,0.513323,0.936188,0.852497,0.485491,0.419825,0.938569,SIRA
0.176864,0.201667,0.202341,0.098422,0.185835,0.712058,0.948281,0.828458,0.510502,0.369394,0.937896,SIRA
0.189526,0.227857,0.176353,0.099131,0.185861,0.473225,0.898961,0.746256,0.553347,0.295459,0.921465,SIRA
0.183806,0.193675,0.211389,0.09902,0.185887,0.555119,0.90805,0.782913,0.497246,0.395098,0.926922,SIRA
0.184277,0.211586,0.193411,0.09954,0.18594,0.774318,0.873612,0.780182,0.526439,0.339877,0.896355,SIRA
0.182868,0.21043,0.193761,0.098995,0.18594,0.446558,0.91218,0.789328,0.524544,0.343231,0.925159,SIRA
0.186625,0.207361,0.2067,0.100442,0.185946,0.752276,0.810416,0.765134,0.519496,0.35228,0.597532,SIRA
0.188988,0.192315,0.213803,0.099366,0.186006,0.439507,0.888819,0.750502,0.494668,0.399847,0.904129,SIRA
0.183075,0.185128,0.22041,0.099276,0.186006,0.685998,0.895245,0.788377,0.482895,0.424508,0.950923,SIRA
0.190225,0.216447,0.191167,0.100075,0.186025,0.779187,0.839682,0.742848,0.53414,0.326242,0.808923,SIRA
0.186325,0.193597,0.211571,0.099564,0.186091,0.579184,0.878665,0.767923,0.496516,0.395759,0.937103,SIRA
0.180827,0.206341,0.198619,0.099078,0.186111,0.802421,0.91403,0.803752,0.517326,0.355636,0.915307,SIRA
0.194303,0.225608,0.180511,0.099775,0.186131,0.545014,0.865592,0.718214,0.548816,0.301721,0.869495,SIRA
0.185636,0.20163,0.202853,0.098892,0.18617,0.527534,0.929897,0.772813,0.509435,0.370147,0.944035,SIRA
0.182019,0.212548,0.190989,0.098443,0.18617,0.452479,0.961979,0.796278,0.52731,0.337521,0.961135,SIRA
0.190673,0.210451,0.193903,0.099684,0.18617,0.682029,0.873766,0.740899,0.523876,0.343586,0.934697,SIRA
0.187962,0.219867,0.185196,0.09923,0.18619,0.516672,0.906754,0.758083,0.539232,0.317112,0.907528,SIRA
0.187258,0.207531,0.197574,0.098715,0.186203,0.842207,0.94402,0.762638,0.518997,0.352245,0.91462,SIRA
0.176841,0.202293,0.201825,0.098826,0.186262,0.808163,0.938753,0.831274,0.510244,0.368264,0.961092,SIRA
0.177401,0.187335,0.219062,0.098917,0.186282,0.759893,0.93318,0.827624,0.485704,0.417358,0.931663,SIRA
0.177127,0.200814,0.203288,0.098426,0.186282,0.493913,0.968217,0.829467,0.507764,0.372907,0.966049,SIRA
0.182226,0.215684,0.188713,0.098777,0.186302,0.751434,0.944062,0.795726,0.53204,0.328859,0.938417,SIRA
0.19102,0.214,0.190925,0.099379,0.186341,0.427375,0.903038,0.739741,0.529162,0.333683,0.923497,SIRA
0.189611,0.213065,0.191421,0.099111,0.18638,0.420703,0.92384,0.748806,0.527512,0.336417,0.941851,SIRA
0.168141,0.182555,0.223338,0.098835,0.18638,0.585012,0.943508,0.892189,0.477597,0.434468,0.975511,SIRA
0.188379,0.211066,0.195024,0.099416,0.186499,0.802672,0.907511,0.757284,0.523881,0.342391,0.896141,SIRA
0.191761,0.217987,0.188056,0.099671,0.186518,0.566765,0.890301,0.736173,0.535139,0.32283,0.895031,SIRA
0.176858,0.196715,0.211643,0.099688,0.186545,0.776234,0.890317,0.832917,0.500275,0.38646,0.851277,SIRA
0.179332,0.195081,0.21404,0.09956,0.186558,0.682238,0.89995,0.816405,0.497565,0.391802,0.831904,SIRA
0.190671,0.2231,0.18296,0.099486,0.18663,0.421777,0.90846,0.743637,0.543152,0.309166,0.902735,SIRA
0.178593,0.206181,0.19915,0.099008,0.186663,0.609277,0.943924,0.82199,0.515397,0.357137,0.939218,SIRA
0.172381,0.173264,0.235066,0.099082,0.186689,0.529635,0.939825,0.864445,0.46152,0.46989,0.966327,SIRA
0.179346,0.188022,0.218792,0.099288,0.186702,0.459836,0.925757,0.817206,0.485601,0.415846,0.942887,SIRA
0.177783,0.19872,0.206585,0.099317,0.186722,0.547351,0.924596,0.827788,0.503027,0.380368,0.959424,SIRA
0.195564,0.225739,0.180961,0.099935,0.186735,0.794124,0.88141,0.714025,0.547138,0.302384,0.88887,SIRA
0.181892,0.199574,0.20617,0.099523,0.186735,0.694584,0.910563,0.800561,0.504382,0.377683,0.943405,SIRA
0.173929,0.203112,0.201812,0.098851,0.186827,0.469122,0.962517,0.854636,0.509888,0.3668,0.969342,SIRA
0.182313,0.220101,0.185958,0.09961,0.186932,0.527807,0.913298,0.799004,0.537315,0.317751,0.921659,SIRA
0.188836,0.213456,0.192829,0.099597,0.186952,0.434033,0.915061,0.757095,0.526405,0.336317,0.9171,SIRA
0.198662,0.213441,0.19542,0.101362,0.186978,0.415578,0.79237,0.696693,0.5263,0.336407,0.830578,SIRA
0.177192,0.202307,0.203305,0.09902,0.186991,0.788374,0.957871,0.833441,0.508081,0.369603,0.958505,SIRA
0.197952,0.228358,0.177465,0.099803,0.187011,0.335542,0.903127,0.701155,0.550552,0.296063,0.940562,SIRA
0.181486,0.205759,0.201107,0.099511,0.18707,0.651338,0.926523,0.805286,0.513482,0.359167,0.914511,SIRA
0.18842,0.19767,0.211924,0.100908,0.187077,0.596533,0.828386,0.760472,0.500258,0.384419,0.84233,SIRA
0.178377,0.198196,0.208958,0.099156,0.187103,0.610564,0.953213,0.826163,0.501039,0.382782,0.923847,SIRA
0.181189,0.210916,0.195219,0.099581,0.187195,0.822826,0.927169,0.808007,0.52152,0.344082,0.940504,SIRA
0.197359,0.24858,0.159561,0.099655,0.187201,0.307579,0.922203,0.705833,0.582946,0.248008,0.917951,SIRA
0.178618,0.188564,0.220495,0.09982,0.187215,0.761139,0.911114,0.825239,0.484996,0.415022,0.900608,SIRA
0.187133,0.210911,0.197394,0.099478,0.187221,0.798716,0.935668,0.769535,0.521431,0.344145,0.868046,SIRA
0.182428,0.218412,0.187497,0.099461,0.187254,0.400776,0.938318,0.800209,0.533567,0.322934,0.94801,SIRA
0.179655,0.203002,0.203347,0.099696,0.1873,0.714033,0.923713,0.818833,0.508295,0.368031,0.952389,SIRA
0.188368,0.216275,0.189491,0.099424,0.187359,0.814025,0.945689,0.762492,0.52976,0.329059,0.960323,SIRA
0.183024,0.202626,0.203969,0.099931,0.187398,0.693763,0.911505,0.797186,0.507387,0.369383,0.951348,SIRA
0.181484,0.195161,0.211622,0.099441,0.187425,0.691921,0.947476,0.807466,0.495139,0.393251,0.9662,SIRA
0.190176,0.19131,0.216106,0.100681,0.187438,0.700578,0.86042,0.751529,0.488823,0.406102,0.95887,SIRA
0.184255,0.213369,0.193319,0.100055,0.187464,0.580996,0.905714,0.789556,0.524702,0.337478,0.936969,SIRA
0.194919,0.218977,0.193308,0.10273,0.187471,0.754307,0.719686,0.722251,0.533822,0.321753,0.742421,SIRA
0.181315,0.217486,0.189367,0.099828,0.187484,0.768008,0.922637,0.808945,0.531353,0.325896,0.930433,SIRA
0.208255,0.223118,0.183633,0.101156,0.187497,0.410715,0.82988,0.643466,0.540491,0.310581,0.93547,SIRA
0.178171,0.201518,0.206887,0.099556,0.187562,0.889837,0.945483,0.830391,0.505093,0.373144,0.903614,SIRA
0.178818,0.195477,0.21266,0.099869,0.187569,0.697201,0.923555,0.826087,0.49523,0.392499,0.929558,SIRA
0.180489,0.187096,0.221834,0.10015,0.187812,0.520053,0.91464,0.816431,0.480871,0.421351,0.950147,SIRA
0.18256,0.204753,0.202804,0.100075,0.187831,0.68971,0.92077,0.80287,0.509559,0.363647,0.94294,SIRA
0.186303,0.185659,0.226216,0.101242,0.187831,0.483666,0.838782,0.778525,0.478476,0.426443,0.861794,SIRA
0.186343,0.201479,0.208978,0.100348,0.187838,0.438856,0.901851,0.778309,0.504209,0.373793,0.853143,SIRA
0.179447,0.190393,0.218935,0.100146,0.187838,0.561232,0.91611,0.823539,0.486163,0.410024,0.925488,SIRA
0.186988,0.21315,0.197586,0.100739,0.187857,0.713742,0.875176,0.774285,0.523149,0.338808,0.824512,SIRA
0.182482,0.209839,0.198646,0.100146,0.187857,0.691219,0.916995,0.803544,0.517758,0.348439,0.904983,SIRA
0.174341,0.189338,0.218716,0.099634,0.187864,0.558056,0.953516,0.858335,0.484369,0.413689,0.973296,SIRA
0.177487,0.201618,0.20583,0.099902,0.187877,0.787015,0.935092,0.836964,0.504319,0.373431,0.956236,SIRA
0.184425,0.200636,0.207387,0.100137,0.187923,0.475763,0.920525,0.791236,0.502584,0.376605,0.942247,SIRA
0.184284,0.206958,0.200359,0.099828,0.18793,0.432995,0.942714,0.792189,0.512852,0.357145,0.953697,SIRA
0.181842,0.22532,0.184526,0.100615,0.187936,0.733092,0.887394,0.808237,0.542714,0.305487,0.857273,SIRA
0.182715,0.213889,0.193969,0.100216,0.187975,0.516114,0.917347,0.80273,0.523993,0.336902,0.929927,SIRA
0.176457,0.208966,0.198408,0.099552,0.188061,0.807773,0.968249,0.845091,0.515725,0.351389,0.95738,SIRA
0.180132,0.200949,0.207761,0.100129,0.188093,0.648429,0.928772,0.820546,0.502589,0.375944,0.929605,SIRA
0.178755,0.205945,0.201202,0.099704,0.188093,0.698391,0.958879,0.829763,0.510714,0.360508,0.971925,SIRA
0.179191,0.205325,0.203299,0.099968,0.188244,0.665622,0.946941,0.827765,0.509255,0.362674,0.93288,SIRA
0.184089,0.197256,0.211287,0.100319,0.188264,0.659589,0.923028,0.795491,0.49608,0.388069,0.956337,SIRA
0.178167,0.203122,0.205558,0.099816,0.18829,0.755446,0.959832,0.834937,0.505537,0.369532,0.938514,SIRA
0.176507,0.1826,0.227934,0.100496,0.188336,0.674483,0.913754,0.846471,0.472051,0.438458,0.952826,SIRA
0.185071,0.220306,0.19161,0.100607,0.188375,0.469321,0.907674,0.789777,0.533205,0.319672,0.813579,SIRA
0.175993,0.186372,0.226151,0.100269,0.188375,0.71329,0.93153,0.850223,0.478068,0.42506,0.873184,SIRA
0.184066,0.204681,0.205619,0.100455,0.188382,0.764893,0.918722,0.79636,0.507797,0.3649,0.886679,SIRA
0.181219,0.183758,0.230103,0.100747,0.188401,0.572745,0.898982,0.815217,0.473744,0.434419,0.844042,SIRA
0.179582,0.198516,0.211297,0.100723,0.188447,0.701191,0.902779,0.826407,0.497587,0.384363,0.922398,SIRA
0.180046,0.188196,0.224159,0.10144,0.18848,0.675699,0.853956,0.823506,0.480728,0.418899,0.877514,SIRA
0.18311,0.213177,0.19685,0.100644,0.1885,0.726986,0.910646,0.80334,0.521245,0.33988,0.890612,SIRA
0.184566,0.226027,0.18282,0.100434,0.1885,0.586903,0.925474,0.793813,0.542116,0.304572,0.929518,SIRA
0.184318,0.209981,0.199902,0.100838,0.188506,0.453337,0.897304,0.795472,0.516035,0.3492,0.89973,SIRA
0.176377,0.175028,0.23747,0.100261,0.188585,0.637934,0.94154,0.848914,0.459045,0.467301,0.947098,SIRA
0.178899,0.202923,0.205582,0.099869,0.188591,0.53981,0.969605,0.831878,0.504319,0.370719,0.964619,SIRA
0.193041,0.228323,0.179971,0.100673,0.188591,0.537548,0.912728,0.740422,0.545561,0.298751,0.956948,SIRA
0.188159,0.192331,0.21691,0.100686,0.188591,0.662336,0.911857,0.771191,0.487121,0.404983,0.970688,SIRA
0.193789,0.224135,0.184552,0.100974,0.188604,0.42783,0.892149,0.735854,0.53872,0.309742,0.940883,SIRA
0.188717,0.217528,0.192886,0.10109,0.188624,0.387164,0.884928,0.767828,0.527933,0.327769,0.88231,SIRA
0.181299,0.194175,0.216273,0.100921,0.188624,0.502636,0.896794,0.816054,0.490019,0.398884,0.926459,SIRA
0.194435,0.23594,0.173927,0.100916,0.188657,0.47974,0.898551,0.732168,0.557721,0.279729,0.916526,SIRA
0.178665,0.191464,0.218427,0.100376,0.188663,0.658722,0.93691,0.8339,0.485503,0.408058,0.957143,SIRA
0.181321,0.213852,0.194694,0.100521,0.18867,0.787027,0.927012,0.81619,0.521826,0.338245,0.951872,SIRA
0.192939,0.19576,0.215111,0.101123,0.188709,0.49022,0.886426,0.74175,0.492344,0.393819,0.912767,SIRA
0.189968,0.214439,0.193872,0.100743,0.188742,0.460518,0.91455,0.760594,0.52256,0.336694,0.964251,SIRA
0.182956,0.203629,0.206627,0.100467,0.188768,0.737798,0.935209,0.805987,0.504939,0.368866,0.915732,SIRA
0.179118,0.176561,0.237105,0.10109,0.188847,0.585406,0.894898,0.831988,0.460795,0.462011,0.918007,SIRA
0.180507,0.205772,0.203371,0.100537,0.188899,0.479652,0.936143,0.823011,0.508028,0.362532,0.957434,SIRA
0.191886,0.235723,0.174345,0.100648,0.188984,0.591711,0.932108,0.74995,0.556338,0.280778,0.93044,SIRA
0.191676,0.207193,0.202364,0.100871,0.189036,0.456883,0.918768,0.751574,0.509921,0.358485,0.949898,SIRA
0.190137,0.204795,0.20593,0.101432,0.189076,0.50889,0.88117,0.761511,0.505917,0.365851,0.917608,SIRA
0.186038,0.219432,0.190246,0.100896,0.189076,0.522544,0.918788,0.787743,0.529643,0.323277,0.936676,SIRA
0.190274,0.210253,0.200736,0.101337,0.189115,0.422937,0.889567,0.760878,0.514647,0.349506,0.901682,SIRA
0.186399,0.203348,0.207607,0.101597,0.189135,0.611926,0.87227,0.78577,0.503397,0.370427,0.916899,SIRA
0.180787,0.203423,0.206497,0.100826,0.189187,0.820685,0.928716,0.822918,0.503364,0.370293,0.954915,SIRA
0.176564,0.189131,0.221985,0.100479,0.189193,0.749597,0.95346,0.851448,0.480187,0.417122,0.960763,SIRA
0.181,0.175518,0.242137,0.10184,0.189193,0.511615,0.857924,0.82154,0.458129,0.466769,0.820548,SIRA
0.194003,0.210319,0.202575,0.101708,0.189193,0.515002,0.867127,0.737988,0.514518,0.349455,0.84231,SIRA
0.188302,0.206375,0.204975,0.101543,0.189213,0.543068,0.879527,0.774006,0.508069,0.361285,0.902386,SIRA
0.177572,0.203275,0.208611,0.101221,0.189226,0.785749,0.902642,0.844788,0.503008,0.370826,0.891881,SIRA
0.187486,0.212014,0.202819,0.102013,0.189259,0.614149,0.848783,0.779513,0.517067,0.34461,0.778859,SIRA
0.18782,0.22277,0.18673,0.100929,0.189278,0.70772,0.925566,0.777486,0.534432,0.314534,0.956227,SIRA
