@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7-13,16-17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.287896,0.152026,0.262246,0.70576,0.83196,0.609467,0.227077,0.497843,0.677829,HOROZ
0.298297,0.150608,0.262304,0.745868,0.912545,0.55994,0.052414,0.57681,0.900827,HOROZ
0.286458,0.152178,0.262322,0.451663,0.826589,0.616904,0.241802,0.491684,0.779328,HOROZ
0.286458,0.152178,0.262322,0.451663,0.826589,0.616904,0.241802,0.491684,0.779328,HOROZ
0.271777,0.149759,0.262502,0.230125,0.967782,0.692855,0.248685,0.488647,0.871344,HOROZ
0.29875,0.150909,0.262653,0.440656,0.909738,0.559452,0.11876,0.544651,0.954113,HOROZ
0.279806,0.151037,0.262711,0.559712,0.904969,0.652193,0.229039,0.496423,0.942275,HOROZ
0.29149,0.150872,0.262746,0.756495,0.915499,0.594376,0.118976,0.544423,0.88299,HOROZ
0.28658,0.15135,0.262746,0.259805,0.88902,0.618363,0.199961,0.508568,0.916303,HOROZ
0.278923,0.15076,0.262757,0.776337,0.922141,0.656937,0.173552,0.519929,0.87529,HOROZ
0.288428,0.151597,0.262897,0.777423,0.881365,0.609997,0.165341,0.523339,0.756955,HOROZ
0.284579,0.150431,0.263187,0.570671,0.957641,0.630449,0.116141,0.545123,0.940426,HOROZ
0.273498,0.150975,0.263292,0.526343,0.931529,0.687775,0.219587,0.499587,0.89368,HOROZ
0.280054,0.151305,0.263396,0.656209,0.9174,0.654321,0.174335,0.518732,0.97191,HOROZ
0.282332,0.151544,0.263437,0.570875,0.905785,0.64296,0.15881,0.525493,0.908699,HOROZ
0.272777,0.150934,0.263448,0.837964,0.940065,0.69237,0.286736,0.472279,0.888951,HOROZ
0.29096,0.151713,0.263599,0.585364,0.902904,0.601026,0.108923,0.5479,0.920489,HOROZ
0.297613,0.150942,0.263611,0.116101,0.946085,0.569275,0.098753,0.552639,0.934074,HOROZ
0.297613,0.150942,0.263611,0.116101,0.946085,0.569275,0.098753,0.552639,0.934074,HOROZ
0.28229,0.151486,0.263744,0.811669,0.921211,0.644682,0.150217,0.528895,0.92397,HOROZ
0.301435,0.151886,0.263959,0.459812,0.907636,0.55305,0.15922,0.524609,0.958592,HOROZ
0.294341,0.151865,0.264063,0.236106,0.912922,0.58694,0.198954,0.507256,0.90024,HOROZ
0.294061,0.151729,0.264104,0.172965,0.922056,0.588474,0.170502,0.519458,0.91447,HOROZ
0.317813,0.152187,0.264121,0.048122,0.897485,0.480634,0.037858,0.581451,0.960433,HOROZ
0.297176,0.152051,0.264185,0.161489,0.907519,0.574032,0.130077,0.537366,0.948171,HOROZ
0.308464,0.154042,0.26422,0.205278,0.799943,0.522188,0.133192,0.535905,0.781078,HOROZ
0.300316,0.152451,0.264255,0.694999,0.888251,0.559623,0.091736,0.555052,0.817813,HOROZ
0.292233,0.152364,0.264353,0.187176,0.896924,0.598463,0.172649,0.518188,0.836901,HOROZ
0.292233,0.152364,0.264353,0.187176,0.896924,0.598463,0.172649,0.518188,0.836901,HOROZ
0.284947,0.152492,0.264411,0.615014,0.892191,0.634591,0.201999,0.505507,0.853204,HOROZ
0.297282,0.155814,0.264446,0.770726,0.713297,0.574761,0.179931,0.514903,0.641246,HOROZ
0.290907,0.151754,0.264452,0.831698,0.934522,0.60537,0.132393,0.535951,0.964992,HOROZ
0.28145,0.156359,0.264504,0.398059,0.686507,0.652692,0.19064,0.510219,0.54881,HOROZ
0.292757,0.153094,0.264602,0.297285,0.866733,0.597122,0.22047,0.497508,0.805665,HOROZ
0.299106,0.152904,0.264626,0.615504,0.878043,0.567015,0.135523,0.534298,0.767951,HOROZ
0.301176,0.152867,0.264869,0.154762,0.889718,0.55848,0.143516,0.53037,0.787134,HOROZ
0.373249,0.156507,0.264886,0.351368,0.693524,0.271223,0.13587,0.533787,0.938678,HOROZ
0.275745,0.152364,0.264921,0.729498,0.919463,0.684209,0.238202,0.489789,0.950521,HOROZ
0.286152,0.152508,0.26506,0.707829,0.917026,0.631736,0.186758,0.511147,0.84978,HOROZ
0.302248,0.153584,0.265083,0.767322,0.858914,0.554504,0.125967,0.538014,0.794549,HOROZ
0.282607,0.152921,0.265089,0.76339,0.895495,0.649703,0.229773,0.493028,0.926611,HOROZ
0.289077,0.151952,0.265153,0.294937,0.951453,0.617704,0.149089,0.527497,0.855047,HOROZ
0.293659,0.153712,0.265164,0.735817,0.85514,0.595451,0.154804,0.524942,0.918202,HOROZ
0.293659,0.153712,0.265164,0.735817,0.85514,0.595451,0.154804,0.524942,0.918202,HOROZ
0.299783,0.15276,0.26517,0.294456,0.907545,0.566388,0.050469,0.573693,0.83054,HOROZ
0.282746,0.152904,0.26521,0.17919,0.901219,0.649595,0.181834,0.513067,0.777364,HOROZ
0.282503,0.16051,0.265315,0.351028,0.500208,0.651344,0.268784,0.476979,0.266767,HOROZ
0.289328,0.152859,0.265355,0.203067,0.909449,0.617443,0.160622,0.522117,0.892149,HOROZ
0.293641,0.155142,0.265425,0.246738,0.78777,0.596778,0.237846,0.489285,0.720978,HOROZ
0.288673,0.152789,0.265598,0.577914,0.922946,0.621849,0.138433,0.531667,0.886966,HOROZ
0.28818,0.153922,0.26561,0.397702,0.86127,0.624337,0.192886,0.5078,0.746688,HOROZ
0.30427,0.153143,0.265627,0.586581,0.904598,0.547691,0.062488,0.567161,0.96516,HOROZ
0.302898,0.153848,0.265627,0.291776,0.866004,0.554017,0.111599,0.543868,0.902397,HOROZ
0.296319,0.153028,0.265662,0.048002,0.912315,0.585065,0.095092,0.551518,0.868895,HOROZ
0.285042,0.152875,0.265696,0.254333,0.922082,0.640402,0.167928,0.518456,0.955775,HOROZ
0.299038,0.155002,0.265725,0.613229,0.807166,0.572487,0.082605,0.55734,0.707299,HOROZ
0.296295,0.153423,0.265737,0.14738,0.893574,0.585539,0.1076,0.54557,0.873135,HOROZ
0.285299,0.15304,0.265737,0.452988,0.914617,0.639308,0.193474,0.507382,0.85728,HOROZ
0.290187,0.153452,0.265772,0.820637,0.893366,0.615236,0.249123,0.484262,0.826251,HOROZ
0.306054,0.154087,0.265806,0.110484,0.860044,0.540347,0.193564,0.507253,0.813938,HOROZ
0.288028,0.154314,0.265812,0.464854,0.847925,0.626072,0.254525,0.482035,0.810763,HOROZ
0.295603,0.15309,0.265864,0.396608,0.916942,0.589443,0.11226,0.543238,0.925942,HOROZ
0.269818,0.154388,0.265945,0.608228,0.849134,0.72092,0.338339,0.449506,0.80172,HOROZ
0.308802,0.153807,0.26609,0.20566,0.886543,0.529178,0.206312,0.501487,0.705582,HOROZ
0.308074,0.162056,0.266113,0.11011,0.451403,0.532574,0.168715,0.517559,0.20362,HOROZ
0.289981,0.153865,0.266251,0.172029,0.889787,0.618562,0.146295,0.527263,0.878538,HOROZ
0.280637,0.153766,0.266321,0.758306,0.897943,0.665849,0.231018,0.490924,0.939835,HOROZ
0.293619,0.153621,0.266327,0.191221,0.906074,0.601186,0.121443,0.538386,0.934558,HOROZ
0.28878,0.15433,0.266575,0.55469,0.877137,0.626049,0.275632,0.47268,0.816684,HOROZ
0.297669,0.154615,0.266627,0.580014,0.863697,0.583203,0.139811,0.529658,0.837111,HOROZ
0.30069,0.154347,0.266633,0.232808,0.878518,0.568976,0.233289,0.489592,0.902633,HOROZ
0.288707,0.156049,0.266754,0.404727,0.791097,0.62728,0.227636,0.491755,0.440425,HOROZ
0.293285,0.15471,0.266795,0.272921,0.865145,0.605039,0.239853,0.486706,0.90118,HOROZ
0.28632,0.1544,0.267014,0.320937,0.890647,0.640437,0.220704,0.494281,0.882705,HOROZ
0.302918,0.15485,0.267031,0.415934,0.866858,0.56044,0.153653,0.52295,0.920348,HOROZ
0.307475,0.15506,0.267054,0.852023,0.856348,0.539596,0.135449,0.531043,0.672713,HOROZ
0.295379,0.154755,0.267112,0.171587,0.875202,0.59644,0.147455,0.525591,0.853839,HOROZ
0.260735,0.154821,0.267141,0.384735,0.872752,0.77737,0.361001,0.439728,0.809202,HOROZ
0.297376,0.154157,0.267141,0.103003,0.908953,0.587022,0.088988,0.552351,0.925259,HOROZ
0.298371,0.155365,0.267222,0.433417,0.8464,0.582671,0.162035,0.519005,0.870593,HOROZ
0.292057,0.153799,0.267222,0.797564,0.931799,0.613059,0.152328,0.523282,0.910624,HOROZ
0.291656,0.154743,0.267291,0.540423,0.882934,0.615353,0.140915,0.52827,0.914819,HOROZ
0.317573,0.156713,0.267366,0.188912,0.779442,0.496062,0.134189,0.53119,0.719496,HOROZ
0.286356,0.154796,0.267418,0.692871,0.885024,0.642226,0.252548,0.480782,0.894708,HOROZ
0.291189,0.154949,0.26747,0.342908,0.878772,0.618505,0.163609,0.517986,0.755865,HOROZ
0.287245,0.154203,0.267487,0.531694,0.920166,0.638115,0.167023,0.516471,0.921719,HOROZ
0.300843,0.154203,0.267539,0.241141,0.92222,0.572496,0.136272,0.530019,0.827411,HOROZ
0.333364,0.156132,0.267672,0.116787,0.822661,0.43095,0.112348,0.540728,0.878504,HOROZ
0.28757,0.155819,0.267706,0.310497,0.840927,0.637559,0.278288,0.470214,0.785834,HOROZ
0.297706,0.155765,0.267845,0.235779,0.849265,0.588771,0.156016,0.520822,0.876847,HOROZ
0.271721,0.15586,0.267885,0.59134,0.845726,0.720612,0.289757,0.465525,0.738154,HOROZ
0.294295,0.161841,0.267908,0.585895,0.531148,0.605465,0.235525,0.487041,0.270219,HOROZ
0.282126,0.154322,0.267954,0.824442,0.932103,0.666316,0.199377,0.501976,0.903537,HOROZ
0.301779,0.155101,0.267983,0.224662,0.890717,0.570183,0.096522,0.54765,0.932345,HOROZ
0.286468,0.154615,0.268035,0.247882,0.919286,0.644683,0.169724,0.51457,0.888877,HOROZ
0.298246,0.153935,0.268064,0.76852,0.957696,0.587236,0.073656,0.558366,0.961851,HOROZ
0.284229,0.153963,0.268081,0.536901,0.956796,0.656219,0.169714,0.514514,0.958412,HOROZ
0.283903,0.154372,0.268139,0.243698,0.936692,0.658155,0.182511,0.508912,0.894986,HOROZ
0.289815,0.155068,0.268173,0.764715,0.900015,0.628672,0.148557,0.523682,0.811329,HOROZ
0.299202,0.153947,0.268179,0.701075,0.961585,0.583237,0.046684,0.57131,0.907339,HOROZ
0.293031,0.156367,0.268323,0.187151,0.835568,0.613593,0.165194,0.516162,0.820699,HOROZ
0.2873,0.154351,0.268358,0.380079,0.946488,0.642087,0.137972,0.528156,0.908914,HOROZ
0.294977,0.154875,0.268375,0.869393,0.918539,0.604392,0.18563,0.507266,0.829894,HOROZ
0.318247,0.155534,0.268415,0.688019,0.884231,0.497792,0.112186,0.539791,0.851144,HOROZ
0.287027,0.155654,0.268444,0.388886,0.87888,0.643875,0.168632,0.514504,0.81136,HOROZ
0.286773,0.15499,0.268548,0.284723,0.919067,0.645661,0.20048,0.500739,0.883005,HOROZ
0.293994,0.156363,0.268548,0.512869,0.844611,0.609983,0.16607,0.515483,0.795253,HOROZ
0.296149,0.155147,0.268565,0.699128,0.911209,0.59964,0.157462,0.519227,0.883173,HOROZ
0.3102,0.158811,0.268784,0.521232,0.723057,0.535146,0.176827,0.510509,0.565364,HOROZ
0.294871,0.162851,0.268801,0.210614,0.51352,0.606938,0.167809,0.514391,0.292094,HOROZ
0.291545,0.155283,0.268997,0.373343,0.920842,0.624111,0.154239,0.520072,0.92412,HOROZ
0.285998,0.156581,0.26925,0.720261,0.860407,0.653002,0.198886,0.500498,0.815059,HOROZ
0.288958,0.158581,0.269325,0.314174,0.756346,0.638514,0.258154,0.476125,0.53336,HOROZ
0.300225,0.155909,0.269411,0.255615,0.903102,0.584184,0.119784,0.534962,0.884503,HOROZ
0.29721,0.155979,0.269468,0.228951,0.901565,0.598832,0.166426,0.514112,0.930129,HOROZ
0.282642,0.155802,0.269486,0.224869,0.911869,0.671266,0.210978,0.495127,0.820297,HOROZ
0.296782,0.15579,0.269503,0.336035,0.913221,0.601053,0.201548,0.499049,0.865609,HOROZ
0.305154,0.166343,0.269514,0.282486,0.364211,0.561582,0.207527,0.496529,0.183404,HOROZ
0.279297,0.154903,0.269612,0.512324,0.965888,0.689213,0.190499,0.503575,0.954949,HOROZ
0.327628,0.15715,0.269681,0.155696,0.846697,0.463261,0.089883,0.548436,0.891018,HOROZ
0.293116,0.155724,0.26971,0.824874,0.924971,0.619836,0.141903,0.52459,0.929473,HOROZ
0.298433,0.15541,0.269739,0.558153,0.943174,0.594252,0.117634,0.535501,0.911974,HOROZ
0.302698,0.15572,0.269767,0.111414,0.927463,0.574204,0.073017,0.556313,0.939947,HOROZ
0.283388,0.156284,0.269894,0.731069,0.901779,0.669461,0.300821,0.458776,0.907808,HOROZ
0.287407,0.159129,0.269946,0.292157,0.75146,0.649311,0.238874,0.483081,0.616014,HOROZ
0.293117,0.155316,0.269957,0.758677,0.956981,0.62102,0.140048,0.525087,0.960239,HOROZ
0.288208,0.155617,0.270009,0.758446,0.942602,0.645598,0.14113,0.524536,0.949815,HOROZ
0.291661,0.156614,0.270061,0.758947,0.890486,0.628675,0.164626,0.514115,0.890441,HOROZ
0.303852,0.155909,0.270066,0.49964,0.928935,0.570198,0.103311,0.541645,0.952174,HOROZ
0.305371,0.155522,0.270089,0.367224,0.95095,0.563241,0.050319,0.566846,0.93087,HOROZ
0.315666,0.157468,0.270107,0.713404,0.846315,0.516685,0.162283,0.515076,0.928506,HOROZ
0.315666,0.157468,0.270107,0.713404,0.846315,0.516685,0.162283,0.515076,0.928506,HOROZ
0.302222,0.157694,0.27021,0.651159,0.838201,0.578508,0.108427,0.539087,0.854557,HOROZ
0.288248,0.156602,0.270216,0.548189,0.897255,0.646405,0.153902,0.518604,0.906746,HOROZ
0.304379,0.156614,0.270463,0.43667,0.906302,0.569585,0.127937,0.529848,0.918461,HOROZ
0.305476,0.157546,0.270463,0.154671,0.856065,0.564482,0.140725,0.524111,0.831816,HOROZ
0.301074,0.157113,0.270468,0.30815,0.879583,0.585133,0.209319,0.494551,0.861144,HOROZ
0.290602,0.156631,0.271054,0.747056,0.92868,0.638729,0.188801,0.502422,0.963418,HOROZ
0.299056,0.1568,0.271088,0.7948,0.920877,0.597657,0.122863,0.531305,0.914549,HOROZ
0.301466,0.15715,0.271174,0.83779,0.905312,0.58659,0.106169,0.538822,0.872753,HOROZ
0.308901,0.159166,0.271323,0.212646,0.803156,0.552669,0.10357,0.53982,0.731635,HOROZ
0.280129,0.157068,0.271455,0.690633,0.920817,0.69411,0.238364,0.481373,0.879935,HOROZ
0.304587,0.156491,0.271461,0.809024,0.952333,0.573257,0.065155,0.557744,0.832144,HOROZ
0.289673,0.157364,0.271553,0.810857,0.908612,0.645788,0.187793,0.502203,0.946705,HOROZ
0.304023,0.159281,0.271719,0.31268,0.812445,0.577095,0.134834,0.52507,0.734846,HOROZ
0.294736,0.157064,0.271731,0.449226,0.931865,0.621606,0.195523,0.498704,0.882847,HOROZ
0.305697,0.157665,0.271736,0.185429,0.899589,0.569362,0.109549,0.536509,0.922198,HOROZ
0.291575,0.15783,0.271771,0.765597,0.892061,0.637367,0.190607,0.500727,0.9433,HOROZ
0.290483,0.157707,0.271771,0.847929,0.898718,0.642802,0.217587,0.489456,0.893926,HOROZ
0.299139,0.156688,0.271805,0.371186,0.95514,0.60065,0.09441,0.54342,0.928976,HOROZ
0.303223,0.157896,0.271839,0.178668,0.891211,0.581415,0.164968,0.511629,0.76674,HOROZ
0.308502,0.157542,0.271908,0.061448,0.913006,0.557188,0.107325,0.537299,0.914615,HOROZ
0.288165,0.157764,0.272034,0.419014,0.905955,0.655714,0.229645,0.484178,0.922337,HOROZ
0.291281,0.157876,0.272051,0.744691,0.900636,0.64019,0.165435,0.511149,0.925265,HOROZ
0.298258,0.158346,0.272074,0.186348,0.876287,0.606156,0.176318,0.506424,0.806511,HOROZ
0.302884,0.156688,0.272097,0.133571,0.96666,0.58422,0.094304,0.543073,0.943007,HOROZ
0.305735,0.157859,0.272126,0.159036,0.904445,0.570991,0.12974,0.526813,0.978144,HOROZ
0.292411,0.157929,0.272132,0.334069,0.900898,0.634972,0.302962,0.455208,0.8556,HOROZ
0.288785,0.157826,0.272132,0.76162,0.906446,0.653066,0.158072,0.514249,0.889606,HOROZ
0.29941,0.157138,0.272172,0.235645,0.945209,0.601082,0.134226,0.52474,0.824716,HOROZ
0.297285,0.157257,0.272183,0.398746,0.939187,0.61137,0.194285,0.498641,0.939894,HOROZ
0.279284,0.158865,0.272275,0.699691,0.856329,0.702659,0.24464,0.47781,0.746896,HOROZ
0.313915,0.160201,0.272332,0.18806,0.787586,0.534529,0.116821,0.532383,0.70723,HOROZ
0.300708,0.157604,0.272424,0.202405,0.929923,0.596071,0.178973,0.504832,0.953447,HOROZ
0.298272,0.157364,0.272498,0.305386,0.945777,0.608103,0.148633,0.51791,0.904307,HOROZ
0.293206,0.157777,0.272773,0.718554,0.934296,0.634139,0.173242,0.506836,0.886048,HOROZ
0.298497,0.157533,0.272939,0.138358,0.953967,0.609109,0.140691,0.520842,0.900891,HOROZ
0.293679,0.157249,0.272973,0.48086,0.970731,0.632773,0.117699,0.531125,0.933418,HOROZ
0.311319,0.158527,0.273025,0.728631,0.90378,0.54942,0.1381,0.521881,0.938501,HOROZ
0.31395,0.157987,0.27311,0.036524,0.936211,0.5379,0.023607,0.575847,0.908989,HOROZ
0.313354,0.159116,0.273162,0.34043,0.87757,0.540819,0.117272,0.531067,0.854876,HOROZ
0.303935,0.158379,0.273213,0.838281,0.919155,0.584485,0.123655,0.528107,0.883728,HOROZ
0.312173,0.159228,0.273248,0.165178,0.874976,0.546558,0.136985,0.522082,0.763323,HOROZ
0.301292,0.163231,0.273362,0.746875,0.668978,0.597709,0.157494,0.512889,0.358572,HOROZ
0.295372,0.159834,0.273534,0.331365,0.853831,0.627145,0.21376,0.488788,0.830421,HOROZ
0.285424,0.161672,0.273539,0.443601,0.75696,0.677065,0.272426,0.465235,0.608602,HOROZ
0.293139,0.159149,0.273539,0.819662,0.890565,0.638171,0.146368,0.517538,0.894229,HOROZ
0.287816,0.158445,0.273568,0.772984,0.929511,0.664998,0.20628,0.491842,0.918965,HOROZ
0.281023,0.15788,0.273625,0.700064,0.962224,0.700314,0.22344,0.484694,0.905234,HOROZ
0.290398,0.158997,0.273711,0.723919,0.905443,0.652668,0.221138,0.485528,0.874736,HOROZ
0.309787,0.15875,0.273774,0.31987,0.921177,0.559858,0.071016,0.551764,0.887231,HOROZ
0.293614,0.159525,0.273814,0.774413,0.881241,0.637145,0.243943,0.476157,0.763006,HOROZ
0.286644,0.158424,0.273865,0.85025,0.942282,0.672428,0.191077,0.497828,0.847384,HOROZ
0.310052,0.159549,0.273934,0.784702,0.884608,0.559379,0.090036,0.542577,0.75651,HOROZ
0.303934,0.159463,0.273962,0.311762,0.890349,0.587992,0.131685,0.523503,0.86721,HOROZ
0.303051,0.159211,0.274002,0.40735,0.905364,0.592357,0.134466,0.522207,0.925402,HOROZ
0.298657,0.160452,0.274042,0.367855,0.840809,0.613578,0.301818,0.453309,0.576754,HOROZ
0.287018,0.158943,0.274054,0.585814,0.921743,0.671449,0.346533,0.436678,0.897118,HOROZ
0.301487,0.159154,0.274219,0.144259,0.916952,0.600818,0.129097,0.524322,0.803358,HOROZ
0.301088,0.158704,0.274242,0.712181,0.941982,0.60283,0.083683,0.545135,0.949882,HOROZ
0.310228,0.159966,0.274362,0.294157,0.87913,0.560535,0.105128,0.535011,0.817513,HOROZ
0.308274,0.15884,0.274396,0.451256,0.94071,0.569712,0.068015,0.552345,0.931722,HOROZ
0.294467,0.159372,0.274419,0.145451,0.913068,0.635854,0.148999,0.515224,0.922692,HOROZ
0.310871,0.159253,0.274459,0.720179,0.921037,0.558031,0.094678,0.539707,0.88693,HOROZ
0.285252,0.160225,0.274579,0.703018,0.873767,0.683098,0.275126,0.4629,0.760298,HOROZ
0.29819,0.159834,0.274642,0.23719,0.897088,0.618694,0.181667,0.500814,0.895299,HOROZ
0.307513,0.161062,0.274761,0.192435,0.836497,0.574935,0.167607,0.506679,0.739403,HOROZ
0.292899,0.159673,0.274801,0.181863,0.911923,0.64547,0.248764,0.472996,0.844361,HOROZ
0.310473,0.159636,0.274881,0.225461,0.917031,0.561798,0.145612,0.516109,0.943901,HOROZ
0.292396,0.159417,0.275092,0.923403,0.936996,0.649389,0.196046,0.494167,0.840095,HOROZ
0.300362,0.16239,0.275212,0.896144,0.784129,0.610905,0.133069,0.521234,0.617647,HOROZ
0.294091,0.1595,0.275223,0.433041,0.937711,0.64159,0.152538,0.512621,0.948078,HOROZ
0.31818,0.16025,0.27536,0.755229,0.902947,0.52913,0.079438,0.545617,0.860509,HOROZ
0.293657,0.160036,0.2754,0.370321,0.915945,0.644601,0.223669,0.482359,0.869703,HOROZ
0.302763,0.162959,0.27548,0.80091,0.76475,0.600668,0.175991,0.502152,0.624301,HOROZ
0.308217,0.16039,0.275577,0.214426,0.903932,0.575437,0.10029,0.53561,0.916521,HOROZ
0.289266,0.160081,0.2756,0.785587,0.921319,0.667613,0.251103,0.471073,0.720855,HOROZ
0.29772,0.16077,0.275617,0.531433,0.885309,0.625637,0.308586,0.448841,0.923045,HOROZ
0.332996,0.161771,0.275731,0.098593,0.836727,0.466936,0.040459,0.563845,0.906403,HOROZ
0.288894,0.159566,0.275833,0.237195,0.958059,0.670651,0.208454,0.488059,0.940495,HOROZ
0.302244,0.160106,0.275856,0.148304,0.930021,0.604917,0.137839,0.518266,0.900385,HOROZ
0.302244,0.160106,0.275856,0.148304,0.930021,0.604917,0.137839,0.518266,0.900385,HOROZ
0.305907,0.161676,0.276004,0.511186,0.85235,0.588232,0.23969,0.475124,0.63095,HOROZ
0.296055,0.160122,0.276084,0.860137,0.938048,0.636037,0.186786,0.496793,0.922483,HOROZ
0.305817,0.160555,0.27609,0.142717,0.91516,0.589053,0.119636,0.526103,0.864362,HOROZ
0.289424,0.160234,0.276095,0.291786,0.932543,0.669241,0.202953,0.490007,0.92755,HOROZ
0.296774,0.161503,0.276243,0.240904,0.8708,0.633269,0.224059,0.48114,0.672412,HOROZ
0.308075,0.161796,0.276562,0.52088,0.867718,0.580663,0.152035,0.511097,0.772995,HOROZ
0.307062,0.161516,0.276647,0.537281,0.885869,0.585802,0.180404,0.498773,0.891386,HOROZ
0.310309,0.164554,0.276977,0.310445,0.739577,0.5722,0.096405,0.53553,0.631699,HOROZ
0.31081,0.160934,0.277051,0.785655,0.932492,0.570227,0.114381,0.527208,0.908774,HOROZ
0.300426,0.161318,0.277068,0.469742,0.912759,0.619402,0.152103,0.51041,0.905603,HOROZ
0.296191,0.164826,0.277074,0.650783,0.729229,0.640128,0.273757,0.460368,0.651827,HOROZ
0.296191,0.164826,0.277074,0.650783,0.729229,0.640128,0.273757,0.460368,0.651827,HOROZ
0.291209,0.161235,0.27737,0.51413,0.928891,0.666442,0.214228,0.483742,0.897344,HOROZ
0.294127,0.161161,0.277449,0.451797,0.935945,0.65218,0.179714,0.49804,0.77824,HOROZ
0.307391,0.162109,0.277455,0.451229,0.88587,0.588014,0.283888,0.455995,0.927042,HOROZ
0.293145,0.161503,0.277495,0.222954,0.919522,0.657312,0.223836,0.479662,0.769322,HOROZ
0.295386,0.162184,0.277506,0.77693,0.883938,0.646193,0.163333,0.504973,0.797301,HOROZ
0.325715,0.16187,0.277506,0,0.900507,0.505617,0.015054,0.573997,0.888813,HOROZ
0.290341,0.161124,0.277523,0.319542,0.940805,0.67159,0.181964,0.496992,0.90131,HOROZ
0.295349,0.161132,0.277551,0.177709,0.941474,0.646596,0.147618,0.511743,0.883018,HOROZ
0.297515,0.162151,0.277568,0.684233,0.88811,0.635984,0.192772,0.492383,0.875207,HOROZ
0.304962,0.166092,0.277642,0.485946,0.685941,0.600362,0.200575,0.489035,0.502279,HOROZ
0.297317,0.161627,0.277858,0.524122,0.927124,0.638351,0.227651,0.477661,0.859102,HOROZ
0.316391,0.162761,0.277938,0.861764,0.87027,0.548782,0.146188,0.511868,0.855065,HOROZ
0.292578,0.161343,0.278034,0.786396,0.949119,0.662781,0.173492,0.499938,0.914396,HOROZ
0.303453,0.161973,0.278102,0.2363,0.918262,0.609722,0.199908,0.48873,0.949046,HOROZ
0.321341,0.163123,0.278142,0.668541,0.859122,0.527583,0.143601,0.512738,0.841899,HOROZ
0.290477,0.161561,0.278193,0.84339,0.943691,0.674184,0.22718,0.477433,0.900155,HOROZ
0.305976,0.163705,0.27821,0.476716,0.831299,0.598214,0.176011,0.49864,0.800902,HOROZ
0.323837,0.162633,0.278227,0.091583,0.888244,0.516981,0.098078,0.533093,0.903988,HOROZ
0.303978,0.162237,0.278244,0.314511,0.909813,0.607882,0.165515,0.503084,0.927676,HOROZ
0.307058,0.162212,0.278261,0.151632,0.911784,0.593341,0.126407,0.520201,0.897682,HOROZ
0.30495,0.162827,0.27846,0.803349,0.887065,0.604258,0.186134,0.494038,0.824004,HOROZ
0.308126,0.162818,0.278676,0.665082,0.89587,0.590242,0.18259,0.495258,0.950497,HOROZ
0.306346,0.162724,0.2788,0.255394,0.90572,0.59922,0.208311,0.484375,0.880947,HOROZ
0.299045,0.162897,0.278812,0.435895,0.897027,0.634434,0.227589,0.476498,0.625453,HOROZ
0.303366,0.162678,0.278874,0.226255,0.91098,0.613783,0.16204,0.50377,0.801614,HOROZ
0.300732,0.162064,0.278948,0.523712,0.94638,0.626857,0.183076,0.494706,0.945268,HOROZ
0.308936,0.163268,0.278987,0.569846,0.884312,0.587892,0.121888,0.521273,0.773161,HOROZ
0.308936,0.163268,0.278987,0.569846,0.884312,0.587892,0.121888,0.521273,0.773161,HOROZ
0.296505,0.163317,0.279112,0.465129,0.886548,0.648392,0.20272,0.486291,0.857921,HOROZ
0.296312,0.163429,0.279152,0.365577,0.882235,0.649541,0.348684,0.429862,0.815927,HOROZ
0.298896,0.163152,0.279197,0.849785,0.898525,0.637011,0.16309,0.502903,0.864705,HOROZ
