@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-5,7,9,11-14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.249553,0.317707,0.176345,0.677753,0.128471,0.491138,0.615515,0.178215,0.572266,0.165138,0.53436,HOROZ
0.241818,0.30854,0.172859,0.666889,0.124191,0.24278,0.6569,0.207346,0.558984,0.180313,0.92839,HOROZ
0.246303,0.325282,0.161012,0.735859,0.124431,0.162382,0.633137,0.155119,0.5829,0.153351,0.865925,HOROZ
0.250119,0.309732,0.174522,0.665163,0.12542,0.539487,0.613507,0.204052,0.560224,0.178481,0.843505,HOROZ
0.238421,0.307017,0.174254,0.659944,0.124393,0.277565,0.676582,0.212913,0.556203,0.183149,0.936509,HOROZ
0.247595,0.325892,0.159164,0.742414,0.124505,0.512456,0.627633,0.154094,0.582989,0.152697,0.931658,HOROZ
0.245211,0.321215,0.166165,0.712589,0.12483,0.650717,0.640441,0.168536,0.576182,0.159979,0.815332,HOROZ
0.253636,0.329766,0.159416,0.750381,0.124826,0.362441,0.596931,0.14285,0.588092,0.147007,0.819675,HOROZ
0.250924,0.323079,0.163197,0.72487,0.124896,0.425579,0.610989,0.163229,0.578452,0.157212,0.876489,HOROZ
0.254763,0.334069,0.154502,0.774166,0.124105,0.131258,0.591283,0.130044,0.594206,0.140685,0.877569,HOROZ
0.260922,0.340069,0.150397,0.799873,0.12507,0.081341,0.561539,0.113152,0.602052,0.13236,0.873701,HOROZ
0.239825,0.323671,0.162009,0.729485,0.124262,0.836124,0.672409,0.162646,0.578146,0.156708,0.925953,HOROZ
0.255689,0.319454,0.166241,0.708487,0.125057,0.617552,0.588399,0.175686,0.572086,0.163341,0.895994,HOROZ
0.242111,0.280015,0.205777,0.527365,0.126096,0.34578,0.660058,0.306454,0.515331,0.234693,0.717449,HOROZ
0.34295,0.341744,0.148617,0.809024,0.131274,0.283514,0.224242,0.109239,0.6035,0.130327,0.911373,HOROZ
0.245448,0.303095,0.180162,0.636377,0.125676,0.490844,0.642971,0.22861,0.547966,0.191027,0.899567,HOROZ
0.258582,0.281949,0.209824,0.522435,0.129814,0.642674,0.574914,0.300337,0.51755,0.231023,0.536295,HOROZ
0.244787,0.308498,0.177677,0.654351,0.125873,0.423028,0.647419,0.211632,0.555215,0.18185,0.835722,HOROZ
0.245204,0.313742,0.173559,0.676412,0.125226,0.578293,0.645239,0.194917,0.562703,0.173056,0.826537,HOROZ
0.246691,0.319662,0.166212,0.709028,0.125395,0.448627,0.639114,0.177467,0.570146,0.163839,0.936842,HOROZ
0.236306,0.287394,0.20123,0.5528,0.125725,0.213928,0.696037,0.283231,0.523857,0.220891,0.686438,HOROZ
0.263755,0.317547,0.169151,0.696429,0.126104,0.215672,0.552331,0.184436,0.566783,0.167359,0.899981,HOROZ
0.276914,0.358865,0.138286,0.880715,0.126648,0.144044,0.490062,0.062905,0.625753,0.108323,0.865992,HOROZ
0.246846,0.319061,0.1683,0.702049,0.125478,0.807434,0.639566,0.180144,0.568546,0.165074,0.894339,HOROZ
0.248544,0.325632,0.16159,0.735022,0.125395,0.19702,0.631118,0.1602,0.577623,0.154875,0.951868,HOROZ
0.267152,0.346815,0.147608,0.823689,0.126319,0.330128,0.537018,0.097443,0.607934,0.124264,0.861622,HOROZ
0.260679,0.345282,0.149259,0.815182,0.125746,0.857833,0.568836,0.101872,0.60572,0.126358,0.843621,HOROZ
0.252486,0.334426,0.158888,0.762328,0.126232,0.802839,0.610646,0.13377,0.590102,0.141728,0.798701,HOROZ
0.23265,0.273797,0.223073,0.47785,0.129509,0.409854,0.719391,0.332843,0.503031,0.249356,0.419887,HOROZ
0.298186,0.37345,0.129768,0.943197,0.128001,0.058069,0.398228,0.024405,0.645491,0.090969,0.815683,HOROZ
0.245725,0.329142,0.163626,0.737161,0.12561,0.795579,0.647167,0.15015,0.582052,0.149737,0.78824,HOROZ
0.237237,0.297006,0.189981,0.599234,0.126203,0.766121,0.69396,0.252573,0.535945,0.203389,0.811428,HOROZ
0.362592,0.30009,0.185495,0.616685,0.130948,0.695946,0.164015,0.242366,0.540304,0.197786,0.874407,HOROZ
0.271173,0.339752,0.152057,0.794223,0.126294,0.241541,0.519185,0.118865,0.596911,0.134344,0.914153,HOROZ
0.245755,0.301118,0.182965,0.625125,0.125931,0.532739,0.647555,0.239112,0.541648,0.195989,0.93434,HOROZ
0.257479,0.331963,0.159559,0.754896,0.126595,0.234366,0.587733,0.142846,0.584945,0.145915,0.877662,HOROZ
0.25171,0.328989,0.161435,0.742949,0.126628,0.526188,0.617424,0.151819,0.580695,0.150369,0.895109,HOROZ
0.24911,0.317364,0.169595,0.694838,0.125948,0.218899,0.631302,0.187825,0.563954,0.168624,0.942376,HOROZ
0.262441,0.362877,0.135295,0.899806,0.126018,0.477677,0.563125,0.054294,0.628951,0.104047,0.918575,HOROZ
0.256291,0.335843,0.158206,0.767464,0.126752,0.566228,0.594182,0.131512,0.590246,0.140304,0.820704,HOROZ
0.243183,0.312706,0.174408,0.671935,0.126009,0.255863,0.663528,0.202824,0.557061,0.176386,0.913132,HOROZ
0.244846,0.302062,0.184973,0.622177,0.126611,0.259229,0.654865,0.237541,0.54166,0.194857,0.863912,HOROZ
0.226067,0.261727,0.22092,0.458112,0.125845,0.792587,0.762397,0.380235,0.483499,0.277484,0.920508,HOROZ
0.268787,0.341704,0.153986,0.792953,0.126632,0.073035,0.533884,0.115307,0.597597,0.132285,0.829119,HOROZ
0.251528,0.324261,0.16593,0.719973,0.12624,0.193844,0.620514,0.167602,0.572684,0.158073,0.895035,HOROZ
0.264013,0.352926,0.145353,0.844652,0.126203,0.540957,0.557151,0.083104,0.613595,0.117068,0.835105,HOROZ
0.253597,0.320007,0.168562,0.703426,0.12662,0.363822,0.609964,0.180919,0.566483,0.164835,0.927363,HOROZ
0.253113,0.3294,0.16309,0.739232,0.126632,0.228088,0.612474,0.152051,0.579888,0.150239,0.851294,HOROZ
0.254518,0.342195,0.152213,0.79931,0.125865,0.545901,0.605365,0.114126,0.598052,0.131678,0.885624,HOROZ
0.257926,0.346217,0.149015,0.818054,0.126244,0.82163,0.589324,0.103333,0.602935,0.126393,0.90769,HOROZ
0.258166,0.354015,0.141797,0.858267,0.125919,0.455566,0.588167,0.081154,0.614014,0.11599,0.961076,HOROZ
0.246854,0.328375,0.162665,0.738136,0.125878,0.156497,0.647237,0.156248,0.577406,0.152154,0.917112,HOROZ
0.244112,0.303844,0.183851,0.628765,0.126352,0.625741,0.662196,0.233817,0.542349,0.192458,0.888501,HOROZ
0.259302,0.344787,0.14888,0.815193,0.126178,0.742124,0.582731,0.107695,0.600669,0.12843,0.957758,HOROZ
0.259302,0.344787,0.14888,0.815193,0.126178,0.742124,0.582731,0.107695,0.600669,0.12843,0.957758,HOROZ
0.261791,0.330267,0.164622,0.736887,0.127473,0.241792,0.570555,0.150846,0.579788,0.149403,0.797932,HOROZ
0.241836,0.320207,0.169766,0.700627,0.126385,0.524997,0.675283,0.181895,0.565305,0.165062,0.908345,HOROZ
0.30773,0.345417,0.150875,0.810628,0.128046,0.099277,0.365121,0.106375,0.601073,0.127722,0.875311,HOROZ
0.249954,0.331414,0.161104,0.749296,0.126298,0.792607,0.631793,0.147698,0.581125,0.147788,0.898458,HOROZ
0.256828,0.32997,0.165543,0.733674,0.12899,0.589958,0.596927,0.15259,0.578569,0.150131,0.789395,HOROZ
0.248272,0.328833,0.16437,0.734405,0.126974,0.801327,0.641826,0.156197,0.576801,0.151905,0.867524,HOROZ
0.256215,0.321927,0.169424,0.705327,0.127465,0.816038,0.600338,0.177422,0.566952,0.162623,0.88673,HOROZ
0.273088,0.315013,0.174352,0.677107,0.127741,0.802391,0.517365,0.199164,0.557056,0.173832,0.915241,HOROZ
0.252136,0.325318,0.168232,0.716018,0.127428,0.532396,0.62215,0.167389,0.571375,0.157454,0.838883,HOROZ
0.258857,0.350175,0.146743,0.83404,0.126995,0.113005,0.587743,0.093941,0.606631,0.121656,0.919663,HOROZ
0.279911,0.340624,0.160727,0.770941,0.129971,0.075674,0.487095,0.122067,0.592554,0.134963,0.683295,HOROZ
0.266776,0.344911,0.151691,0.807035,0.127337,0.153226,0.549605,0.109838,0.598386,0.129054,0.89834,HOROZ
0.241034,0.307451,0.181784,0.641668,0.127411,0.407481,0.683582,0.224886,0.545006,0.187153,0.904853,HOROZ
0.251405,0.335004,0.159631,0.761504,0.127432,0.171808,0.62857,0.13967,0.583633,0.143376,0.90152,HOROZ
0.253604,0.315772,0.183263,0.655785,0.12953,0.404532,0.6176,0.199131,0.556005,0.173402,0.624689,HOROZ
0.257676,0.294929,0.198382,0.575014,0.128607,0.705657,0.597203,0.267717,0.526072,0.210264,0.734939,HOROZ
0.253387,0.334741,0.163462,0.750066,0.127531,0.15118,0.619384,0.141198,0.582554,0.144006,0.784067,HOROZ
0.249181,0.318134,0.173581,0.685936,0.127786,0.407484,0.641663,0.192182,0.558907,0.169709,0.904235,HOROZ
0.249833,0.300555,0.188543,0.61023,0.128223,0.34517,0.638675,0.249294,0.533691,0.200026,0.909008,HOROZ
0.242514,0.301718,0.190167,0.608755,0.128413,0.7669,0.678575,0.245665,0.535147,0.198006,0.821919,HOROZ
0.254257,0.3357,0.16515,0.747461,0.12925,0.752944,0.615889,0.13898,0.583303,0.142811,0.708333,HOROZ
0.245641,0.321364,0.172429,0.696042,0.127658,0.774563,0.661663,0.182695,0.562929,0.164719,0.862074,HOROZ
0.257021,0.343388,0.155756,0.791559,0.128211,0.622852,0.602158,0.116647,0.593893,0.131928,0.837676,HOROZ
0.252325,0.321473,0.169446,0.704269,0.12812,0.232383,0.626599,0.182713,0.562758,0.164668,0.972505,HOROZ
0.256861,0.322518,0.171411,0.701287,0.127716,0.706344,0.603196,0.179544,0.564168,0.163033,0.872878,HOROZ
0.250914,0.323084,0.168357,0.710756,0.127799,0.410176,0.634151,0.177791,0.564969,0.162139,0.965982,HOROZ
0.257737,0.342625,0.155126,0.791682,0.127601,0.267453,0.599054,0.119222,0.592473,0.133109,0.889195,HOROZ
0.267059,0.348379,0.161016,0.787435,0.133001,0.402419,0.552539,0.102594,0.600593,0.125179,0.515186,HOROZ
0.256246,0.304544,0.18892,0.617772,0.128978,0.39536,0.607038,0.237352,0.538292,0.193317,0.798305,HOROZ
0.275081,0.348066,0.151114,0.815945,0.128104,0.105211,0.515351,0.104314,0.59934,0.125863,0.900842,HOROZ
0.260601,0.325986,0.168726,0.716143,0.12826,0.283305,0.586416,0.170282,0.567754,0.158083,0.895266,HOROZ
0.24866,0.334776,0.160005,0.759926,0.127118,0.4326,0.648478,0.143646,0.580183,0.144791,0.957756,HOROZ
0.250478,0.307974,0.184291,0.636506,0.128128,0.267759,0.638923,0.227292,0.542162,0.187708,0.877121,HOROZ
0.253418,0.322091,0.173058,0.695955,0.127963,0.241011,0.623608,0.182521,0.562058,0.164274,0.857627,HOROZ
0.255947,0.335448,0.161684,0.756659,0.127893,0.286038,0.610598,0.14189,0.580895,0.143886,0.881979,HOROZ
0.255974,0.334752,0.161677,0.755124,0.128174,0.483985,0.611019,0.144324,0.579577,0.145026,0.908946,HOROZ
0.256153,0.313221,0.178346,0.662852,0.12805,0.734414,0.610249,0.211028,0.54902,0.17897,0.941513,HOROZ
0.256153,0.313221,0.178346,0.662852,0.12805,0.734414,0.610249,0.211028,0.54902,0.17897,0.941513,HOROZ
0.250873,0.332402,0.164356,0.742366,0.128978,0.84012,0.63794,0.151538,0.576106,0.148565,0.882178,HOROZ
0.270098,0.341479,0.156283,0.785711,0.128557,0.806117,0.541927,0.125293,0.588224,0.135597,0.931828,HOROZ
0.244667,0.323596,0.169944,0.707591,0.127716,0.790577,0.672817,0.179376,0.562796,0.162408,0.953799,HOROZ
0.244673,0.309944,0.183673,0.642267,0.128458,0.579327,0.67327,0.222875,0.543232,0.185004,0.876104,HOROZ
0.256019,0.344709,0.154959,0.796885,0.128899,0.792764,0.613146,0.116413,0.59225,0.13124,0.899831,HOROZ
0.252981,0.292288,0.197208,0.572234,0.128903,0.30347,0.629154,0.281802,0.518076,0.21719,0.947149,HOROZ
0.25976,0.352051,0.149454,0.830052,0.128277,0.153319,0.59536,0.096147,0.601777,0.121511,0.914261,HOROZ
0.277516,0.387609,0.123167,1,0.128207,0.778647,0.509001,0,0.651897,0.078658,0.952272,HOROZ
0.270083,0.34059,0.163052,0.764233,0.129534,0.115298,0.544555,0.129566,0.585375,0.137397,0.742297,HOROZ
0.252486,0.325452,0.170352,0.710565,0.128644,0.214595,0.633518,0.17528,0.563918,0.160048,0.915938,HOROZ
0.257212,0.316919,0.178702,0.669927,0.128932,0.758215,0.609067,0.202033,0.551787,0.17378,0.870987,HOROZ
0.266632,0.325068,0.174021,0.699887,0.12965,0.246126,0.56204,0.1768,0.56307,0.160762,0.802627,HOROZ
0.249368,0.331831,0.166152,0.736106,0.128973,0.367883,0.650947,0.156349,0.572411,0.150445,0.892577,HOROZ
0.262065,0.332443,0.169076,0.729399,0.129489,0.593595,0.585148,0.154538,0.573238,0.149538,0.77079,HOROZ
0.250971,0.325709,0.172798,0.704551,0.128739,0.39131,0.642816,0.175296,0.563541,0.159919,0.836338,HOROZ
0.246959,0.316712,0.179029,0.668636,0.128537,0.689847,0.664365,0.203427,0.550836,0.174378,0.879329,HOROZ
0.247388,0.296155,0.194305,0.587134,0.12878,0.860209,0.662107,0.270732,0.521813,0.210614,0.965522,HOROZ
0.258363,0.325254,0.176352,0.694113,0.130074,0.601107,0.604394,0.176779,0.562827,0.160658,0.725421,HOROZ
0.2612,0.321976,0.174508,0.69186,0.129138,0.552065,0.590028,0.186985,0.558169,0.165859,0.886546,HOROZ
0.260926,0.330228,0.16986,0.722387,0.128714,0.849507,0.59184,0.161854,0.569551,0.153084,0.817855,HOROZ
0.249388,0.318482,0.175986,0.680376,0.128924,0.264663,0.651983,0.198273,0.55294,0.171622,0.943019,HOROZ
0.271294,0.349508,0.152718,0.81441,0.129773,0.548137,0.541051,0.105146,0.596485,0.125472,0.898113,HOROZ
0.256454,0.332519,0.169038,0.729668,0.129579,0.732674,0.616079,0.155771,0.57198,0.149908,0.797695,HOROZ
0.249227,0.319502,0.178072,0.677143,0.129419,0.450262,0.654658,0.1962,0.55336,0.170353,0.860372,HOROZ
0.253413,0.336951,0.162907,0.756545,0.129468,0.217863,0.632656,0.142919,0.577801,0.143489,0.900266,HOROZ
0.263869,0.335511,0.1629,0.753363,0.128899,0.280344,0.579536,0.147511,0.575501,0.145699,0.947422,HOROZ
0.262673,0.3483,0.155236,0.804178,0.129794,0.537558,0.58556,0.109951,0.593481,0.127537,0.865008,HOROZ
0.258886,0.342088,0.158051,0.781938,0.129291,0.533344,0.604983,0.12816,0.584609,0.136232,0.939715,HOROZ
0.260638,0.316383,0.180611,0.663857,0.130058,0.789757,0.596481,0.206928,0.54819,0.175777,0.879069,HOROZ
0.251298,0.318009,0.17866,0.67239,0.129773,0.493954,0.645404,0.202037,0.550247,0.173184,0.904656,HOROZ
0.264037,0.351577,0.154988,0.812317,0.129274,0.364998,0.579757,0.101193,0.597458,0.1233,0.79504,HOROZ
0.256732,0.339447,0.161002,0.767523,0.129823,0.748179,0.617674,0.136951,0.57994,0.140335,0.926194,HOROZ
0.255278,0.313954,0.195368,0.621937,0.135512,0.803007,0.625293,0.21547,0.544069,0.180117,0.458953,HOROZ
0.262956,0.322023,0.17454,0.691878,0.131294,0.42883,0.58611,0.190048,0.555339,0.166882,0.944331,HOROZ
0.269697,0.365517,0.145441,0.873365,0.129167,0.856515,0.552783,0.062748,0.616474,0.105502,0.775789,HOROZ
0.263668,0.34941,0.155384,0.806245,0.129126,0.666409,0.582632,0.108049,0.593778,0.126431,0.853615,HOROZ
0.234975,0.295306,0.197753,0.577267,0.12906,0.478336,0.737068,0.277175,0.517651,0.213541,0.937757,HOROZ
0.26062,0.308852,0.187574,0.630224,0.1308,0.24291,0.598434,0.232353,0.536531,0.189003,0.882128,HOROZ
0.249609,0.30798,0.18635,0.631396,0.129823,0.6928,0.656222,0.235376,0.535148,0.190591,0.954169,HOROZ
0.281866,0.384006,0.129116,0.97052,0.129415,0.32923,0.496026,0.013818,0.641934,0.083904,0.908384,HOROZ
0.254371,0.346467,0.155158,0.800269,0.129097,0.800884,0.631127,0.117082,0.589125,0.13064,0.955246,HOROZ
0.254371,0.346467,0.155158,0.800269,0.129097,0.800884,0.631127,0.117082,0.589125,0.13064,0.955246,HOROZ
0.253112,0.299393,0.197326,0.5868,0.130907,0.295289,0.638249,0.264192,0.522725,0.206188,0.842466,HOROZ
0.266222,0.354974,0.151516,0.830449,0.130322,0.717048,0.571811,0.093368,0.60042,0.119354,0.864447,HOROZ
0.262876,0.347485,0.155947,0.800239,0.130115,0.181956,0.588547,0.114819,0.58989,0.129452,0.91074,HOROZ
0.268407,0.365897,0.140844,0.888873,0.129443,0.095426,0.561104,0.062967,0.615716,0.105411,0.963898,HOROZ
0.250434,0.32461,0.173414,0.700506,0.129831,0.483115,0.653137,0.183343,0.557761,0.163222,0.934007,HOROZ
0.26928,0.362651,0.146719,0.862764,0.130202,0.489827,0.557016,0.072023,0.611047,0.1095,0.833795,HOROZ
0.254915,0.326573,0.172944,0.706047,0.130317,0.161615,0.629649,0.177412,0.560392,0.160184,0.896137,HOROZ
0.265105,0.328008,0.170677,0.715292,0.130697,0.760539,0.578292,0.173434,0.562011,0.158099,0.943715,HOROZ
0.270661,0.304163,0.196988,0.597564,0.133079,0.38847,0.55166,0.24981,0.528162,0.198043,0.737562,HOROZ
0.257469,0.345849,0.157478,0.792057,0.130115,0.601579,0.617946,0.120691,0.586507,0.132076,0.922441,HOROZ
0.260218,0.330959,0.169829,0.724075,0.130927,0.217899,0.604036,0.165121,0.565504,0.153803,0.901968,HOROZ
0.269777,0.348059,0.154977,0.804402,0.130519,0.177461,0.556999,0.114832,0.589072,0.129192,0.963038,HOROZ
0.252752,0.318601,0.18266,0.663382,0.130132,0.229121,0.643603,0.203907,0.547755,0.173508,0.81649,HOROZ
0.261258,0.332974,0.169298,0.729956,0.130705,0.362621,0.599748,0.159651,0.567734,0.150966,0.875156,HOROZ
0.24944,0.319606,0.179408,0.673904,0.130161,0.550366,0.661667,0.200975,0.548952,0.171945,0.905468,HOROZ
0.262579,0.323205,0.177784,0.685909,0.130882,0.20289,0.593327,0.189815,0.553889,0.166172,0.859536,HOROZ
0.256901,0.333666,0.170208,0.728984,0.130519,0.581707,0.624045,0.158763,0.567588,0.150325,0.845557,HOROZ
0.257089,0.325241,0.176649,0.693301,0.131084,0.53846,0.62341,0.184752,0.555602,0.163369,0.86398,HOROZ
0.264092,0.34163,0.164303,0.762996,0.130606,0.714915,0.58786,0.135342,0.578405,0.138768,0.837403,HOROZ
0.27078,0.362964,0.14675,0.863385,0.130956,0.644943,0.554931,0.074429,0.608174,0.110099,0.888987,HOROZ
0.267681,0.349846,0.156701,0.803336,0.130363,0.211508,0.570144,0.111498,0.589806,0.127322,0.884665,HOROZ
0.262159,0.358362,0.149449,0.844482,0.130532,0.342616,0.597888,0.08736,0.601644,0.116019,0.917104,HOROZ
0.272146,0.353571,0.152213,0.825154,0.131208,0.304632,0.549486,0.101566,0.594296,0.122527,0.960638,HOROZ
0.267639,0.332219,0.168578,0.73027,0.131517,0.424728,0.571606,0.164408,0.564398,0.152927,0.96983,HOROZ
0.264869,0.34753,0.158623,0.792488,0.131253,0.160995,0.586534,0.119708,0.585101,0.130985,0.908752,HOROZ
0.27911,0.35216,0.154353,0.815527,0.13167,0.315018,0.51792,0.106613,0.591329,0.124739,0.940696,HOROZ
0.260179,0.35408,0.154346,0.819893,0.130923,0.803356,0.611248,0.101472,0.593678,0.122272,0.893902,HOROZ
0.259648,0.341275,0.170224,0.745641,0.133615,0.236294,0.614409,0.138881,0.575552,0.140084,0.683139,HOROZ
0.279429,0.350976,0.154799,0.81152,0.131364,0.116837,0.517634,0.110801,0.588905,0.12659,0.972978,HOROZ
0.264764,0.342372,0.164986,0.762711,0.131583,0.239242,0.58878,0.135874,0.576865,0.138587,0.843983,HOROZ
0.263108,0.335577,0.174628,0.721152,0.132148,0.38289,0.597577,0.156391,0.567118,0.148589,0.698431,HOROZ
0.258152,0.330933,0.176643,0.705662,0.131591,0.314411,0.623176,0.170593,0.560517,0.155644,0.762586,HOROZ
0.258152,0.330933,0.176643,0.705662,0.131591,0.314411,0.623176,0.170593,0.560517,0.155644,0.762586,HOROZ
0.26082,0.323598,0.17741,0.687739,0.131266,0.630804,0.609499,0.193259,0.550253,0.167141,0.948804,HOROZ
0.262722,0.329474,0.173761,0.710188,0.131616,0.493793,0.600023,0.175229,0.558323,0.157946,0.909952,HOROZ
0.262722,0.329474,0.173761,0.710188,0.131616,0.493793,0.600023,0.175229,0.558323,0.157946,0.909952,HOROZ
0.243652,0.305415,0.193431,0.608681,0.131158,0.317499,0.701789,0.251999,0.524558,0.198086,0.936208,HOROZ
0.248046,0.321799,0.180098,0.676847,0.131282,0.844025,0.678318,0.199734,0.546991,0.170328,0.922352,HOROZ
0.246273,0.289217,0.209775,0.537393,0.131624,0.316408,0.688188,0.307443,0.501514,0.228885,0.886018,HOROZ
0.257698,0.322457,0.189276,0.654867,0.133574,0.254103,0.627265,0.197885,0.547716,0.169337,0.589306,HOROZ
0.290996,0.312,0.190981,0.628513,0.133743,0.848056,0.467624,0.231508,0.532857,0.186886,0.842604,HOROZ
0.260207,0.307609,0.192917,0.614539,0.13197,0.236249,0.614814,0.24581,0.526742,0.194551,0.906844,HOROZ
0.256926,0.331494,0.172134,0.718982,0.131599,0.409506,0.631843,0.170321,0.559984,0.155267,0.933533,HOROZ
0.269108,0.360093,0.153225,0.836892,0.131661,0.758452,0.57033,0.086944,0.599641,0.115144,0.816681,HOROZ
0.26607,0.325747,0.17809,0.690607,0.132313,0.407565,0.585431,0.188183,0.551806,0.164269,0.892194,HOROZ
0.253675,0.317122,0.186367,0.650833,0.131942,0.579059,0.64958,0.215485,0.539625,0.178351,0.858461,HOROZ
0.271527,0.359934,0.149712,0.847264,0.132325,0.098428,0.558983,0.087707,0.599105,0.115447,0.957789,HOROZ
0.255336,0.31362,0.18913,0.636501,0.131752,0.480932,0.641177,0.226938,0.534543,0.184343,0.870537,HOROZ
0.260439,0.331731,0.175653,0.710033,0.132276,0.26978,0.614754,0.170298,0.559675,0.155139,0.814813,HOROZ
0.262676,0.339059,0.174747,0.728409,0.135677,0.202414,0.603959,0.148622,0.569496,0.144326,0.64598,HOROZ
0.280459,0.3779,0.140589,0.91759,0.132478,0.237202,0.517508,0.039345,0.623371,0.0936,0.824598,HOROZ
0.261547,0.344415,0.16295,0.773033,0.132041,0.376956,0.610325,0.133165,0.576585,0.136744,0.923441,HOROZ
0.277482,0.352803,0.158938,0.803396,0.13282,0.852129,0.532244,0.1091,0.588011,0.12523,0.838701,HOROZ
0.248906,0.328685,0.174781,0.705739,0.131092,0.80728,0.678277,0.181197,0.55401,0.160364,0.963504,HOROZ
0.270548,0.349663,0.160694,0.791236,0.133751,0.484712,0.566489,0.118661,0.583137,0.129672,0.872699,HOROZ
0.275628,0.379361,0.137281,0.931902,0.132271,0.294129,0.542177,0.036602,0.624208,0.092235,0.93425,HOROZ
0.251384,0.3006,0.219068,0.540052,0.137985,0.529641,0.665248,0.271699,0.514788,0.208206,0.296596,HOROZ
0.254019,0.330166,0.175094,0.708125,0.131917,0.85866,0.651352,0.177001,0.55575,0.158186,0.916031,HOROZ
0.352078,0.377561,0.138966,0.922126,0.135879,0.21196,0.233405,0.041591,0.6215,0.094389,0.922498,HOROZ
0.264474,0.357063,0.153828,0.828203,0.131826,0.440872,0.597369,0.097915,0.593015,0.119847,0.926334,HOROZ
0.253979,0.326545,0.178795,0.690482,0.131492,0.875911,0.65241,0.188682,0.550249,0.164018,0.899891,HOROZ
0.268494,0.348426,0.163008,0.781795,0.132457,0.093209,0.578248,0.123281,0.580424,0.131708,0.84344,HOROZ
0.270256,0.362371,0.149517,0.853429,0.132745,0.276741,0.569763,0.083757,0.599648,0.113193,0.954271,HOROZ
0.265277,0.351642,0.156988,0.806532,0.132177,0.17386,0.594588,0.114161,0.584724,0.127347,0.976543,HOROZ
0.260326,0.339026,0.16725,0.748954,0.131604,0.824631,0.619836,0.151135,0.5672,0.145164,0.959923,HOROZ
0.263612,0.320495,0.18372,0.664737,0.133422,0.652236,0.60309,0.208054,0.541452,0.173908,0.912063,HOROZ
0.266575,0.351785,0.163447,0.788,0.132778,0.089033,0.588402,0.113959,0.584722,0.127219,0.74112,HOROZ
0.252889,0.333654,0.171686,0.724927,0.131538,0.467436,0.659442,0.167645,0.559428,0.15328,0.961164,HOROZ
0.266239,0.341115,0.167417,0.753096,0.132824,0.382756,0.591136,0.14578,0.569295,0.142402,0.910754,HOROZ
0.270537,0.360393,0.153271,0.837432,0.13256,0.453213,0.569896,0.090231,0.595966,0.116026,0.88798,HOROZ
0.249933,0.318335,0.186168,0.653915,0.132482,0.635285,0.676438,0.215885,0.537592,0.177818,0.908458,HOROZ
0.260726,0.352948,0.158423,0.805236,0.13183,0.154378,0.619368,0.111407,0.585574,0.12589,0.906571,HOROZ
0.25519,0.327406,0.179844,0.689594,0.132927,0.285147,0.648297,0.187461,0.550149,0.163151,0.865025,HOROZ
0.256959,0.332552,0.174186,0.715753,0.132585,0.210811,0.639256,0.171846,0.557124,0.155239,0.919734,HOROZ
0.252032,0.329095,0.17724,0.700092,0.132292,0.698688,0.666202,0.182913,0.551895,0.160731,0.920379,HOROZ
