@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4,10-12,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.316459,0.259621,0.617619,0.595642,0.272938,0.535443,HOROZ
0.328905,0.208004,0.895199,0.53944,0.129204,0.846057,HOROZ
0.330931,0.23267,0.851455,0.530945,0.222377,0.920219,HOROZ
0.325831,0.244729,0.843097,0.553682,0.249107,0.783879,HOROZ
0.317728,0.200392,0.912262,0.591315,0.107187,0.896931,HOROZ
0.33041,0.193876,0.899589,0.534287,0.084162,0.893664,HOROZ
0.313785,0.227809,0.898363,0.610268,0.210047,0.971862,HOROZ
0.309839,0.219344,0.892688,0.629255,0.170608,0.879024,HOROZ
0.331118,0.227645,0.515598,0.53294,0.125077,0.1933,HOROZ
0.321704,0.208733,0.884857,0.575285,0.124457,0.79812,HOROZ
0.306479,0.221724,0.96769,0.647421,0.185678,0.954533,HOROZ
0.317003,0.201481,0.908717,0.597276,0.115582,0.957787,HOROZ
0.329754,0.186429,0.887241,0.539791,0.053738,0.864226,HOROZ
0.324208,0.186952,0.959645,0.564913,0.063717,0.948596,HOROZ
0.305801,0.219395,0.951666,0.652837,0.172074,0.914761,HOROZ
0.312767,0.210087,0.933226,0.619272,0.139323,0.91064,HOROZ
0.316039,0.249309,0.847853,0.603965,0.264329,0.812175,HOROZ
0.31989,0.21519,0.811428,0.586317,0.146244,0.810026,HOROZ
0.323933,0.208336,0.918679,0.567966,0.1273,0.855979,HOROZ
0.322181,0.232985,0.794578,0.577949,0.203093,0.78104,HOROZ
0.312159,0.214398,0.918896,0.624954,0.152246,0.907925,HOROZ
0.313801,0.218018,0.930121,0.617589,0.166206,0.924039,HOROZ
0.326924,0.186501,0.848139,0.55767,0.054122,0.898868,HOROZ
0.329857,0.225217,0.797332,0.545029,0.172098,0.750654,HOROZ
0.320266,0.224581,0.849245,0.588353,0.167977,0.732768,HOROZ
0.313651,0.239447,0.607517,0.619595,0.191842,0.485765,HOROZ
0.313651,0.239447,0.607517,0.619595,0.191842,0.485765,HOROZ
0.301801,0.228381,0.94087,0.678351,0.19643,0.884277,HOROZ
0.319029,0.227197,0.871548,0.595423,0.184958,0.815828,HOROZ
0.322407,0.188244,0.948498,0.58003,0.065789,0.967281,HOROZ
0.3227,0.232349,0.841403,0.579144,0.201774,0.810895,HOROZ
0.32481,0.217872,0.874577,0.569784,0.150962,0.803134,HOROZ
0.314982,0.218531,0.884095,0.616141,0.154532,0.821061,HOROZ
0.319335,0.208495,0.93746,0.596047,0.126939,0.890188,HOROZ
0.319335,0.208495,0.93746,0.596047,0.126939,0.890188,HOROZ
0.316552,0.25603,0.45796,0.609211,0.212165,0.185227,HOROZ
0.313148,0.211464,0.948246,0.625473,0.137758,0.89757,HOROZ
0.355674,0.221528,0.826791,0.440922,0.165002,0.829094,HOROZ
0.310067,0.2315,0.862774,0.641097,0.184627,0.694177,HOROZ
0.3225,0.220251,0.9157,0.582789,0.160491,0.831136,HOROZ
0.315029,0.204215,0.938847,0.617705,0.113761,0.914893,HOROZ
0.304435,0.228873,0.925215,0.669561,0.195965,0.889176,HOROZ
0.330007,0.210502,0.942326,0.550429,0.129562,0.865615,HOROZ
0.315999,0.203301,0.952912,0.615111,0.110008,0.921038,HOROZ
0.309818,0.217316,0.929368,0.64501,0.163005,0.966328,HOROZ
0.312094,0.232796,0.937569,0.63408,0.212871,0.931497,HOROZ
0.332257,0.211287,0.903452,0.542177,0.137891,0.930315,HOROZ
0.310939,0.237507,0.913306,0.640555,0.227465,0.921192,HOROZ
0.31513,0.212045,0.922135,0.623094,0.133352,0.87785,HOROZ
0.31513,0.212045,0.922135,0.623094,0.133352,0.87785,HOROZ
0.308056,0.245683,0.908642,0.658232,0.237207,0.774082,HOROZ
0.316037,0.219965,0.901315,0.621584,0.154127,0.832517,HOROZ
0.338582,0.21402,0.765455,0.521014,0.118779,0.69572,HOROZ
0.332512,0.257619,0.395809,0.547765,0.218991,0.265086,HOROZ
0.325327,0.211025,0.918733,0.581721,0.133329,0.948114,HOROZ
0.315241,0.211238,0.969809,0.628924,0.133244,0.941578,HOROZ
0.311903,0.240399,0.962106,0.645906,0.227941,0.892742,HOROZ
0.324324,0.218953,0.888519,0.587608,0.15474,0.899293,HOROZ
0.320581,0.209818,0.943138,0.605804,0.118666,0.859883,HOROZ
0.310367,0.259272,0.919836,0.655089,0.289641,0.873983,HOROZ
0.313749,0.235851,0.904083,0.63917,0.216579,0.945291,HOROZ
0.322475,0.221013,0.913224,0.598081,0.160933,0.902728,HOROZ
0.322475,0.221013,0.913224,0.598081,0.160933,0.902728,HOROZ
0.339848,0.198032,0.904737,0.521026,0.084998,0.935376,HOROZ
0.301436,0.253398,0.939555,0.701159,0.276296,0.944985,HOROZ
0.309328,0.248235,0.895916,0.661851,0.242642,0.801204,HOROZ
0.306975,0.2402,0.909209,0.673687,0.231084,0.94939,HOROZ
0.321126,0.210987,0.945009,0.605805,0.117694,0.826897,HOROZ
0.345533,0.211281,0.915451,0.498116,0.121238,0.851763,HOROZ
0.331608,0.206801,0.9349,0.559368,0.101689,0.818266,HOROZ
0.311591,0.231915,0.899757,0.653892,0.195562,0.900999,HOROZ
0.321429,0.224181,0.814063,0.607138,0.143674,0.661344,HOROZ
0.320701,0.259497,0.882453,0.610913,0.285648,0.861859,HOROZ
0.33055,0.210221,0.8899,0.566038,0.123089,0.924445,HOROZ
0.339418,0.202879,0.873025,0.527374,0.093876,0.887131,HOROZ
0.323711,0.20119,0.915646,0.598031,0.088675,0.897,HOROZ
0.333166,0.224458,0.858147,0.555672,0.164307,0.859024,HOROZ
0.305874,0.243665,0.942102,0.684843,0.23702,0.927072,HOROZ
0.308599,0.240017,0.91971,0.67152,0.22422,0.9259,HOROZ
0.332358,0.200499,0.930331,0.560729,0.081851,0.864418,HOROZ
0.32308,0.206625,0.944459,0.602963,0.109022,0.925741,HOROZ
0.317043,0.231308,0.915844,0.631325,0.191755,0.90641,HOROZ
0.311371,0.239821,0.933901,0.659016,0.221739,0.915596,HOROZ
0.340983,0.236135,0.846006,0.524156,0.205955,0.890329,HOROZ
0.324083,0.228177,0.892815,0.601148,0.175667,0.872975,HOROZ
0.320186,0.243192,0.904474,0.620504,0.229917,0.906348,HOROZ
0.314147,0.234141,0.914421,0.649804,0.198383,0.90465,HOROZ
0.327961,0.224521,0.782516,0.585128,0.144918,0.710502,HOROZ
0.327961,0.224521,0.782516,0.585128,0.144918,0.710502,HOROZ
0.324584,0.241336,0.910319,0.600749,0.220151,0.879345,HOROZ
0.329239,0.212625,0.914144,0.580623,0.127031,0.936195,HOROZ
0.329045,0.224254,0.917905,0.582024,0.16292,0.90123,HOROZ
0.32864,0.212584,0.878089,0.584306,0.123854,0.912675,HOROZ
0.310001,0.245455,0.93471,0.67307,0.23886,0.937915,HOROZ
0.332738,0.207054,0.918025,0.566651,0.106504,0.933204,HOROZ
0.328812,0.207914,0.878634,0.584643,0.101895,0.861237,HOROZ
0.32836,0.229036,0.894224,0.586821,0.179951,0.917745,HOROZ
0.33091,0.246718,0.840605,0.578915,0.235428,0.893342,HOROZ
0.320708,0.261748,0.900651,0.626746,0.278673,0.825374,HOROZ
0.332644,0.237952,0.818078,0.572205,0.185262,0.711895,HOROZ
0.325819,0.225293,0.93257,0.604031,0.158131,0.866022,HOROZ
0.329987,0.227058,0.942879,0.585188,0.169954,0.922445,HOROZ
0.321223,0.237183,0.870015,0.626072,0.179098,0.687061,HOROZ
0.349551,0.212557,0.870998,0.501747,0.116533,0.895679,HOROZ
0.322989,0.220449,0.9149,0.619223,0.139585,0.858837,HOROZ
0.327312,0.214523,0.867349,0.599206,0.114732,0.813788,HOROZ
0.331601,0.203275,0.95724,0.579767,0.088984,0.937642,HOROZ
0.337466,0.238073,0.857615,0.553739,0.197474,0.839819,HOROZ
0.325837,0.212941,0.894473,0.6062,0.117844,0.897505,HOROZ
0.337597,0.190958,0.94551,0.553213,0.046189,0.931714,HOROZ
0.342687,0.213348,0.876782,0.53148,0.116568,0.874005,HOROZ
0.329013,0.211276,0.951838,0.593656,0.11521,0.939637,HOROZ
0.318679,0.267462,0.763255,0.642833,0.274185,0.650689,HOROZ
0.313087,0.2373,0.92979,0.670492,0.200082,0.910284,HOROZ
0.32953,0.223948,0.867842,0.592938,0.135839,0.732856,HOROZ
0.334454,0.213276,0.894301,0.571018,0.103903,0.774904,HOROZ
0.329467,0.218621,0.907015,0.594266,0.138879,0.942071,HOROZ
0.329467,0.218621,0.907015,0.594266,0.138879,0.942071,HOROZ
0.322593,0.228698,0.934613,0.626184,0.167716,0.889518,HOROZ
0.352771,0.232412,0.83735,0.49385,0.184709,0.934938,HOROZ
0.320897,0.27922,0.538545,0.635333,0.280913,0.381578,HOROZ
0.332897,0.209971,0.895366,0.580251,0.098048,0.840992,HOROZ
0.315039,0.247973,0.913354,0.666677,0.229008,0.874732,HOROZ
0.318587,0.235669,0.935019,0.650103,0.193677,0.939165,HOROZ
0.323595,0.241412,0.934664,0.626952,0.200745,0.826589,HOROZ
0.3221,0.23314,0.921054,0.634557,0.171906,0.822351,HOROZ
0.32636,0.23364,0.901763,0.614814,0.164532,0.738297,HOROZ
0.321158,0.247749,0.913446,0.640315,0.23441,0.949623,HOROZ
0.32857,0.223947,0.854607,0.605867,0.129609,0.724598,HOROZ
0.328865,0.2283,0.942601,0.604687,0.163805,0.911279,HOROZ
0.335558,0.210614,0.924174,0.5756,0.097812,0.861913,HOROZ
0.328262,0.22581,0.910442,0.611567,0.152535,0.90927,HOROZ
0.328262,0.22581,0.910442,0.611567,0.152535,0.90927,HOROZ
0.317417,0.252013,0.938047,0.662924,0.237063,0.86817,HOROZ
0.327089,0.233773,0.944383,0.617375,0.179828,0.913756,HOROZ
0.315055,0.245429,0.947237,0.674847,0.216428,0.886191,HOROZ
0.324303,0.239706,0.883038,0.630751,0.178715,0.717104,HOROZ
0.319744,0.253646,0.912416,0.653257,0.250727,0.951494,HOROZ
0.322984,0.226142,0.928435,0.63791,0.14855,0.870276,HOROZ
0.322984,0.226142,0.928435,0.63791,0.14855,0.870276,HOROZ
0.344279,0.232462,0.84323,0.542019,0.163035,0.807207,HOROZ
0.329681,0.227797,0.909648,0.607208,0.154068,0.872682,HOROZ
0.307662,0.271974,0.907846,0.71374,0.302908,0.865951,HOROZ
0.327264,0.23577,0.911088,0.620677,0.187485,0.946592,HOROZ
0.335899,0.23371,0.829637,0.581546,0.153372,0.692464,HOROZ
0.316554,0.247142,0.942539,0.672599,0.227225,0.961648,HOROZ
0.338035,0.202748,0.943965,0.572588,0.072486,0.92491,HOROZ
0.331279,0.23439,0.918289,0.60348,0.179158,0.920355,HOROZ
0.339694,0.236693,0.88894,0.568107,0.170845,0.783812,HOROZ
0.338451,0.210275,0.924805,0.573833,0.087685,0.84208,HOROZ
0.329404,0.23446,0.910908,0.615049,0.167651,0.827148,HOROZ
0.345978,0.237965,0.865105,0.543834,0.18959,0.939423,HOROZ
0.344613,0.231428,0.89705,0.550807,0.154189,0.820277,HOROZ
0.32641,0.226661,0.908145,0.633588,0.15238,0.960256,HOROZ
0.342557,0.23283,0.891548,0.560727,0.167793,0.910442,HOROZ
0.333692,0.216955,0.908998,0.6004,0.113163,0.901946,HOROZ
0.331297,0.245865,0.885953,0.611364,0.213517,0.925944,HOROZ
0.334557,0.224801,0.912213,0.596491,0.141128,0.915847,HOROZ
0.324801,0.237972,0.90221,0.641999,0.183777,0.899518,HOROZ
0.424988,0.203282,0.832071,0.255037,0.066053,0.897575,HOROZ
0.324794,0.278146,0.72306,0.64304,0.27272,0.491864,HOROZ
0.381095,0.269032,0.818031,0.406716,0.290805,0.928477,HOROZ
0.328352,0.225627,0.927533,0.627733,0.133221,0.82916,HOROZ
0.337399,0.213002,0.945546,0.587605,0.094924,0.878255,HOROZ
0.330552,0.255351,0.908635,0.621167,0.227423,0.797363,HOROZ
0.325616,0.25198,0.833421,0.645167,0.208628,0.733571,HOROZ
0.340423,0.225243,0.869766,0.579532,0.125549,0.808748,HOROZ
0.323616,0.262819,0.761936,0.657985,0.231144,0.62827,HOROZ
0.336466,0.221622,0.948888,0.598603,0.1245,0.924392,HOROZ
0.347323,0.201006,0.937717,0.551162,0.054017,0.918967,HOROZ
0.347028,0.195212,0.954974,0.552699,0.03981,0.974816,HOROZ
0.347721,0.232513,0.896997,0.551113,0.160058,0.927336,HOROZ
0.341459,0.231659,0.886278,0.578575,0.158411,0.939254,HOROZ
0.335571,0.227927,0.941283,0.605294,0.144524,0.92827,HOROZ
0.341475,0.226394,0.928207,0.579987,0.13239,0.868826,HOROZ
0.340532,0.224628,0.909007,0.585361,0.126918,0.880499,HOROZ
0.335135,0.252311,0.915246,0.610528,0.216662,0.854679,HOROZ
0.3415,0.23827,0.885568,0.582484,0.15814,0.750981,HOROZ
0.329467,0.239122,0.907005,0.637806,0.172294,0.859816,HOROZ
0.35773,0.250669,0.805881,0.51464,0.196429,0.734912,HOROZ
0.342991,0.23521,0.93108,0.578659,0.154801,0.833346,HOROZ
0.341152,0.254837,0.852999,0.588301,0.205918,0.707763,HOROZ
0.336885,0.231082,0.864636,0.607889,0.146135,0.893676,HOROZ
0.354676,0.200893,0.931705,0.530637,0.042659,0.876967,HOROZ
0.343308,0.241819,0.893477,0.581423,0.178321,0.871957,HOROZ
0.329659,0.269412,0.893171,0.64461,0.266587,0.839045,HOROZ
0.336186,0.251185,0.895064,0.615407,0.217257,0.953437,HOROZ
0.331029,0.232959,0.924125,0.639684,0.155545,0.951748,HOROZ
0.327281,0.338684,0.555722,0.657409,0.445814,0.422253,HOROZ
0.338984,0.214739,0.9555,0.60363,0.086994,0.883299,HOROZ
0.339518,0.266539,0.83721,0.601648,0.239574,0.696352,HOROZ
0.33262,0.250881,0.836458,0.633484,0.193186,0.748957,HOROZ
0.33905,0.245038,0.912966,0.605863,0.191451,0.926443,HOROZ
0.349921,0.250913,0.885314,0.560042,0.206014,0.89316,HOROZ
0.349921,0.250913,0.885314,0.560042,0.206014,0.89316,HOROZ
0.352259,0.244251,0.875761,0.550304,0.18972,0.951736,HOROZ
0.352259,0.244251,0.875761,0.550304,0.18972,0.951736,HOROZ
0.326219,0.242811,0.945477,0.67494,0.181503,0.956887,HOROZ
0.355429,0.227634,0.904768,0.543919,0.125379,0.913719,HOROZ
0.357968,0.215772,0.883329,0.53351,0.088976,0.947857,HOROZ
0.363333,0.252295,0.884025,0.512063,0.209938,0.941744,HOROZ
0.32702,0.27735,0.933175,0.674626,0.274585,0.774963,HOROZ
0.339071,0.238097,0.918231,0.619655,0.159051,0.923266,HOROZ
0.34766,0.223781,0.904482,0.582239,0.109891,0.917089,HOROZ
0.433821,0.250314,0.682228,0.262171,0.176841,0.717977,HOROZ
0.355575,0.216766,0.915273,0.550404,0.089457,0.962238,HOROZ
0.351706,0.23544,0.887718,0.569401,0.131299,0.779324,HOROZ
0.355789,0.235934,0.723095,0.551903,0.114176,0.600171,HOROZ
0.342731,0.223274,0.933748,0.610487,0.105419,0.927769,HOROZ
0.349046,0.235965,0.906126,0.582537,0.130153,0.760802,HOROZ
0.351421,0.288233,0.656253,0.575485,0.273799,0.525282,HOROZ
0.352137,0.258487,0.814209,0.574285,0.191782,0.674974,HOROZ
0.368012,0.21981,0.868082,0.507384,0.092504,0.948809,HOROZ
0.347233,0.274572,0.714274,0.59795,0.248033,0.718485,HOROZ
0.359423,0.21171,0.920257,0.545105,0.058717,0.893273,HOROZ
0.355397,0.227854,0.926356,0.563272,0.114304,0.918989,HOROZ
0.37714,0.219077,0.566037,0.473778,0.037192,0.445142,HOROZ
0.36469,0.241788,0.892417,0.524676,0.16475,0.963098,HOROZ
0.355914,0.220013,0.891538,0.562494,0.087559,0.921042,HOROZ
0.350654,0.232752,0.905919,0.586491,0.119815,0.830595,HOROZ
0.347138,0.248457,0.936811,0.603911,0.175444,0.876902,HOROZ
0.336375,0.259529,0.931454,0.656225,0.211205,0.886332,HOROZ
0.354539,0.247598,0.902868,0.575237,0.178323,0.955323,HOROZ
0.355739,0.2379,0.904835,0.57047,0.140591,0.904732,HOROZ
0.36512,0.279354,0.552426,0.530956,0.217993,0.368896,HOROZ
0.350167,0.24508,0.894403,0.595995,0.15756,0.846963,HOROZ
0.363622,0.220632,0.937861,0.538022,0.082242,0.899955,HOROZ
0.364846,0.229281,0.854594,0.535078,0.087493,0.685635,HOROZ
0.345938,0.270801,0.876258,0.618395,0.249471,0.932304,HOROZ
0.344835,0.23583,0.929139,0.623828,0.131428,0.91259,HOROZ
0.378939,0.232085,0.807675,0.479401,0.097678,0.705384,HOROZ
0.379274,0.225385,0.894938,0.482133,0.095218,0.923218,HOROZ
0.34793,0.236309,0.920651,0.6156,0.130692,0.924836,HOROZ
0.38672,0.247396,0.820702,0.456864,0.153438,0.810439,HOROZ
0.368145,0.224072,0.892549,0.531148,0.086854,0.908973,HOROZ
0.347189,0.249257,0.929795,0.622855,0.168382,0.900274,HOROZ
0.358195,0.24704,0.916339,0.5751,0.156142,0.85917,HOROZ
0.349734,0.240901,0.951876,0.612392,0.13806,0.879399,HOROZ
0.361092,0.232827,0.901834,0.567534,0.083882,0.639963,HOROZ
0.375668,0.261867,0.822225,0.508412,0.198291,0.838267,HOROZ
0.338056,0.275336,0.916353,0.674422,0.238112,0.80737,HOROZ
0.386692,0.295484,0.376775,0.467384,0.252083,0.357243,HOROZ
0.356529,0.246444,0.890806,0.591901,0.154158,0.917335,HOROZ
0.358428,0.238835,0.902742,0.583998,0.125929,0.888456,HOROZ
0.346397,0.254809,0.935748,0.638276,0.163103,0.748401,HOROZ
0.344787,0.253887,0.950894,0.647497,0.177342,0.921954,HOROZ
0.359509,0.242548,0.873623,0.583128,0.116829,0.706983,HOROZ
0.348596,0.241126,0.941156,0.631774,0.136332,0.94073,HOROZ
0.34669,0.245162,0.970364,0.645876,0.141942,0.899217,HOROZ
0.347448,0.248446,0.910647,0.644091,0.156317,0.943899,HOROZ
0.370371,0.234116,0.864609,0.543906,0.093423,0.788693,HOROZ
0.35514,0.23695,0.920254,0.609574,0.113453,0.894742,HOROZ
0.370766,0.231175,0.936789,0.548414,0.097331,0.959885,HOROZ
0.355882,0.272483,0.874699,0.613911,0.21743,0.828212,HOROZ
0.346011,0.322292,0.837271,0.660205,0.371748,0.771758,HOROZ
0.354113,0.250511,0.944463,0.624884,0.149874,0.883418,HOROZ
0.361718,0.2613,0.833231,0.593507,0.161883,0.679634,HOROZ
0.376096,0.256219,0.86707,0.537317,0.158014,0.827115,HOROZ
0.369969,0.251245,0.818218,0.572246,0.117564,0.651408,HOROZ
0.372658,0.24228,0.903331,0.561868,0.114096,0.903177,HOROZ
0.365381,0.245284,0.932474,0.59674,0.124807,0.935785,HOROZ
0.34952,0.317352,0.880915,0.678757,0.336441,0.805892,HOROZ
0.35982,0.288217,0.845135,0.632816,0.252573,0.900841,HOROZ
0.369102,0.242596,0.975082,0.592887,0.111143,0.962109,HOROZ
0.409936,0.268108,0.848667,0.442137,0.163478,0.755593,HOROZ
0.390265,0.274708,0.672742,0.517675,0.162039,0.546215,HOROZ
0.375817,0.260864,0.919935,0.582717,0.148374,0.867032,HOROZ
0.380949,0.249144,0.91213,0.562557,0.113863,0.904895,HOROZ
0.38671,0.314695,0.77415,0.54326,0.303275,0.750198,HOROZ
0.357183,0.3417,0.853623,0.672085,0.397379,0.826479,HOROZ
0.43214,0.245549,0.731738,0.376077,0.076266,0.693117,HOROZ
0.376936,0.287639,0.900889,0.588781,0.221636,0.818917,HOROZ
0.381617,0.276892,0.85938,0.576078,0.1923,0.907571,HOROZ
0.376667,0.286444,0.655169,0.603775,0.175599,0.511999,HOROZ
0.385129,0.278209,0.916317,0.574524,0.188447,0.912946,HOROZ
0.378299,0.263065,0.934836,0.604324,0.139926,0.914517,HOROZ
0.381249,0.297091,0.877756,0.597475,0.24647,0.935593,HOROZ
0.379424,0.278338,0.916873,0.606193,0.180293,0.878433,HOROZ
0.383895,0.266134,0.957578,0.607674,0.136146,0.949358,HOROZ
0.388402,0.255258,0.938272,0.589739,0.097351,0.912002,HOROZ
0.384638,0.280298,0.89071,0.624606,0.145948,0.73922,HOROZ
0.398061,0.269471,0.93308,0.573921,0.130235,0.946363,HOROZ
0.436695,0.337854,0.896502,0.543046,0.252728,0.890897,HOROZ
0.103999,0.104506,0.84482,0.749362,0.417609,0.947823,SIRA
0.100763,0.13625,0.780197,0.786627,0.528106,0.673435,SIRA
0.098156,0.168761,0.939528,0.868931,0.675566,0.944077,SIRA
0.099787,0.157343,0.918889,0.873857,0.612553,0.969272,SIRA
0.106589,0.120201,0.921738,0.821606,0.432597,0.940747,SIRA
0.112374,0.125928,0.9234,0.783662,0.459724,0.973756,SIRA
0.113102,0.114058,0.933332,0.785827,0.394982,0.940825,SIRA
0.108686,0.138953,0.857528,0.820923,0.50872,0.922643,SIRA
0.118427,0.130437,0.828041,0.750763,0.46718,0.923262,SIRA
0.101216,0.166332,0.896828,0.884952,0.633695,0.921726,SIRA
0.111224,0.128298,0.898457,0.807524,0.455419,0.927459,SIRA
0.099816,0.160879,0.927081,0.898949,0.61192,0.964712,SIRA
0.108415,0.134506,0.938454,0.833064,0.483647,0.941546,SIRA
0.111025,0.136458,0.92983,0.816159,0.489327,0.92989,SIRA
0.106314,0.15933,0.91742,0.860553,0.593415,0.947983,SIRA
0.114378,0.121733,0.920735,0.806157,0.413102,0.950634,SIRA
0.099562,0.179789,0.963736,0.926993,0.679924,0.93916,SIRA
0.115747,0.136766,0.918808,0.800115,0.480949,0.954582,SIRA
0.181184,0.158802,0.772636,0.397152,0.58068,0.940635,SIRA
0.111264,0.155414,0.928626,0.838232,0.568539,0.981551,SIRA
0.119202,0.143194,0.885014,0.781008,0.506315,0.952559,SIRA
0.107724,0.161606,0.90124,0.868714,0.584498,0.895015,SIRA
0.118897,0.149687,0.836621,0.794617,0.529976,0.961514,SIRA
0.118295,0.141108,0.905926,0.805993,0.482952,0.939399,SIRA
0.121601,0.144945,0.882327,0.784201,0.489812,0.864935,SIRA
0.114174,0.156557,0.913346,0.840846,0.551867,0.93855,SIRA
0.123358,0.131448,0.790566,0.772562,0.411173,0.732835,SIRA
0.120107,0.137105,0.895714,0.798884,0.462348,0.956328,SIRA
0.136726,0.158064,0.850546,0.685012,0.559168,0.974373,SIRA
0.123364,0.135549,0.921508,0.780441,0.447774,0.924566,SIRA
0.121853,0.136888,0.876094,0.793382,0.453996,0.935176,SIRA
0.127069,0.119898,0.931828,0.757096,0.373142,0.921019,SIRA
0.124961,0.137546,0.836186,0.772329,0.451867,0.901073,SIRA
0.121273,0.164489,0.900521,0.801726,0.57695,0.924219,SIRA
0.120504,0.152535,0.877531,0.809888,0.521018,0.929523,SIRA
0.125231,0.149488,0.888288,0.779546,0.487018,0.790575,SIRA
0.122219,0.132246,0.933124,0.804229,0.424676,0.941434,SIRA
0.114589,0.161088,0.923177,0.862376,0.562665,0.987759,SIRA
0.128132,0.139703,0.841882,0.762404,0.453317,0.901295,SIRA
0.12774,0.132025,0.927191,0.768326,0.421788,0.949037,SIRA
0.12436,0.126659,0.901983,0.794519,0.39339,0.925933,SIRA
0.13586,0.120374,0.86421,0.715189,0.365667,0.946423,SIRA
0.118199,0.16069,0.904792,0.847292,0.547576,0.948525,SIRA
0.131137,0.140105,0.88433,0.755425,0.437964,0.837247,SIRA
0.128116,0.128699,0.905927,0.778155,0.396365,0.930982,SIRA
0.12774,0.140414,0.855136,0.781267,0.449532,0.930532,SIRA
0.128951,0.150244,0.910108,0.774033,0.492102,0.919798,SIRA
0.125565,0.154871,0.901263,0.801327,0.514985,0.949043,SIRA
0.127201,0.150631,0.892594,0.789834,0.483943,0.855859,SIRA
0.12867,0.150972,0.927398,0.78232,0.491977,0.925803,SIRA
0.111803,0.166472,0.930703,0.910951,0.566406,0.958227,SIRA
0.122764,0.166993,0.887263,0.830813,0.559255,0.907816,SIRA
0.127028,0.15278,0.916796,0.80208,0.498146,0.9513,SIRA
0.129349,0.140364,0.920153,0.786399,0.435784,0.908564,SIRA
0.122578,0.139121,0.947023,0.836915,0.437258,0.971461,SIRA
0.126787,0.150395,0.926152,0.807621,0.487823,0.975975,SIRA
0.130871,0.137588,0.918294,0.779084,0.419704,0.898919,SIRA
0.125593,0.147919,0.949104,0.818373,0.472497,0.952895,SIRA
0.13504,0.142158,0.88959,0.75064,0.444594,0.93973,SIRA
0.13081,0.167335,0.916252,0.780941,0.554975,0.910547,SIRA
0.130519,0.147939,0.903681,0.783417,0.467956,0.91994,SIRA
0.123773,0.154773,0.928509,0.837021,0.497485,0.92965,SIRA
0.140145,0.120713,0.908783,0.720683,0.341759,0.921053,SIRA
0.124805,0.186322,0.922989,0.832301,0.632484,0.884464,SIRA
0.130786,0.158736,0.8588,0.790017,0.51136,0.92124,SIRA
0.132843,0.145058,0.920353,0.77649,0.450803,0.938785,SIRA
0.128687,0.152693,0.946962,0.806637,0.484666,0.93389,SIRA
0.12841,0.16407,0.906396,0.808715,0.534954,0.924658,SIRA
0.1412,0.139438,0.858343,0.719306,0.427789,0.964182,SIRA
0.132757,0.138439,0.837867,0.778703,0.408319,0.841683,SIRA
0.127159,0.147899,0.942101,0.820396,0.454486,0.877006,SIRA
0.12714,0.158807,0.922081,0.821432,0.514173,0.967182,SIRA
0.123686,0.167977,0.905583,0.850729,0.544992,0.899984,SIRA
0.133299,0.143266,0.927942,0.78279,0.432272,0.903543,SIRA
0.125888,0.169011,0.912927,0.840763,0.554427,0.972848,SIRA
0.138905,0.170868,0.900893,0.747477,0.559111,0.945993,SIRA
0.130242,0.1686,0.910521,0.809501,0.553941,0.988829,SIRA
0.124716,0.166985,0.930918,0.852038,0.543129,0.968522,SIRA
0.126349,0.195519,0.895804,0.840261,0.667477,0.937589,SIRA
0.12911,0.168814,0.922841,0.820601,0.549232,0.95845,SIRA
0.129444,0.154601,0.920116,0.819576,0.486561,0.977625,SIRA
0.12398,0.174392,0.917121,0.862849,0.571887,0.958906,SIRA
0.133237,0.157502,0.895198,0.794426,0.492659,0.933589,SIRA
0.126004,0.176332,0.923583,0.848537,0.574597,0.916572,SIRA
0.123998,0.170079,0.91264,0.864174,0.551602,0.959638,SIRA
0.12433,0.193603,0.881709,0.862953,0.639787,0.830781,SIRA
0.13317,0.152679,0.901248,0.799132,0.472631,0.970115,SIRA
0.12868,0.169423,0.929181,0.832169,0.545948,0.954786,SIRA
0.118615,0.179779,0.937693,0.909291,0.594092,0.967668,SIRA
0.126171,0.169721,0.937356,0.851267,0.547978,0.962114,SIRA
0.131748,0.143631,0.94416,0.810893,0.42828,0.947421,SIRA
0.149374,0.131392,0.739953,0.689342,0.332483,0.596786,SIRA
0.135757,0.156142,0.916645,0.783102,0.484085,0.949769,SIRA
0.129619,0.168456,0.928333,0.832503,0.536087,0.949143,SIRA
0.131839,0.15842,0.901642,0.816766,0.481,0.869841,SIRA
0.137004,0.144288,0.877493,0.779901,0.423642,0.920022,SIRA
