@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-9,11,14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.166365,0.185194,0.346843,0.767154,0.091196,0.173909,0.882105,0.824977,0.399297,0.890861,SIRA
0.166328,0.193814,0.385887,0.795731,0.091394,0.174017,0.740439,0.825916,0.371316,0.945842,SIRA
0.168477,0.195091,0.389869,0.79844,0.090903,0.174178,0.415201,0.812274,0.367606,0.931828,SIRA
0.171399,0.188126,0.357227,0.77513,0.091666,0.174232,0.769066,0.792955,0.390146,0.879428,SIRA
0.17059,0.193991,0.387097,0.796558,0.091781,0.174258,0.755355,0.798529,0.371227,0.970021,SIRA
0.17196,0.19005,0.365305,0.78114,0.091839,0.174292,0.843816,0.789595,0.383949,0.883571,SIRA
0.162796,0.171888,0.293578,0.721206,0.091249,0.174299,0.543605,0.852204,0.447561,0.945695,SIRA
0.166558,0.189849,0.368498,0.783471,0.091229,0.174312,0.778438,0.826205,0.384645,0.955419,SIRA
0.178134,0.201564,0.416818,0.815879,0.091699,0.174319,0.441393,0.749395,0.348059,0.928327,SIRA
0.175034,0.188629,0.361017,0.777971,0.091814,0.174339,0.602642,0.769608,0.388703,0.91619,SIRA
0.175144,0.214534,0.474402,0.848567,0.09162,0.174346,0.565679,0.768933,0.311173,0.946814,SIRA
0.171667,0.173423,0.297937,0.725319,0.091756,0.174352,0.47537,0.791917,0.441947,0.914017,SIRA
0.179152,0.214405,0.472928,0.847799,0.09169,0.174359,0.458938,0.743111,0.311547,0.933331,SIRA
0.163892,0.180672,0.330573,0.754054,0.091468,0.174379,0.741878,0.845066,0.415842,0.967907,SIRA
0.171089,0.182416,0.336792,0.759151,0.091352,0.174406,0.544165,0.796108,0.409823,0.951348,SIRA
0.162964,0.179635,0.324455,0.748927,0.091418,0.174413,0.655678,0.851762,0.419566,0.93706,SIRA
0.174637,0.183236,0.335066,0.757748,0.09214,0.174413,0.877023,0.772661,0.407008,0.859752,SIRA
0.173688,0.204648,0.42882,0.823177,0.09209,0.174426,0.617346,0.778985,0.339151,0.91384,SIRA
0.172085,0.191749,0.373471,0.787051,0.091616,0.174433,0.648619,0.789637,0.378722,0.91056,SIRA
0.177424,0.212265,0.457646,0.839637,0.091864,0.174453,0.681411,0.754778,0.317572,0.845579,SIRA
0.162267,0.17438,0.302992,0.730001,0.091666,0.17446,0.760808,0.856956,0.438639,0.942531,SIRA
0.162646,0.187162,0.353951,0.772645,0.091554,0.174473,0.816885,0.854377,0.393836,0.909034,SIRA
0.176229,0.20598,0.434287,0.826412,0.092086,0.174473,0.757273,0.762642,0.335363,0.911958,SIRA
0.172017,0.20285,0.422441,0.819333,0.091431,0.174487,0.713837,0.790421,0.344548,0.940954,SIRA
0.168055,0.190775,0.371638,0.785738,0.091649,0.174534,0.547121,0.817378,0.382071,0.956973,SIRA
0.164097,0.182644,0.337826,0.759988,0.091455,0.17458,0.691115,0.844929,0.409398,0.964665,SIRA
0.168768,0.176555,0.305059,0.731891,0.091567,0.174601,0.65101,0.812959,0.430993,0.826086,SIRA
0.179888,0.196496,0.392842,0.800439,0.092445,0.174607,0.520642,0.739918,0.364047,0.90935,SIRA
0.18596,0.224621,0.517523,0.869643,0.092053,0.174641,0.373254,0.702083,0.28527,0.938612,SIRA
0.181866,0.212736,0.464508,0.843348,0.091905,0.174648,0.399919,0.727629,0.316614,0.935618,SIRA
0.164433,0.186967,0.354281,0.772897,0.091707,0.174701,0.659466,0.843362,0.394949,0.944591,SIRA
0.171904,0.206842,0.438508,0.828872,0.091497,0.174728,0.729411,0.792673,0.333341,0.936996,SIRA
0.173292,0.183008,0.335071,0.757752,0.092309,0.174748,0.490175,0.783585,0.408487,0.899257,SIRA
0.160837,0.162672,0.255507,0.68213,0.091806,0.174775,0.558517,0.869099,0.484618,0.960214,SIRA
0.167494,0.184747,0.341189,0.762688,0.092284,0.174802,0.55412,0.822895,0.402641,0.883239,SIRA
0.169027,0.204005,0.419473,0.817518,0.092263,0.174822,0.77855,0.812591,0.341759,0.831567,SIRA
0.166365,0.179378,0.320853,0.745855,0.091761,0.174855,0.805996,0.830977,0.421412,0.920545,SIRA
0.178088,0.223944,0.513732,0.867892,0.091559,0.174916,0.47266,0.753309,0.287437,0.945523,SIRA
0.167505,0.177728,0.311543,0.737723,0.092144,0.174923,0.686957,0.823588,0.427448,0.878667,SIRA
0.174456,0.188444,0.358113,0.775798,0.092206,0.174956,0.784533,0.777193,0.390549,0.920191,SIRA
0.19056,0.23264,0.549087,0.88353,0.092428,0.17499,0.518833,0.676124,0.266148,0.891779,SIRA
0.179842,0.233323,0.555055,0.886024,0.091361,0.175023,0.741231,0.742714,0.264572,0.93668,SIRA
0.174029,0.18956,0.363332,0.779688,0.092,0.175037,0.446867,0.780501,0.387036,0.935088,SIRA
0.175906,0.197107,0.389894,0.798457,0.092973,0.175077,0.795232,0.768438,0.363049,0.84635,SIRA
0.171615,0.175795,0.306244,0.732968,0.092111,0.17509,0.561313,0.796852,0.434817,0.938025,SIRA
0.175533,0.1959,0.389971,0.798508,0.092647,0.175204,0.522435,0.771651,0.367051,0.943669,SIRA
0.168898,0.179306,0.320677,0.745704,0.091987,0.175238,0.660393,0.816081,0.422476,0.948364,SIRA
0.169022,0.200617,0.410664,0.812029,0.091814,0.175244,0.632948,0.815277,0.352634,0.955679,SIRA
0.171843,0.191463,0.366401,0.781944,0.092672,0.175244,0.563994,0.796292,0.381245,0.863013,SIRA
0.171369,0.19989,0.405356,0.808646,0.092684,0.175264,0.458806,0.799586,0.354873,0.920093,SIRA
0.172146,0.208427,0.440527,0.830037,0.092527,0.175278,0.825441,0.794472,0.329793,0.894238,SIRA
0.172283,0.208828,0.445527,0.832893,0.091781,0.175285,0.856663,0.793606,0.328666,0.947869,SIRA
0.171419,0.190676,0.366695,0.782158,0.091991,0.175338,0.508232,0.799711,0.383987,0.932098,SIRA
0.165927,0.179874,0.32242,0.747197,0.092119,0.175345,0.505022,0.837106,0.420688,0.944722,SIRA
0.164791,0.175199,0.301262,0.728408,0.092309,0.175479,0.844901,0.845835,0.437842,0.916834,SIRA
0.172594,0.196121,0.38514,0.795219,0.09221,0.175506,0.668881,0.792904,0.366941,0.865177,SIRA
0.173069,0.182703,0.333456,0.756432,0.092556,0.175526,0.683527,0.78987,0.411155,0.945113,SIRA
0.178304,0.199318,0.402663,0.806908,0.092639,0.175546,0.408961,0.755745,0.357144,0.934775,SIRA
0.172233,0.180351,0.322368,0.747152,0.092676,0.175559,0.717943,0.795645,0.419455,0.922408,SIRA
0.183937,0.205335,0.429808,0.823766,0.09256,0.175566,0.452844,0.720113,0.339229,0.957615,SIRA
0.176481,0.182476,0.330407,0.753916,0.092622,0.175646,0.461813,0.768174,0.412195,0.915164,SIRA
0.18289,0.214201,0.461772,0.841877,0.092449,0.175666,0.39358,0.727269,0.314372,0.857119,SIRA
0.179606,0.19906,0.401254,0.805993,0.092791,0.175673,0.429894,0.748149,0.358173,0.938117,SIRA
0.184242,0.206027,0.42752,0.8224,0.09261,0.175686,0.445657,0.718923,0.337433,0.878483,SIRA
0.165688,0.186124,0.347143,0.767389,0.092437,0.175707,0.697449,0.841067,0.399826,0.948003,SIRA
0.17047,0.196102,0.386206,0.795949,0.092832,0.175727,0.851899,0.808507,0.367426,0.899607,SIRA
0.164337,0.170728,0.283582,0.711512,0.092334,0.175827,0.531392,0.851232,0.455347,0.948786,SIRA
0.170517,0.204109,0.418079,0.816659,0.092981,0.175941,0.794102,0.809534,0.343511,0.875774,SIRA
0.183882,0.218548,0.477191,0.850011,0.094267,0.175941,0.38312,0.722687,0.303146,0.817703,SIRA
0.169161,0.185116,0.337909,0.760055,0.093129,0.175974,0.482744,0.818923,0.403791,0.875821,SIRA
0.167551,0.18531,0.343604,0.764606,0.092519,0.176014,0.56893,0.830174,0.403213,0.965955,SIRA
0.168517,0.186756,0.350152,0.769727,0.092251,0.176021,0.79347,0.823606,0.398334,0.975745,SIRA
0.17059,0.190722,0.363862,0.780079,0.092882,0.176028,0.684357,0.809584,0.385207,0.925456,SIRA
0.170578,0.183476,0.334307,0.757128,0.092655,0.176055,0.729235,0.809835,0.409581,0.938338,SIRA
0.175183,0.203756,0.418976,0.817212,0.092795,0.176061,0.78793,0.779214,0.344776,0.924031,SIRA
0.174296,0.189327,0.359125,0.776557,0.092639,0.176081,0.428483,0.785184,0.389889,0.948437,SIRA
0.180895,0.214599,0.461522,0.841742,0.0931,0.176095,0.75902,0.742466,0.314031,0.853919,SIRA
0.165487,0.191288,0.367083,0.782441,0.092593,0.176128,0.467978,0.845147,0.383562,0.946961,SIRA
0.184773,0.222298,0.494294,0.858613,0.0935,0.176135,0.886063,0.718277,0.293668,0.839578,SIRA
0.175657,0.190203,0.363405,0.779742,0.093043,0.176148,0.728631,0.776638,0.387144,0.963669,SIRA
0.17328,0.197753,0.392779,0.800397,0.092952,0.176175,0.787314,0.792496,0.363148,0.922301,SIRA
0.176195,0.195701,0.385015,0.795132,0.092733,0.176235,0.810879,0.773648,0.369663,0.942351,SIRA
0.173398,0.190005,0.357337,0.775214,0.09308,0.176249,0.679654,0.792165,0.387994,0.878407,SIRA
0.167281,0.189972,0.362659,0.77919,0.092766,0.176302,0.489414,0.833849,0.388206,0.977863,SIRA
0.172902,0.201115,0.409584,0.811346,0.092602,0.176336,0.475147,0.796002,0.353175,0.974871,SIRA
0.172691,0.190066,0.361807,0.778558,0.09303,0.176369,0.707736,0.797616,0.388032,0.960486,SIRA
0.16507,0.181229,0.323784,0.748358,0.092721,0.176376,0.711739,0.849628,0.418077,0.937151,SIRA
0.178134,0.181443,0.322281,0.747078,0.093644,0.176496,0.443318,0.762625,0.41758,0.901958,SIRA
0.166397,0.183739,0.334282,0.757108,0.092581,0.17653,0.536942,0.841396,0.409658,0.950163,SIRA
0.170767,0.199885,0.404065,0.807815,0.092626,0.17655,0.558019,0.811657,0.357308,0.984868,SIRA
0.174755,0.195848,0.384567,0.794825,0.093051,0.17667,0.419032,0.785781,0.370042,0.953141,SIRA
0.166322,0.174891,0.295797,0.723308,0.092964,0.176677,0.651404,0.842849,0.441586,0.91867,SIRA
0.163406,0.178681,0.312666,0.738719,0.092651,0.17669,0.702769,0.863299,0.427798,0.946064,SIRA
0.170205,0.181677,0.320199,0.745293,0.093228,0.176737,0.746806,0.816632,0.417262,0.862714,SIRA
0.170093,0.18799,0.347862,0.76795,0.093018,0.176824,0.644303,0.817938,0.395821,0.89762,SIRA
0.170246,0.192926,0.369804,0.784417,0.092721,0.176837,0.688379,0.816982,0.379663,0.921943,SIRA
0.166347,0.177289,0.303931,0.730861,0.092812,0.176864,0.533545,0.84387,0.433199,0.901358,SIRA
0.183884,0.210869,0.441837,0.83079,0.093937,0.17691,0.674592,0.728452,0.325797,0.852229,SIRA
0.167549,0.182928,0.328482,0.752315,0.093121,0.176971,0.843777,0.836245,0.413381,0.935382,SIRA
0.178037,0.203151,0.413048,0.81353,0.093434,0.176984,0.531123,0.766222,0.348276,0.930055,SIRA
0.172074,0.206759,0.428599,0.823045,0.093273,0.177011,0.758321,0.805741,0.337718,0.932819,SIRA
0.187401,0.208243,0.432989,0.825649,0.093051,0.177051,0.675975,0.707398,0.33351,0.902432,SIRA
0.176422,0.192155,0.365858,0.781546,0.093278,0.177071,0.622878,0.777283,0.382612,0.925153,SIRA
0.168847,0.184148,0.325854,0.75011,0.09444,0.177078,0.762353,0.828016,0.409381,0.804541,SIRA
0.187391,0.236826,0.563712,0.889572,0.094127,0.177078,0.594127,0.707623,0.259521,0.966025,SIRA
0.180968,0.172858,0.277789,0.705718,0.094811,0.177144,0.591971,0.748323,0.450202,0.765685,SIRA
0.170058,0.186292,0.342295,0.763568,0.093756,0.177158,0.639091,0.820268,0.402215,0.94628,SIRA
0.180092,0.215391,0.465587,0.843924,0.093372,0.177171,0.464906,0.754097,0.313737,0.935449,SIRA
0.172158,0.180983,0.319289,0.744508,0.093735,0.177184,0.799858,0.806258,0.420648,0.927868,SIRA
0.188311,0.228396,0.51533,0.868632,0.094448,0.177224,0.766165,0.702824,0.28003,0.81906,SIRA
0.172279,0.179496,0.313109,0.739111,0.093842,0.177251,0.57319,0.805861,0.426074,0.930597,SIRA
0.172138,0.172288,0.278621,0.706557,0.093612,0.177251,0.551343,0.806812,0.45259,0.831526,SIRA
0.166366,0.193919,0.372578,0.786412,0.093471,0.177305,0.805078,0.846545,0.377394,0.928949,SIRA
0.17181,0.19231,0.366632,0.782112,0.093546,0.177325,0.525287,0.809475,0.38261,0.94429,SIRA
0.172666,0.205844,0.421629,0.818838,0.093908,0.177345,0.46051,0.803851,0.34099,0.904809,SIRA
0.165579,0.191858,0.365148,0.781026,0.092812,0.177398,0.820328,0.852613,0.384222,0.956369,SIRA
0.172583,0.199819,0.398762,0.804363,0.093253,0.177405,0.660913,0.804784,0.359125,0.957035,SIRA
0.178031,0.205692,0.421956,0.819037,0.094415,0.177451,0.57121,0.769113,0.34163,0.928221,SIRA
0.168952,0.190415,0.355488,0.773815,0.093768,0.177505,0.452721,0.829997,0.389151,0.899677,SIRA
0.172476,0.169686,0.267339,0.694921,0.093966,0.177512,0.512422,0.806161,0.46313,0.832068,SIRA
0.170342,0.193,0.370739,0.785092,0.093661,0.177518,0.65876,0.820608,0.380763,0.978444,SIRA
0.168611,0.178037,0.305734,0.732504,0.093278,0.177518,0.497296,0.832416,0.431892,0.922161,SIRA
0.17914,0.208879,0.4349,0.826771,0.093925,0.177565,0.666897,0.762615,0.33261,0.923032,SIRA
0.166605,0.167093,0.259142,0.686127,0.093855,0.177585,0.598887,0.846673,0.473429,0.877559,SIRA
0.16548,0.176081,0.297331,0.724751,0.093401,0.177625,0.577973,0.854757,0.43926,0.920757,SIRA
0.171906,0.199099,0.392805,0.800415,0.09371,0.177632,0.574631,0.810742,0.361765,0.922827,SIRA
0.169973,0.195274,0.379151,0.791066,0.093208,0.177652,0.767943,0.823951,0.373753,0.967239,SIRA
0.170489,0.197465,0.388087,0.797232,0.093546,0.177692,0.787013,0.820698,0.366943,0.964478,SIRA
0.171312,0.184639,0.333023,0.756076,0.093574,0.177712,0.477372,0.815251,0.408999,0.939627,SIRA
0.166406,0.174919,0.294776,0.722344,0.093657,0.177745,0.736935,0.849077,0.443813,0.96896,SIRA
0.167535,0.184696,0.334571,0.757344,0.093273,0.177785,0.558212,0.841512,0.408956,0.968227,SIRA
0.161842,0.166574,0.258806,0.68576,0.093426,0.177792,0.80798,0.881509,0.475958,0.924717,SIRA
0.167112,0.187159,0.340277,0.761958,0.093599,0.177798,0.444015,0.844517,0.400588,0.888948,SIRA
0.1756,0.209897,0.436484,0.827696,0.093937,0.177859,0.742509,0.787526,0.330236,0.896597,SIRA
0.168692,0.182663,0.324999,0.749388,0.093694,0.177865,0.804897,0.834051,0.416168,0.951804,SIRA
0.173453,0.182654,0.321545,0.746448,0.09404,0.177885,0.753064,0.801945,0.416243,0.891053,SIRA
0.176212,0.194184,0.37173,0.785804,0.094152,0.177919,0.797142,0.783868,0.377745,0.935916,SIRA
0.163711,0.169492,0.272672,0.700487,0.093599,0.177945,0.757196,0.869236,0.46486,0.977846,SIRA
0.181082,0.230316,0.530916,0.875683,0.093496,0.177985,0.655912,0.752666,0.276519,0.976594,SIRA
0.168636,0.162877,0.243202,0.668145,0.09402,0.177999,0.802462,0.83528,0.49134,0.919546,SIRA
0.174048,0.200547,0.400071,0.805221,0.093748,0.178052,0.432374,0.799016,0.358123,0.970002,SIRA
0.180978,0.223867,0.495433,0.859171,0.094193,0.178099,0.372178,0.754018,0.292889,0.88011,SIRA
0.168543,0.181883,0.321556,0.746458,0.093785,0.178099,0.513652,0.836552,0.419394,0.96303,SIRA
0.177726,0.199531,0.393265,0.800722,0.093896,0.178112,0.507957,0.775136,0.361347,0.93156,SIRA
0.179436,0.186664,0.339372,0.761233,0.094444,0.178159,0.528768,0.764311,0.402997,0.933369,SIRA
0.177118,0.18434,0.331562,0.754872,0.094391,0.178225,0.640717,0.7798,0.411089,0.969796,SIRA
0.179751,0.209049,0.433676,0.826053,0.094403,0.178245,0.795551,0.762802,0.333347,0.936297,SIRA
0.166147,0.193956,0.371106,0.785356,0.093603,0.178265,0.685998,0.854198,0.379152,0.964849,SIRA
0.182565,0.228423,0.516506,0.869175,0.094098,0.178299,0.614629,0.745093,0.281699,0.906753,SIRA
0.175642,0.197173,0.383579,0.794144,0.09423,0.178325,0.551918,0.790131,0.369072,0.950582,SIRA
0.187259,0.22754,0.512895,0.867503,0.094185,0.178339,0.551355,0.715872,0.283969,0.914411,SIRA
0.175839,0.202529,0.401059,0.805866,0.094296,0.178372,0.782833,0.789116,0.352719,0.865616,SIRA
0.180411,0.195504,0.372303,0.786215,0.094057,0.178379,0.475341,0.759356,0.374435,0.880494,SIRA
0.162432,0.168146,0.263369,0.690699,0.093665,0.178392,0.82529,0.881198,0.471125,0.932202,SIRA
0.201142,0.216691,0.46342,0.842764,0.09517,0.178419,0.537755,0.633475,0.312363,0.893084,SIRA
0.17615,0.212914,0.44679,0.833608,0.094481,0.178419,0.770011,0.787349,0.322739,0.889409,SIRA
0.171763,0.194558,0.372228,0.786161,0.09409,0.178519,0.770902,0.81725,0.377719,0.957332,SIRA
0.176816,0.207392,0.427522,0.822401,0.094003,0.178525,0.449171,0.783621,0.338632,0.971216,SIRA
0.185628,0.198386,0.388027,0.797191,0.094481,0.178545,0.463493,0.727249,0.36571,0.953751,SIRA
0.17514,0.188233,0.343684,0.76467,0.094024,0.178545,0.473516,0.79481,0.398491,0.920391,SIRA
0.169741,0.19854,0.388006,0.797176,0.094024,0.178625,0.832653,0.831665,0.365384,0.947551,SIRA
0.174085,0.186146,0.328658,0.752461,0.095693,0.178685,0.707447,0.802696,0.405838,0.814382,SIRA
0.168132,0.174475,0.288625,0.71645,0.094139,0.178798,0.71844,0.843817,0.447776,0.957611,SIRA
0.173904,0.200287,0.39548,0.802197,0.094407,0.178885,0.640131,0.805143,0.360489,0.966341,SIRA
0.171424,0.197235,0.382441,0.793358,0.094172,0.178918,0.690924,0.822052,0.370018,0.966095,SIRA
0.168968,0.187077,0.338896,0.76085,0.094601,0.178918,0.519236,0.838816,0.403148,0.945042,SIRA
0.175807,0.19707,0.376187,0.78898,0.094444,0.178978,0.483373,0.793061,0.370651,0.874119,SIRA
0.166769,0.175214,0.291269,0.719,0.094222,0.179025,0.751792,0.854711,0.445513,0.966371,SIRA
0.177565,0.191593,0.358293,0.775933,0.094584,0.179071,0.771157,0.782056,0.388404,0.967266,SIRA
0.18332,0.201164,0.395413,0.802153,0.09512,0.179085,0.429812,0.745014,0.358187,0.915346,SIRA
0.183895,0.224535,0.496771,0.859824,0.094869,0.179091,0.832504,0.741413,0.292819,0.921137,SIRA
0.178748,0.18119,0.314947,0.740729,0.09491,0.179118,0.785368,0.774616,0.423988,0.962033,SIRA
0.169696,0.187136,0.337361,0.759612,0.094296,0.179118,0.688315,0.835083,0.403355,0.926451,SIRA
0.186811,0.198693,0.384877,0.795038,0.095248,0.179125,0.601659,0.723306,0.365861,0.9161,SIRA
0.176709,0.201379,0.394735,0.801703,0.094873,0.179224,0.442355,0.788624,0.357794,0.897648,SIRA
0.180387,0.200127,0.388323,0.797392,0.096015,0.179231,0.43417,0.764677,0.361637,0.87887,SIRA
0.177289,0.206406,0.420099,0.817902,0.094873,0.179244,0.694892,0.784927,0.342816,0.966136,SIRA
0.17511,0.190324,0.348731,0.768625,0.095479,0.179271,0.643269,0.799498,0.392981,0.904643,SIRA
0.176519,0.177649,0.300133,0.727364,0.09472,0.179291,0.636696,0.790288,0.437114,0.965869,SIRA
0.177005,0.198089,0.379675,0.791433,0.094873,0.179364,0.601105,0.787531,0.368199,0.886241,SIRA
0.176717,0.19467,0.368663,0.783591,0.094729,0.179471,0.653412,0.790084,0.379218,0.950597,SIRA
0.167177,0.187134,0.33695,0.75928,0.094403,0.179477,0.765741,0.854761,0.404093,0.943158,SIRA
0.182157,0.20061,0.390855,0.799105,0.094968,0.179484,0.587653,0.754828,0.360632,0.904122,SIRA
0.177173,0.203373,0.40477,0.80827,0.095104,0.179517,0.426965,0.787367,0.352314,0.944056,SIRA
0.165729,0.183035,0.320893,0.74589,0.094349,0.179544,0.591072,0.865302,0.418375,0.96144,SIRA
0.169401,0.179551,0.306474,0.733176,0.094972,0.179544,0.689426,0.839798,0.430757,0.957309,SIRA
0.166576,0.177357,0.296618,0.724081,0.094836,0.179597,0.822738,0.859712,0.438843,0.94276,SIRA
0.171485,0.192999,0.357907,0.775643,0.095702,0.179617,0.682227,0.826016,0.384899,0.893928,SIRA
0.174107,0.187025,0.331433,0.754766,0.094951,0.179624,0.684566,0.808371,0.404764,0.861825,SIRA
0.179495,0.205801,0.412398,0.813122,0.095281,0.179637,0.741388,0.772917,0.345315,0.906766,SIRA
0.17541,0.195635,0.370482,0.784906,0.095652,0.179644,0.535956,0.799803,0.376475,0.923568,SIRA
0.169276,0.180555,0.3092,0.735632,0.094815,0.179737,0.818724,0.841875,0.427562,0.945163,SIRA
0.177637,0.204492,0.403291,0.807315,0.095001,0.179783,0.525652,0.785953,0.349464,0.856848,SIRA
0.176204,0.191532,0.348227,0.768234,0.096237,0.17981,0.50484,0.795566,0.390073,0.843142,SIRA
0.184699,0.201876,0.395401,0.802145,0.095718,0.179843,0.734126,0.740827,0.357445,0.914454,SIRA
0.171475,0.197089,0.378466,0.790586,0.094997,0.179843,0.724935,0.827505,0.372256,0.969716,SIRA
0.172595,0.197579,0.380512,0.792017,0.094543,0.179856,0.752506,0.819995,0.37074,0.970391,SIRA
0.179723,0.205475,0.413064,0.81354,0.095429,0.179929,0.743134,0.773221,0.346815,0.960692,SIRA
0.171573,0.202323,0.400211,0.805313,0.09449,0.179929,0.472455,0.827377,0.356251,0.969816,SIRA
0.181846,0.20333,0.403698,0.807579,0.095112,0.179969,0.628975,0.759749,0.353287,0.959229,SIRA
0.180528,0.204066,0.405522,0.808753,0.095137,0.179983,0.492852,0.768322,0.351105,0.938143,SIRA
0.169894,0.18624,0.328858,0.752629,0.094844,0.180003,0.711448,0.839311,0.408216,0.898474,SIRA
0.177878,0.207403,0.417548,0.816332,0.095058,0.180009,0.632501,0.785756,0.341294,0.903516,SIRA
0.192937,0.232227,0.52041,0.870964,0.096662,0.180016,0.63365,0.690946,0.275088,0.821839,SIRA
0.173151,0.200608,0.39167,0.799653,0.094791,0.180109,0.570907,0.81782,0.36182,0.959847,SIRA
0.203679,0.230195,0.516702,0.869265,0.09646,0.180109,0.3494,0.628415,0.280223,0.909316,SIRA
0.173032,0.185353,0.329028,0.75277,0.095133,0.180175,0.646328,0.819038,0.411623,0.978845,SIRA
0.173534,0.203681,0.403389,0.807378,0.09503,0.180215,0.41945,0.815905,0.35269,0.945174,SIRA
0.176317,0.202159,0.394731,0.8017,0.095409,0.180262,0.500533,0.7976,0.357372,0.910601,SIRA
0.180396,0.23081,0.520429,0.870972,0.095199,0.180288,0.84741,0.771034,0.278992,0.936419,SIRA
0.175948,0.19494,0.367583,0.782806,0.095376,0.180308,0.466946,0.800336,0.37999,0.967889,SIRA
0.177131,0.180893,0.301502,0.728631,0.096761,0.180321,0.534922,0.79259,0.427594,0.816741,SIRA
0.183157,0.214445,0.449881,0.835344,0.095166,0.180321,0.438197,0.75348,0.321825,0.958771,SIRA
0.172535,0.176017,0.286951,0.714821,0.095553,0.180328,0.489739,0.823349,0.445374,0.911294,SIRA
0.173512,0.191407,0.352448,0.771495,0.095269,0.180341,0.5789,0.816834,0.391541,0.962296,SIRA
0.186856,0.216841,0.458091,0.83988,0.095574,0.180348,0.779279,0.730277,0.315285,0.925417,SIRA
0.1744,0.179315,0.300008,0.727248,0.095227,0.180348,0.870864,0.810915,0.433324,0.908626,SIRA
0.180934,0.198513,0.377786,0.790108,0.096526,0.180401,0.796683,0.768242,0.368863,0.891986,SIRA
0.185019,0.194116,0.357768,0.775538,0.096184,0.180428,0.400543,0.742297,0.382876,0.863935,SIRA
0.184478,0.233543,0.525138,0.873104,0.096011,0.180434,0.336384,0.74576,0.272558,0.83252,SIRA
0.177244,0.207665,0.418542,0.816945,0.095252,0.180448,0.745486,0.792621,0.341329,0.930645,SIRA
0.17589,0.16917,0.26084,0.687973,0.095528,0.180468,0.674419,0.801708,0.471827,0.943173,SIRA
0.184045,0.21705,0.460692,0.841293,0.095673,0.180501,0.604847,0.748908,0.314981,0.962898,SIRA
0.179898,0.197257,0.369092,0.783902,0.095928,0.180534,0.752979,0.775764,0.373059,0.841032,SIRA
0.174791,0.189144,0.330812,0.754253,0.095998,0.180627,0.696821,0.810025,0.399641,0.761607,SIRA
0.177485,0.200379,0.384096,0.794501,0.09578,0.180634,0.401627,0.792174,0.363516,0.88149,SIRA
0.170048,0.173838,0.278074,0.706006,0.095372,0.180707,0.638876,0.842702,0.454373,0.933485,SIRA
0.18152,0.201417,0.390467,0.798843,0.095982,0.18074,0.446244,0.766511,0.36053,0.922952,SIRA
0.179701,0.217159,0.457112,0.839345,0.095883,0.180746,0.706016,0.778337,0.315109,0.913936,SIRA
0.183218,0.209058,0.418603,0.816982,0.095965,0.180813,0.524949,0.756052,0.337946,0.857126,SIRA
