@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,9,12,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.113883,0.239366,0.111985,0.487301,0.152924,0.844434,HOROZ
0.114016,0.249167,0.111911,0.66238,0.135353,0.913234,HOROZ
0.114067,0.243583,0.112439,0.162158,0.121566,0.910577,HOROZ
0.114067,0.236477,0.112039,0.219936,0.110889,0.873886,HOROZ
0.114067,0.236477,0.112039,0.219936,0.110889,0.873886,HOROZ
0.114101,0.219777,0.115666,0.445381,0.295357,0.566883,HOROZ
0.114225,0.230114,0.112447,0.816014,0.183419,0.808981,HOROZ
0.114263,0.222965,0.11149,0.4977,0.180187,0.939555,HOROZ
0.114263,0.222965,0.11149,0.4977,0.180187,0.939555,HOROZ
0.114289,0.235579,0.11201,0.537224,0.134094,0.942333,HOROZ
0.114289,0.237096,0.11605,0.61455,0.194321,0.579644,HOROZ
0.114447,0.216549,0.111099,0.247432,0.23811,0.952255,HOROZ
0.114455,0.313916,0.114673,0.7668,0.156763,0.926797,HOROZ
0.114455,0.264059,0.113741,0.154894,0.127804,0.845964,HOROZ
0.114554,0.231349,0.111358,0.15646,0.140594,0.870944,HOROZ
0.114622,0.221326,0.111651,0.305689,0.186569,0.853127,HOROZ
0.114716,0.311255,0.115102,0.330341,0.045271,0.796816,HOROZ
0.114737,0.23025,0.111985,0.697403,0.14863,0.940769,HOROZ
0.11478,0.245232,0.11304,0.555253,0.12615,0.890662,HOROZ
0.114895,0.239417,0.112603,0.766362,0.100663,0.961928,HOROZ
0.114938,0.217531,0.111775,0.466296,0.233109,0.873188,HOROZ
0.114951,0.23602,0.112517,0.142899,0.137687,0.968692,HOROZ
0.114964,0.207802,0.113115,0.618557,0.333365,0.839266,HOROZ
0.114976,0.225006,0.112208,0.864317,0.296553,0.895853,HOROZ
0.115032,0.229587,0.112715,0.796409,0.198564,0.917897,HOROZ
0.115036,0.230449,0.11276,0.576256,0.151348,0.806449,HOROZ
0.115079,0.22653,0.111956,0.204446,0.153275,0.947996,HOROZ
0.115177,0.243298,0.112941,0.2239,0.090683,0.927474,HOROZ
0.115408,0.237529,0.112801,0.255536,0.181661,0.766181,HOROZ
0.115476,0.222931,0.112624,0.541115,0.227648,0.874212,HOROZ
0.115493,0.243661,0.1129,0.279333,0.134482,0.880215,HOROZ
0.11551,0.242593,0.112789,0.151281,0.104076,0.849754,HOROZ
0.115514,0.231073,0.112929,0.144023,0.171235,0.883253,HOROZ
0.115527,0.239688,0.113321,0.170863,0.152614,0.911663,HOROZ
0.115553,0.241285,0.1129,0.884565,0.072733,0.841406,HOROZ
0.115638,0.235299,0.113057,0.858129,0.21241,0.843111,HOROZ
0.115681,0.215452,0.12018,0.748238,0.420783,0.285928,HOROZ
0.115809,0.240704,0.122221,0.485784,0.249064,0.18518,HOROZ
0.115958,0.231462,0.113902,0.723816,0.223566,0.926865,HOROZ
0.116061,0.224998,0.113411,0.501348,0.207324,0.869215,HOROZ
0.116078,0.241375,0.113148,0.241513,0.05541,0.86944,HOROZ
0.116202,0.236777,0.115003,0.201991,0.152817,0.643479,HOROZ
0.11627,0.218163,0.113663,0.655733,0.292008,0.900121,HOROZ
0.116334,0.217306,0.113255,0.325181,0.243938,0.930167,HOROZ
0.116343,0.22418,0.113663,0.23516,0.203972,0.91252,HOROZ
0.116488,0.227447,0.113547,0.868381,0.170381,0.868771,HOROZ
0.116509,0.227014,0.113869,0.414747,0.190233,0.913735,HOROZ
0.116603,0.232203,0.11363,0.724288,0.185854,0.963486,HOROZ
0.116701,0.234633,0.114092,0.730932,0.182906,0.950527,HOROZ
0.116778,0.224901,0.114285,0.731881,0.179141,0.918858,HOROZ
0.116791,0.237945,0.114034,0.15515,0.151052,0.907616,HOROZ
0.116804,0.224131,0.114372,0.768029,0.234273,0.942596,HOROZ
0.116872,0.238817,0.11412,0.806769,0.081893,0.918032,HOROZ
0.116881,0.233184,0.114504,0.418761,0.252627,0.847863,HOROZ
0.116889,0.249512,0.114174,0.689752,0.042479,0.902414,HOROZ
0.116915,0.231813,0.114141,0.760783,0.136626,0.943634,HOROZ
0.116923,0.235946,0.114364,0.846274,0.115201,0.955418,HOROZ
0.116923,0.220962,0.113836,0.203211,0.226996,0.905936,HOROZ
0.116936,0.222244,0.114351,0.821217,0.199174,0.907742,HOROZ
0.117145,0.223966,0.114405,0.726039,0.231527,0.80094,HOROZ
0.117231,0.237769,0.114541,0.157126,0.161974,0.903759,HOROZ
0.117239,0.247039,0.115262,0.397423,0.116416,0.847951,HOROZ
0.117312,0.228562,0.115563,0.385113,0.204997,0.81151,HOROZ
0.117359,0.233271,0.115147,0.352187,0.219485,0.902617,HOROZ
0.117461,0.254264,0.115963,0.421489,0.114985,0.811144,HOROZ
0.117466,0.226878,0.115032,0.496593,0.217891,0.903331,HOROZ
0.117496,0.224838,0.115543,0.804682,0.265871,0.676253,HOROZ
0.11759,0.290556,0.121685,0.277471,0.322369,0.58022,HOROZ
0.117666,0.237386,0.11499,0.528896,0.126422,0.962939,HOROZ
0.117803,0.237459,0.115201,0.870994,0.140607,0.860868,HOROZ
0.117816,0.235726,0.11537,0.178206,0.142399,0.902708,HOROZ
0.117833,0.232046,0.115403,0.615933,0.154268,0.833541,HOROZ
0.117837,0.23141,0.114512,0.29058,0.116987,0.956386,HOROZ
0.117952,0.228983,0.116079,0.589693,0.233835,0.841232,HOROZ
0.118051,0.224231,0.115436,0.26652,0.232983,0.941446,HOROZ
0.11817,0.239258,0.115852,0.875204,0.100841,0.864053,HOROZ
0.118175,0.230541,0.115349,0.49373,0.214505,0.925001,HOROZ
0.118192,0.225958,0.114928,0.875115,0.192543,0.929123,HOROZ
0.118397,0.243279,0.116363,0.116392,0.154029,0.85731,HOROZ
0.118473,0.232325,0.116021,0.528605,0.142991,0.950079,HOROZ
0.118473,0.233998,0.117785,0.62629,0.222462,0.594871,HOROZ
0.118516,0.231491,0.118115,0.583252,0.277979,0.664829,HOROZ
0.118525,0.231667,0.115699,0.773408,0.1376,0.943707,HOROZ
0.118559,0.232171,0.11645,0.460189,0.17265,0.816661,HOROZ
0.118648,0.237923,0.115922,0.481049,0.130111,0.90727,HOROZ
0.118687,0.230964,0.11612,0.255588,0.163283,0.877628,HOROZ
0.118691,0.22448,0.117278,0.37961,0.293203,0.741125,HOROZ
0.118738,0.251571,0.116334,0.306459,0.077969,0.744551,HOROZ
0.118747,0.230077,0.11645,0.350945,0.217212,0.868163,HOROZ
0.11876,0.240973,0.115411,0.877479,0.11502,0.900236,HOROZ
0.11876,0.242764,0.11614,0.682936,0.142296,0.903118,HOROZ
0.118764,0.224555,0.116252,0.808267,0.29471,0.934755,HOROZ
0.118913,0.241343,0.115827,0.140704,0.15711,0.903368,HOROZ
0.118969,0.237463,0.116037,0.941393,0.129364,0.756135,HOROZ
0.11899,0.236339,0.116734,0.353176,0.233019,0.883632,HOROZ
0.119003,0.227448,0.117332,0.61374,0.349587,0.901298,HOROZ
0.119046,0.223402,0.119401,0.480385,0.406489,0.445888,HOROZ
0.119148,0.240808,0.116701,0.310116,0.147744,0.935085,HOROZ
0.119195,0.236091,0.116713,0.279556,0.227747,0.958016,HOROZ
0.119229,0.25412,0.1164,0.18688,0.017262,0.967333,HOROZ
0.119374,0.234674,0.116507,0.164358,0.157906,0.927474,HOROZ
0.119396,0.236698,0.117435,0.728058,0.174368,0.865485,HOROZ
0.119421,0.233801,0.116689,0.213945,0.199021,0.852146,HOROZ
0.119455,0.229468,0.116194,0.844876,0.187042,0.778225,HOROZ
0.119455,0.230234,0.116491,0.479601,0.247005,0.882557,HOROZ
0.119455,0.230234,0.116491,0.479601,0.247005,0.882557,HOROZ
0.119477,0.248411,0.119051,0.444253,0.103904,0.494698,HOROZ
0.11949,0.232941,0.117039,0.755856,0.16549,0.907069,HOROZ
0.119541,0.237045,0.117155,0.207314,0.15208,0.879522,HOROZ
0.119562,0.251556,0.117324,0.786064,0.188327,0.936544,HOROZ
0.119571,0.228735,0.116742,0.566655,0.190185,0.921895,HOROZ
0.119596,0.232371,0.116516,0.38622,0.166799,0.961785,HOROZ
0.119626,0.212391,0.116862,0.473318,0.347536,0.961052,HOROZ
0.119695,0.240794,0.117101,0.175127,0.127913,0.914654,HOROZ
0.119814,0.246191,0.116903,0.468992,0.121191,0.958185,HOROZ
0.119844,0.275243,0.118602,0.100125,0.057746,0.867907,HOROZ
0.119865,0.24039,0.117229,0.20017,0.191654,0.950228,HOROZ
0.119981,0.254368,0.12096,0.210175,0.139621,0.686021,HOROZ
0.120092,0.250429,0.118263,0.147331,0.138808,0.929988,HOROZ
0.120169,0.240086,0.117958,0.402671,0.184523,0.859409,HOROZ
0.120181,0.250094,0.118041,0.162015,0.108051,0.937627,HOROZ
0.120344,0.23115,0.117221,0.21906,0.222313,0.946001,HOROZ
0.120365,0.235149,0.117942,0.68328,0.256637,0.893955,HOROZ
0.120403,0.249156,0.117513,0.733159,0.071992,0.92128,HOROZ
0.120425,0.25459,0.119216,0.114867,0.142378,0.778403,HOROZ
0.120425,0.25459,0.119216,0.114867,0.142378,0.778403,HOROZ
0.120467,0.232006,0.117546,0.618821,0.201253,0.855108,HOROZ
0.120502,0.230255,0.118103,0.776336,0.244642,0.776279,HOROZ
0.12054,0.250373,0.117971,0.101672,0.077268,0.873838,HOROZ
0.120694,0.239461,0.118222,0.298658,0.193239,0.92008,HOROZ
0.120758,0.257155,0.118676,0.786703,0.038244,0.904652,HOROZ
0.120894,0.231809,0.11739,0.447011,0.185016,0.821082,HOROZ
0.120941,0.233657,0.118486,0.843792,0.314758,0.873626,HOROZ
0.120946,0.235901,0.118243,0.84085,0.153621,0.829862,HOROZ
0.12095,0.233623,0.118523,0.360561,0.232858,0.860779,HOROZ
0.121014,0.245754,0.117814,0.526107,0.103317,0.90382,HOROZ
0.121014,0.242423,0.118387,0.162692,0.127928,0.923046,HOROZ
0.121018,0.238858,0.119257,0.186336,0.218357,0.681675,HOROZ
0.12104,0.232596,0.118061,0.19724,0.211516,0.884737,HOROZ
0.121065,0.245277,0.11802,0.862284,0.089178,0.895396,HOROZ
0.121129,0.232761,0.11835,0.670374,0.16784,0.890189,HOROZ
0.121168,0.243165,0.117806,0.78759,0.103599,0.942505,HOROZ
0.121356,0.243893,0.118836,0.230235,0.223083,0.951909,HOROZ
0.12136,0.239501,0.118845,0.203838,0.208674,0.929202,HOROZ
0.121432,0.232205,0.118548,0.795433,0.192342,0.896246,HOROZ
0.121454,0.237157,0.11917,0.225993,0.163343,0.922358,HOROZ
0.121509,0.236173,0.118684,0.576864,0.198154,0.921525,HOROZ
0.121539,0.248448,0.118346,0.143841,0.080865,0.928726,HOROZ
0.121543,0.255202,0.119377,0.140782,0.130339,0.90972,HOROZ
0.121684,0.238885,0.118577,0.19302,0.170429,0.923524,HOROZ
0.121701,0.235997,0.11842,0.254481,0.189754,0.831536,HOROZ
0.12171,0.238319,0.118663,0.670761,0.12728,0.963126,HOROZ
0.121842,0.255549,0.120436,0.436349,0.170913,0.841825,HOROZ
0.121859,0.246801,0.119401,0.496127,0.160967,0.92867,HOROZ
0.121864,0.240368,0.1257,0.746475,0.262873,0.387972,HOROZ
0.121919,0.237708,0.118977,0.735225,0.141928,0.945324,HOROZ
0.121996,0.235479,0.119381,0.312474,0.195135,0.928677,HOROZ
0.122,0.245883,0.119389,0.825759,0.116779,0.911712,HOROZ
0.122022,0.241365,0.119249,0.743141,0.180497,0.933623,HOROZ
0.122077,0.240029,0.119348,0.733702,0.191764,0.930646,HOROZ
0.122128,0.243377,0.119228,0.143203,0.134788,0.927874,HOROZ
0.122184,0.238258,0.122035,0.440987,0.24249,0.637456,HOROZ
0.122457,0.248721,0.119508,0.085362,0.112461,0.865134,HOROZ
0.12247,0.236095,0.119451,0.207084,0.205627,0.860658,HOROZ
0.122487,0.251385,0.120551,0.664633,0.106743,0.844465,HOROZ
0.122709,0.246471,0.120898,0.218364,0.113171,0.905815,HOROZ
0.122812,0.233045,0.119991,0.322257,0.199542,0.897733,HOROZ
0.122906,0.254969,0.120733,0.163824,0.127728,0.88531,HOROZ
0.123,0.251637,0.120815,0.439699,0.153614,0.799922,HOROZ
0.123064,0.246526,0.119917,0.334595,0.115101,0.934149,HOROZ
0.123115,0.235953,0.120172,0.728988,0.186838,0.969209,HOROZ
0.123158,0.255515,0.120799,0.618916,0.093662,0.930949,HOROZ
0.123183,0.253645,0.120114,0.174954,0.134837,0.923598,HOROZ
0.123243,0.240616,0.120131,0.227137,0.210355,0.946036,HOROZ
0.123256,0.251253,0.120947,0.362514,0.095211,0.848988,HOROZ
0.123333,0.255517,0.120889,0.421685,0.148669,0.836498,HOROZ
0.123405,0.239391,0.1207,0.501564,0.207628,0.886425,HOROZ
0.123683,0.227363,0.120444,0.789639,0.251858,0.939154,HOROZ
0.123687,0.252138,0.120869,0.514213,0.134863,0.818287,HOROZ
0.123696,0.235833,0.121277,0.852567,0.170143,0.864545,HOROZ
0.123704,0.244462,0.120856,0.693053,0.124064,0.931453,HOROZ
0.123708,0.245538,0.121219,0.263507,0.154344,0.821481,HOROZ
0.123811,0.248976,0.120906,0.129041,0.104753,0.851129,HOROZ
0.123815,0.249876,0.120708,0.519885,0.110051,0.876304,HOROZ
0.123832,0.234682,0.120955,0.305406,0.252896,0.841213,HOROZ
0.123854,0.252281,0.120704,0.148522,0.156566,0.919117,HOROZ
0.123888,0.248745,0.12084,0.130477,0.124486,0.945682,HOROZ
0.123956,0.247756,0.121083,0.193823,0.155539,0.899002,HOROZ
0.124024,0.236105,0.120617,0.849108,0.154703,0.919202,HOROZ
0.124033,0.246567,0.120621,0.877763,0.0825,0.9385,HOROZ
0.124033,0.246175,0.121429,0.278757,0.206727,0.875068,HOROZ
0.124041,0.232198,0.121265,0.871286,0.292517,0.854176,HOROZ
0.124093,0.238646,0.121162,0.264491,0.18024,0.881688,HOROZ
0.124131,0.23866,0.120642,0.551008,0.207595,0.864952,HOROZ
0.124161,0.241102,0.121417,0.413376,0.148541,0.87117,HOROZ
0.124225,0.23427,0.120947,0.876709,0.208568,0.860736,HOROZ
0.124246,0.232934,0.121401,0.809657,0.238808,0.930692,HOROZ
0.124259,0.25244,0.121512,0.164705,0.096978,0.860069,HOROZ
0.124302,0.247302,0.1211,0.307857,0.108426,0.911955,HOROZ
0.124353,0.23832,0.121269,0.634791,0.17442,0.934245,HOROZ
0.12443,0.238563,0.121223,0.57918,0.198338,0.858729,HOROZ
0.124443,0.233089,0.122122,0.494973,0.344762,0.939945,HOROZ
0.124481,0.243607,0.121199,0.198501,0.220902,0.873564,HOROZ
0.124485,0.249286,0.121561,0.197504,0.148916,0.972914,HOROZ
0.124618,0.272595,0.122905,0.072382,0.074415,0.746813,HOROZ
0.124622,0.230398,0.121314,0.842591,0.224971,0.937963,HOROZ
0.124652,0.236642,0.125024,0.281429,0.351281,0.531766,HOROZ
0.124767,0.243784,0.122452,0.372476,0.259164,0.885018,HOROZ
0.124883,0.260653,0.121982,0.321336,0.106476,0.922739,HOROZ
0.1251,0.251424,0.122608,0.342852,0.101756,0.867457,HOROZ
0.125152,0.245846,0.122505,0.384107,0.137327,0.911505,HOROZ
0.125152,0.243166,0.121937,0.752864,0.136325,0.951316,HOROZ
0.125152,0.243166,0.121937,0.752864,0.136325,0.951316,HOROZ
0.125169,0.243733,0.122518,0.621882,0.184979,0.954339,HOROZ
0.12519,0.239436,0.121768,0.612807,0.154892,0.862223,HOROZ
0.125292,0.248971,0.122283,0.427538,0.134925,0.970489,HOROZ
0.125378,0.264515,0.123008,0.950301,0.088854,0.782152,HOROZ
0.125463,0.252329,0.122596,0.096933,0.12213,0.93498,HOROZ
0.125515,0.263593,0.122353,0.680499,0.04236,0.944623,HOROZ
0.125536,0.251696,0.122225,0.240837,0.114459,0.946272,HOROZ
0.125557,0.261878,0.12382,0.618072,0.122714,0.859333,HOROZ
0.125557,0.25849,0.122798,0.825283,0.094182,0.82532,HOROZ
0.125617,0.242337,0.12211,0.337685,0.15139,0.962937,HOROZ
0.125749,0.244701,0.126364,0.372933,0.323777,0.401967,HOROZ
0.125877,0.244898,0.122617,0.739693,0.120593,0.885024,HOROZ
0.125937,0.255843,0.123746,0.152548,0.160334,0.768888,HOROZ
0.125984,0.254159,0.123771,0.206814,0.204378,0.936392,HOROZ
0.126014,0.265184,0.123722,0.936206,0.173352,0.812927,HOROZ
0.126087,0.242033,0.122703,0.203254,0.188694,0.927324,HOROZ
0.126407,0.25094,0.123433,0.512461,0.097299,0.942463,HOROZ
0.126475,0.267798,0.124398,0.130637,0.120007,0.764572,HOROZ
0.126488,0.253097,0.124348,0.215873,0.189935,0.836071,HOROZ
0.126552,0.249922,0.123635,0.115316,0.118971,0.880869,HOROZ
0.126625,0.250769,0.123882,0.17744,0.161908,0.91282,HOROZ
0.126642,0.304768,0.126455,0.214278,0.134008,0.808914,HOROZ
0.126753,0.251718,0.123759,0.11434,0.111617,0.918829,HOROZ
0.126761,0.265792,0.123697,0.087459,0.033373,0.939728,HOROZ
0.126766,0.26759,0.12462,0.237351,0.062791,0.897519,HOROZ
0.126825,0.251374,0.123078,0.866003,0.092241,0.867054,HOROZ
0.126864,0.245459,0.12373,0.194268,0.1645,0.870924,HOROZ
0.126928,0.245663,0.124962,0.712934,0.183829,0.79381,HOROZ
0.126949,0.233953,0.123449,0.905082,0.245495,0.902362,HOROZ
0.126975,0.254128,0.124472,0.383607,0.152683,0.873866,HOROZ
0.127026,0.281066,0.131674,0.663299,0.055751,0.276576,HOROZ
0.12703,0.237885,0.123973,0.68753,0.203967,0.960513,HOROZ
0.127043,0.244377,0.123099,0.820165,0.121074,0.918753,HOROZ
0.127077,0.243869,0.123837,0.606854,0.148179,0.941474,HOROZ
0.127077,0.243869,0.123837,0.606854,0.148179,0.941474,HOROZ
0.127099,0.251047,0.125222,0.539106,0.298297,0.85339,HOROZ
0.127111,0.24556,0.124097,0.28114,0.138385,0.968478,HOROZ
0.127116,0.243455,0.124488,0.69689,0.170813,0.865159,HOROZ
0.127184,0.257644,0.124546,0.52611,0.101132,0.794973,HOROZ
0.127231,0.249553,0.128471,0.491138,0.178215,0.53436,HOROZ
0.127248,0.241818,0.124191,0.24278,0.207346,0.92839,HOROZ
0.127295,0.246303,0.124431,0.162382,0.155119,0.865925,HOROZ
0.127359,0.250119,0.12542,0.539487,0.204052,0.843505,HOROZ
0.127385,0.238421,0.124393,0.277565,0.212913,0.936509,HOROZ
0.127474,0.247595,0.124505,0.512456,0.154094,0.931658,HOROZ
0.127492,0.245211,0.12483,0.650717,0.168536,0.815332,HOROZ
0.127581,0.253636,0.124826,0.362441,0.14285,0.819675,HOROZ
0.127585,0.250924,0.124896,0.425579,0.163229,0.876489,HOROZ
0.127598,0.254763,0.124105,0.131258,0.130044,0.877569,HOROZ
0.127773,0.260922,0.12507,0.081341,0.113152,0.873701,HOROZ
0.12785,0.239825,0.124262,0.836124,0.162646,0.925953,HOROZ
0.12785,0.255689,0.125057,0.617552,0.175686,0.895994,HOROZ
0.127872,0.242111,0.126096,0.34578,0.306454,0.717449,HOROZ
0.127987,0.34295,0.131274,0.283514,0.109239,0.911373,HOROZ
0.127995,0.245448,0.125676,0.490844,0.22861,0.899567,HOROZ
0.128008,0.258582,0.129814,0.642674,0.300337,0.536295,HOROZ
0.128115,0.244787,0.125873,0.423028,0.211632,0.835722,HOROZ
0.128123,0.245204,0.125226,0.578293,0.194917,0.826537,HOROZ
0.128367,0.246691,0.125395,0.448627,0.177467,0.936842,HOROZ
0.128375,0.236306,0.125725,0.213928,0.283231,0.686438,HOROZ
0.128444,0.263755,0.126104,0.215672,0.184436,0.899981,HOROZ
0.128495,0.276914,0.126648,0.144044,0.062905,0.865992,HOROZ
0.128538,0.246846,0.125478,0.807434,0.180144,0.894339,HOROZ
0.128614,0.248544,0.125395,0.19702,0.1602,0.951868,HOROZ
0.128619,0.267152,0.126319,0.330128,0.097443,0.861622,HOROZ
0.128623,0.260679,0.125746,0.857833,0.101872,0.843621,HOROZ
0.12864,0.252486,0.126232,0.802839,0.13377,0.798701,HOROZ
0.128708,0.23265,0.129509,0.409854,0.332843,0.419887,HOROZ
0.128743,0.298186,0.128001,0.058069,0.024405,0.815683,HOROZ
0.128751,0.245725,0.12561,0.795579,0.15015,0.78824,HOROZ
0.128781,0.237237,0.126203,0.766121,0.252573,0.811428,HOROZ
0.128794,0.362592,0.130948,0.695946,0.242366,0.874407,HOROZ
0.128824,0.271173,0.126294,0.241541,0.118865,0.914153,HOROZ
0.128824,0.245755,0.125931,0.532739,0.239112,0.93434,HOROZ
0.129012,0.257479,0.126595,0.234366,0.142846,0.877662,HOROZ
0.129012,0.25171,0.126628,0.526188,0.151819,0.895109,HOROZ
0.129041,0.24911,0.125948,0.218899,0.187825,0.942376,HOROZ
0.12905,0.262441,0.126018,0.477677,0.054294,0.918575,HOROZ
0.129067,0.256291,0.126752,0.566228,0.131512,0.820704,HOROZ
0.129097,0.243183,0.126009,0.255863,0.202824,0.913132,HOROZ
0.129144,0.244846,0.126611,0.259229,0.237541,0.863912,HOROZ
0.129285,0.226067,0.125845,0.792587,0.380235,0.920508,HOROZ
0.129298,0.268787,0.126632,0.073035,0.115307,0.829119,HOROZ
0.129302,0.251528,0.12624,0.193844,0.167602,0.895035,HOROZ
0.129302,0.264013,0.126203,0.540957,0.083104,0.835105,HOROZ
0.129332,0.253597,0.12662,0.363822,0.180919,0.927363,HOROZ
0.129332,0.253113,0.126632,0.228088,0.152051,0.851294,HOROZ
0.129353,0.254518,0.125865,0.545901,0.114126,0.885624,HOROZ
0.129545,0.257926,0.126244,0.82163,0.103333,0.90769,HOROZ
0.129554,0.258166,0.125919,0.455566,0.081154,0.961076,HOROZ
0.129567,0.246854,0.125878,0.156497,0.156248,0.917112,HOROZ
0.129588,0.244112,0.126352,0.625741,0.233817,0.888501,HOROZ
0.129597,0.259302,0.126178,0.742124,0.107695,0.957758,HOROZ
0.129597,0.259302,0.126178,0.742124,0.107695,0.957758,HOROZ
0.129639,0.261791,0.127473,0.241792,0.150846,0.797932,HOROZ
0.129673,0.241836,0.126385,0.524997,0.181895,0.908345,HOROZ
0.129708,0.30773,0.128046,0.099277,0.106375,0.875311,HOROZ
0.129708,0.249954,0.126298,0.792607,0.147698,0.898458,HOROZ
0.129823,0.256828,0.12899,0.589958,0.15259,0.789395,HOROZ
0.129857,0.248272,0.126974,0.801327,0.156197,0.867524,HOROZ
0.129861,0.256215,0.127465,0.816038,0.177422,0.88673,HOROZ
0.129874,0.273088,0.127741,0.802391,0.199164,0.915241,HOROZ
0.129955,0.252136,0.127428,0.532396,0.167389,0.838883,HOROZ
0.129981,0.258857,0.126995,0.113005,0.093941,0.919663,HOROZ
0.130092,0.279911,0.129971,0.075674,0.122067,0.683295,HOROZ
0.130152,0.266776,0.127337,0.153226,0.109838,0.89834,HOROZ
0.130182,0.241034,0.127411,0.407481,0.224886,0.904853,HOROZ
0.130305,0.251405,0.127432,0.171808,0.13967,0.90152,HOROZ
0.130378,0.253604,0.12953,0.404532,0.199131,0.624689,HOROZ
0.130459,0.257676,0.128607,0.705657,0.267717,0.734939,HOROZ
0.130468,0.253387,0.127531,0.15118,0.141198,0.784067,HOROZ
0.130485,0.249181,0.127786,0.407484,0.192182,0.904235,HOROZ
0.130549,0.249833,0.128223,0.34517,0.249294,0.909008,HOROZ
0.130596,0.242514,0.128413,0.7669,0.245665,0.821919,HOROZ
0.130609,0.254257,0.12925,0.752944,0.13898,0.708333,HOROZ
0.130617,0.245641,0.127658,0.774563,0.182695,0.862074,HOROZ
0.130681,0.257021,0.128211,0.622852,0.116647,0.837676,HOROZ
0.130694,0.252325,0.12812,0.232383,0.182713,0.972505,HOROZ
0.130711,0.256861,0.127716,0.706344,0.179544,0.872878,HOROZ
0.130711,0.250914,0.127799,0.410176,0.177791,0.965982,HOROZ
0.130758,0.257737,0.127601,0.267453,0.119222,0.889195,HOROZ
0.130767,0.267059,0.133001,0.402419,0.102594,0.515186,HOROZ
0.130805,0.256246,0.128978,0.39536,0.237352,0.798305,HOROZ
0.13095,0.275081,0.128104,0.105211,0.104314,0.900842,HOROZ
0.131023,0.260601,0.12826,0.283305,0.170282,0.895266,HOROZ
0.131027,0.24866,0.127118,0.4326,0.143646,0.957756,HOROZ
0.131044,0.250478,0.128128,0.267759,0.227292,0.877121,HOROZ
0.131065,0.253418,0.127963,0.241011,0.182521,0.857627,HOROZ
0.131083,0.255947,0.127893,0.286038,0.14189,0.881979,HOROZ
0.131159,0.255974,0.128174,0.483985,0.144324,0.908946,HOROZ
0.131181,0.256153,0.12805,0.734414,0.211028,0.941513,HOROZ
0.131181,0.256153,0.12805,0.734414,0.211028,0.941513,HOROZ
0.131194,0.250873,0.128978,0.84012,0.151538,0.882178,HOROZ
0.13136,0.270098,0.128557,0.806117,0.125293,0.931828,HOROZ
0.131394,0.244667,0.127716,0.790577,0.179376,0.953799,HOROZ
0.131458,0.244673,0.128458,0.579327,0.222875,0.876104,HOROZ
0.131484,0.256019,0.128899,0.792764,0.116413,0.899831,HOROZ
0.13151,0.252981,0.128903,0.30347,0.281802,0.947149,HOROZ
0.131676,0.25976,0.128277,0.153319,0.096147,0.914261,HOROZ
0.131693,0.277516,0.128207,0.778647,0,0.952272,HOROZ
0.131727,0.270083,0.129534,0.115298,0.129566,0.742297,HOROZ
0.131749,0.252486,0.128644,0.214595,0.17528,0.915938,HOROZ
0.13177,0.257212,0.128932,0.758215,0.202033,0.870987,HOROZ
0.131821,0.266632,0.12965,0.246126,0.1768,0.802627,HOROZ
0.131868,0.249368,0.128973,0.367883,0.156349,0.892577,HOROZ
0.131877,0.262065,0.129489,0.593595,0.154538,0.77079,HOROZ
0.131924,0.250971,0.128739,0.39131,0.175296,0.836338,HOROZ
0.131928,0.246959,0.128537,0.689847,0.203427,0.879329,HOROZ
0.131936,0.247388,0.12878,0.860209,0.270732,0.965522,HOROZ
0.131941,0.258363,0.130074,0.601107,0.176779,0.725421,HOROZ
0.131949,0.2612,0.129138,0.552065,0.186985,0.886546,HOROZ
0.132009,0.260926,0.128714,0.849507,0.161854,0.817855,HOROZ
0.132022,0.249388,0.128924,0.264663,0.198273,0.943019,HOROZ
0.132065,0.271294,0.129773,0.548137,0.105146,0.898113,HOROZ
0.132197,0.256454,0.129579,0.732674,0.155771,0.797695,HOROZ
0.132265,0.249227,0.129419,0.450262,0.1962,0.860372,HOROZ
0.132295,0.253413,0.129468,0.217863,0.142919,0.900266,HOROZ
0.132359,0.263869,0.128899,0.280344,0.147511,0.947422,HOROZ
0.132363,0.262673,0.129794,0.537558,0.109951,0.865008,HOROZ
0.132393,0.258886,0.129291,0.533344,0.12816,0.939715,HOROZ
0.132453,0.260638,0.130058,0.789757,0.206928,0.879069,HOROZ
