@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9,11-13,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.212116,0.151482,0.647103,0.735836,0.66024,0.218353,0.600717,0.859828,HOROZ
0.2145,0.159213,0.610233,0.169507,0.64684,0.243895,0.588907,0.810729,HOROZ
0.2145,0.159213,0.610233,0.169507,0.64684,0.243895,0.588907,0.810729,HOROZ
0.229492,0.197755,0.482216,0.35114,0.566542,0.306856,0.560709,0.044248,HOROZ
0.216317,0.131144,0.758026,0.599512,0.638271,0.144128,0.636027,0.942575,HOROZ
0.225186,0.117035,0.846473,0.380922,0.589615,0.087612,0.665176,0.94629,HOROZ
0.225734,0.117551,0.843595,0.472944,0.587675,0.089686,0.66375,0.952324,HOROZ
0.226241,0.144728,0.69089,0.736948,0.586748,0.184266,0.615441,0.822547,HOROZ
0.212178,0.148284,0.67699,0.74648,0.664779,0.19014,0.612591,0.745391,HOROZ
0.216495,0.178311,0.524332,0.300634,0.641031,0.311962,0.557387,0.768466,HOROZ
0.228007,0.140358,0.708516,0.786059,0.578994,0.177849,0.618022,0.937258,HOROZ
0.207979,0.146125,0.679,0.48438,0.690825,0.196871,0.608903,0.898111,HOROZ
0.236391,0.129947,0.769736,0.185606,0.535893,0.136438,0.638348,0.944592,HOROZ
0.229777,0.14523,0.691279,0.262439,0.571893,0.184234,0.614237,0.827166,HOROZ
0.229042,0.131995,0.763784,0.260688,0.578655,0.139117,0.635482,0.920092,HOROZ
0.228937,0.150002,0.662615,0.764889,0.579583,0.208939,0.601497,0.899397,HOROZ
0.230987,0.158129,0.619557,0.651755,0.568823,0.241504,0.586466,0.899371,HOROZ
0.218752,0.158136,0.624074,0.592629,0.636619,0.235572,0.58868,0.854624,HOROZ
0.215235,0.149528,0.668015,0.222765,0.657254,0.204472,0.602848,0.890283,HOROZ
0.206946,0.154816,0.639017,0.670742,0.706228,0.227027,0.592138,0.907329,HOROZ
0.200702,0.174829,0.540969,0.65697,0.744245,0.304148,0.557868,0.881416,HOROZ
0.217517,0.133494,0.758271,0.74013,0.645446,0.142908,0.632356,0.922259,HOROZ
0.22842,0.134656,0.76838,0.792689,0.586135,0.125071,0.641239,0.708604,HOROZ
0.220931,0.134691,0.749828,0.748344,0.627243,0.149977,0.628578,0.949023,HOROZ
0.21655,0.138965,0.726385,0.441945,0.652668,0.165429,0.620695,0.938205,HOROZ
0.214699,0.153163,0.656528,0.481588,0.663199,0.20872,0.600005,0.81178,HOROZ
0.229124,0.12126,0.83518,0.726065,0.586743,0.095804,0.654933,0.970358,HOROZ
0.227255,0.146459,0.706354,0.823217,0.596932,0.165537,0.61964,0.676732,HOROZ
0.226592,0.134627,0.756307,0.800358,0.600666,0.144226,0.63009,0.922316,HOROZ
0.231638,0.145909,0.696275,0.676109,0.573865,0.182093,0.611568,0.853878,HOROZ
0.220715,0.157669,0.632148,0.682003,0.633958,0.230401,0.588603,0.873275,HOROZ
0.230981,0.129149,0.806953,0.5543,0.579312,0.101276,0.651296,0.730515,HOROZ
0.211034,0.162184,0.612558,0.700115,0.690679,0.24358,0.582172,0.838018,HOROZ
0.227171,0.13437,0.759733,0.679188,0.600183,0.14233,0.630206,0.929941,HOROZ
0.223252,0.147635,0.691135,0.205127,0.622725,0.185016,0.608988,0.8399,HOROZ
0.210858,0.158665,0.626562,0.261147,0.694819,0.237885,0.583869,0.932115,HOROZ
0.226495,0.140028,0.740076,0.864102,0.606771,0.148118,0.626408,0.787297,HOROZ
0.22187,0.137793,0.745919,0.773186,0.633165,0.149758,0.625265,0.894193,HOROZ
0.225783,0.155332,0.660004,0.417876,0.6119,0.20162,0.600214,0.728038,HOROZ
0.210836,0.156972,0.639921,0.792233,0.696611,0.225298,0.58914,0.888076,HOROZ
0.217878,0.170188,0.573928,0.271541,0.656825,0.276791,0.565853,0.881912,HOROZ
0.242849,0.147649,0.697605,0.51998,0.524689,0.178723,0.610573,0.808347,HOROZ
0.219171,0.139971,0.736613,0.713348,0.653641,0.157058,0.620036,0.912723,HOROZ
0.23825,0.116804,0.878674,0.81373,0.551584,0.068494,0.665287,0.95344,HOROZ
0.22236,0.152399,0.674657,0.571556,0.6381,0.196487,0.600407,0.83202,HOROZ
0.231875,0.133272,0.786077,0.657097,0.587794,0.120012,0.637409,0.834084,HOROZ
0.224923,0.141947,0.736737,0.587938,0.625369,0.151343,0.621711,0.805451,HOROZ
0.216509,0.158696,0.634947,0.824142,0.673968,0.232396,0.582968,0.949245,HOROZ
0.22459,0.137486,0.755039,0.436223,0.62861,0.145176,0.624321,0.924215,HOROZ
0.307597,0.124147,0.849216,0.605368,0.254207,0.077984,0.658544,0.789176,HOROZ
0.232925,0.139784,0.743554,0.323528,0.586107,0.153055,0.619688,0.926605,HOROZ
0.240331,0.125459,0.833717,0.297687,0.54799,0.093123,0.64992,0.8996,HOROZ
0.218598,0.156066,0.655708,0.650039,0.666203,0.214208,0.590099,0.902125,HOROZ
0.231507,0.134864,0.77373,0.717039,0.595708,0.133585,0.628678,0.940418,HOROZ
0.231507,0.134864,0.77373,0.717039,0.595708,0.133585,0.628678,0.940418,HOROZ
0.240419,0.121224,0.859142,0.748991,0.549698,0.08013,0.656021,0.951278,HOROZ
0.225944,0.16791,0.594156,0.374064,0.627575,0.26351,0.567176,0.936581,HOROZ
0.232853,0.14446,0.739702,0.83113,0.590543,0.142389,0.623672,0.67359,HOROZ
0.219403,0.144082,0.722317,0.855952,0.665042,0.168198,0.610822,0.937264,HOROZ
0.219403,0.144082,0.722317,0.855952,0.665042,0.168198,0.610822,0.937264,HOROZ
0.232316,0.136042,0.776332,0.172113,0.5947,0.127562,0.630658,0.857114,HOROZ
0.244031,0.177348,0.563261,0.523103,0.534376,0.277316,0.560654,0.734996,HOROZ
0.234217,0.127848,0.826486,0.277018,0.585112,0.0961,0.646576,0.869593,HOROZ
0.223394,0.147612,0.707614,0.819685,0.644316,0.175802,0.606659,0.886583,HOROZ
0.241981,0.122819,0.865627,0.70357,0.545773,0.068502,0.660853,0.798105,HOROZ
0.225788,0.179584,0.548562,0.521011,0.631931,0.294111,0.5529,0.816798,HOROZ
0.234622,0.14693,0.706994,0.467666,0.584817,0.180183,0.604184,0.961099,HOROZ
0.234622,0.14693,0.706994,0.467666,0.584817,0.180183,0.604184,0.961099,HOROZ
0.220399,0.161378,0.638169,0.719649,0.662548,0.223628,0.583876,0.832915,HOROZ
0.212252,0.17481,0.566698,0.504825,0.71053,0.28382,0.556916,0.901838,HOROZ
0.227865,0.173897,0.588182,0.261347,0.622475,0.252968,0.570265,0.660278,HOROZ
0.238445,0.131043,0.810648,0.329629,0.567927,0.106448,0.639663,0.876982,HOROZ
0.229118,0.136625,0.775214,0.851216,0.617405,0.130176,0.627613,0.89343,HOROZ
0.230136,0.143361,0.733779,0.733323,0.612308,0.159383,0.613086,0.920047,HOROZ
0.226451,0.13202,0.800389,0.768187,0.632952,0.116338,0.634279,0.942235,HOROZ
0.22108,0.150716,0.694463,0.471111,0.663416,0.185959,0.600014,0.902252,HOROZ
0.226684,0.141684,0.750588,0.213538,0.633625,0.14475,0.619475,0.858685,HOROZ
0.258689,0.114633,0.921852,0.699235,0.471491,0.039525,0.674064,0.877509,HOROZ
0.241218,0.129338,0.837477,0.16133,0.55757,0.082082,0.65103,0.728227,HOROZ
0.218712,0.158899,0.659713,0.843695,0.67995,0.206038,0.589726,0.805809,HOROZ
0.239366,0.144386,0.737422,0.487301,0.567638,0.152924,0.614976,0.844434,HOROZ
0.249167,0.138287,0.76892,0.66238,0.519253,0.135353,0.62331,0.913234,HOROZ
0.243583,0.134935,0.789762,0.162158,0.547491,0.121566,0.630083,0.910577,HOROZ
0.236477,0.133188,0.803423,0.219936,0.584083,0.110889,0.635492,0.873886,HOROZ
0.236477,0.133188,0.803423,0.219936,0.584083,0.110889,0.635492,0.873886,HOROZ
0.219777,0.188828,0.530312,0.445381,0.675716,0.295357,0.549542,0.566883,HOROZ
0.230114,0.153515,0.69106,0.816014,0.619225,0.183419,0.59949,0.808981,HOROZ
0.222965,0.149227,0.705375,0.4977,0.658984,0.180187,0.600931,0.939555,HOROZ
0.222965,0.149227,0.705375,0.4977,0.658984,0.180187,0.600931,0.939555,HOROZ
0.235579,0.137547,0.773108,0.537224,0.590526,0.134094,0.623268,0.942333,HOROZ
0.237096,0.162706,0.658991,0.61455,0.582559,0.194321,0.594204,0.579644,HOROZ
0.216549,0.163745,0.627696,0.247432,0.697173,0.23811,0.57376,0.952255,HOROZ
0.313916,0.143891,0.738125,0.7668,0.247906,0.156763,0.611721,0.926797,HOROZ
0.264059,0.138689,0.775083,0.154894,0.451719,0.127804,0.625997,0.845964,HOROZ
0.231349,0.141398,0.757737,0.15646,0.615153,0.140594,0.619401,0.870944,HOROZ
0.221326,0.153627,0.689953,0.305689,0.671161,0.186569,0.597056,0.853127,HOROZ
0.311255,0.119289,0.904905,0.330341,0.259244,0.045271,0.668414,0.796816,HOROZ
0.23025,0.141819,0.751187,0.697403,0.62255,0.14863,0.615006,0.940769,HOROZ
0.245232,0.137498,0.781139,0.555253,0.544558,0.12615,0.62603,0.890662,HOROZ
0.239417,0.129342,0.8267,0.766362,0.57515,0.100663,0.638671,0.961928,HOROZ
0.217531,0.165301,0.6286,0.466296,0.695541,0.233109,0.574869,0.873188,HOROZ
0.23602,0.138587,0.769735,0.142899,0.593346,0.137687,0.619873,0.968692,HOROZ
0.207802,0.191768,0.504433,0.618557,0.753652,0.333365,0.531742,0.839266,HOROZ
0.225006,0.18081,0.550951,0.864317,0.653325,0.296553,0.547059,0.895853,HOROZ
0.229587,0.155439,0.678127,0.796409,0.628492,0.198564,0.590466,0.917897,HOROZ
0.230449,0.146452,0.736808,0.576256,0.623835,0.151348,0.612956,0.806449,HOROZ
0.22653,0.14323,0.744877,0.204446,0.64567,0.153275,0.611914,0.947996,HOROZ
0.243298,0.128044,0.83994,0.2239,0.557351,0.090683,0.643123,0.927474,HOROZ
0.237529,0.155748,0.690321,0.255536,0.588946,0.181661,0.59751,0.766181,HOROZ
0.222931,0.164587,0.635829,0.541115,0.669027,0.227648,0.576087,0.874212,HOROZ
0.243661,0.140772,0.767649,0.279333,0.557901,0.134482,0.620144,0.880215,HOROZ
0.242593,0.13386,0.812191,0.151281,0.563483,0.104076,0.635404,0.849754,HOROZ
0.231073,0.150055,0.71387,0.144023,0.624232,0.171235,0.602211,0.883253,HOROZ
0.239688,0.144586,0.743054,0.170863,0.578595,0.152614,0.611158,0.911663,HOROZ
0.241285,0.126149,0.862223,0.884565,0.570526,0.072733,0.651578,0.841406,HOROZ
0.235299,0.161779,0.653842,0.858129,0.602515,0.21241,0.582648,0.843111,HOROZ
0.215452,0.232308,0.37805,0.748238,0.713855,0.420783,0.495775,0.285928,HOROZ
0.240704,0.190443,0.5598,0.485784,0.575486,0.249064,0.565742,0.18518,HOROZ
0.231462,0.162725,0.644997,0.723816,0.625628,0.223566,0.576819,0.926865,HOROZ
0.224998,0.160312,0.662601,0.501348,0.662118,0.207324,0.584001,0.869215,HOROZ
0.241375,0.121652,0.893716,0.241513,0.574072,0.05541,0.659484,0.86944,HOROZ
0.236777,0.152711,0.722108,0.201991,0.599054,0.152817,0.609444,0.643479,HOROZ
0.218163,0.181269,0.556682,0.655733,0.702882,0.292008,0.546089,0.900121,HOROZ
0.217306,0.168294,0.618589,0.325181,0.708408,0.243938,0.566815,0.930167,HOROZ
0.22418,0.158637,0.670323,0.23516,0.668994,0.203972,0.584891,0.91252,HOROZ
0.227447,0.151458,0.713997,0.868381,0.651873,0.170381,0.600311,0.868771,HOROZ
0.227014,0.155323,0.689349,0.414747,0.654449,0.190233,0.590886,0.913735,HOROZ
0.232203,0.152987,0.699172,0.724288,0.626686,0.185854,0.592718,0.963486,HOROZ
0.234633,0.152712,0.702356,0.730932,0.614356,0.182906,0.593874,0.950527,HOROZ
0.224901,0.152705,0.705304,0.731881,0.668447,0.179141,0.595469,0.918858,HOROZ
0.237945,0.145875,0.745043,0.15515,0.597443,0.151052,0.608896,0.907616,HOROZ
0.224131,0.166106,0.632015,0.768029,0.672999,0.234273,0.570053,0.942596,HOROZ
0.238817,0.128103,0.853489,0.806769,0.593481,0.081893,0.6435,0.918032,HOROZ
0.233184,0.173522,0.601711,0.418761,0.623555,0.252627,0.561733,0.847863,HOROZ
0.249512,0.118487,0.918843,0.689752,0.538904,0.042479,0.664427,0.902414,HOROZ
0.231813,0.141407,0.769378,0.760783,0.631261,0.136626,0.615659,0.943634,HOROZ
0.235946,0.135666,0.803217,0.846274,0.609067,0.115201,0.626311,0.955418,HOROZ
0.220962,0.165422,0.638959,0.203211,0.692056,0.226996,0.573049,0.905936,HOROZ
0.222244,0.158305,0.676542,0.821217,0.684806,0.199174,0.58573,0.907742,HOROZ
0.223966,0.169789,0.625519,0.726039,0.676697,0.231527,0.570503,0.80094,HOROZ
0.237769,0.149309,0.728766,0.157126,0.601768,0.161974,0.602579,0.903759,HOROZ
0.247039,0.139175,0.792738,0.397423,0.553923,0.116416,0.624936,0.847951,HOROZ
0.228562,0.162915,0.66154,0.385113,0.652267,0.204997,0.582173,0.81151,HOROZ
0.233271,0.164162,0.648681,0.352187,0.626839,0.219485,0.575447,0.902617,HOROZ
0.254264,0.140053,0.792014,0.421489,0.519698,0.114985,0.62512,0.811144,HOROZ
0.226878,0.163874,0.650859,0.496593,0.662872,0.217891,0.575925,0.903331,HOROZ
0.224838,0.182628,0.573246,0.804682,0.674591,0.265871,0.554564,0.676253,HOROZ
0.290556,0.200201,0.500021,0.277471,0.358001,0.322369,0.530493,0.58022,HOROZ
0.237386,0.13923,0.786437,0.528896,0.607166,0.126422,0.618909,0.962939,HOROZ
0.237459,0.145714,0.756933,0.870994,0.607837,0.140607,0.611586,0.860868,HOROZ
0.235726,0.145074,0.757511,0.178206,0.617179,0.142399,0.610678,0.902708,HOROZ
0.232046,0.14998,0.734616,0.615933,0.63722,0.154268,0.60487,0.833541,HOROZ
0.23141,0.13721,0.800508,0.29058,0.640736,0.116987,0.62321,0.956386,HOROZ
0.228983,0.170302,0.625381,0.589693,0.655031,0.233835,0.567635,0.841232,HOROZ
0.224231,0.167422,0.633623,0.26652,0.682515,0.232983,0.567794,0.941446,HOROZ
0.239258,0.135905,0.818474,0.875204,0.601141,0.100841,0.630568,0.864053,HOROZ
0.230541,0.163324,0.656966,0.49373,0.648175,0.214505,0.575843,0.925001,HOROZ
0.225958,0.157629,0.687278,0.875115,0.673869,0.192543,0.585901,0.929123,HOROZ
0.243279,0.149983,0.736793,0.116392,0.581866,0.154029,0.603659,0.85731,HOROZ
0.232325,0.144781,0.76031,0.528605,0.640738,0.142991,0.608833,0.950079,HOROZ
0.233998,0.175017,0.622596,0.62629,0.631624,0.222462,0.571559,0.594871,HOROZ
0.231491,0.187452,0.55767,0.583252,0.645649,0.277979,0.547079,0.664829,HOROZ
0.231667,0.143637,0.767913,0.773408,0.64475,0.1376,0.611348,0.943707,HOROZ
0.232171,0.156064,0.706824,0.460189,0.642253,0.17265,0.594381,0.816661,HOROZ
0.237923,0.142841,0.776403,0.481049,0.611897,0.130111,0.61474,0.90727,HOROZ
0.230964,0.152169,0.724879,0.255588,0.649895,0.163283,0.598537,0.877628,HOROZ
0.22448,0.189397,0.54456,0.37961,0.686277,0.293203,0.540229,0.741125,HOROZ
0.251571,0.133844,0.845532,0.306459,0.542345,0.077969,0.640973,0.744551,HOROZ
0.230077,0.166319,0.649227,0.350945,0.655268,0.217212,0.573311,0.868163,HOROZ
0.240973,0.139302,0.799085,0.877479,0.596637,0.11502,0.621986,0.900236,HOROZ
0.242764,0.146204,0.757697,0.682936,0.587291,0.142296,0.608497,0.903118,HOROZ
0.224555,0.184293,0.555765,0.808267,0.686439,0.29471,0.539436,0.934755,HOROZ
0.241343,0.150178,0.73582,0.140704,0.595874,0.15711,0.600966,0.903368,HOROZ
0.237463,0.147074,0.76563,0.941393,0.616828,0.129364,0.614351,0.756135,HOROZ
0.236339,0.170253,0.629461,0.353176,0.623013,0.233019,0.565657,0.883632,HOROZ
0.227448,0.199616,0.490242,0.61374,0.67198,0.349587,0.51641,0.901298,HOROZ
0.223402,0.228329,0.401837,0.480385,0.695314,0.406489,0.494144,0.445888,HOROZ
0.240808,0.147226,0.752061,0.310116,0.600474,0.147744,0.604935,0.935085,HOROZ
0.236091,0.167102,0.641693,0.279556,0.625938,0.227747,0.567552,0.958016,HOROZ
0.25412,0.113164,0.969468,0.18688,0.533332,0.017262,0.672394,0.967333,HOROZ
0.234674,0.150309,0.736504,0.164358,0.634997,0.157906,0.599508,0.927474,HOROZ
0.236698,0.156228,0.708063,0.728058,0.624232,0.174368,0.59163,0.865485,HOROZ
0.233801,0.162957,0.672663,0.213945,0.640118,0.199021,0.580084,0.852146,HOROZ
0.229468,0.161958,0.683718,0.844876,0.664279,0.187042,0.585552,0.778225,HOROZ
0.230234,0.174472,0.611302,0.479601,0.660019,0.247005,0.558424,0.882557,HOROZ
0.230234,0.174472,0.611302,0.479601,0.660019,0.247005,0.558424,0.882557,HOROZ
0.248411,0.148171,0.783742,0.444253,0.563698,0.103904,0.625873,0.494698,HOROZ
0.232941,0.152942,0.72393,0.755856,0.645354,0.16549,0.595619,0.907069,HOROZ
0.237045,0.15031,0.741364,0.207314,0.623492,0.15208,0.601922,0.879522,HOROZ
0.251556,0.158082,0.693701,0.786064,0.548501,0.188327,0.584709,0.936544,HOROZ
0.228735,0.158967,0.690021,0.566655,0.669294,0.190185,0.583827,0.921895,HOROZ
0.232371,0.151938,0.726196,0.38622,0.64932,0.166799,0.594749,0.961785,HOROZ
0.212391,0.198186,0.496342,0.473318,0.765257,0.347536,0.515904,0.961052,HOROZ
0.240794,0.143365,0.780339,0.175127,0.604728,0.127913,0.613352,0.914654,HOROZ
0.246191,0.140642,0.794125,0.468992,0.57755,0.121191,0.6164,0.958185,HOROZ
0.275243,0.126759,0.889609,0.100125,0.438643,0.057746,0.648909,0.867907,HOROZ
0.24039,0.158943,0.690076,0.20017,0.608168,0.191654,0.582473,0.950228,HOROZ
0.254368,0.152882,0.744767,0.210175,0.53761,0.139621,0.606935,0.686021,HOROZ
0.250429,0.146237,0.765021,0.147331,0.558067,0.138808,0.607072,0.929988,HOROZ
0.240086,0.159977,0.69328,0.402671,0.6121,0.184523,0.585094,0.859409,HOROZ
0.250094,0.138263,0.813009,0.162015,0.560419,0.108051,0.622101,0.937627,HOROZ
0.23115,0.167515,0.648037,0.21906,0.661954,0.222313,0.567409,0.946001,HOROZ
0.235149,0.177806,0.59985,0.68328,0.640143,0.256637,0.552201,0.893955,HOROZ
0.249156,0.129708,0.87013,0.733159,0.566815,0.071992,0.640053,0.92128,HOROZ
0.25459,0.151636,0.747872,0.114867,0.539757,0.142378,0.604557,0.778403,HOROZ
0.25459,0.151636,0.747872,0.114867,0.539757,0.142378,0.604557,0.778403,HOROZ
0.232006,0.16478,0.669827,0.618821,0.658188,0.201253,0.576683,0.855108,HOROZ
0.230255,0.178234,0.606852,0.776336,0.668189,0.244642,0.55714,0.776279,HOROZ
0.250373,0.132452,0.85743,0.101672,0.561668,0.077268,0.636978,0.873838,HOROZ
0.239461,0.161216,0.685642,0.298658,0.619454,0.193239,0.579857,0.92008,HOROZ
0.257155,0.121882,0.926447,0.786703,0.52957,0.038244,0.657117,0.904652,HOROZ
0.231809,0.162073,0.689732,0.447011,0.662644,0.185016,0.583211,0.821082,HOROZ
0.233657,0.194103,0.52802,0.843792,0.652806,0.314758,0.526393,0.873626,HOROZ
0.235901,0.153791,0.735279,0.84085,0.64057,0.153621,0.597923,0.829862,HOROZ
0.233623,0.173381,0.628045,0.360561,0.653062,0.232858,0.56135,0.860779,HOROZ
0.245754,0.138938,0.817767,0.526107,0.588824,0.103317,0.622515,0.90382,HOROZ
0.242423,0.144758,0.780978,0.162692,0.606206,0.127928,0.610249,0.923046,HOROZ
0.238858,0.17478,0.634238,0.186336,0.625173,0.218357,0.567679,0.681675,HOROZ
0.232596,0.167328,0.658069,0.19724,0.659425,0.211516,0.570721,0.884737,HOROZ
0.245277,0.135583,0.839746,0.862284,0.591679,0.089178,0.629581,0.895396,HOROZ
0.232761,0.156047,0.719263,0.670374,0.659217,0.16784,0.59073,0.890189,HOROZ
0.243165,0.138182,0.820451,0.78759,0.603477,0.103599,0.62201,0.942505,HOROZ
0.243893,0.168841,0.647438,0.230235,0.601083,0.223083,0.564807,0.951909,HOROZ
0.239501,0.165773,0.665145,0.203838,0.624357,0.208674,0.571292,0.929202,HOROZ
0.232205,0.16257,0.685122,0.795433,0.664684,0.192342,0.578601,0.896246,HOROZ
0.237157,0.154421,0.728199,0.225993,0.637695,0.163343,0.592118,0.922358,HOROZ
0.236173,0.163468,0.678958,0.576864,0.643467,0.198154,0.575756,0.921525,HOROZ
0.248448,0.133143,0.856063,0.143841,0.578885,0.080865,0.632725,0.928726,HOROZ
0.255202,0.146377,0.77625,0.140782,0.544897,0.130339,0.607832,0.90972,HOROZ
0.238885,0.156499,0.71807,0.19302,0.630152,0.170429,0.588242,0.923524,HOROZ
0.235997,0.164026,0.683916,0.254481,0.645921,0.189754,0.57919,0.831536,HOROZ
0.238319,0.144376,0.785135,0.670761,0.633397,0.12728,0.608946,0.963126,HOROZ
0.255549,0.159048,0.711199,0.436349,0.545356,0.170913,0.587656,0.841825,HOROZ
0.246801,0.154141,0.732131,0.496127,0.589752,0.160967,0.592319,0.92867,HOROZ
0.240368,0.196168,0.557011,0.746475,0.623585,0.262873,0.546226,0.387972,HOROZ
0.237708,0.148869,0.761532,0.735225,0.63831,0.141928,0.601315,0.945324,HOROZ
0.235479,0.163107,0.683651,0.312474,0.651041,0.195135,0.576049,0.928677,HOROZ
0.245883,0.143387,0.797266,0.825759,0.595569,0.116779,0.61346,0.911712,HOROZ
0.241365,0.159235,0.704492,0.743141,0.619482,0.180497,0.582762,0.933623,HOROZ
0.240029,0.162287,0.688472,0.733702,0.627036,0.191764,0.577417,0.930646,HOROZ
0.243377,0.147753,0.770922,0.143203,0.609647,0.134788,0.604301,0.927874,HOROZ
0.238258,0.183859,0.599816,0.440987,0.63738,0.24249,0.554382,0.637456,HOROZ
0.248721,0.14406,0.800264,0.085362,0.584321,0.112461,0.614543,0.865134,HOROZ
0.236095,0.168295,0.664278,0.207084,0.651354,0.205627,0.570199,0.860658,HOROZ
0.251385,0.143166,0.80756,0.664633,0.570951,0.106743,0.617331,0.844465,HOROZ
0.246471,0.143469,0.802416,0.218364,0.597835,0.113171,0.613603,0.905815,HOROZ
0.233045,0.166123,0.6753,0.322257,0.67085,0.199542,0.57221,0.897733,HOROZ
0.254969,0.148014,0.778305,0.163824,0.555987,0.127728,0.60596,0.88531,HOROZ
0.251637,0.157149,0.732987,0.439699,0.573454,0.153614,0.593225,0.799922,HOROZ
0.246526,0.143644,0.801671,0.334595,0.600209,0.115101,0.611822,0.934149,HOROZ
0.235953,0.16126,0.698217,0.728988,0.657144,0.186838,0.577366,0.969209,HOROZ
0.255515,0.138307,0.835413,0.618916,0.555102,0.093662,0.622358,0.930949,HOROZ
0.253645,0.149164,0.770513,0.174954,0.564656,0.134837,0.601852,0.923598,HOROZ
0.240616,0.168121,0.664092,0.227137,0.632814,0.210355,0.566348,0.946036,HOROZ
0.251253,0.140982,0.826228,0.362514,0.577298,0.095211,0.621343,0.848988,HOROZ
0.255517,0.155278,0.743068,0.421685,0.556367,0.148669,0.594834,0.836498,HOROZ
0.239391,0.169277,0.663445,0.501564,0.640659,0.207628,0.567222,0.886425,HOROZ
0.227363,0.179589,0.609067,0.789639,0.709901,0.251858,0.547045,0.939154,HOROZ
0.252138,0.152621,0.762219,0.514213,0.575973,0.134863,0.600687,0.818287,HOROZ
0.235833,0.160532,0.714018,0.852567,0.662316,0.170143,0.583834,0.864545,HOROZ
0.244462,0.146803,0.78757,0.693053,0.615849,0.124064,0.605922,0.931453,HOROZ
0.245538,0.157625,0.733578,0.263507,0.61022,0.154344,0.591271,0.821481,HOROZ
0.248976,0.144066,0.811234,0.129041,0.593087,0.104753,0.615249,0.851129,HOROZ
0.249876,0.144776,0.80493,0.519885,0.588484,0.110051,0.612594,0.876304,HOROZ
0.234682,0.18284,0.600905,0.305406,0.669742,0.252896,0.546274,0.841213,HOROZ
0.252281,0.155722,0.737825,0.148522,0.576476,0.156566,0.589886,0.919117,HOROZ
0.248745,0.146755,0.788048,0.130477,0.594855,0.124486,0.605294,0.945682,HOROZ
0.247756,0.156127,0.737785,0.193823,0.60049,0.155539,0.590143,0.899002,HOROZ
0.236105,0.155447,0.740563,0.849108,0.663373,0.154703,0.590386,0.919202,HOROZ
0.246567,0.136265,0.854186,0.877763,0.607266,0.0825,0.625997,0.9385,HOROZ
0.246175,0.170153,0.663838,0.278757,0.609317,0.206727,0.566247,0.875068,HOROZ
0.232198,0.19303,0.552981,0.871286,0.685251,0.292517,0.529015,0.854176,HOROZ
0.238646,0.163173,0.700965,0.264491,0.649983,0.18024,0.57824,0.881688,HOROZ
0.23866,0.170785,0.661923,0.551008,0.650204,0.207595,0.565639,0.864952,HOROZ
0.241102,0.15532,0.745938,0.413376,0.63722,0.148541,0.593018,0.87117,HOROZ
0.23427,0.171274,0.6603,0.876709,0.6751,0.208568,0.564994,0.860736,HOROZ
0.232934,0.177176,0.625262,0.809657,0.68273,0.238808,0.551511,0.930692,HOROZ
0.25244,0.142347,0.824306,0.164705,0.57865,0.096978,0.618116,0.860069,HOROZ
0.247302,0.143993,0.810351,0.307857,0.605444,0.108426,0.612281,0.911955,HOROZ
0.23832,0.160546,0.713169,0.634791,0.653766,0.17442,0.580365,0.934245,HOROZ
0.238563,0.168931,0.674084,0.57918,0.653036,0.198338,0.569179,0.858729,HOROZ
0.233089,0.204588,0.498093,0.494973,0.683404,0.344762,0.506955,0.939945,HOROZ
0.243607,0.174442,0.644701,0.198501,0.626261,0.220902,0.558908,0.873564,HOROZ
0.249286,0.153064,0.753247,0.197504,0.596506,0.148916,0.592106,0.972914,HOROZ
