@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,11-13,16-17'

@attribute Perimeter numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.167839,0.86294,0.526428,0.494673,0.954137,SIRA
0.181342,0.77224,0.445175,0.525015,0.918052,SIRA
0.170992,0.841458,0.498717,0.504712,0.940384,SIRA
0.181605,0.771147,0.341459,0.566885,0.911453,SIRA
0.18192,0.769153,0.410311,0.538547,0.932501,SIRA
0.183129,0.761656,0.412745,0.537505,0.93746,SIRA
0.182877,0.763312,0.46352,0.517731,0.805143,SIRA
0.178093,0.794723,0.423587,0.533128,0.942141,SIRA
0.17293,0.829518,0.517348,0.497578,0.920462,SIRA
0.185459,0.747443,0.499418,0.504125,0.973493,SIRA
0.179571,0.785622,0.401994,0.541565,0.973245,SIRA
0.186114,0.743657,0.452386,0.521746,0.8062,SIRA
0.186261,0.742891,0.384496,0.548587,0.878592,SIRA
0.170839,0.844472,0.525017,0.494641,0.922696,SIRA
0.1757,0.811554,0.458917,0.519183,0.944969,SIRA
0.180663,0.778983,0.446302,0.523989,0.850746,SIRA
0.179061,0.789451,0.482219,0.510329,0.881673,SIRA
0.181745,0.772007,0.369085,0.554844,0.947013,SIRA
0.179944,0.784316,0.459938,0.518591,0.963519,SIRA
0.185133,0.75098,0.436545,0.52759,0.954875,SIRA
0.184599,0.754809,0.388824,0.546459,0.907912,SIRA
0.183966,0.758929,0.426743,0.531291,0.876291,SIRA
0.175689,0.81307,0.476551,0.512145,0.932041,SIRA
0.176009,0.81142,0.3919,0.545065,0.971751,SIRA
0.177764,0.80028,0.46098,0.51779,0.920393,SIRA
0.185539,0.75003,0.428387,0.530359,0.915995,SIRA
0.174188,0.824644,0.540825,0.488268,0.894349,SIRA
0.175757,0.814177,0.451512,0.521281,0.978349,SIRA
0.180391,0.783663,0.417984,0.534323,0.955418,SIRA
0.175578,0.815538,0.507953,0.500076,0.886143,SIRA
0.170141,0.852674,0.521014,0.495292,0.964884,SIRA
0.17922,0.791571,0.435079,0.527549,0.88988,SIRA
0.183426,0.764343,0.456335,0.519321,0.908005,SIRA
0.180535,0.783169,0.449803,0.521796,0.730763,SIRA
0.17143,0.844175,0.426395,0.530874,0.891646,SIRA
0.173603,0.829345,0.464907,0.516003,0.976404,SIRA
0.187429,0.739483,0.481572,0.509631,0.923425,SIRA
0.177968,0.800763,0.530697,0.491557,0.706532,SIRA
0.166834,0.877113,0.572637,0.476697,0.890486,SIRA
0.176864,0.808831,0.499183,0.502842,0.957636,SIRA
0.193015,0.706084,0.491265,0.50572,0.808798,SIRA
0.180235,0.786783,0.476157,0.511362,0.953611,SIRA
0.172659,0.837509,0.478098,0.510603,0.971823,SIRA
0.16631,0.881705,0.614305,0.462302,0.930062,SIRA
0.178473,0.798765,0.374207,0.551337,0.938573,SIRA
0.172373,0.839796,0.524169,0.493573,0.947896,SIRA
0.176603,0.811553,0.457316,0.518311,0.948401,SIRA
0.184568,0.759616,0.378869,0.549309,0.959609,SIRA
0.180641,0.785421,0.414843,0.534705,0.928064,SIRA
0.192604,0.710024,0.48292,0.508459,0.974381,SIRA
0.181804,0.778092,0.433344,0.52737,0.943864,SIRA
0.175726,0.818203,0.483356,0.508286,0.950202,SIRA
0.184226,0.762919,0.462626,0.515986,0.939355,SIRA
0.180803,0.785209,0.373267,0.551274,0.91167,SIRA
0.177598,0.806399,0.520044,0.494633,0.890771,SIRA
0.185721,0.753783,0.47158,0.512495,0.947776,SIRA
0.182434,0.774889,0.37785,0.54932,0.879529,SIRA
0.17188,0.845545,0.519225,0.494802,0.941209,SIRA
0.179044,0.797799,0.462755,0.515635,0.969708,SIRA
0.167663,0.8753,0.614909,0.461403,0.912703,SIRA
0.189913,0.728277,0.399878,0.540181,0.901031,SIRA
0.184851,0.760154,0.443852,0.522866,0.842608,SIRA
0.180231,0.790238,0.460304,0.516507,0.930957,SIRA
0.17651,0.815492,0.479081,0.509268,0.957473,SIRA
0.178961,0.799243,0.48738,0.506161,0.968145,SIRA
0.17692,0.812833,0.501084,0.501085,0.944647,SIRA
0.181807,0.780644,0.414538,0.534108,0.895085,SIRA
0.175377,0.823345,0.43267,0.526941,0.954286,SIRA
0.172895,0.840382,0.564649,0.478253,0.957498,SIRA
0.183839,0.767989,0.356594,0.557541,0.930341,SIRA
0.1791,0.798889,0.437085,0.525132,0.927985,SIRA
0.172476,0.843709,0.513442,0.496371,0.923226,SIRA
0.187817,0.743057,0.425631,0.529521,0.861851,SIRA
0.180244,0.792056,0.464925,0.514281,0.904859,SIRA
0.182879,0.775178,0.522709,0.492849,0.692925,SIRA
0.182617,0.777195,0.427282,0.52863,0.946294,SIRA
0.172128,0.847592,0.560913,0.479106,0.875989,SIRA
0.178763,0.80323,0.468044,0.512751,0.931057,SIRA
0.178276,0.806497,0.418004,0.532063,0.893671,SIRA
0.168348,0.874465,0.520397,0.493351,0.944146,SIRA
0.172815,0.843508,0.502878,0.499727,0.911343,SIRA
0.179395,0.799339,0.389957,0.543209,0.941697,SIRA
0.178295,0.80698,0.497021,0.501782,0.854393,SIRA
0.212395,0.600688,0.540615,0.485955,0.909818,SIRA
0.189394,0.735761,0.454453,0.517695,0.966887,SIRA
0.188052,0.74425,0.398779,0.539479,0.974423,SIRA
0.182969,0.776673,0.471211,0.511317,0.945774,SIRA
0.189147,0.737579,0.387237,0.544084,0.938628,SIRA
0.184592,0.766458,0.300433,0.580692,0.89789,SIRA
0.178954,0.803306,0.478921,0.508334,0.938682,SIRA
0.1822,0.782058,0.413458,0.533524,0.874832,SIRA
0.175863,0.824094,0.501622,0.499883,0.949073,SIRA
0.177318,0.81434,0.445023,0.521163,0.920244,SIRA
0.175461,0.826808,0.502272,0.499645,0.940541,SIRA
0.177302,0.814572,0.466981,0.512754,0.912024,SIRA
0.177469,0.814028,0.515309,0.494725,0.827469,SIRA
0.181625,0.786726,0.400088,0.538615,0.965981,SIRA
0.184998,0.765132,0.431941,0.525979,0.96817,SIRA
0.173567,0.840937,0.546943,0.483271,0.883673,SIRA
0.17331,0.842819,0.497465,0.501077,0.922387,SIRA
0.246791,0.428305,0.552684,0.481201,0.937968,SIRA
0.182142,0.784041,0.480523,0.507329,0.888897,SIRA
0.17752,0.814828,0.468884,0.511617,0.921615,SIRA
0.17072,0.861237,0.486387,0.505036,0.938631,SIRA
0.177871,0.813422,0.513386,0.494925,0.965,SIRA
0.173104,0.845759,0.484999,0.505325,0.925693,SIRA
0.190441,0.732628,0.355802,0.556175,0.876635,SIRA
0.191954,0.723676,0.418481,0.530664,0.868276,SIRA
0.188217,0.747016,0.373502,0.548733,0.865237,SIRA
0.178834,0.807712,0.433864,0.524625,0.908605,SIRA
0.179056,0.806809,0.448259,0.518925,0.953733,SIRA
0.183274,0.779457,0.36692,0.551211,0.922456,SIRA
0.175583,0.830666,0.554575,0.47979,0.880165,SIRA
0.190086,0.736589,0.307311,0.576358,0.961195,SIRA
0.178217,0.813154,0.534792,0.486742,0.949723,SIRA
0.182094,0.787767,0.50686,0.496773,0.730399,SIRA
0.193736,0.714311,0.388976,0.54202,0.847027,SIRA
0.17909,0.807759,0.536495,0.486039,0.874349,SIRA
0.184121,0.774976,0.438751,0.522267,0.855874,SIRA
0.174531,0.838832,0.521182,0.491415,0.956927,SIRA
0.18403,0.776121,0.402839,0.536236,0.92255,SIRA
0.188059,0.750564,0.512923,0.494304,0.750743,SIRA
0.175978,0.829516,0.514869,0.493579,0.948241,SIRA
0.175652,0.831888,0.508021,0.496028,0.822899,SIRA
0.19038,0.736315,0.428567,0.525962,0.849454,SIRA
0.18187,0.790793,0.429751,0.525459,0.886103,SIRA
0.173458,0.847443,0.532304,0.487128,0.931034,SIRA
0.182622,0.786407,0.368659,0.54979,0.899309,SIRA
0.182962,0.784319,0.461627,0.513049,0.968518,SIRA
0.182339,0.789336,0.5119,0.49417,0.936457,SIRA
0.193821,0.716939,0.339838,0.561469,0.95087,SIRA
0.181548,0.794988,0.50934,0.494983,0.921985,SIRA
0.182167,0.791099,0.423068,0.527506,0.945607,SIRA
0.182271,0.79094,0.484491,0.503949,0.8821,SIRA
0.182124,0.792063,0.421633,0.527897,0.924867,SIRA
0.184727,0.775644,0.496746,0.499265,0.896725,SIRA
0.192131,0.728966,0.422364,0.527469,0.942228,SIRA
0.173032,0.853765,0.536734,0.484762,0.926707,SIRA
0.178385,0.817568,0.457064,0.514017,0.812435,SIRA
0.18056,0.803376,0.512422,0.493408,0.872554,SIRA
0.179974,0.807289,0.479769,0.505401,0.914016,SIRA
0.173295,0.852497,0.534333,0.485491,0.938569,SIRA
0.176864,0.828458,0.4659,0.510502,0.937896,SIRA
0.189526,0.746256,0.357521,0.553347,0.921465,SIRA
0.183806,0.782913,0.501376,0.497246,0.926922,SIRA
0.184277,0.780182,0.423993,0.526439,0.896355,SIRA
0.182868,0.789328,0.428849,0.524544,0.925159,SIRA
0.186625,0.765134,0.441857,0.519496,0.597532,SIRA
0.188988,0.750502,0.507963,0.494668,0.904129,SIRA
0.183075,0.788377,0.540784,0.482895,0.950923,SIRA
0.190225,0.742848,0.404143,0.53414,0.808923,SIRA
0.186325,0.767923,0.502547,0.496516,0.937103,SIRA
0.180827,0.803752,0.446858,0.517326,0.915307,SIRA
0.194303,0.718214,0.367464,0.548816,0.869495,SIRA
0.185636,0.772813,0.467397,0.509435,0.944035,SIRA
0.182019,0.796278,0.420869,0.52731,0.961135,SIRA
0.190673,0.740899,0.429662,0.523876,0.934697,SIRA
0.187962,0.758083,0.390789,0.539232,0.907528,SIRA
0.187258,0.762638,0.442145,0.518997,0.91462,SIRA
0.176841,0.831274,0.464884,0.510244,0.961092,SIRA
0.177401,0.827624,0.531739,0.485704,0.931663,SIRA
0.177127,0.829467,0.471397,0.507764,0.966049,SIRA
0.182226,0.795726,0.40836,0.53204,0.938417,SIRA
0.19102,0.739741,0.41549,0.529162,0.923497,SIRA
0.189611,0.748806,0.419534,0.527512,0.941851,SIRA
0.168141,0.892189,0.554304,0.477597,0.975511,SIRA
0.188379,0.757284,0.428363,0.523881,0.896141,SIRA
0.191761,0.736173,0.399729,0.535139,0.895031,SIRA
0.176858,0.832917,0.490479,0.500275,0.851277,SIRA
0.179332,0.816405,0.497798,0.497565,0.831904,SIRA
0.190671,0.743637,0.379408,0.543152,0.902735,SIRA
0.178593,0.82199,0.449718,0.515397,0.939218,SIRA
0.172381,0.864445,0.59989,0.46152,0.966327,SIRA
0.179346,0.817206,0.530309,0.485601,0.942887,SIRA
0.177783,0.827788,0.482333,0.503027,0.959424,SIRA
0.195564,0.714025,0.369244,0.547138,0.88887,SIRA
0.181892,0.800561,0.478635,0.504382,0.943405,SIRA
0.173929,0.854636,0.46358,0.509888,0.969342,SIRA
0.182313,0.799004,0.392696,0.537315,0.921659,SIRA
0.188836,0.757095,0.42013,0.526405,0.9171,SIRA
0.198662,0.696693,0.420295,0.5263,0.830578,SIRA
0.177192,0.833441,0.467726,0.508081,0.958505,SIRA
0.197952,0.701155,0.359906,0.550552,0.940562,SIRA
0.181486,0.805286,0.453135,0.513482,0.914511,SIRA
0.18842,0.760472,0.488389,0.500258,0.84233,SIRA
0.178377,0.826163,0.48617,0.501039,0.923847,SIRA
0.181189,0.808007,0.431716,0.52152,0.940504,SIRA
0.197359,0.705833,0.283539,0.582946,0.917951,SIRA
0.178618,0.825239,0.529914,0.484996,0.900608,SIRA
0.187133,0.769535,0.431842,0.521431,0.868046,SIRA
0.182428,0.800209,0.400829,0.533567,0.94801,SIRA
0.179655,0.818833,0.465933,0.508295,0.952389,SIRA
0.188368,0.762492,0.41002,0.52976,0.960323,SIRA
0.183024,0.797186,0.467958,0.507387,0.951348,SIRA
0.181484,0.807466,0.500936,0.495139,0.9662,SIRA
0.190176,0.751529,0.518314,0.488823,0.95887,SIRA
0.184255,0.789556,0.422487,0.524702,0.936969,SIRA
0.194919,0.722251,0.399354,0.533822,0.742421,SIRA
0.181315,0.808945,0.405514,0.531353,0.930433,SIRA
0.208255,0.643466,0.382651,0.540491,0.93547,SIRA
0.178171,0.830391,0.473429,0.505093,0.903614,SIRA
0.178818,0.826087,0.500106,0.49523,0.929558,SIRA
0.180489,0.816431,0.539101,0.480871,0.950147,SIRA
0.18256,0.80287,0.460472,0.509559,0.94294,SIRA
0.186303,0.778525,0.545822,0.478476,0.861794,SIRA
0.186343,0.778309,0.474699,0.504209,0.853143,SIRA
0.179447,0.823539,0.524105,0.486163,0.925488,SIRA
0.186988,0.774285,0.424936,0.523149,0.824512,SIRA
0.182482,0.803544,0.438859,0.517758,0.904983,SIRA
0.174341,0.858335,0.529025,0.484369,0.973296,SIRA
0.177487,0.836964,0.474247,0.504319,0.956236,SIRA
0.184425,0.791236,0.478722,0.502584,0.942247,SIRA
0.184284,0.792189,0.451395,0.512852,0.953697,SIRA
0.181842,0.808237,0.375495,0.542714,0.857273,SIRA
0.182715,0.80273,0.422313,0.523993,0.929927,SIRA
0.176457,0.845091,0.443356,0.515725,0.95738,SIRA
0.180132,0.820546,0.478031,0.502589,0.929605,SIRA
0.178755,0.829763,0.456382,0.510714,0.971925,SIRA
0.179191,0.827765,0.459643,0.509255,0.93288,SIRA
0.184089,0.795491,0.494986,0.49608,0.956337,SIRA
0.178167,0.834937,0.469348,0.505537,0.938514,SIRA
0.176507,0.846471,0.562171,0.472051,0.952826,SIRA
0.185071,0.789777,0.397416,0.533205,0.813579,SIRA
0.175993,0.850223,0.544752,0.478068,0.873184,SIRA
0.184066,0.79636,0.462963,0.507797,0.886679,SIRA
0.181219,0.815217,0.55702,0.473744,0.844042,SIRA
0.179582,0.826407,0.490143,0.497587,0.922398,SIRA
0.180046,0.823506,0.536774,0.480728,0.877514,SIRA
0.18311,0.80334,0.427328,0.521245,0.890612,SIRA
0.184566,0.793813,0.374817,0.542116,0.929518,SIRA
0.184318,0.795472,0.4408,0.516035,0.89973,SIRA
0.176377,0.848914,0.599297,0.459045,0.947098,SIRA
0.178899,0.831878,0.471407,0.504319,0.964619,SIRA
0.193041,0.740422,0.366035,0.545561,0.956948,SIRA
0.188159,0.771191,0.518372,0.487121,0.970688,SIRA
0.193789,0.735854,0.382796,0.53872,0.940883,SIRA
0.188717,0.767828,0.409752,0.527933,0.88231,SIRA
0.181299,0.816054,0.510193,0.490019,0.926459,SIRA
0.194435,0.732168,0.336525,0.557721,0.916526,SIRA
0.178665,0.8339,0.522595,0.485503,0.957143,SIRA
0.181321,0.81619,0.42517,0.521826,0.951872,SIRA
0.192939,0.74175,0.503434,0.492344,0.912767,SIRA
0.189968,0.760594,0.423003,0.52256,0.964251,SIRA
0.182956,0.805987,0.469047,0.504939,0.915732,SIRA
0.179118,0.831988,0.592998,0.460795,0.918007,SIRA
0.180507,0.823011,0.460306,0.508028,0.957434,SIRA
0.191886,0.74995,0.338587,0.556338,0.93044,SIRA
0.191676,0.751574,0.454754,0.509921,0.949898,SIRA
0.190137,0.761511,0.465219,0.505917,0.917608,SIRA
0.186038,0.787743,0.403681,0.529643,0.936676,SIRA
0.190274,0.760878,0.442035,0.514647,0.901682,SIRA
0.186399,0.78577,0.471718,0.503397,0.916899,SIRA
0.180787,0.822918,0.4716,0.503364,0.954915,SIRA
0.176564,0.851448,0.535391,0.480187,0.960763,SIRA
0.181,0.82154,0.599478,0.458129,0.820548,SIRA
0.194003,0.737988,0.442064,0.514518,0.84231,SIRA
0.188302,0.774006,0.458955,0.508069,0.902386,SIRA
0.177572,0.844788,0.472398,0.503008,0.891881,SIRA
0.187486,0.779513,0.435169,0.517067,0.778859,SIRA
0.18782,0.777486,0.390878,0.534432,0.956227,SIRA
0.188318,0.774337,0.42015,0.52285,0.9593,SIRA
0.178149,0.841284,0.532231,0.481164,0.934835,SIRA
0.188965,0.770866,0.462272,0.506548,0.956182,SIRA
0.193664,0.74136,0.473579,0.502297,0.909626,SIRA
0.17745,0.84684,0.555803,0.472707,0.83294,SIRA
0.182685,0.811854,0.426205,0.520267,0.958965,SIRA
0.193657,0.742017,0.378046,0.539238,0.878227,SIRA
0.185514,0.793837,0.474332,0.501852,0.851156,SIRA
0.177741,0.84548,0.515437,0.486824,0.954236,SIRA
0.193436,0.74347,0.338213,0.555643,0.969484,SIRA
0.18945,0.768755,0.415822,0.524126,0.908982,SIRA
0.182665,0.81287,0.498463,0.49288,0.952182,SIRA
0.183144,0.809943,0.499888,0.492304,0.938133,SIRA
0.17968,0.833113,0.506152,0.490002,0.888853,SIRA
0.187154,0.784326,0.493878,0.494372,0.939612,SIRA
0.192247,0.752174,0.393505,0.532671,0.913335,SIRA
0.184014,0.805343,0.490564,0.495443,0.937583,SIRA
0.190624,0.763017,0.379131,0.538285,0.910741,SIRA
0.195934,0.730042,0.436548,0.515613,0.887558,SIRA
0.192814,0.750009,0.365147,0.543773,0.932152,SIRA
0.183381,0.810978,0.400218,0.52954,0.981012,SIRA
0.191422,0.759255,0.398116,0.530345,0.94401,SIRA
0.178611,0.843118,0.505841,0.489457,0.948956,SIRA
0.192583,0.752225,0.392615,0.532466,0.864553,SIRA
0.186088,0.79367,0.379966,0.537546,0.925446,SIRA
0.17875,0.842548,0.512629,0.486923,0.966924,SIRA
0.190921,0.762963,0.46508,0.504369,0.969369,SIRA
0.195537,0.734129,0.392008,0.532639,0.864145,SIRA
0.183811,0.808826,0.47632,0.500179,0.924921,SIRA
0.18729,0.786321,0.448459,0.510603,0.952294,SIRA
0.197876,0.720132,0.415005,0.523456,0.886769,SIRA
0.180347,0.832275,0.581085,0.462882,0.968147,SIRA
0.181712,0.823155,0.402859,0.528216,0.952449,SIRA
0.183974,0.808272,0.517582,0.485013,0.935491,SIRA
0.193442,0.747627,0.342064,0.552914,0.915156,SIRA
0.203021,0.689432,0.300444,0.570622,0.950565,SIRA
0.188791,0.777337,0.426942,0.518691,0.836769,SIRA
0.198694,0.715687,0.300877,0.570351,0.957751,SIRA
0.179523,0.838626,0.512374,0.486712,0.915404,SIRA
0.193277,0.74935,0.443923,0.512067,0.91035,SIRA
0.183726,0.810824,0.413371,0.523829,0.961257,SIRA
0.178291,0.847364,0.501152,0.490672,0.940241,SIRA
0.177872,0.850415,0.57053,0.46616,0.942624,SIRA
0.188131,0.78263,0.396398,0.530411,0.933041,SIRA
0.183254,0.814454,0.457694,0.50667,0.931618,SIRA
0.193602,0.748093,0.472377,0.501153,0.952914,SIRA
0.179208,0.842125,0.645184,0.441186,0.940496,SIRA
0.184662,0.805908,0.501224,0.490399,0.79388,SIRA
0.180134,0.836007,0.439062,0.513564,0.964092,SIRA
0.182808,0.818202,0.468823,0.502304,0.933903,SIRA
0.187763,0.786022,0.473239,0.500611,0.942226,SIRA
0.193769,0.748238,0.428855,0.517353,0.908221,SIRA
0.179219,0.842781,0.591283,0.458774,0.89936,SIRA
0.187072,0.790956,0.424483,0.519006,0.913479,SIRA
0.183229,0.816614,0.417315,0.521666,0.946829,SIRA
0.187777,0.787033,0.42917,0.517035,0.889893,SIRA
0.191446,0.764026,0.414128,0.522773,0.902785,SIRA
0.196808,0.73065,0.353323,0.54721,0.862104,SIRA
0.190543,0.7703,0.408962,0.524661,0.842231,SIRA
0.178766,0.84768,0.531818,0.478867,0.891058,SIRA
0.179237,0.844611,0.497773,0.491045,0.907002,SIRA
0.187328,0.791154,0.422373,0.519363,0.963321,SIRA
0.184992,0.806366,0.483243,0.496345,0.95188,SIRA
0.185952,0.800166,0.404034,0.526523,0.901915,SIRA
0.181557,0.829249,0.514216,0.485049,0.905839,SIRA
0.190985,0.767958,0.423476,0.518876,0.921431,SIRA
0.201377,0.704272,0.353565,0.546745,0.800364,SIRA
0.196214,0.736017,0.335786,0.554054,0.938481,SIRA
0.18863,0.783815,0.413654,0.522496,0.917802,SIRA
0.174124,0.881068,0.598029,0.455772,0.977624,SIRA
0.199153,0.718256,0.355171,0.545931,0.879975,SIRA
0.182934,0.821291,0.475789,0.498773,0.938966,SIRA
0.197242,0.730109,0.354788,0.546039,0.942528,SIRA
0.184991,0.807878,0.501306,0.489383,0.908112,SIRA
0.207342,0.66986,0.336043,0.553814,0.924156,SIRA
0.187096,0.794227,0.392368,0.530773,0.920265,SIRA
0.184309,0.812479,0.450476,0.508187,0.960753,SIRA
0.186835,0.796038,0.438635,0.512675,0.900926,SIRA
0.179001,0.848031,0.52185,0.481954,0.973693,SIRA
0.198684,0.721829,0.318679,0.561032,0.921476,SIRA
0.179887,0.842523,0.502121,0.488927,0.956634,SIRA
0.198025,0.72615,0.514263,0.484515,0.838878,SIRA
0.191227,0.76852,0.356079,0.545275,0.929209,SIRA
0.189891,0.777413,0.440207,0.511812,0.876484,SIRA
0.184959,0.809831,0.40785,0.524231,0.93954,SIRA
0.181909,0.830116,0.514441,0.484216,0.939693,SIRA
0.18864,0.786256,0.422889,0.518272,0.841246,SIRA
0.194597,0.74868,0.348353,0.548113,0.889544,SIRA
0.187366,0.794682,0.417987,0.520128,0.938915,SIRA
0.186324,0.801615,0.491997,0.492183,0.927633,SIRA
0.185743,0.805688,0.464434,0.5023,0.924604,SIRA
0.18886,0.785855,0.410289,0.522929,0.945491,SIRA
0.182901,0.825388,0.455144,0.505556,0.943771,SIRA
0.193484,0.757096,0.556114,0.469091,0.846422,SIRA
0.205804,0.682522,0.415164,0.520807,0.915393,SIRA
0.185064,0.811485,0.488343,0.49313,0.964885,SIRA
0.184586,0.814709,0.482399,0.495292,0.921449,SIRA
0.180958,0.839018,0.510633,0.48499,0.974053,SIRA
0.198883,0.724315,0.402592,0.525642,0.969041,SIRA
0.192434,0.764401,0.404638,0.524815,0.84313,SIRA
0.18581,0.807026,0.384102,0.532967,0.937086,SIRA
0.199244,0.722301,0.331612,0.554505,0.87025,SIRA
0.184977,0.81289,0.487762,0.493143,0.882759,SIRA
0.183913,0.819989,0.420222,0.518594,0.929124,SIRA
0.186122,0.805699,0.461164,0.502919,0.884261,SIRA
0.18619,0.805493,0.507584,0.485814,0.952743,SIRA
0.181345,0.837948,0.48608,0.493542,0.939417,SIRA
0.201731,0.708427,0.281902,0.57558,0.937118,SIRA
0.185031,0.813491,0.47176,0.498815,0.788346,SIRA
0.184276,0.818625,0.45564,0.504802,0.957047,SIRA
0.179468,0.850985,0.52726,0.478621,0.937223,SIRA
0.18466,0.816328,0.502774,0.487361,0.973408,SIRA
0.191749,0.770865,0.372369,0.537159,0.927393,SIRA
0.201613,0.709957,0.326963,0.555926,0.93371,SIRA
0.193641,0.758963,0.387234,0.531168,0.922297,SIRA
0.198019,0.732131,0.464481,0.501238,0.793432,SIRA
0.198347,0.73031,0.435201,0.512263,0.959779,SIRA
0.178868,0.856244,0.551963,0.4697,0.94475,SIRA
0.187699,0.797513,0.46434,0.501224,0.925317,SIRA
0.182604,0.831125,0.517909,0.481655,0.938044,SIRA
0.194603,0.7537,0.443188,0.509157,0.874594,SIRA
0.201142,0.71373,0.362372,0.540967,0.957624,SIRA
0.206954,0.679562,0.25944,0.584978,0.937777,SIRA
0.176598,0.872626,0.511465,0.483791,0.968683,SIRA
0.197316,0.737473,0.337864,0.550983,0.946088,SIRA
0.18417,0.821515,0.464185,0.501072,0.946166,SIRA
0.189922,0.784072,0.536956,0.474721,0.983587,SIRA
0.187664,0.798806,0.496433,0.48915,0.961326,SIRA
0.195617,0.74864,0.482889,0.494002,0.745093,SIRA
0.196731,0.742302,0.412868,0.520374,0.809324,SIRA
0.198714,0.730519,0.355727,0.54315,0.936463,SIRA
0.182058,0.837705,0.491283,0.490571,0.9481,SIRA
0.196731,0.743215,0.331733,0.552984,0.827576,SIRA
0.191993,0.772952,0.407059,0.522403,0.931973,SIRA
0.18905,0.791791,0.459979,0.502119,0.958662,SIRA
0.185042,0.818533,0.503133,0.486114,0.954786,SIRA
0.184696,0.8209,0.490442,0.490699,0.964789,SIRA
0.178631,0.862004,0.592119,0.455087,0.936636,SIRA
0.19465,0.757202,0.43546,0.511149,0.839097,SIRA
0.186982,0.806276,0.474473,0.496469,0.914544,SIRA
0.186279,0.810951,0.433499,0.511871,0.948873,SIRA
0.189093,0.792646,0.37785,0.533725,0.883131,SIRA
0.190724,0.782166,0.373686,0.535404,0.89061,SIRA
0.199215,0.729189,0.370291,0.536748,0.925924,SIRA
0.188521,0.797052,0.478895,0.494648,0.960636,SIRA
0.192157,0.774156,0.392868,0.527435,0.93218,SIRA
0.183207,0.832623,0.471194,0.497341,0.935016,SIRA
0.181377,0.845097,0.538128,0.473183,0.956204,SIRA
0.190069,0.78808,0.477153,0.495044,0.965354,SIRA
0.190889,0.783092,0.442106,0.508096,0.918027,SIRA
0.189705,0.790887,0.447768,0.505901,0.916406,SIRA
0.193332,0.768175,0.374339,0.534477,0.93644,SIRA
0.189313,0.79408,0.483137,0.49257,0.937209,SIRA
0.183125,0.834805,0.515731,0.480764,0.92078,SIRA
0.183857,0.830244,0.44743,0.505771,0.915587,SIRA
0.177902,0.870866,0.540109,0.472012,0.986806,SIRA
0.196241,0.751243,0.43545,0.510152,0.939926,SIRA
0.190478,0.787941,0.436845,0.509552,0.936625,SIRA
0.189976,0.791285,0.438584,0.50886,0.961039,SIRA
0.174325,0.896636,0.572978,0.460486,0.970659,SIRA
0.187473,0.80779,0.442105,0.507454,0.973647,SIRA
0.189112,0.797175,0.410462,0.519629,0.953302,SIRA
0.188567,0.800824,0.433866,0.510555,0.905486,SIRA
0.191207,0.783966,0.473087,0.495769,0.979851,SIRA
0.188719,0.799995,0.521913,0.478093,0.958833,SIRA
0.197497,0.744475,0.432091,0.511177,0.928859,SIRA
0.190487,0.789323,0.529926,0.475086,0.957793,SIRA
0.198593,0.738547,0.363523,0.538039,0.894088,SIRA
0.185938,0.819199,0.493474,0.488056,0.881555,SIRA
0.179916,0.859555,0.534415,0.473444,0.94779,SIRA
0.189694,0.794741,0.478643,0.493466,0.965817,SIRA
0.193419,0.770974,0.470958,0.496293,0.94493,SIRA
0.182237,0.84412,0.523928,0.477074,0.929679,SIRA
0.181976,0.845916,0.499023,0.485971,0.950061,SIRA
0.196504,0.751891,0.315134,0.558067,0.898335,SIRA
0.193106,0.773229,0.461055,0.499908,0.914653,SIRA
0.192928,0.774589,0.380314,0.531088,0.974766,SIRA
0.178699,0.868482,0.519132,0.4787,0.942651,SIRA
0.195864,0.756221,0.357661,0.540233,0.873286,SIRA
0.18837,0.804025,0.419077,0.515775,0.925429,SIRA
0.184558,0.829124,0.481133,0.492373,0.943162,SIRA
0.192638,0.776776,0.382684,0.530051,0.876233,SIRA
0.187555,0.810049,0.398523,0.523633,0.981377,SIRA
0.190617,0.790703,0.381686,0.530195,0.974511,SIRA
0.1938,0.770721,0.387054,0.527973,0.934118,SIRA
0.194807,0.764488,0.375143,0.532713,0.897076,SIRA
0.187481,0.81183,0.416987,0.516093,0.86678,SIRA
0.203003,0.71479,0.361489,0.538056,0.929919,SIRA
0.186405,0.819329,0.432183,0.510134,0.958627,SIRA
0.201636,0.723347,0.384769,0.528591,0.967905,SIRA
0.193891,0.771337,0.434265,0.509261,0.942903,SIRA
