@relation Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.091018,0.165471,0.188942,0.184448,0.381636,0.792799,0.088867,0.169743,0.843943,0.91207,0.804744,0.456902,0.538866,0.378511,0.404049,0.941431,SIRA
0.091031,0.155297,0.157668,0.220947,0.249499,0.675393,0.088372,0.169763,0.698526,0.950331,0.876037,0.604571,0.48458,0.493283,0.553652,0.895179,SIRA
0.091039,0.158986,0.175467,0.199036,0.324734,0.749164,0.088916,0.169777,0.618878,0.909918,0.849836,0.518395,0.515397,0.42455,0.465219,0.943129,SIRA
0.091073,0.167317,0.171187,0.203837,0.306966,0.733621,0.08897,0.169831,0.601418,0.908399,0.79282,0.538802,0.50781,0.44032,0.485875,0.946469,SIRA
0.091116,0.170414,0.184508,0.189451,0.36218,0.778835,0.089386,0.169898,0.653258,0.880311,0.772604,0.477377,0.530685,0.393425,0.424237,0.941853,SIRA
0.091125,0.162044,0.184432,0.18879,0.363326,0.779684,0.088755,0.169912,0.479785,0.928299,0.829328,0.477774,0.530511,0.393706,0.424631,0.968525,SIRA
0.091154,0.17171,0.198223,0.176048,0.419104,0.817291,0.089238,0.169959,0.754132,0.894242,0.764443,0.417332,0.554254,0.349929,0.36554,0.913338,SIRA
0.09118,0.161608,0.182959,0.190879,0.35609,0.774271,0.088706,0.17,0.507773,0.936111,0.832917,0.484809,0.527681,0.398856,0.43161,0.956943,SIRA
0.091189,0.163439,0.17594,0.198715,0.326319,0.750502,0.08859,0.170013,0.789391,0.945452,0.820346,0.51718,0.51548,0.423363,0.463995,0.95224,SIRA
0.09121,0.171945,0.178733,0.194912,0.339376,0.761236,0.089023,0.170047,0.51051,0.914407,0.76345,0.504356,0.520212,0.413532,0.451112,0.979423,SIRA
0.091214,0.160331,0.172796,0.203378,0.311129,0.737355,0.088941,0.170054,0.69943,0.920921,0.842173,0.532118,0.509909,0.434863,0.47909,0.915861,SIRA
0.091223,0.166103,0.200689,0.174608,0.427547,0.822416,0.088928,0.170067,0.439175,0.922479,0.802499,0.407255,0.558173,0.34276,0.355839,0.882898,SIRA
0.091253,0.167724,0.189673,0.1836,0.384924,0.79507,0.088834,0.170115,0.772221,0.931815,0.791867,0.455183,0.538945,0.37689,0.402363,0.969469,SIRA
0.091368,0.175176,0.222776,0.153213,0.525589,0.873307,0.088883,0.170297,0.750171,0.936562,0.743987,0.318149,0.595646,0.28279,0.271944,0.896503,SIRA
0.091381,0.162312,0.182198,0.193808,0.34878,0.768664,0.089007,0.170318,0.661103,0.92819,0.830062,0.48958,0.525365,0.4021,0.436355,0.905831,SIRA
0.091385,0.16447,0.188982,0.184966,0.380671,0.792128,0.088821,0.170324,0.619495,0.942479,0.815242,0.459097,0.537082,0.379536,0.406206,0.961273,SIRA
0.091394,0.172542,0.197645,0.1781,0.413498,0.813811,0.089427,0.170338,0.847218,0.897562,0.761327,0.421329,0.552027,0.352392,0.369399,0.887212,SIRA
0.091415,0.163139,0.172648,0.203641,0.31034,0.736652,0.08904,0.170372,0.663487,0.928217,0.824693,0.534157,0.508673,0.436101,0.481157,0.934102,SIRA
0.091423,0.164807,0.181974,0.193054,0.349771,0.769432,0.089172,0.170385,0.461741,0.918926,0.813329,0.490882,0.524765,0.403006,0.437651,0.944721,SIRA
0.091453,0.183828,0.211966,0.176277,0.448442,0.834538,0.090718,0.170433,0.446339,0.805978,0.690378,0.361819,0.576492,0.311357,0.312638,0.45231,SIRA
0.091483,0.174148,0.200257,0.175458,0.424784,0.820754,0.09005,0.17048,0.475416,0.857652,0.751741,0.410733,0.556086,0.344808,0.359182,0.896103,SIRA
0.091492,0.16371,0.184596,0.192853,0.355683,0.773962,0.089201,0.170493,0.776332,0.92177,0.82153,0.479426,0.528961,0.394341,0.426268,0.861429,SIRA
0.091496,0.162477,0.177309,0.198462,0.32965,0.753288,0.088949,0.1705,0.826431,0.941005,0.83009,0.512835,0.516339,0.419514,0.459622,0.942135,SIRA
0.091509,0.171615,0.179169,0.200224,0.330201,0.753746,0.090363,0.17052,0.615622,0.83625,0.768534,0.504312,0.519491,0.413,0.451067,0.813963,SIRA
0.091522,0.164474,0.189846,0.186536,0.379338,0.791197,0.089675,0.170541,0.412001,0.888435,0.816586,0.456151,0.537888,0.377174,0.403312,0.889367,SIRA
0.091552,0.170115,0.19326,0.181769,0.396378,0.802792,0.089617,0.170588,0.606292,0.894937,0.778857,0.441329,0.54364,0.366405,0.388814,0.9342,SIRA
0.091577,0.163761,0.177088,0.198458,0.329196,0.752911,0.088974,0.170629,0.795002,0.9451,0.822041,0.514402,0.515557,0.420575,0.461198,0.959344,SIRA
0.091654,0.16204,0.16566,0.21118,0.282443,0.710383,0.08932,0.17075,0.816667,0.924689,0.83472,0.569305,0.495436,0.463439,0.51708,0.974308,SIRA
0.091671,0.16869,0.179973,0.195871,0.340141,0.761849,0.090017,0.170777,0.495777,0.873825,0.789532,0.501672,0.520081,0.41073,0.448424,0.949352,SIRA
0.091718,0.165052,0.180342,0.195264,0.342077,0.763395,0.0896,0.170851,0.792539,0.908359,0.814606,0.500284,0.520486,0.409603,0.447036,0.961383,SIRA
0.091752,0.175969,0.197772,0.177861,0.414276,0.814298,0.089852,0.170905,0.512228,0.892052,0.742581,0.42306,0.550415,0.353079,0.371073,0.929393,SIRA
0.091769,0.169986,0.182014,0.193992,0.348037,0.768086,0.089753,0.170932,0.497843,0.900694,0.781856,0.492962,0.523121,0.404001,0.439724,0.947966,SIRA
0.091782,0.190578,0.219803,0.156102,0.511899,0.867038,0.090074,0.170953,0.408789,0.87763,0.652686,0.332369,0.588297,0.291456,0.285106,0.937038,SIRA
0.091782,0.170449,0.190835,0.185586,0.383368,0.793999,0.089728,0.170953,0.565338,0.903481,0.778909,0.453458,0.538285,0.374809,0.400671,0.914007,SIRA
0.091838,0.17106,0.200904,0.175522,0.426053,0.821519,0.089708,0.17104,0.774322,0.909083,0.775406,0.410222,0.555384,0.343929,0.358691,0.908456,SIRA
0.091872,0.176337,0.179018,0.198077,0.33394,0.756828,0.090359,0.171094,0.620157,0.863006,0.741368,0.507396,0.517443,0.414739,0.45416,0.931211,SIRA
0.091902,0.157121,0.169761,0.208203,0.296122,0.723614,0.089011,0.171142,0.706288,0.966137,0.871962,0.551155,0.501327,0.448571,0.498464,0.942755,SIRA
0.091902,0.161114,0.167392,0.209624,0.288732,0.716554,0.089365,0.171142,0.702518,0.939436,0.843695,0.562568,0.497238,0.457613,0.510153,0.986096,SIRA
0.091906,0.17244,0.180417,0.196981,0.338948,0.760892,0.089683,0.171148,0.670938,0.915933,0.766984,0.501171,0.51969,0.409963,0.447924,0.919831,SIRA
0.091906,0.162846,0.187339,0.188035,0.370997,0.785277,0.08932,0.171148,0.609461,0.943158,0.831671,0.469789,0.531631,0.386552,0.416736,0.970764,SIRA
0.09191,0.174486,0.220261,0.156522,0.511929,0.867052,0.089477,0.171155,0.54708,0.931701,0.753681,0.331336,0.588408,0.290614,0.284147,0.919356,SIRA
0.091927,0.170913,0.203324,0.172388,0.438106,0.828639,0.089922,0.171182,0.749463,0.89961,0.777253,0.400554,0.559099,0.337073,0.349412,0.942833,SIRA
0.091953,0.164932,0.196729,0.179728,0.408091,0.810397,0.089357,0.171223,0.446803,0.943811,0.817773,0.428828,0.547593,0.356865,0.376659,0.922699,SIRA
0.091961,0.16596,0.187952,0.188501,0.371367,0.785544,0.089151,0.171236,0.534702,0.959955,0.810842,0.467409,0.532411,0.384714,0.414387,0.937828,SIRA
0.092004,0.183895,0.23639,0.14271,0.583168,0.897256,0.08953,0.171304,0.728528,0.934557,0.695111,0.269918,0.61572,0.251654,0.227945,0.893067,SIRA
0.092021,0.172653,0.181054,0.199388,0.335699,0.758264,0.091311,0.171331,0.43027,0.803463,0.76671,0.499004,0.520221,0.408136,0.445756,0.826462,SIRA
0.09203,0.173336,0.219943,0.156915,0.510274,0.866278,0.089761,0.171344,0.329932,0.919124,0.762325,0.333321,0.587226,0.291749,0.28599,0.928674,SIRA
0.092034,0.175268,0.187814,0.190919,0.36627,0.781848,0.090173,0.171351,0.481702,0.888641,0.749815,0.468491,0.531812,0.385394,0.415454,0.866967,SIRA
0.092043,0.172466,0.191785,0.186113,0.384324,0.794658,0.089976,0.171364,0.464119,0.904029,0.768144,0.450945,0.538614,0.372584,0.39821,0.888668,SIRA
0.092068,0.165594,0.180966,0.197711,0.338702,0.760694,0.089959,0.171405,0.422258,0.907132,0.814405,0.499713,0.519838,0.408594,0.446465,0.891689,SIRA
0.092085,0.172169,0.198742,0.179801,0.41228,0.813047,0.090281,0.171432,0.752176,0.884394,0.770512,0.421011,0.55039,0.351135,0.369091,0.861497,SIRA
0.092115,0.160847,0.18248,0.193713,0.349558,0.769268,0.08939,0.171479,0.687686,0.953222,0.847737,0.493094,0.522216,0.403535,0.439856,0.977197,SIRA
0.092124,0.175662,0.214162,0.161866,0.485687,0.854337,0.090042,0.171493,0.79799,0.905026,0.748132,0.35704,0.576767,0.307245,0.308145,0.959297,SIRA
0.092149,0.166898,0.182936,0.196364,0.345396,0.76602,0.09005,0.171533,0.697985,0.906281,0.806341,0.491242,0.522832,0.402091,0.43801,0.872945,SIRA
0.092149,0.166502,0.177379,0.201667,0.323781,0.748356,0.089918,0.171533,0.772513,0.91614,0.809027,0.516824,0.513258,0.421466,0.463636,0.900411,SIRA
0.092235,0.159612,0.180533,0.19884,0.335653,0.758226,0.090004,0.171668,0.767733,0.915905,0.857653,0.502796,0.518273,0.410648,0.449549,0.887204,SIRA
0.092256,0.171757,0.178402,0.200364,0.328344,0.752199,0.089947,0.171702,0.488983,0.92178,0.774894,0.512773,0.5145,0.418192,0.45956,0.917494,SIRA
0.092286,0.17611,0.196453,0.183205,0.40026,0.805344,0.092338,0.171749,0.773105,0.747465,0.746806,0.432135,0.54543,0.358714,0.379868,0.846198,SIRA
0.092303,0.169951,0.192144,0.184939,0.387479,0.796818,0.090083,0.171776,0.733239,0.915039,0.787335,0.451035,0.537926,0.372246,0.398297,0.944267,SIRA
0.092312,0.170744,0.181352,0.19727,0.340348,0.762016,0.090219,0.171789,0.595098,0.905505,0.782143,0.499537,0.519306,0.408061,0.446289,0.918272,SIRA
0.092316,0.164887,0.170808,0.209452,0.296024,0.723522,0.090017,0.171796,0.422852,0.920904,0.821725,0.548913,0.501137,0.446079,0.496174,0.905153,SIRA
0.09232,0.172402,0.187783,0.189112,0.369791,0.784408,0.090083,0.171803,0.599623,0.916285,0.77127,0.47048,0.530333,0.386404,0.417418,0.961173,SIRA
0.092329,0.188732,0.22263,0.163488,0.500767,0.86176,0.09303,0.171816,0.354873,0.700291,0.668691,0.324539,0.59027,0.285659,0.277848,0.629234,SIRA
0.092333,0.173291,0.199757,0.179052,0.416049,0.815402,0.089877,0.171823,0.753344,0.932642,0.765564,0.418233,0.550879,0.348813,0.366409,0.877639,SIRA
0.092354,0.165833,0.171402,0.207358,0.301009,0.728175,0.08998,0.171857,0.661841,0.926486,0.815627,0.546335,0.501974,0.443987,0.493544,0.956774,SIRA
0.092388,0.165948,0.176292,0.201845,0.321199,0.746152,0.089703,0.171911,0.59616,0.949684,0.815187,0.52347,0.510223,0.426164,0.470339,0.960869,SIRA
0.092393,0.181485,0.174713,0.204728,0.312608,0.738667,0.091262,0.171917,0.599746,0.834037,0.713708,0.530907,0.507486,0.431897,0.477862,0.923535,SIRA
0.092401,0.165138,0.161417,0.225194,0.249889,0.675835,0.091266,0.171931,0.722232,0.834352,0.820856,0.59523,0.484569,0.483043,0.543913,0.757454,SIRA
0.092406,0.160163,0.181155,0.196145,0.342088,0.763404,0.089769,0.171938,0.57172,0.945983,0.855505,0.501055,0.518506,0.409052,0.447808,0.974176,SIRA
0.09241,0.158599,0.165943,0.213003,0.279817,0.707761,0.089827,0.171944,0.670424,0.941966,0.866638,0.573024,0.492315,0.465057,0.520911,0.983429,SIRA
0.092423,0.161804,0.172536,0.206236,0.305371,0.732175,0.090206,0.171965,0.596571,0.914525,0.844152,0.541396,0.503596,0.440002,0.488513,0.958595,SIRA
0.092444,0.166006,0.180457,0.197342,0.338342,0.760404,0.090198,0.171998,0.534846,0.916698,0.815344,0.504515,0.517117,0.411604,0.451272,0.963463,SIRA
0.092482,0.176872,0.195627,0.18468,0.395452,0.802178,0.09169,0.172059,0.456632,0.808977,0.74379,0.436962,0.543018,0.361858,0.38456,0.845519,SIRA
0.092487,0.168836,0.203113,0.174577,0.432893,0.825592,0.089807,0.172066,0.662538,0.949131,0.796608,0.404949,0.55587,0.339309,0.353625,0.93193,SIRA
0.092521,0.163099,0.191185,0.186889,0.381478,0.792689,0.089654,0.17212,0.786389,0.963084,0.836126,0.456652,0.535187,0.375981,0.403804,0.934569,SIRA
0.092529,0.17124,0.179812,0.201577,0.328994,0.752742,0.091332,0.172133,0.650994,0.838773,0.780983,0.508046,0.515591,0.414139,0.454812,0.852668,SIRA
0.092551,0.175428,0.208659,0.168458,0.458494,0.840099,0.090289,0.172167,0.397911,0.917712,0.753755,0.382183,0.565077,0.323573,0.331891,0.960136,SIRA
0.092555,0.163814,0.191358,0.187453,0.380706,0.792152,0.089778,0.172174,0.75034,0.956292,0.831513,0.45611,0.535313,0.375535,0.403273,0.912266,SIRA
0.092598,0.164328,0.18096,0.19781,0.338501,0.760532,0.089992,0.172241,0.702274,0.943335,0.828396,0.503207,0.51723,0.410361,0.449962,0.944991,SIRA
0.092619,0.168405,0.17552,0.203779,0.316018,0.741667,0.090685,0.172275,0.787501,0.893207,0.800813,0.528612,0.507777,0.429737,0.475538,0.949142,SIRA
0.09264,0.165284,0.194282,0.18289,0.396257,0.802712,0.089934,0.172308,0.7881,0.950779,0.822245,0.443823,0.539911,0.366531,0.391247,0.973865,SIRA
0.092653,0.168365,0.203016,0.174498,0.432853,0.825568,0.089938,0.172328,0.779459,0.951406,0.801419,0.406405,0.554852,0.340079,0.355023,0.956012,SIRA
0.092666,0.168767,0.187791,0.191657,0.364763,0.780743,0.090388,0.172349,0.676343,0.918731,0.798839,0.472675,0.528632,0.387471,0.419586,0.909622,SIRA
0.092721,0.245841,0.213441,0.164766,0.477409,0.850123,0.091711,0.172436,0.400304,0.824756,0.375636,0.363638,0.572409,0.31083,0.31435,0.94282,SIRA
0.092726,0.165433,0.181311,0.201272,0.332677,0.755791,0.09073,0.172443,0.774917,0.8976,0.82208,0.502431,0.517207,0.409564,0.449184,0.827927,SIRA
0.092743,0.174604,0.191003,0.191253,0.372344,0.786245,0.090606,0.17247,0.652397,0.908044,0.760956,0.458881,0.533767,0.377256,0.405993,0.813883,SIRA
0.092764,0.16899,0.186415,0.193685,0.357883,0.775625,0.090656,0.172504,0.519134,0.905915,0.798312,0.479486,0.525782,0.392344,0.426327,0.901089,SIRA
0.092768,0.162388,0.181197,0.198509,0.337666,0.759858,0.09094,0.17251,0.551147,0.885091,0.843576,0.503233,0.516803,0.410099,0.449987,0.930424,SIRA
0.092828,0.165857,0.171157,0.208751,0.297995,0.725373,0.090915,0.172605,0.568815,0.891268,0.820195,0.550665,0.499278,0.446561,0.497964,0.969917,SIRA
0.092845,0.178049,0.20395,0.175227,0.433309,0.825837,0.090858,0.172632,0.44156,0.896795,0.73972,0.403665,0.555478,0.3379,0.352393,0.916958,SIRA
0.092918,0.170025,0.202014,0.176742,0.425847,0.821395,0.09033,0.172746,0.597265,0.941401,0.792884,0.412304,0.551786,0.343801,0.360694,0.940319,SIRA
0.092931,0.167735,0.191251,0.188256,0.378862,0.790863,0.090676,0.172766,0.420864,0.916495,0.808429,0.458987,0.533259,0.377042,0.406097,0.928197,SIRA
0.092948,0.165071,0.182872,0.197332,0.343405,0.764448,0.090887,0.172793,0.684513,0.902098,0.82679,0.496733,0.518801,0.404909,0.443487,0.927116,SIRA
0.092948,0.166008,0.186676,0.193879,0.358052,0.775752,0.089992,0.172793,0.82908,0.968905,0.820358,0.479498,0.525325,0.392061,0.42634,0.904264,SIRA
0.092956,0.16699,0.177517,0.203597,0.32048,0.745535,0.090314,0.172807,0.572047,0.945435,0.813737,0.521491,0.509575,0.423686,0.468341,0.915781,SIRA
0.092982,0.179254,0.209056,0.169394,0.457274,0.839433,0.090544,0.172847,0.465443,0.930057,0.733338,0.383218,0.563537,0.323671,0.332874,0.958226,SIRA
0.09302,0.162641,0.180891,0.199606,0.334947,0.757651,0.090767,0.172907,0.696356,0.916264,0.84436,0.506285,0.51505,0.411993,0.453045,0.931265,SIRA
0.093025,0.174445,0.196126,0.18279,0.400416,0.805447,0.091093,0.172914,0.652137,0.892378,0.764715,0.438241,0.541149,0.361952,0.385805,0.951071,SIRA
0.09305,0.165688,0.191037,0.19023,0.374454,0.787751,0.091101,0.172955,0.690744,0.893626,0.823572,0.460699,0.532298,0.378102,0.40778,0.880376,SIRA
0.093063,0.165958,0.178806,0.201575,0.326912,0.751,0.090652,0.172975,0.752849,0.927968,0.82185,0.5162,0.511267,0.419459,0.463008,0.947117,SIRA
0.093072,0.166678,0.187755,0.194067,0.359954,0.777178,0.09216,0.172988,0.664967,0.817062,0.817016,0.47545,0.526566,0.388874,0.42233,0.87114,SIRA
0.09308,0.167837,0.189419,0.191283,0.368941,0.783792,0.090676,0.173002,0.810234,0.927367,0.809218,0.468072,0.529376,0.383439,0.415041,0.906559,SIRA
0.093144,0.17143,0.189183,0.189598,0.371789,0.785847,0.090837,0.173103,0.504254,0.92005,0.785733,0.469536,0.528655,0.384411,0.416486,0.980381,SIRA
0.093153,0.168492,0.191628,0.188334,0.379507,0.791315,0.091253,0.173116,0.709682,0.889754,0.805503,0.458742,0.532802,0.376519,0.405856,0.935262,SIRA
0.093161,0.164704,0.179574,0.201761,0.328156,0.752042,0.09108,0.173129,0.554231,0.903213,0.831458,0.513283,0.512108,0.417072,0.460073,0.92237,SIRA
0.093178,0.169917,0.192863,0.187425,0.383963,0.794409,0.090899,0.173156,0.633874,0.917931,0.796164,0.453466,0.53479,0.372657,0.400679,0.924373,SIRA
0.093195,0.171758,0.184511,0.195592,0.350181,0.76975,0.090866,0.173183,0.535874,0.921626,0.784056,0.490883,0.520398,0.400127,0.437653,0.952015,SIRA
0.0932,0.17064,0.19233,0.187906,0.381857,0.792952,0.090701,0.17319,0.837744,0.93422,0.791543,0.45595,0.53377,0.374421,0.403115,0.929423,SIRA
0.093204,0.176038,0.200252,0.178883,0.417475,0.816286,0.09101,0.173197,0.468629,0.911517,0.756089,0.421603,0.547319,0.349897,0.369664,0.958308,SIRA
0.093217,0.182045,0.201421,0.178447,0.420927,0.818409,0.091225,0.173217,0.450529,0.896537,0.717954,0.416697,0.549257,0.346435,0.364927,0.932968,SIRA
0.093242,0.16979,0.183031,0.198513,0.341479,0.762918,0.090961,0.173257,0.775301,0.917984,0.797648,0.497924,0.517635,0.405324,0.444677,0.912179,SIRA
0.093247,0.171763,0.209799,0.171595,0.454014,0.837642,0.090767,0.173264,0.747854,0.932718,0.784525,0.381787,0.563452,0.322328,0.331515,0.881059,SIRA
0.093251,0.186427,0.214197,0.168083,0.471536,0.847071,0.091311,0.173271,0.494496,0.892599,0.691153,0.363817,0.570962,0.310226,0.314519,0.852689,SIRA
0.093268,0.168404,0.185907,0.198567,0.347371,0.767566,0.091592,0.173298,0.716197,0.873104,0.807235,0.48503,0.522435,0.395651,0.43183,0.80658,SIRA
0.093294,0.172589,0.180673,0.199366,0.334948,0.757652,0.091113,0.173338,0.602616,0.91037,0.779516,0.509076,0.513347,0.413657,0.455846,0.976697,SIRA
0.093311,0.152304,0.14362,0.242942,0.186829,0.593351,0.090503,0.173365,0.716789,0.957074,0.921769,0.693301,0.449837,0.564508,0.648012,0.98936,SIRA
0.093345,0.170364,0.207638,0.173318,0.445497,0.832876,0.090771,0.173419,0.757771,0.939552,0.794811,0.391343,0.55925,0.328702,0.34061,0.906487,SIRA
0.093349,0.171882,0.192353,0.18827,0.381172,0.792477,0.090874,0.173425,0.574769,0.932182,0.784735,0.456801,0.533069,0.374808,0.40395,0.931766,SIRA
0.093371,0.161164,0.176768,0.204955,0.316426,0.742023,0.090907,0.173459,0.793308,0.931277,0.858271,0.527713,0.506294,0.42777,0.474629,0.942136,SIRA
0.093379,0.172988,0.201042,0.178963,0.419012,0.817234,0.09092,0.173472,0.41679,0.930977,0.777713,0.419331,0.547789,0.348043,0.367469,0.945571,SIRA
0.093383,0.170015,0.17792,0.203063,0.322304,0.747097,0.091039,0.173479,0.489715,0.922392,0.797527,0.52242,0.508202,0.423681,0.469279,0.964031,SIRA
0.093396,0.171866,0.19288,0.187395,0.384059,0.794475,0.090998,0.173499,0.513813,0.926388,0.785302,0.454781,0.533738,0.373273,0.401969,0.947904,SIRA
0.093413,0.182938,0.238659,0.14403,0.584986,0.897954,0.090969,0.173526,0.785869,0.929775,0.714216,0.269755,0.611974,0.24986,0.227798,0.916578,SIRA
0.093464,0.161125,0.164581,0.220284,0.264483,0.69189,0.090887,0.173607,0.577507,0.939637,0.859506,0.5868,0.484997,0.474243,0.535157,0.907529,SIRA
0.093473,0.169856,0.191244,0.189977,0.375396,0.78842,0.091513,0.17362,0.482079,0.89373,0.79947,0.462488,0.530559,0.378748,0.409539,0.926303,SIRA
0.093494,0.167924,0.197826,0.183278,0.403051,0.807159,0.090994,0.173654,0.705529,0.933826,0.812728,0.433852,0.54171,0.358122,0.381536,0.922082,SIRA
0.09355,0.173738,0.207695,0.172999,0.44632,0.833342,0.091027,0.173741,0.577393,0.935401,0.77443,0.392379,0.558302,0.329121,0.341597,0.937576,SIRA
0.093571,0.176084,0.193084,0.187106,0.385079,0.795177,0.091431,0.173775,0.473219,0.906947,0.75932,0.454999,0.533219,0.373162,0.402183,0.969092,SIRA
0.093571,0.171544,0.191637,0.191199,0.373791,0.787279,0.091971,0.173775,0.443802,0.867052,0.78915,0.461376,0.530746,0.377786,0.408446,0.880113,SIRA
0.09361,0.173054,0.186694,0.196226,0.353526,0.772321,0.091443,0.173835,0.566697,0.908814,0.779515,0.483685,0.522109,0.394107,0.430493,0.893252,SIRA
0.093631,0.171623,0.188889,0.192833,0.36476,0.78074,0.091827,0.173869,0.446551,0.882007,0.789206,0.473975,0.525754,0.386905,0.420871,0.930991,SIRA
0.093657,0.178247,0.203683,0.178252,0.426233,0.821627,0.091748,0.173909,0.421035,0.889642,0.746183,0.409861,0.550905,0.341027,0.358343,0.905316,SIRA
0.093657,0.166365,0.185194,0.198068,0.346843,0.767154,0.091196,0.173909,0.882105,0.930576,0.824977,0.490766,0.519316,0.399297,0.437536,0.890861,SIRA
0.093725,0.166328,0.193814,0.187474,0.385887,0.795731,0.091394,0.174017,0.740439,0.920833,0.825916,0.45277,0.533706,0.371316,0.399997,0.945842,SIRA
0.093827,0.168477,0.195091,0.18685,0.389869,0.79844,0.090903,0.174178,0.415201,0.964777,0.812274,0.447833,0.535378,0.367606,0.395165,0.931828,SIRA
0.093862,0.171399,0.188126,0.195864,0.357227,0.77513,0.091666,0.174232,0.769066,0.910562,0.792955,0.478869,0.523322,0.390146,0.425716,0.879428,SIRA
0.093879,0.17059,0.193991,0.187062,0.387097,0.796558,0.091781,0.174258,0.755355,0.903258,0.798529,0.452973,0.533247,0.371227,0.400196,0.970021,SIRA
0.0939,0.17196,0.19005,0.193798,0.365305,0.78114,0.091839,0.174292,0.843816,0.900535,0.789595,0.47052,0.526417,0.383949,0.417457,0.883571,SIRA
0.093904,0.162796,0.171888,0.212056,0.293578,0.721206,0.091249,0.174299,0.543605,0.944551,0.852204,0.554321,0.495408,0.447561,0.501701,0.945695,SIRA
0.093913,0.166558,0.189849,0.191964,0.368498,0.783471,0.091229,0.174312,0.778438,0.946703,0.826205,0.471498,0.526011,0.384645,0.418422,0.955419,SIRA
0.093917,0.178134,0.201564,0.180534,0.416818,0.815879,0.091699,0.174319,0.441393,0.912135,0.749395,0.420478,0.545978,0.348059,0.368577,0.928327,SIRA
0.09393,0.175034,0.188629,0.194461,0.361017,0.777971,0.091814,0.174339,0.602642,0.904523,0.769608,0.477057,0.523845,0.388703,0.423921,0.91619,SIRA
0.093934,0.175144,0.214534,0.167146,0.474402,0.848567,0.09162,0.174346,0.565679,0.919171,0.768933,0.366629,0.568018,0.311173,0.317169,0.946814,SIRA
0.093938,0.171667,0.173423,0.211364,0.297937,0.725319,0.091756,0.174352,0.47537,0.909409,0.791917,0.547235,0.497864,0.441947,0.494462,0.914017,SIRA
0.093943,0.179152,0.214405,0.16767,0.472928,0.847799,0.09169,0.174359,0.458938,0.914599,0.743111,0.367206,0.567753,0.311547,0.317714,0.933331,SIRA
0.093955,0.163892,0.180672,0.201686,0.330573,0.754054,0.091468,0.174379,0.741878,0.932028,0.845066,0.513395,0.510148,0.415842,0.460185,0.967907,SIRA
