@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,8,14,17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute ShapeFactor2 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.103426,0.190137,0.189076,0.365851,SIRA
0.103426,0.186038,0.189076,0.323277,SIRA
0.103452,0.190274,0.189115,0.349506,SIRA
0.103465,0.186399,0.189135,0.370427,SIRA
0.103499,0.180787,0.189187,0.370293,SIRA
0.103503,0.176564,0.189193,0.417122,SIRA
0.103503,0.181,0.189193,0.466769,SIRA
0.103503,0.194003,0.189193,0.349455,SIRA
0.103516,0.188302,0.189213,0.361285,SIRA
0.103524,0.177572,0.189226,0.370826,SIRA
0.103546,0.187486,0.189259,0.34461,SIRA
0.103559,0.18782,0.189278,0.314534,SIRA
0.103563,0.188318,0.189285,0.334261,SIRA
0.103567,0.178149,0.189292,0.414642,SIRA
0.103635,0.188965,0.189396,0.363461,SIRA
0.103644,0.193664,0.189409,0.371498,SIRA
0.103652,0.17745,0.189422,0.432408,SIRA
0.103661,0.182685,0.189435,0.338273,SIRA
0.103712,0.193657,0.189514,0.305847,SIRA
0.103717,0.185514,0.18952,0.371931,SIRA
0.103717,0.177741,0.18952,0.401871,SIRA
0.103721,0.193436,0.189527,0.280111,SIRA
0.103742,0.18945,0.18956,0.33107,SIRA
0.103755,0.182665,0.189579,0.389323,SIRA
0.103781,0.183144,0.189618,0.390326,SIRA
0.103793,0.17968,0.189638,0.3949,SIRA
0.103836,0.187154,0.189703,0.38586,SIRA
0.103862,0.192247,0.189743,0.315888,SIRA
0.1039,0.184014,0.189801,0.383357,SIRA
0.10393,0.190624,0.189847,0.306283,SIRA
0.103947,0.195934,0.189873,0.345011,SIRA
0.104015,0.192814,0.189978,0.297035,SIRA
0.104058,0.183381,0.190043,0.320117,SIRA
0.104071,0.191422,0.190063,0.318693,SIRA
0.104088,0.178611,0.190089,0.394228,SIRA
0.104101,0.192583,0.190108,0.314984,SIRA
0.104101,0.186088,0.190108,0.306614,SIRA
0.104126,0.17875,0.190148,0.399169,SIRA
0.104131,0.190921,0.190154,0.364743,SIRA
0.104131,0.195537,0.190154,0.314542,SIRA
0.104131,0.183811,0.190154,0.372753,SIRA
0.104148,0.18729,0.19018,0.353016,SIRA
0.104169,0.197876,0.190213,0.329943,SIRA
0.104178,0.180347,0.190226,0.451131,SIRA
0.104178,0.181712,0.190226,0.321732,SIRA
0.104186,0.183974,0.190239,0.402744,SIRA
0.104186,0.193442,0.190239,0.281993,SIRA
0.104195,0.203021,0.190252,0.256027,SIRA
0.10422,0.188791,0.190291,0.338018,SIRA
0.104229,0.198694,0.190304,0.256253,SIRA
0.104263,0.179523,0.190357,0.398774,SIRA
0.104263,0.193277,0.190357,0.349692,SIRA
0.104284,0.183726,0.190389,0.328681,SIRA
0.104306,0.178291,0.190422,0.390465,SIRA
0.104327,0.177872,0.190455,0.442669,SIRA
0.104336,0.188131,0.190468,0.3172,SIRA
0.10434,0.183254,0.190474,0.359226,SIRA
0.104348,0.193602,0.190487,0.369621,SIRA
0.104408,0.179208,0.190579,0.502181,SIRA
0.104417,0.184662,0.190592,0.390352,SIRA
0.104421,0.180134,0.190598,0.346098,SIRA
0.104425,0.182808,0.190605,0.36698,SIRA
0.104447,0.187763,0.190637,0.370094,SIRA
0.104481,0.193769,0.190689,0.338977,SIRA
0.104485,0.179219,0.190696,0.458625,SIRA
0.104498,0.187072,0.190716,0.335958,SIRA
0.104553,0.183229,0.1908,0.330997,SIRA
0.104566,0.187777,0.19082,0.339077,SIRA
0.104613,0.191446,0.190892,0.328756,SIRA
0.104617,0.196808,0.190898,0.288656,SIRA
0.104673,0.190543,0.190983,0.325185,SIRA
0.104677,0.178766,0.19099,0.412604,SIRA
0.10469,0.179237,0.191009,0.387427,SIRA
0.104699,0.187328,0.191022,0.334247,SIRA
0.104699,0.184992,0.191022,0.376897,SIRA
0.104707,0.185952,0.191035,0.321825,SIRA
0.104716,0.181557,0.191048,0.399448,SIRA
0.104724,0.190985,0.191061,0.334965,SIRA
0.104771,0.201377,0.191133,0.288623,SIRA
0.10481,0.196214,0.191192,0.277266,SIRA
0.104814,0.18863,0.191198,0.328168,SIRA
0.104831,0.174124,0.191224,0.463374,SIRA
0.104835,0.199153,0.191231,0.289575,SIRA
0.104844,0.182934,0.191244,0.371343,SIRA
0.104857,0.197242,0.191263,0.289304,SIRA
0.104861,0.184991,0.19127,0.389749,SIRA
0.104865,0.207342,0.191276,0.277362,SIRA
0.104869,0.187096,0.191283,0.313825,SIRA
0.104874,0.184309,0.191289,0.353413,SIRA
0.104882,0.186835,0.191302,0.345169,SIRA
0.104882,0.179001,0.191302,0.404849,SIRA
0.104916,0.198684,0.191355,0.266431,SIRA
0.104933,0.179887,0.191381,0.390237,SIRA
0.104951,0.198025,0.191407,0.399127,SIRA
0.104955,0.191227,0.191413,0.290012,SIRA
0.104998,0.189891,0.191478,0.346098,SIRA
0.105049,0.184959,0.191557,0.32394,SIRA
0.105057,0.181909,0.19157,0.399097,SIRA
0.105087,0.18864,0.191615,0.334076,SIRA
0.105104,0.194597,0.191641,0.284884,SIRA
0.105109,0.187366,0.191648,0.330713,SIRA
0.105126,0.186324,0.191674,0.38259,SIRA
0.105156,0.185743,0.191719,0.362828,SIRA
0.105198,0.18886,0.191785,0.325386,SIRA
0.105258,0.182901,0.191876,0.356144,SIRA
0.105267,0.193484,0.191889,0.430065,SIRA
0.105292,0.205804,0.191928,0.328555,SIRA
0.105301,0.185064,0.191941,0.379693,SIRA
0.105309,0.184586,0.191954,0.375404,SIRA
0.105326,0.180958,0.19198,0.395887,SIRA
0.105335,0.198883,0.191993,0.320037,SIRA
0.105343,0.192434,0.192006,0.321397,SIRA
0.105348,0.18581,0.192012,0.307747,SIRA
0.105356,0.199244,0.192025,0.273989,SIRA
0.10539,0.184977,0.192078,0.379143,SIRA
0.105399,0.183913,0.192091,0.331844,SIRA
0.105425,0.186122,0.19213,0.360141,SIRA
0.10545,0.18619,0.192169,0.393464,SIRA
0.105489,0.181345,0.192227,0.377789,SIRA
0.105489,0.201731,0.192227,0.243347,SIRA
0.105493,0.185031,0.192234,0.367542,SIRA
0.10551,0.184276,0.19226,0.35614,SIRA
0.105527,0.179468,0.192286,0.407889,SIRA
0.105536,0.18466,0.192299,0.389819,SIRA
0.105578,0.191749,0.192364,0.299775,SIRA
0.105583,0.201613,0.19237,0.270811,SIRA
0.105583,0.193641,0.19237,0.309512,SIRA
0.105621,0.198019,0.192429,0.362204,SIRA
0.105642,0.198347,0.192461,0.341762,SIRA
0.105651,0.178868,0.192474,0.426292,SIRA
0.105651,0.187699,0.192474,0.362062,SIRA
0.105659,0.182604,0.192488,0.400748,SIRA
0.105668,0.194603,0.192501,0.347243,SIRA
0.105689,0.201142,0.192533,0.29316,SIRA
0.105732,0.206954,0.192598,0.22977,SIRA
0.105736,0.176598,0.192605,0.395884,SIRA
0.105736,0.197316,0.192605,0.277471,SIRA
0.105745,0.18417,0.192618,0.36182,SIRA
0.105749,0.189922,0.192624,0.414799,SIRA
0.105766,0.187664,0.19265,0.384864,SIRA
0.105809,0.195617,0.192715,0.375033,SIRA
0.105873,0.196731,0.192813,0.326236,SIRA
0.10592,0.198714,0.192884,0.288606,SIRA
0.105971,0.182058,0.192962,0.380838,SIRA
0.105975,0.196731,0.192969,0.273334,SIRA
0.10598,0.191993,0.192975,0.322189,SIRA
0.10598,0.18905,0.192975,0.358529,SIRA
0.106044,0.185042,0.193073,0.389328,SIRA
0.106052,0.184696,0.193086,0.380112,SIRA
0.106086,0.178631,0.193138,0.456623,SIRA
0.106091,0.19465,0.193144,0.341331,SIRA
0.106095,0.186982,0.193151,0.368613,SIRA
0.106103,0.186279,0.193164,0.339967,SIRA
0.106103,0.189093,0.193164,0.302693,SIRA
0.106103,0.190724,0.193164,0.299977,SIRA
0.106116,0.199215,0.193183,0.297755,SIRA
0.10618,0.188521,0.193281,0.371642,SIRA
0.106227,0.192157,0.193352,0.312413,SIRA
0.106249,0.183207,0.193384,0.366066,SIRA
0.10627,0.181377,0.193417,0.414874,SIRA
0.106291,0.190069,0.193449,0.370241,SIRA
0.106321,0.190889,0.193495,0.3456,SIRA
0.106343,0.189705,0.193527,0.349495,SIRA
0.10639,0.193332,0.193599,0.300046,SIRA
0.106415,0.189313,0.193638,0.374339,SIRA
0.106424,0.183125,0.193651,0.397992,SIRA
0.106458,0.183857,0.193703,0.349102,SIRA
0.106492,0.177902,0.193755,0.41602,SIRA
0.106535,0.196241,0.193819,0.340725,SIRA
0.106565,0.190478,0.193865,0.341643,SIRA
0.106577,0.189976,0.193884,0.342822,SIRA
0.106586,0.174325,0.193897,0.440906,SIRA
0.106607,0.187473,0.19393,0.34521,SIRA
0.106612,0.189112,0.193936,0.323649,SIRA
0.106624,0.188567,0.193956,0.339517,SIRA
0.106641,0.191207,0.193982,0.366853,SIRA
0.106641,0.188719,0.193982,0.402227,SIRA
0.10665,0.197497,0.193995,0.338267,SIRA
0.106723,0.190487,0.194105,0.40805,SIRA
0.106744,0.198593,0.194137,0.292607,SIRA
0.106752,0.185938,0.19415,0.381282,SIRA
0.106752,0.179916,0.19415,0.411353,SIRA
0.106757,0.189694,0.194157,0.370639,SIRA
0.106761,0.193419,0.194163,0.365175,SIRA
0.106782,0.182237,0.194196,0.403506,SIRA
0.106787,0.181976,0.194202,0.385247,SIRA
0.106791,0.196504,0.194209,0.262073,SIRA
0.106791,0.193106,0.194209,0.358152,SIRA
0.106817,0.192928,0.194248,0.30341,SIRA
0.106817,0.178699,0.194248,0.39991,SIRA
0.106829,0.195864,0.194267,0.288739,SIRA
0.106834,0.18837,0.194274,0.329166,SIRA
0.106838,0.184558,0.19428,0.3723,SIRA
0.106855,0.192638,0.194306,0.304912,SIRA
0.10691,0.187555,0.19439,0.315288,SIRA
0.106966,0.190617,0.194475,0.30412,SIRA
0.107,0.1938,0.194526,0.307597,SIRA
0.107013,0.194807,0.194546,0.299795,SIRA
0.107051,0.187481,0.194604,0.327467,SIRA
0.107094,0.203003,0.194669,0.290872,SIRA
0.107098,0.186405,0.194676,0.337729,SIRA
0.107128,0.201636,0.194721,0.305936,SIRA
0.107132,0.193891,0.194727,0.339108,SIRA
0.107137,0.185165,0.194734,0.333098,SIRA
0.107192,0.188187,0.194818,0.361974,SIRA
0.107197,0.187842,0.194825,0.349362,SIRA
0.107209,0.18904,0.194844,0.402461,SIRA
0.107214,0.189427,0.19485,0.351064,SIRA
0.107265,0.187521,0.194928,0.353391,SIRA
0.107265,0.192045,0.194928,0.394359,SIRA
0.107295,0.19262,0.194974,0.294127,SIRA
0.107303,0.193478,0.194986,0.332036,SIRA
0.107303,0.186777,0.194986,0.379158,SIRA
0.107312,0.183995,0.194999,0.40027,SIRA
0.107363,0.187942,0.195077,0.345046,SIRA
0.10738,0.213763,0.195103,0.305445,SIRA
0.10738,0.192248,0.195103,0.345815,SIRA
0.107384,0.186179,0.19511,0.347085,SIRA
0.107393,0.19734,0.195122,0.289723,SIRA
0.107414,0.182313,0.195155,0.402918,SIRA
0.107414,0.191687,0.195155,0.308609,SIRA
0.10744,0.186344,0.195194,0.352807,SIRA
0.107495,0.189631,0.195278,0.356751,SIRA
0.107495,0.196595,0.195278,0.294631,SIRA
0.107513,0.190323,0.195304,0.384237,SIRA
0.107551,0.20266,0.195362,0.322409,SIRA
0.107559,0.191535,0.195375,0.314596,SIRA
0.107602,0.188463,0.19544,0.394808,SIRA
0.107602,0.189129,0.19544,0.324813,SIRA
0.107628,0.196289,0.195479,0.371674,SIRA
0.107628,0.186357,0.195479,0.374503,SIRA
0.107679,0.193164,0.195556,0.337563,SIRA
0.107705,0.181397,0.195595,0.362156,SIRA
0.107709,0.188517,0.195601,0.462441,SIRA
0.107769,0.200597,0.195692,0.315648,SIRA
0.10779,0.190143,0.195724,0.337349,SIRA
0.107833,0.195091,0.195789,0.333466,SIRA
0.107841,0.200481,0.195802,0.254206,SIRA
0.107854,0.198538,0.195821,0.436877,SIRA
0.107875,0.188326,0.195854,0.400802,SIRA
0.107893,0.185487,0.19588,0.405862,SIRA
0.107905,0.196926,0.195899,0.357794,SIRA
0.107974,0.185233,0.196003,0.438892,SIRA
0.107999,0.191767,0.196041,0.303257,SIRA
0.108029,0.196194,0.196087,0.357975,SIRA
0.108063,0.198277,0.196138,0.309385,SIRA
0.108068,0.191771,0.196145,0.355689,SIRA
0.10808,0.188028,0.196164,0.326448,SIRA
0.108085,0.186015,0.196171,0.354946,SIRA
0.108085,0.197898,0.196171,0.318638,SIRA
0.108106,0.185833,0.196203,0.389228,SIRA
0.108115,0.191602,0.196216,0.305966,SIRA
0.108115,0.185317,0.196216,0.365798,SIRA
0.108127,0.186646,0.196235,0.37568,SIRA
0.108157,0.19261,0.19628,0.359313,SIRA
0.108157,0.187582,0.19628,0.338663,SIRA
0.108162,0.207527,0.196287,0.236195,SIRA
0.108179,0.189076,0.196313,0.388089,SIRA
0.108183,0.192537,0.196319,0.35994,SIRA
0.108268,0.191988,0.196449,0.369737,SIRA
0.108277,0.188611,0.196461,0.380607,SIRA
0.108277,0.192935,0.196461,0.335092,SIRA
0.108285,0.185912,0.196474,0.356296,SIRA
0.108328,0.195118,0.196539,0.329881,SIRA
0.108371,0.195715,0.196604,0.330941,SIRA
0.108371,0.19199,0.196604,0.355689,SIRA
0.108409,0.193793,0.196662,0.345686,SIRA
0.108418,0.193069,0.196675,0.334269,SIRA
0.108418,0.189325,0.196675,0.346253,SIRA
0.108422,0.182555,0.196681,0.40761,SIRA
0.108422,0.184953,0.196681,0.394811,SIRA
0.108439,0.198234,0.196707,0.308503,SIRA
0.108469,0.192032,0.196752,0.318068,SIRA
0.10849,0.183926,0.196784,0.403867,SIRA
0.108503,0.190783,0.196804,0.344655,SIRA
0.108512,0.18766,0.196817,0.383529,SIRA
0.108512,0.184743,0.196817,0.392641,SIRA
0.108533,0.192742,0.196849,0.41259,SIRA
0.108537,0.2025,0.196855,0.327588,SIRA
0.10858,0.190749,0.19692,0.362648,SIRA
0.108584,0.193589,0.196926,0.351809,SIRA
0.108589,0.188835,0.196933,0.394682,SIRA
0.108597,0.195361,0.196946,0.308154,SIRA
0.108618,0.189699,0.196978,0.39733,SIRA
0.10867,0.192302,0.197056,0.314452,SIRA
0.108712,0.19343,0.19712,0.370105,SIRA
0.108712,0.202639,0.19712,0.364216,SIRA
0.108717,0.195091,0.197127,0.321812,SIRA
0.108755,0.194087,0.197185,0.328802,SIRA
0.108764,0.186823,0.197198,0.387018,SIRA
0.108764,0.19732,0.197198,0.305665,SIRA
0.108768,0.213262,0.197204,0.230728,SIRA
0.108811,0.193324,0.197268,0.315937,SIRA
0.108815,0.211459,0.197275,0.233722,SIRA
0.108836,0.18496,0.197307,0.394712,SIRA
0.108858,0.192185,0.197339,0.358022,SIRA
0.108862,0.191387,0.197346,0.303102,SIRA
0.108887,0.203223,0.197385,0.318609,SIRA
0.108922,0.192916,0.197436,0.336786,SIRA
0.108951,0.197895,0.197481,0.281277,SIRA
0.108956,0.178446,0.197488,0.450469,SIRA
0.108969,0.197794,0.197507,0.353839,SIRA
0.108986,0.188012,0.197533,0.342589,SIRA
0.109028,0.185074,0.197597,0.396387,SIRA
0.109033,0.189932,0.197604,0.373459,SIRA
0.109058,0.207133,0.197643,0.265321,SIRA
0.109101,0.185681,0.197707,0.333325,SIRA
0.109131,0.197599,0.197752,0.349139,SIRA
0.109135,0.200866,0.197759,0.311846,SIRA
0.109139,0.184191,0.197765,0.424523,SIRA
0.109238,0.200666,0.197913,0.287616,SIRA
0.109285,0.197299,0.197984,0.32622,SIRA
0.109323,0.203246,0.198042,0.272454,SIRA
0.109344,0.207752,0.198074,0.289382,SIRA
0.109344,0.193183,0.198074,0.347318,SIRA
0.109357,0.188415,0.198094,0.372943,SIRA
0.109361,0.196474,0.1981,0.361589,SIRA
0.109391,0.198287,0.198145,0.262102,SIRA
0.109408,0.199318,0.198171,0.333859,SIRA
0.109451,0.187194,0.198236,0.361346,SIRA
0.109494,0.208918,0.1983,0.305064,SIRA
0.109494,0.183483,0.1983,0.433929,SIRA
0.109528,0.192316,0.198351,0.347049,SIRA
0.109613,0.194704,0.19848,0.332145,SIRA
0.10966,0.215555,0.198551,0.324641,SIRA
0.109673,0.190204,0.19857,0.360186,SIRA
0.109686,0.186526,0.19859,0.381136,SIRA
0.109699,0.189427,0.198609,0.393216,SIRA
0.109712,0.191573,0.198628,0.371064,SIRA
0.109733,0.190858,0.198661,0.323923,SIRA
0.109737,0.193343,0.198667,0.333245,SIRA
0.109741,0.191993,0.198673,0.314208,SIRA
0.109754,0.195334,0.198693,0.316734,SIRA
0.109754,0.198319,0.198693,0.302183,SIRA
0.109758,0.199083,0.198699,0.303331,SIRA
0.109776,0.197349,0.198725,0.314141,SIRA
0.109776,0.193567,0.198725,0.35743,SIRA
0.10978,0.200813,0.198731,0.281967,SIRA
0.10981,0.191285,0.198776,0.359017,SIRA
0.10981,0.192405,0.198776,0.351613,SIRA
0.109861,0.186399,0.198854,0.398099,SIRA
0.109865,0.18616,0.19886,0.391856,SIRA
0.109865,0.191546,0.19886,0.348182,SIRA
0.109878,0.190917,0.198879,0.37902,SIRA
0.109882,0.196819,0.198886,0.376009,SIRA
0.109887,0.190722,0.198892,0.426132,SIRA
0.109887,0.193792,0.198892,0.323695,SIRA
0.109908,0.195842,0.198924,0.322854,SIRA
0.109998,0.203838,0.199059,0.332797,SIRA
0.110019,0.196834,0.199092,0.292723,SIRA
0.110045,0.19218,0.19913,0.353754,SIRA
0.110045,0.20191,0.19913,0.303191,SIRA
0.110049,0.199613,0.199137,0.32038,SIRA
0.110087,0.196304,0.199195,0.382819,SIRA
0.110126,0.201906,0.199252,0.278583,SIRA
0.110147,0.190669,0.199285,0.373986,SIRA
0.110156,0.202601,0.199297,0.29715,SIRA
0.11016,0.193841,0.199304,0.354031,SIRA
0.110168,0.184134,0.199317,0.392338,SIRA
0.110215,0.192744,0.199387,0.339377,SIRA
0.110237,0.192429,0.19942,0.361019,SIRA
0.110245,0.211488,0.199432,0.243908,SIRA
0.110262,0.188603,0.199458,0.372968,SIRA
0.110271,0.19246,0.199471,0.350275,SIRA
0.110318,0.194704,0.199542,0.33719,SIRA
0.110326,0.185779,0.199555,0.418569,SIRA
0.11039,0.198227,0.199651,0.304031,SIRA
0.110395,0.211773,0.199657,0.278077,SIRA
0.110403,0.185856,0.19967,0.435713,SIRA
0.110408,0.193046,0.199677,0.350486,SIRA
0.110425,0.1834,0.199702,0.423524,SIRA
0.110501,0.193085,0.199818,0.328181,SIRA
0.11051,0.19863,0.199831,0.386058,SIRA
0.11054,0.199962,0.199876,0.323225,SIRA
0.110561,0.200681,0.199908,0.357595,SIRA
0.11057,0.201854,0.199921,0.292472,SIRA
0.110578,0.19367,0.199934,0.373079,SIRA
0.110583,0.198436,0.19994,0.328101,SIRA
0.110608,0.193977,0.199979,0.419324,SIRA
0.110638,0.203991,0.200024,0.321972,SIRA
0.110647,0.199938,0.200036,0.33415,SIRA
0.110647,0.19751,0.200036,0.322597,SIRA
0.110664,0.196523,0.200062,0.307063,SIRA
0.110668,0.18738,0.200069,0.362616,SIRA
0.110736,0.201306,0.200171,0.296663,SIRA
0.11077,0.192621,0.200223,0.325512,SIRA
0.110779,0.202615,0.200236,0.259898,SIRA
0.110783,0.198584,0.200242,0.294734,SIRA
0.110813,0.200873,0.200287,0.350792,SIRA
0.110817,0.187927,0.200293,0.456073,SIRA
0.110843,0.194663,0.200332,0.330662,SIRA
0.11086,0.202563,0.200357,0.337398,SIRA
0.110877,0.199743,0.200383,0.319045,SIRA
0.110886,0.211439,0.200396,0.25694,SIRA
0.110899,0.192649,0.200415,0.318483,SIRA
0.110903,0.189757,0.200422,0.342038,SIRA
0.11092,0.194791,0.200447,0.350061,SIRA
0.110928,0.19129,0.20046,0.353898,SIRA
0.110928,0.194173,0.20046,0.321038,SIRA
0.110937,0.197406,0.200473,0.278826,SIRA
0.11098,0.193482,0.200537,0.332401,SIRA
0.110984,0.202248,0.200544,0.271423,SIRA
0.111039,0.189728,0.200627,0.379734,SIRA
0.111044,0.201745,0.200633,0.32547,SIRA
0.111078,0.195407,0.200685,0.323734,SIRA
0.111082,0.197835,0.200691,0.308628,SIRA
0.111086,0.205277,0.200698,0.292081,SIRA
0.111086,0.19022,0.200698,0.356749,SIRA
0.111099,0.201912,0.200717,0.386912,SIRA
0.111108,0.20809,0.20073,0.33421,SIRA
0.111112,0.198936,0.200736,0.338506,SIRA
0.111125,0.190947,0.200755,0.355025,SIRA
0.111133,0.201519,0.200768,0.309392,SIRA
0.111197,0.199014,0.200864,0.344415,SIRA
0.111236,0.198124,0.200922,0.321993,SIRA
0.111283,0.18776,0.200993,0.363027,SIRA
0.1113,0.193716,0.201018,0.364801,SIRA
0.111394,0.199447,0.201159,0.369106,SIRA
0.111407,0.195237,0.201179,0.423262,SIRA
0.111415,0.188755,0.201191,0.411417,SIRA
0.111424,0.198925,0.201204,0.382029,SIRA
0.111428,0.199487,0.201211,0.342992,SIRA
0.111458,0.193766,0.201255,0.360706,SIRA
0.111462,0.195689,0.201262,0.335214,SIRA
0.111466,0.189341,0.201268,0.361207,SIRA
0.111552,0.199905,0.201396,0.317191,SIRA
0.111569,0.189935,0.201422,0.381951,SIRA
0.111569,0.193534,0.201422,0.343148,SIRA
0.111573,0.189824,0.201428,0.377236,SIRA
0.111603,0.20692,0.201473,0.327935,SIRA
0.111642,0.201766,0.201531,0.277374,SIRA
0.111654,0.204993,0.20155,0.295013,SIRA
0.111659,0.199245,0.201557,0.369454,SIRA
0.11168,0.192391,0.201589,0.41878,SIRA
0.111706,0.192717,0.201627,0.34776,SIRA
0.111718,0.190912,0.201646,0.43097,SIRA
0.111735,0.194728,0.201672,0.331732,SIRA
0.111744,0.198289,0.201685,0.32797,SIRA
0.111748,0.191225,0.201691,0.385649,SIRA
0.111765,0.20044,0.201717,0.3022,SIRA
0.111774,0.194124,0.201729,0.341962,SIRA
0.111795,0.195663,0.201762,0.341116,SIRA
0.111808,0.192522,0.201781,0.37261,SIRA
0.111906,0.189752,0.201928,0.393975,SIRA
0.111919,0.191659,0.201947,0.361426,SIRA
0.111949,0.201312,0.201992,0.288531,SIRA
0.111958,0.21238,0.202005,0.263114,SIRA
0.111983,0.201465,0.202043,0.327667,SIRA
0.112009,0.192168,0.202082,0.397349,SIRA
0.112039,0.20274,0.202126,0.359775,SIRA
0.112069,0.191741,0.202171,0.351967,SIRA
0.112077,0.195498,0.202184,0.35692,SIRA
0.112081,0.192023,0.20219,0.34068,SIRA
0.11209,0.202609,0.202203,0.285768,SIRA
0.112111,0.206687,0.202235,0.320279,SIRA
0.112231,0.197577,0.202414,0.402611,SIRA
0.112248,0.213292,0.20244,0.284153,SIRA
0.112261,0.201722,0.202459,0.30768,SIRA
0.112312,0.202497,0.202536,0.371923,SIRA
0.112346,0.203423,0.202587,0.345193,SIRA
0.11235,0.209542,0.202593,0.319642,SIRA
0.112359,0.210171,0.202606,0.276627,SIRA
0.11238,0.19543,0.202638,0.36174,SIRA
0.11241,0.201205,0.202683,0.288325,SIRA
0.112436,0.191914,0.202721,0.364731,SIRA
0.112457,0.208962,0.202753,0.334637,SIRA
0.11253,0.202927,0.202862,0.321451,SIRA
0.112564,0.187586,0.202913,0.375704,SIRA
0.112568,0.193919,0.202919,0.321322,SIRA
0.112585,0.202011,0.202945,0.311288,SIRA
0.112589,0.202728,0.202951,0.304561,SIRA
0.112683,0.192141,0.203092,0.347861,SIRA
0.112696,0.193664,0.203111,0.489096,SIRA
0.112705,0.203846,0.203124,0.270024,SIRA
0.112726,0.192496,0.203156,0.427991,SIRA
0.112735,0.19854,0.203169,0.363454,SIRA
0.112756,0.194348,0.203201,0.371998,SIRA
0.112765,0.202756,0.203213,0.287843,SIRA
0.112794,0.191207,0.203258,0.421082,SIRA
0.112803,0.202619,0.203271,0.29483,SIRA
0.112807,0.193387,0.203277,0.403684,SIRA
0.112841,0.194092,0.203328,0.321396,SIRA
0.112854,0.191993,0.203348,0.351803,SIRA
0.11288,0.194735,0.203386,0.363443,SIRA
0.112897,0.199743,0.203411,0.323414,SIRA
0.112905,0.197052,0.203424,0.321715,SIRA
0.112914,0.194202,0.203437,0.368286,SIRA
0.11294,0.202653,0.203475,0.320823,SIRA
0.112957,0.206731,0.203501,0.32821,SIRA
0.112982,0.195387,0.203539,0.379709,SIRA
0.113008,0.203514,0.203577,0.395756,SIRA
0.113034,0.200362,0.203616,0.295894,SIRA
0.113059,0.199279,0.203654,0.34241,SIRA
0.113072,0.21207,0.203673,0.312211,SIRA
0.113093,0.201597,0.203705,0.316103,SIRA
0.113102,0.193413,0.203718,0.362954,SIRA
0.113106,0.201456,0.203724,0.364024,SIRA
0.113132,0.204552,0.203762,0.320231,SIRA
0.113136,0.205809,0.203769,0.291901,SIRA
0.113153,0.198556,0.203794,0.310046,SIRA
0.113162,0.209666,0.203807,0.262208,SIRA
0.11317,0.202311,0.20382,0.351384,SIRA
0.113226,0.235319,0.203903,0.350773,SIRA
0.113268,0.189672,0.203967,0.392378,SIRA
0.113277,0.213453,0.203979,0.309916,SIRA
0.113277,0.196154,0.203979,0.321451,SIRA
0.113281,0.205717,0.203986,0.327526,SIRA
0.113311,0.194851,0.20403,0.351307,SIRA
0.113315,0.210145,0.204037,0.261527,SIRA
0.113332,0.200667,0.204062,0.338997,SIRA
0.113337,0.199234,0.204069,0.351057,SIRA
0.113341,0.197297,0.204075,0.370908,SIRA
0.113379,0.200339,0.204133,0.294022,SIRA
0.113401,0.204257,0.204164,0.29784,SIRA
0.113405,0.200355,0.204171,0.304089,SIRA
0.113469,0.188846,0.204266,0.38255,SIRA
0.113516,0.203023,0.204337,0.324631,SIRA
0.11352,0.193918,0.204343,0.362286,SIRA
0.113533,0.190493,0.204362,0.404929,SIRA
0.113542,0.205344,0.204375,0.286182,SIRA
0.113567,0.202501,0.204413,0.346217,SIRA
0.113572,0.194422,0.204419,0.358702,SIRA
0.113584,0.197616,0.204439,0.345106,SIRA
0.113589,0.201863,0.204445,0.371361,SIRA
0.113597,0.201154,0.204458,0.360398,SIRA
0.113606,0.199151,0.20447,0.314363,SIRA
0.113619,0.188289,0.20449,0.430104,SIRA
0.113704,0.214612,0.204617,0.352088,SIRA
0.113734,0.190632,0.204662,0.391047,SIRA
0.113823,0.199377,0.204796,0.335886,SIRA
0.113845,0.203194,0.204827,0.294621,SIRA
0.113917,0.211478,0.204936,0.24937,SIRA
0.113939,0.211815,0.204968,0.302778,SIRA
0.113981,0.192147,0.205031,0.39407,SIRA
0.113981,0.20104,0.205031,0.30385,SIRA
0.11399,0.194757,0.205044,0.360883,SIRA
0.114011,0.204122,0.205076,0.318353,SIRA
0.114011,0.213295,0.205076,0.240922,SIRA
0.114024,0.195356,0.205095,0.371261,SIRA
0.114033,0.21019,0.205108,0.275788,SIRA
0.114067,0.196625,0.205159,0.340635,SIRA
0.114088,0.196786,0.20519,0.343546,SIRA
0.114101,0.21522,0.205209,0.25224,SIRA
0.114114,0.201464,0.205229,0.333853,SIRA
0.114148,0.191438,0.20528,0.391759,SIRA
0.114157,0.203605,0.205292,0.288708,SIRA
0.114169,0.195418,0.205311,0.34628,SIRA
0.114178,0.20066,0.205324,0.319464,SIRA
0.114186,0.203544,0.205337,0.30907,SIRA
0.114199,0.1977,0.205356,0.307022,SIRA
0.114203,0.195097,0.205362,0.324798,SIRA
0.114238,0.194106,0.205413,0.378903,SIRA
